"stno","X2010.01.01","X2010.01.02","X2010.01.03","X2010.01.04","X2010.01.05","X2010.01.06","X2010.01.07","X2010.01.08","X2010.01.09","X2010.01.10","X2010.01.11","X2010.01.12","X2010.01.13","X2010.01.14","X2010.01.15","X2010.01.16","X2010.01.17","X2010.01.18","X2010.01.19","X2010.01.20","X2010.01.21","X2010.01.22","X2010.01.23","X2010.01.24","X2010.01.25","X2010.01.26","X2010.01.27","X2010.01.28","X2010.01.29","X2010.01.30","X2010.01.31"
"466880","0.4689","-0.0684","0.2778","-0.7794","0.7988","0.6078","0.6251","0.3126","0.382","0.2736","0.9848","1.6742","0.382","0.6251","0.4168","0.6251","0.6599","1.1287","0.3299","-0.433","0","0.7293","0.712","0.4446","0","0","-0.7794","0.2394","0.6946","-0.342","0"
"466900","-1.6914","1.3787","0.513","-1.2257","2.4249","1.6914","0.866","1.7854","-0.75","-1.4722","2.8191","2.2553","-0.2952","-2.0785","-1.4784","0.6156","1.7321","-1.0285","-2.5372","0.9642","-2.3747","2.8191","1.5035","-0.6894","2.5372","2.2981","-1.8187","1.0833","-1.8187","-1.9734","-1.3856"
"466910","-0.7182","3.7423","2.9544","-1.2803","-3.0529","-2.4249","-2.7575","-2.5605","-3.8","-3.0529","4.5301","6.3028","1.5427","1.2997","-3.2","-4.6","-4.6286","-4.5301","-3.1514","-1.1818","0.4689","-0.4168","-2.911","-2.3635","2.5605","-3.4468","-1.7727","2.2","0.6772","-1.8711","-1.3156"
"466920","1.2313","-1.0337","1.15","0.513","1.5049","0.6078","1.2313","0","0","0.5814","1.4722","1.0285","0.7866","1.2655","1.2655","2.2","1.4023","1.2313","0","0.6428","1.0261","1.6075","1.6759","0.8551","0.7866","1.8127","0.513","-1.3856","1.4707","0.9","0.1563"
"466930","1.9734","0.6128","2.1613","0.8356","5.5442","5.2623","4.6045","4.1346","1.8794","0.766","2.1651","2.2553","-1.2216","1.0285","0.8999","2.7713","3.9837","1.5588","0.55","-0.45","3.3829","6.014","5.1683","1.7854","2.7713","3.2909","0.6894","1.7854","4.0407","0.6428","0.8426"
"466940","1.15","2.659","2.2215","2.2651","4.3665","3.9068","3.2782","3.9837","-0.8","-1.4","5.4502","5.0743","3.4769","0.2952","-1.3789","1.8","1.5049","-1.3789","-1.9919","0.95","3.7423","4.8497","2.3","1.5588","4.3226","1.3681","1.2213","-0.7","1.45","1.9734","1.3499"
"466950","2.95","6.6","5.6292","4.2898","8.8861","8.0435","6.3636","7.4306","4.05","2.9568","10.3405","11.2268","5.7321","-1.9153","-2.1547","4.7","4.9","-2.4283","-6.1065","-5.8024","5.9751","7.8903","4.3","0","7.9674","5.078","-7.7076","5.2091","4.371","0.8682","1.85"
"466990","-0.6498","-2.0569","-1.1971","-2.0569","3.5708","3.2909","1.7854","2.5115","0.684","0.4168","-1.8","4.7631","3.0311","1.15","-2.2498","-1.45","2.7575","-0.4689","-2.6354","-1.4707","3.5507","2.5712","1.7998","-0.2952","3.1408","2.1212","-1.65","2.3783","3.2043","-0.4689","-3.007"
"467060","1.3499","2.1613","-0.9577","-0.9235","0.6251","1.7","1.4023","0","-0.684","-0.7524","1.0945","-0.6078","0","-1.5","-2.9445","-0.4341","-1.25","-0.5036","-3.5453","-1.8711","2.0683","-0.5036","0.5036","-0.2431","0","0","-0.5036","-0.7866","0","-2.913","-2.2517"
"467080","-0.2084","1.2257","-1.0285","-0.95","1.5427","-1.0285","-0.75","-0.1389","0.2431","0.5814","2.3","3.1514","1.0261","-0.6498","-1.15","1.6853","-0.2431","0","-1.6853","0.2778","1.4","0.9577","-0.513","0","2.2517","0","-0.5814","0.2257","0.6156","0.2952","0.4788"
