"stno","X2010.09.01","X2010.09.02","X2010.09.03","X2010.09.04","X2010.09.05","X2010.09.06","X2010.09.07","X2010.09.08","X2010.09.09","X2010.09.10","X2010.09.11","X2010.09.12","X2010.09.13","X2010.09.14","X2010.09.15","X2010.09.16","X2010.09.17","X2010.09.18","X2010.09.19","X2010.09.20","X2010.09.21","X2010.09.22","X2010.09.23","X2010.09.24","X2010.09.25","X2010.09.26","X2010.09.27","X2010.09.28","X2010.09.29","X2010.09.30"
"466880","0","-0.3762","0","0","-0.5814","-0.5472","0.3994","0","0","0.7713","-1.0392","-1.2216","0.2778","-1.2216","-1.4772","0.3473","0.3126","1.5757","1.1982","0","-1.3156","0.7866","0.5557","0.5209","0.5036","0.2778","-1.7854","1.3339","1.9","2.1"
"466900","-1.9053","-2.4249","-3.3775","1.8711","0.9397","0.7713","1.4772","-2.6997","-3.8105","1.3023","0.191","-1.1491","-1.157","-1.3789","0.8356","1.2216","1.5757","2.5605","-2.25","-2.1651","-1.2124","-1.2213","1.7854","1.8711","1.4772","-1.7727","-1.299","0.6156","0.9959","1.4722"
"466910","-4.4","-5.6134","-5.7119","-2.4249","1.5757","1.5","-2.2","-7.4","-7.1891","1.8711","1.0833","2.0681","-2.462","-1.8","1.4","2.659","2.7251","5.6134","-8.7","-5.5149","3.1","1.25","-1.6914","0.7866","0","-1.7727","1.6742","-3.1514","-3.4468","-2.2651"
"466920","-0.5814","-0.4689","-1.2997","1.55","0.85","1.0337","0.7182","-0.903","-1.2997","0.9193","-0.3762","0.7713","1.15","-1.5975","-1.3156","0.3647","0.2952","1.5035","1.2155","-0.9235","-0.4446","0.7524","1.8","1.6","1.5","1.2","0.7182","2.05","2.3","2.1"
"466930","0.6428","-1.0337","-1.3787","1.5321","0.5142","0.5785","0.9642","-1.7727","-1.3787","0.5785","0.5362","0.8457","0.1563","0.5142","-0.6128","1.4095","1.0392","0.4168","-2.8579","-2.0673","1.5757","1.7854","2.1613","3.2889","1.5975","0.7071","0.9193","1.3499","1.8187","0.5814"
"466940","-2.8191","-2.6812","-1.1971","1.6712","-1.6712","-1.7355","1.25","-2.1855","-2.9876","1.9919","2.3635","1.8794","-1.15","-1.9919","-1.6853","-1.9151","2.5605","6.4839","8.9618","-4.6985","-1.7854","1.8187","3.0642","1.9917","1.157","-1.6914","-2.0681","2.314","2.6847","5.456"
"466950","-11.7779","-8.2272","-4.05","4.3226","2.5","3","3.4472","-4.45","-9.3531","-11.9341","-6.3899","-4.4166","-4.4166","-5.0229","-3.5708","0.8893","3.4472","8.1739","-7.85","-13.8135","-8.8331","-4.6985","4.9495","5.9756","0","-5.0229","-3.7239","2.6","3.4068","7.2008"
"466990","-2.5","-3.1514","-1.25","-1.15","-0.7524","-0.7866","2.8344","-2.7575","-1.9151","-4.5","-3.9392","-1.1","-1.2","-1.8641","-1.15","-1.5","-1.7","-1.6","3.3518","-2.911","-2.4426","-1.2856","0.3994","3.1177","2.2553","-0.2605","-1.4141","-0.9577","0.4341","0.4862"
"467060","-6.0073","-5.6382","-4.4166","-0.8","0","-1","0.8208","-5.4502","-6.202","-4.8","-2.8191","-2.4249","-2.659","-0.684","-0.4341","-0.7866","0.5904","-0.6772","-11.3253","-5.7119","-2.5372","-2.2517","1.0261","1.5427","-0.5472","-1.7854","-2.1449","-0.7866","0.3126","1.2856"
"467080","-1.4784","-2.7578","-2.2498","0.5814","-0.3126","-0.5814","0.9577","-2.6997","-1.9","2.2651","1.9053","0.8208","0.3647","0.2952","0.2605","0.7866","0.8893","2.7575","-5.7208","-3.4641","2.0673","-0.382","0.5036","1","0","1.2216","-0.3126","0","0.85","2.0569"
"467110","1.6087","-2.5","-0.382","0","2.0681","-0.6498","-1.2803","1.1971","0","-2.7","-2.462","-1.5975","-0.9397","-1.1276","-1.3156","0.75","0.513","0.684","4.7271","-5.9136","-3.7588","0.9235","0.4689","1.8","1.15","0.85","-1.4772","1.45","2.6354","2.4"
"467300","-6.3","-10.7125","1.3339","2.462","-1.3","-2.5115","3.3706","7.1417","-9.1159","-9.8481","-7.8785","-3.1514","2.7","2.3","2.8","3.2499","6.2043","9.6511","10.5417","-16.0687","-7.583","3.8","3.7","5.4502","7.4236","3.6","2.7251","4.8","6.3899","8.5512"
"467350","-3.6004","-4.2898","1.9734","1.6742","-1.0725","-1.4772","1.9053","3.4468","-3.6004","-5.1","-2.9445","0.2778","1.4","1.3","0.8356","1.1491","3.1","4.7","4.6281","-7.354","-2.6812","2.462","2.9544","3.5708","3.8527","2","1.2257","3.3483","4.3226","4.8864"
"467410","-4.3301","-5.4164","3.101","-0.3647","-0.3647","-2.0673","2.3383","-2.2981","-4.2435","-6.1058","-5.0225","-0.4168","2.5605","1.299","2.7575","2.7575","-2.0681","5.2","6.2993","-6.5778","2.5981","1.9734","1.3856","-1.5427","1.7321","0.95","1.157","0.9642","-1.0927","1.3856"
"467420","-3.4641","-5.0743","2.5605","-0.9","-1.5321","-1.5321","1.6853","-2.2517","-3.7239","-5.7119","-4.8256","-0.7182","2.1666","-1.0725","2.0673","1.7619","-1.9734","4.6045","7.9674","-6.202","2.1666","1.7727","0.7","-1.9053","2.0681","0.3299","1.5035","1.2213","-0.95","1.8711"
"467440","-4.6765","-4.0407","-1.8","-2.2","-1.8187","0.65","1.6853","-3.4769","-4.2286","-4.2286","-3.4769","-1.9696","0.9","1.0927","1.9151","2.3635","1.0927","3.3775","7.6604","-4.3226","-3.6438","-1.2216","0.4788","-0.4446","0.8999","0.4788","1.0285","-0.2257","0.5814","0.513"
"467480","-1.9696","-2.4432","1.4772","0.2257","0.2431","-0.5","0.55","-1.9053","-0.9959","-4.2347","-2.7713","0.65","1.6742","1.2","1.3787","1.299","1.7","3.0529","5.456","-3.2499","0.4788","1.1818","0","-0.4446","0.45","0.1389","0.171","-0.3078","0.866","0.6128"
"467490","-0.8863","-0.45","1.3856","-0.7794","1.0337","-0.866","0.2084","-1.1818","0","-1.7321","-0.6","-0.3078","1.1818","-0.7794","0.9848","1.4772","-1.8","2.3635","2.913","0","-0.55","1.4","0.866","0.342","1.3","-0.9397","1","-1.0337","0.9","0.9526"
"467530","-1.1818","-0.7878","0.8457","-0.7878","0.5785","0.3939","0.4446","0.5785","-1.1276","-1.6914","-0.9397","-0.8457","0.1216","-0.1563","0.4","0.4","0.9848","1.7727","-3.4472","-2.2517","-0.6128","0.9","0.433","-0.3464","0.0695","0.0868","0.1042","0.3214","0.1216","-0.4924"
"467540","-2.1613","1.2216","2.5981","0.3126","-1.9696","0.3762","0.3762","4.4166","-1.4784","0.4446","-0.4788","0.5814","1.4555","0.4104","-0.4788","0.5472","0.3762","-1.0833","-4.9","0.6498","0.6498","0.7524","0.4788","0.4104","1.3","0.513","1.1818","1.8385","2.5115","2.6847"
"467550","-9.2691","-9.1925","-6.8778","-2.8925","-1.3","2.2553","2.2","-4.6173","-8.5031","-13.4","-5.7453","-2.55","-3.9068","-2.6812","0.7524","1.6454","3.2889","3.5453","-5.1","-13.8135","-7.354","-4.1366","-0.5036","2.5372","-0.5814","-2.1651","2.2","0.8208","-1.9926","-1.9153"
"467571","0.1389","0.5","0.55","0.866","0.866","0","1.9053","0.7","0.2394","0.1736","-0.2736","-0.1389","0.6578","-1.3787","0.5","1.2803","1.8794","2.1613","4.7924","-0.65","0","1.4","2.1613","2.2553","1.8794","0","0.7713","0.5814","1.9734","3.007"
"467590","-3.9","-0.3647","0.6078","-0.7182","-0.4341","0.7182","1.2803","-3.1497","-3.3425","-2.1","-0.3473","-0.3994","0.3647","-0.2778","-0.2084","1.1276","1.0833","1.3","2.5309","-3.2499","-0.5036","0.3647","0.2605","-0.1736","1.5588","0","-0.3126","1.65","2.314","2.8283"
"467610","-3.6","1.1258","2.1651","1.6914","-1.3787","1.8187","3.3775","2.5372","-2.6046","-3.1408","-1.8187","1.6454","2.2517","1.4722","1.5588","1.8187","2.2981","1.6914","-9.1","-2.6046","1.4772","2.3492","2.6311","2.0683","1.9053","1.9","1.9053","2.6812","2.7578","3.3829"
"467620","-12.0147","-5.0225","1.8127","-3.7924","-4.4463","-3.1808","-1.4586","-8.8","-8.1201","-6.8944","-3.2889","2.911","3.3706","3.2139","3.2174","2.4426","3.9068","-2.1547","-7.5928","-7.9","0","2.8283","2.7578","1.607","3.4472","3.9068","1.5049","3.294","4.3301","4.4167"
"467650","-2.2651","1.3156","-0.6894","-1.3","-0.766","-0.383","1.2803","0.9642","1.3156","1.5757","1.7727","0.8426","-1.3","1.4772","0.766","-1.6","-1.3156","1.0725","3.3425","-2","1.2257","-0.4788","-1.2","0.5785","0.7071","0.35","0.6128","-1","1.0392","0.2084"
"467660","-2.5372","0.766","1.157","1.2213","0","0.766","0.9959","1.9053","-2.3635","-1.1491","0.9642","0.9193","0.7","0.6894","0.8356","-0.4446","0.2431","0.8999","-5.6382","1.0285","0.766","0.9959","1.1491","1.0725","1.3","0.55","0.9959","0.6498","1.157","1.4141"
"467770","2.3747","1.4784","3.1514","-2.2553","2.0673","-1.9696","4.1362","-2.7251","-1.8187","-4.2132","-3.2909","-1.9919","2.8559","2.462","-1.9919","3.1514","4.6","7.1","10.8329","-2.7575","3.4","4.1","3.3","4.2347","5","1.2856","2.3492","3.2499","4.7271","5.5149"
"467780","-4.0407","-5.8104","1.7","-1.9053","-1.6454","-2.3","3.9","-3.2909","-4.924","-6.7952","-3.5507","-1.9053","3.6","1.5757","2.8559","3.6438","4.8256","8.2724","13.1","-8.5678","-2.8","3.6438","1.8187","2.5981","3.3706","1.6712","2.1651","2.3","-2.4249","3.9"
"467990","4.1","0.7524","2.314","1.5","-1.607","-1.5588","1","3.2139","1.1113","-6.014","-4.2435","-3.8408","-1.299","1.8","1.1818","0.2952","0.4168","3.5","4.9495","-3.0211","0","0.2257","2.85","2.5712","1.25","0","1.3","2.1","4.1346","4.1366"
"C0A520","0.6619","0.2179","0.2605","0.2903","-0.1812","0.1526","0.9696","2.2662","0.9859","-0.0853","0.383","0.4973","0.8999","0.2817","-0.383","0.7211","0.8933","0.8192","3","0.7947","0.4993","1.0286","1.6957","1.094","1.0959","0.529","1.0998","1.8017","2.116","2.0086"
"C0A530","-2.3615","-2.8344","-2.1651","0.8619","0.4925","0.483","0.1721","-3.053","-3.4717","0.719","0.7308","0.4455","0.4635","0.7727","0.7902","0.8402","0.8912","1.4998","5.5177","-2.5889","-0.7995","1.0049","0.618","0.5033","0.7502","1.0893","0.1929","1.2713","0.5694","1.6821"
"C0A540","-1.4433","-1.3842","-0.7185","0.2945","-0.1956","-0.0695","0.1854","-1.0666","-1.4474","-0.293","0.0347","-0.1414","-0.2817","-0.2837","-0.0982","-0.0977","0.2996","0.4938","3.043","-1.2728","-0.4015","-0.3759","0.1231","0.0988","0.0717","-0.4806","0.2536","0.0244","0.0157","0.3078"
"C0A550","-0.7314","-0.5851","-0.4863","0.3995","0.5977","0.3254","0.4455","-0.5905","-0.6474","-0.394","-0.0845","-0.1286","0.2853","-0.3716","-0.1721","-0.1216","0.6962","0.6657","-0.6156","-0.6792","-0.4045","-0.3782","0.2837","0","0.0995","-0.1554","0.0695","-0.1176","-0.053","0"
"C0A560","-0.431","-0.8769","-1.1644","-0.4459","0.4963","0.4782","-0.3498","-1.3981","-0.2481","0.2516","0.2978","0.2487","-0.5768","0.2728","0.2853","0.4988","-0.1847","-0.1553","-0.6774","-0.8693","0.0261","-0.1812","-0.3657","-0.2993","0.3109","-0.5283","0.6994","-0.794","-0.2723","-0.433"
"C0A570","0.2079","0.5209","0.4265","-0.0872","-0.0174","0.0488","0","0.9551","0.6251","0.0585","0.0521","0.0105","0.0837","0.0052","0.0835","0.0836","0.0209","-0.7314","0.6188","0.4849","0.0627","0.1256","0.1219","-0.2046","0.0628","0.1307","0.0209","0.0367","0.2681","0.1568"
"C0A640","-0.9725","-1.3164","-0.817","0","-0.0788","-0.0766","0","-1.3121","-2.3385","-0.1782","0","-0.0017","-0.1677","-0.0682","-0.05","-0.0375","0","-0.3857","0.4574","0.195","-0.097","-0.094","0.0292","0.0259","0","0.1766","0.0629","0.0813","0.1147","0"
"C0A650","0.6729","0.6694","0.769","0.3886","-0.383","-0.5088","0.544","1.1126","0.7715","0.3709","0.2264","0.2762","0.5438","0.4636","0.3682","0.5393","0.2853","0.7771","3.5476","-0.45","0.2487","0.3595","0.5663","0.383","0.2973","0.3734","0.3804","0.4286","0.7794","0.5088"
"C0A660","-1.8264","-1.2053","-0.5196","0.8951","0.2923","0.3978","0.6973","-1.0337","-2.2406","-1.076","0.4806","0.397","0.3985","0.2696","0.3236","0.5638","0.6894","2.2996","-3.0743","-2.2092","-0.5738","0.0927","0.7771","0.5706","0.3995","-0.1867","0.3927","0.1953","0.6997","1.2434"
"C0A860","-2.2517","-2.0801","-1.8369","1.9053","1.5455","-1.6454","1.6851","-2.0098","-2.7032","-1.7336","1.6959","1.4572","-0.8632","-1.2944","1.0692","1.5096","2.4583","5.2004","6.322","-2.4249","1.0392","1.2124","3.4749","2.7168","1.8544","0.5738","1.2583","2.2026","2.1449","4.0977"
"C0A870","-3.6043","-3.3642","-3.7471","4.6886","0.3418","0.7196","1.4333","-4.8637","-3.7759","2.7932","3.2754","1.2206","3.1715","-0.2441","0.2789","3.2336","2.8368","6.9539","0.9905","-4.1095","2.0845","3.3991","2.8604","4.8979","3.8024","-0.8186","-0.9441","-1.1461","2.7893","3.7094"
"C0A880","-4.7993","-3.8015","-2.4321","1.0998","-0.2847","0.809","1.189","-4.2011","-3.9508","-4.897","-2.1347","-1.178","-1.1326","-1.076","-0.2474","-0.6576","-0.7118","4.1846","-4.5962","-4.0247","-3.0995","-0.6923","1.2276","-0.4232","-0.43","-1.9924","-1.1115","-1.6564","0.6657","1.841"
"C0A890","-1.2608","-1.5588","-0.7608","0.3277","-0.2954","-0.2898","0.2007","-0.7188","-1.3994","-0.866","-0.2298","-0.1677","-0.0883","-0.0951","0","0.383","-0.0763","0.9801","-1.5106","-1.6113","0.0418","-0.0899","-0.1981","0.1","0.0719","-0.2544","-0.0899","-0.1677","0","-0.2869"
"C0A920","-0.983","-1.15","-1.2185","-0.4635","-0.6092","-1.5745","0.7264","-1.4335","-1.5637","0.2047","0.4015","0.6038","-0.3327","-0.4474","-1.2361","0.7","0.6792","0.9135","-0.6541","-0.8329","-0.191","0.4769","0.803","0.5991","-0.3882","-0.7182","-0.4686","0.4515","0.183","1.4433"
"C0A940","-2.3559","-3.6191","-3.0323","1.2951","0.8089","0.6038","1.1954","-3.0882","-3.8148","0.9877","0.8835","0.7999","0.2817","0.45","0.5248","1.0625","1.1852","2.2411","-4.7118","-3.9126","0.6792","-0.0523","1.2302","1.1434","0.5283","0.3355","0.263","0.508","0.6339","2.1632"
"C0A950","-5.6948","-6.7288","-6.695","1.3231","-3.2967","0.2613","0.9699","-9.6837","-7.2444","-3.3858","-2.5034","-1.6618","-2.9934","-2.0116","-1.4184","-1.2697","4.5745","9.2254","-19.4007","-4.6602","-2.8532","-3.3471","4.4352","6.1194","-3.6542","-2.8532","-3.0814","-5.7378","-0.5289","7.0941"
"C0A970","-17.7025","-10.2463","-7.1014","3.4103","0.122","0.7867","4.6936","-8.6011","-11.4783","-15.1167","-6.1674","-3.9508","-1.398","-5.9671","-2.7406","3.4995","4.6359","10.7658","-7.7463","-15.5145","-7.7274","-3.3917","2.5858","4.3467","2.318","-4.2381","-3.9782","-3.2154","1.9126","4.3503"
