"stno","X2017.06.01","X2017.06.02","X2017.06.03","X2017.06.04","X2017.06.05","X2017.06.06","X2017.06.07","X2017.06.08","X2017.06.09","X2017.06.10","X2017.06.11","X2017.06.12","X2017.06.13","X2017.06.14","X2017.06.15","X2017.06.16","X2017.06.17","X2017.06.18","X2017.06.19","X2017.06.20","X2017.06.21","X2017.06.22","X2017.06.23","X2017.06.24","X2017.06.25","X2017.06.26","X2017.06.27","X2017.06.28","X2017.06.29","X2017.06.30"
"466880","-2.0683","-1.4555","0.2736","0.1216","-0.2736","-0.9397","-1.2216","0.4104","-1.5757","-1.1258","-1.1258","-0.9193","0.766","-1.4722","0.5814","0.2394","0.7","0.5142","-0.5362","-1.1491","-0.65","-0.3762","-1.4095","-1.7619","-1.6853","-1.7619","-0.9","-1.2803","-0.9848","-0.9397"
"466900","-0.85","1.8","-1.0725","0.4596","0.5142","0.45","0.7713","0","0.4","0.55","-1.2257","-1.2257","-0.8999","2.0681","-0.5196","1","-0.9526","-0.6","-0.55","-0.9642","-0.2084","0.7","0.65","-0.2952","-0.513","0","0.8","-0.766","0.7071","-0.9526"
"466910","-1.8187","3.3483","-1.4","2.1","0.866","-1.5975","2","-1.0833","-1.3","1.4095","0","0.2952","1.9","2.462","0.7182","1.9919","1.3","-1.6","-0.6156","0.3473","-2.2553","-1.5588","-1.9696","-1.8187","-1.7619","-1.8187","1.9696","-0.8863","1.3787","1.0833"
"466920","-0.3299","-1.3856","0.5472","0.4","0.1563","-1.1276","-0.6","0.6498","-1.1258","-1.2216","-1.299","-1.1258","1.0833","0.9642","1.4784","-0.7071","0","1.157","-0.9397","-0.3126","0.191","-1.5035","-1.3156","-0.3473","-0.3994","-0.6156","0.2605","-1.2124","-1","-0.9397"
"466930","0.8356","1.7","0.1368","0.9526","0.5909","-0.2394","0.5","0.3","-0.35","0.3078","0.8457","0.9193","0.9848","1.2257","1.4722","1.3023","2.2517","0.4","0.7713","0.4788","0.766","0.8863","0.7794","0.3762","0.65","0.55","0.5","-0.5196","-0.6894","0.35"
"466940","-1.05","1.9734","0.9397","1.5","1.299","2.0673","2.2517","2.2517","-1.8385","-1.8385","-1.9053","-1.7355","-1.05","3.0529","0.9642","-0.8426","2.8191","-0.3078","-0.8426","-1.3023","0.9959","1.6454","-1.8187","-2.2553","-1.1629","2.4249","-1.5427","1.7619","2.0681","-1.5427"
"466950","1.3892","2.6997","-2.3","4.3665","1.2997","-4.4316","0.7988","1.7785","-3.2043","-6.1","-3.4468","-2.3383","1.95","6.6684","1.1634","2.4283","2.6678","0","0","-1.2155","0.903","-4.6045","0","1.285","0","0","0","-1.5","-2.8191","-4.3226"
"466990","-1.4555","2.1666","-0.7","-1.4555","-0.65","-0.2952","-1.9151","-0.4862","-2.0569","-2.8925","-2.7251","0.382","0.3299","1.3789","1.9734","-0.4104","2.1449","-0.4104","-1.2","-1.1","-1.607","-0.7182","-0.3473","2.2651","0.382","0.4168","-0.9919","0.4341","-3.2889","-2.5712"
"467050","-7.1242","-5.2091","1.8187","0","1.2124","0.382","-1.2655","1.4722","0.7182","-1.2313","-1.1971","0","-3.3425","-5.2091","1.8641","-3.8105","2.0569","-2.15","-3.7924","-7.0476","-5.7453","-2.75","-4.2435","-5.8985","-6.1708","-6.1065","-3.9068","-0.7524","0.5472","-1.8711"
"467060","-0.9642","-0.8356","-0.35","-0.2778","-0.2605","-1","-0.4104","-0.5814","-0.5472","-2.0673","-1.5588","1.4722","0.9","1.25","1.2213","0.6","-0.6156","-0.5142","-0.191","-0.8356","-0.85","-1.4555","0.2431","-0.8356","-0.65","0.5472","0","-1.05","-1.65","-2.7713"
"467080","-0.513","0","0.6","0","-0.4446","0.2778","0.3299","0.5814","0.8","1.7321","1.8187","0","0","0","0.9193","0.8426","1.2257","0.8","1","-0.191","0.7713","0","-1.5975","-1.3789","1.3856","-0.5814","1.3789","-1.4722","-1.9053","1.6454"
"467110","-4.06","-3.9068","1.5427","1.1629","1.6853","-1.7321","-2.3635","1.0261","-1.6454","-2.5372","-1.7727","-1.6914","-3.8971","1.0945","2.314","2.3383","1.8","2.6046","-2.2517","-3.1177","-3.3775","-3.3775","-2.6812","-2.911","-3.4472","-3.2174","-1.8385","-1.4141","-2.462","-1.9"
"467300","-6.5818","-6.8944","-4.9495","-2","-2.2981","-1.7619","1.5321","3.5453","2.659","-6.4","-6.8","-6.1058","-7.7994","-3.9853","-1.8","-5.0559","-0.9551","-6.0073","-6.8937","-7.2876","-5.7119","-4.1362","-2.0683","-2.8283","-4.5899","-4.3301","-2.7578","-1.4784","1.6","-5.9088"
"467350","-3.007","-2.1449","-1.25","-1.4095","-2.0681","-1.7","-1.7","2.2","1.7727","-2.659","-3.1514","-3.5453","-4.2347","-1.9917","-2.462","-1.7321","-2.0785","-2.8","-4.1362","-4.5","-4.2347","-2.659","-1.9696","-1.9734","-3.5453","-3.5453","-2.3635","-1.7727","0.7","-1.8711"
"467410","-2.6311","-3.6373","-4.2347","0.382","-1.4555","-2.0681","2.0673","-0.5814","-1.2213","-3.2499","-3.2889","-3.5507","-0.7641","-3.007","-0.8208","-1.4784","-2.4249","-0.5557","-2.8191","-2.1449","-3.007","-1.9151","-1.3499","-1.607","-2.0785","-1.4784","0","0.3473","1.6454","-2.0683"
"467420","-1.65","-2.55","-3.9834","-0.9","-1.7321","-1.6853","-1.7619","-0.3126","-0.3126","-3.007","-3.4769","-3.7239","-3.8105","-1.65","-1.15","-0.7866","-1.9151","-3.1177","-3.101","-2.5981","-3.1177","-1.35","-0.8208","-1.0261","-0.5036","-0.9235","0.3473","0.6156","-0.3126","-0.7182"
"467440","-1","-1.55","-2.3747","0.9","-0.4104","0","-1.6742","-2.0681","-2.0673","-3.1514","-2.7575","-2.5605","-2.3635","0.4168","1.157","1.05","-0.4341","-1.5975","-0.9959","0.342","-1.3856","0.2778","0.6156","1","0.7182","1.7355","1.7998","1.2","0.6498","-2.7575"
"467480","-2.2651","-2","-1.8","-1.7854","0.3762","-0.95","-0.7","0.4104","0.4788","-1","-1.7998","-2.9445","-2.8579","-2.2651","-1.5035","-2.2651","-1.7854","-1.3023","-2.1651","-3.007","-2.2498","-0.5209","-0.7524","-2.659","-1.55","-1.55","-0.3299","0.2778","0.513","0.8999"
"467490","-2","-2.462","-0.766","-0.7","-0.8","-0.8356","-0.2084","0.9397","-0.3762","-0.6","-1.3156","-0.9959","-1.3789","-1.3156","-0.7878","-0.8863","-0.7518","-0.6578","-0.8457","-1.9","-1.7854","-1.6454","-1.6742","-1.05","-2.2553","-2.2553","-1.5975","-0.65","-0.9193","1.0833"
"467530","0.8551","0.6946","1.55","1.1","-1.1258","-1.3156","-0.9526","0.9397","-0.6128","-0.1736","-1.6742","-1.3787","1.2257","1.4","0.3473","0","0.8893","0.9642","0.8356","0.9526","0.6428","-1.0725","-0.9193","-1.1258","-0.2084","-0.4104","-0.6","-0.3762","-0.2257","-1.3"
"467540","-2.8191","-3.5708","1.3856","0.7713","1.157","1.157","-2.8","0.55","-1.3856","-1.299","0.8","-1.8385","-2.2517","-2.1666","0.8426","-1.3","-1.9734","-1.4722","-1.9919","-2.2651","-1.9919","-2.4249","0.5814","-2.1613","-2.0673","-0.6498","0.8","-0.4446","0.8","-0.4446"
"467550","3","1.5733",NA,NA,NA,NA,NA,"1.7355","0.8208","-3.0311","-3.2","-3.0782","-3.557","4.05","2.8","2.1","5.0559","3.2","0.7467","0","0.7814","-0.903","-3.5708","1.8","0","2.0179","1.1629","0.5557","-2.9876","-5.0743"
"467571","-0.6498","-0.9642","0.3078","0.45","0.2736","0.4104","0.3762","0.2084","0.65","0.2605","0.75","0.4446","0.513","-0.7","0.1389","0.65","0.6","-0.1563","0.2257","0.3299","0","0.2605","0.2431","0.5472","0.382","0","0.513","-0.2257","0.8999","-0.2431"
"467590","0.712","0","0","-0.3647","0.4788","-1.4095","-0.8","-0.382","-0.8893","-0.4689","-2.3635","-0.9642","-1","0","1.4722","0","0","0.382","0.382","0.382","0.3647","0","0.3473","0.8208","1.1287","0.5383","1.7619","1.0337","0.2952","0"
"467610","1.157","1.9696","1.1276","1.9734","1.5035","0.2952","-2.9544","-1.3856","-2.1666","-2.8191","-3.6438","-3.0529","-3.6438","2.3492","2.5372","1.9734","2.0681","1.3156","1.3856","1.5588","1.8187","-2","1.8794","-2.5605","1.6454","1.3856","1.8794","1.9053","1.9919","-2.0681"
"467620","-5.9854","-6.1564","-4.8225","-3.8306","-2.8","-4.5105","-5.456","-3.4468","-3.0529","-4.8","-5.0559","-6.205","-6.2993","-4.7199","-3.6938","-5.0961","-4.7883","-4.35","-5.3","-3.9332","-5.2","-6.2993","-3.557","-3.728","-5.5065","-4.7199","-2.45","3.195","-2.7","0.7293"
"467650","-0.6498","-0.8682","-2.4432","-0.6156","-0.7794","1.2","0.8999","0.9526","0.6928","-0.2431","0.513","1.3156","0.6156","-0.95","-1.299","0.75","-0.7182","1.8","0","0.6","0.9526","0.3078","0.65","-0.866","0.4104","0.9397","0.55","0.191","1.0392","1.1258"
"467660","0.7713","1.0392","0.7","0.7794","1.0392","-0.6894","-0.9","0.5","-1","-1.4772","-1.3787","-2.0681","-2.9544","-1.3789","1.1276","0.7713","0.6928","0.45","1.3856","-1.0392","0.8999","1.3023","1.3856","0.7","0.65","-0.6","0.9959","-0.2431","-1.5","0.75"
"467770","-5.2","-5.3562","-1.7","-1.7355","0.4788","-1.8641","-1.0261","2.5981","1.4722","-1.1971","-1.0945","-1.1629","-3.6004","-3.5238","-2.1855","-2.5712","-1.4784","-2.0569","-2.6812","-4.3301","-3.9837","-3.7239","-3.9392","-4.7","-3.5238","-5.1","-2.4426","0","1","1.6712"
"467990","-2.5069","2.2651","2.3635","2.7713","1.7727","-3.3706","-1.9284","1.9151","-1.5757","-5.3562","-3.9834","-0.3473","1.0603","2.1","2.1212","2.5115","3.6","3.101","-2.6812","-4.3665","-4.2435","-5.7453","-4.9793","-6.6684","-7.4236","-4.4167","1.2257","-0.2084","0.6498","-3.0529"
"C0A520","-0.4326","-0.3508","0.3564","0.1854","-0.0262","0.0731","-0.725","0.6018","-0.6","0.1526","0.1216","0.3355","0.3776","0.9397","0.9642","0.1433","0.6","0.5035","0.1408","-0.0314","-0.0419","0.0974","0","-0.4298","-0.2924","-0.0837","0.0157","0.4854","0.0087","-0.2192"
"C0A530","0.5909","0.5869","0.2544","0.5143","0.399","0.4373","0.3927","0.4938","0.4568","0.4286","0.3978","0.2996","0.7128","0.483","0.5818","0.1932","0.2487","0.3857","0.2869","0.3978","0.5706","0.4993","0","0.4908","0.2673","0.4963","0.6973","0.3951","-0.2673","0.3498"
