"stno","X2010.04.01","X2010.04.02","X2010.04.03","X2010.04.04","X2010.04.05","X2010.04.06","X2010.04.07","X2010.04.08","X2010.04.09","X2010.04.10","X2010.04.11","X2010.04.12","X2010.04.13","X2010.04.14","X2010.04.15","X2010.04.16","X2010.04.17","X2010.04.18","X2010.04.19","X2010.04.20","X2010.04.21","X2010.04.22","X2010.04.23","X2010.04.24","X2010.04.25","X2010.04.26","X2010.04.27","X2010.04.28","X2010.04.29","X2010.04.30"
"466880","0","0.6946","1.0945","-0.171","0.3762","-0.1026","0.6078","0.3994","-0.6","0.3939","0.0347","0","0.8509","0.712","0","0.6251","1.2313","0.2819","0.171","0.2598","0.2394","-0.2778","0","0","1.4","0.2736","0.3994","-0.35","1.1629","0.684"
"466900","1.4141","4.0407","0.9526","1.3787","-1.4095","1.5975","3.007","-1.6454","1.7727","-1.299","-0.866","1.1491","2.6847","3.007","3.2889","0.6498","-2.0683","-0.9526","0.55","-1.0392","-1.1491","2.7251","2.5372","-0.9526","-2.6847","-1.5975","-1.9917","-1.7854","-2.2517","-2.2517"
"466910","-1.8794","1.0603","-3.6","2.462","-1.6742","3.2","3.3829","-3","2.8559","-1.3","-1.9053","1.5","0","-1.95","3.2889","0.5383","-5.2","-2.3","-1.4772","1.0833","-1.6742","0.573","3.7588","-3.3483","-2.8559","2.5605","3.5453","-2","-2.5981","-3.2499"
"466920","-0.8426","1.5733","1.2313","0.2084","1.3","0.4446","2","1.6","0.7524","-0.9397","-0.8426","0","1.9837","2.6","1.1629","1.4365","2.4","-0.6928","-0.1389","-1.0337","-0.6428","0.7524","1.0261","-1.2313","1.1287","0.6","0.7182","-1.1276","2.15","0.8893"
"466930","1.2216","5.7321","3.8527","0.5638","0.7","1.3156","5.6382","2.0785","1.9696","0.5142","0.7878","1.2213","5.5442","3.3829","3.7588","3.9467","1.2856","0.45","0.5362","0.4596","0.6894","1.7854","3.9467","3.0311","1.1491","1.0337","1.0285","1.1276","2.7713","0.7071"
"466940","2.1666","4.8497","1.45","-1.35","1.1491","-1.7355","5.7321","0.8893","1.8","-2.0785","-0.8426","-3.8302","4.1366","2.9568","5.6382","3.1408","1.05","-0.9642","-1.4722","-1.0927","0.95","2.913","5.9201","1.4023","1.3789","1.8385","1.1818","-1.5321","3.2043","-1.6712"
"466950","-7.0906","8.4004","4.45","3.7282","4.3332","5.2623","9.303","-2.2915","5.1325","-3.7239","-5.8261","0","8.8861","0","8.8331","6.5778","-4.55","-4.25","-4.7631","-2.5981","-3.9392","5.8024","8.8331","4.05","0","-5.8219","4.3665","-7.188","0","-6.0622"
"466990","-1.95","4.7631","2.0785","-1.4","1.6914","-1.55","4.9793","-1.1","-1.4141","-0.2952","-4.6","3.5708","4.5899","2.6847","3.9068","2.4513","-1.05","-1.157","-2.0673","-1.6712","-4.4","3.5507","4.6729","1.25","0","-1.4","2.7578","-1.15","2.2651","-1.5"
"467060","-1.0603","3.3483","1.35","-0.6156","-0.8999","-0.2952","3.9467","-0.85","0.9919","-0.5814","-0.684","-0.3647","2.7575","1","4.1362","-0.4341","-1.2","-0.6","-0.7866","-0.6498","-2.7713","2.7713","3.8527","-1.0603","-0.4446","-1.6","1.9926","-0.5814","0","-0.5209"
"467080","1.9696","1.0945","-0.191","0.2257","0.1563","0.2778","2.3635","0","-0.7524","0.2605","1.0392","0.5472","1.2655","0","2.2553","0.6498","0","-0.342","1.2856","0.5472","1.6087","0.5036","1.6712","-0.2778","-0.45","1.2856","0","-0.342","0","0.8208"
