"stno","X2014.02.01","X2014.02.02","X2014.02.03","X2014.02.04","X2014.02.05","X2014.02.06","X2014.02.07","X2014.02.08","X2014.02.09","X2014.02.10","X2014.02.11","X2014.02.12","X2014.02.13","X2014.02.14","X2014.02.15","X2014.02.16","X2014.02.17","X2014.02.18","X2014.02.19","X2014.02.20","X2014.02.21","X2014.02.22","X2014.02.23","X2014.02.24","X2014.02.25","X2014.02.26","X2014.02.27","X2014.02.28"
"467080","0","0.2257","1.0285","2.0569","1.299","0.3762","-0.9848","2.1666","-0.6894","2.4","1.7727","0.2052","0.8426","1.4772","-1.2213","1.0725","1.2124","1.6454","2.0681","3.7423","0","1.3856","0.1563","-1.4555","0","0.4104","0.8356","-0.342"
"467110","1.3787","1.8","0.9235","3.7282","2.4513","0.7071","0.85","2.25","2.8925","2.1","2.1855","2.3747","1.6712","2.3747","2.3783","1.4","-1","1.55","2.1449","2.05","2.911","1.4","1.607","0.7524","-1.2216","1.3","1.9","1.5427"
"467300","4.1362","4","4.3332","13.9843","10.1487","5.3694","4.8256","9.9466","12.4086","16.1508","12.3101","11.0298","12.704","12.901","11.8","6.7952","-4.1346","5.121","14.5752","15.166","11.7","8.6663","8.5","5.7119","5.121","4.1346","8.2724","5.7321"
"467350","1.5035","1.1","1.7854","6.2354","4.7631","3.007","2.2553","4.4167","5.8024","6.6684","5.4502","5.0743","5.6382","5.1962","5.2623","3.2889","1.3156","2.6812","6.202","6.4086","5.6382","4.6045","3.9467","2.913","2.1651","1.7619","4.0703","3.1177"
"467410","2.3383","2.6812","2.7713","3.3775","2.2981","2.3747","2.3383","3.2043","3.2043","5.1095","4.5033","3.2043","3.8971","4.2435","3.0311","1.6712","-1.5321","-2.2981","5.7158","5.1962","2.1651","2.6046","3.0311","2.3383","1.6853","1.9919","2.3747","1.6853"
"467420","2.7","2.8559","2.6311","3.5453","2.7","2.7","2.3383","3.101","3.7423","5.9","5","3.6","4.0377","4.8","3.4","1.9696","-1.6454","3.1","6.7","5.9","2","2.8191","3.101","2.6","1.9696","1","2.7","2.2651"
"467440","1.4141","1.9696","1.7355","1.157","0.5472","-2.1666","1.4141","2.0681","1.3499","2.7575","2.9544","1.8711","2.6","2.659","1.8711","1.5975","-1.9696","1.4784","3.5453","2.9","1.3499","1.6712","1.3499","1.2856","1.0927","1.157","1.0285","-1.8711"
"467480","1.7","1.2216","1.1258","2.4","1.5","1.2803","1.9","2.1","2.5","4.4","3.3","2.6","3","3.3483","1.7727","0.9959","0.191","2.5605","4.4","4.1","1.299","1.5975","1.4722","1.5757","0.8","1.5","1.3856","1.2803"
"467490","0.9848","0.7878","1.1818","1.8794","1","0.6894","1.0833","1.5975","1.8711","2.9544","1.9734","1.6742","2.2","2.5","0.9397","0.5362","-0.5142","1.5","2.9544","3.0529","1.0392","0.6428","1.0833","-0.766","0.6128","0.866","1.1276","0.6428"
"467530","0.4788","0.2778","0.3126","0.6","-0.2778","0.9193","0","-0.2431","2.0673","1.5427","0","0","-0.2952","0","1.3","0","-1.4095","-1.8","-0.3647","0.9193","0.7","1","0.766","-1.3787","0.3762","-0.9397","0.9","0.9848"
"467540","0.8208","1.1258","2.0785","4.3226","2.7713","-2.2651","1.5588","2.9445","2.4249","2.5605","1.3856","1.5588","1.9151","1.6742","3.101","2.1651","0.5814","-3.0311","2.7713","3.3829","2.7578","2.2517","3.0311","2.913","0.6156","0.9","2.8579","1.4722"
"467550","-1.0766","-2.2573","-1.3681","2.3257","1.7101","2.2915","0.903","0.8509","0.9898","-0.7814","0.9551","0.9724","0.9203","-0.8335","-0.712","0.9203","2.1547","1.1461","-0.9898","0.5209","3.7588","1.4365","3.0311","-2.05","-1.5733","0","-1.9153","-3.0211"
"467571","0.342","0","1.4095","3.8971","1.2124","1.0337","1.1276","2.6311","3.3829","3.9467","2.4432","1.7854","2.5372","3.195","1.5588","0.4","0.342","1.2124","2.5372","3.3829","2.7251","1.1818","0.2736","0.2084","0.2394","0","1.9734","0.45"
"467590","1.8711","0.6928","1.6454","5.9136","4.1781","0","0.9","3.6373","0.9919","4.9363","2.5372","2.3635","1.8187","2.5981","4.8497","3.7536","-0.7866","-1.8711","1.6454","4.5899","4.5963","3.3775","3.5507","2.3","1.2655","0","1.8187","0"
"467610","2.1651","1.5","2.0673","5.1683","2.2651","1.9053","2.7251","3.7588","3.195","6.0073","3.3829","2.462","3.0311","4.1362","3.2889","1.8187","1.6454","3.0311","4.7924","4.9","3.9392","2.6311","2.4432","2.3383","1.5588","1.7321","2.913","1.2257"
"467620","5.6","6.4997","4.8","6.8","4.3067","-7.9","-2.65","5.7","11.4238","11.5","8.2","6.3","4.924","9.3557","6.1","3.3","-4","-8.1","11.8177","7.6815","7.1","5.121","5.0229","5.0743","5.1095","3.2139","4.3301","1.9153"
"467650","0.9193","0.75","1.2257","-0.3762","-0.1389","0.7071","0","0.55","1.4","0.766","0.7794","0.2257","0.1563","-0.9848","0.6894","0.9193","0.9193","0.2605","-1.6","0.9959","1.1491","-1.2216","0.2605","1.299","0","1.2216","0","-0.2257"
"467660","1.3156","0.5","0.9642","1.7854","1.4095","-1.7854","0.7","1.8794","1.6914","1.6742","1.7854","1.5975","1.5975","1.6914","1.9734","1.5975","0.9526","1.6853","2.2215","2.1666","1.5427","1.7854","1.8794","1.7854","1.3156","0.9526","1.2856","0.7518"
"467770","2.2553","2.462","4.2","8.1","4.5","3.6","2.8559","6","6.8937","9.4542","7.0906","6.1058","6.4997","7.3861","4.0377","2.6311","-1.4555","4.4316","7.0906","9.4","5","3.6438","4.2347","1.9917","2.7251","3.4","5.8","4.0407"
"467780","4.1","2.2498","3.9392","6.1488","4.1569","2.6046","3.8527","5.3694","5.0229","7.9674","6.322","4.8497","6.5778","7.7994","4.3301","3.8","-1.157","3.3829","8.487","8.8335","3.7423","5.2195","5.0743","3.101","2.911","3.2","5.318","2.8579"
"467990","-1.6454","-0.9959","2.1855","4.8261","4.3","0.4168","1.5427","3.0211","4.8497","3.294","2.911","3.3483","3.9392","2.2498","3.9392","2.1666","1.7619","2.7713","3.0529","2.1855","3.4769","3.4468","3.5","2.659","0.1216","0.2952","2.2651","1.7854"
"C0A520","0.2677","0.3998","1.0301","2.6","1.6249","0.2351","0.2945","1.6957","1.5795","1.1276","0.6996","0.3147","0.589","0.809","2.0138","0.6444","0.2294","0.7825","0.9903","2.1751","2.1796","1.4695","1.5451","-0.0279","0.1627","0.3845","2.0932","1.058"
"C0A530","0.7372","0.699","0.7064","1.1109","0.9804","0","0.2516","0.8479","0.6137","0.4373","-0.0326","0.0731","0.3897","0.5869","0.3878","-1.3458","0.431","0.6948","0.7853","1.1934","0.7014","1.2216","-1.3595","-2.4854","0.9526","0.8345","1.3616","0.5917"
"C0A540","0.0651","-0.1338","0.1805","0.1812","-0.1254","-0.0358","0","0.0946","0","0.0651","-0.0191","0","0.0875","0.0616","0.2298","-0.671","-0.0985","0.2998","-0.0418","0.397","0.2517","0.0242","0.4815","-0.2671","-0.3881","0.0259","0.0954","-0.0776"
"C0A550","-0.0656","0","0.0262","0.0777","-0.1089","-0.1968","-0.0314","0.0819","0.1923","0.5481","0.169","0.0629","0.2762","0.2598","0","-0.3147","-0.0921","0.2572","0.6122","0.5032","0","0","-0.1147","-0.3776","-0.1576","0.0438","0","-0.0643"
"C0A560","-0.4915","-0.5638","0.4999","0.6792","-0.559","0.3985","0.3584","0.328","0.4988","0.9057","0.3812","0","-0.3886","-0.1268","-0.2487","0.483","0.4997","0.5905","-0.3009","0.809","-0.5638","-0.2457","-0.2796","-0.5035","-0.4973","0.2996","-0.7727","-0.4592"
"C0A570","-0.2071","-0.0192","-0.0157","0","0.1563","-0.4357","-0.3441","0.0209","0.09","-0.3812","-0.2229","0.0618","0.1336","-0.2347","0.1362","0","-0.0836","-0.682","-0.6994","0.0872","0","0.1721","0.2972","0.4049","-0.0175","-0.0105","0.2194","0.1463"
"C0A640","-0.1923","-0.1176","0.1","-0.0927","0.1634","0.0358","0.0454","0.0122","-0.0484","-0.3951","-0.1981","0","0.097","-0.2998","0.0375","0.1462","-0.0309","0.0651","0.0731","-0.1732","0.0908","0.0485","-0.5768","0.45","-0.1995","-0.0682","0.0391","0.2179"
"C0A650","0.2516","0.3236","0.8302","2.0683","0.8899","-0.1813","0.0891","0.8485","0.9899","0.5657","0.0875","0.0375","0.3564","0.495","0.1634","0.1714","0.1554","0.3473","0.3993","0.3473","0.5871","0.2364","0.4997","0.0418","0.2598","-0.0656","0.6792","0.3709"
"C0A660","0.4388","0.2963","0.8978","1.7077","-0.851","0.3999","0.328","1.6564","2.1786","2.2874","0.8457","0.7995","1.5881","1.9973","0.6578","-0.9397","0.2819","0.9712","1.9406","1.7727","0.559","0.3464","-0.6395","-2.4854","0.6792","0.3961","0.0487","-0.6578"
"C0A860","-0.803","0.866","2.2776","4.9187","2.0377","1.0392","1.4937","3.9837","5.0332","4.9986","2.7893","3.5189","4.3749","4.3034","2.3745","-0.6138","-1.2858","2.3821","3.852","3.7455","3.2572","0.9526","0.9994","-1.0777","-0.8004","-0.9225","2.1172","0.4298"
"C0A870","1.4444","0","0.8917","8.4002","1.9929","-0.2091","2.0987","7.4954","8.5607","8.9658","5.4925","4.7679","6.9427","7.8699","4.8022","-1.1826","-0.6048","3.6994","6.7","5.7119","0","-0.0942","-1.1643","-2.2662","-2.4489","2.4583","4.4599","0.2146"
"C0A880","-0.1908","0.8933","1.6907","3.1761","0.8991","0.7872","1.599","3.4","3.8994","5.0504","-0.2925","2.1879","3.6797","4.0569","1.5975","-3.6949","1.3981","1.5762","4.5179","4.2764","0.9841","-1.0244","-0.8933","-3.292","-2.5","1.284","0.8619","-0.6632"
"C0A890","-0.094","0","-0.424","0","0","0.4568","0.4974","0.1798","0.0875","0.5393","-0.1545","0.007","-0.0087","0.1714","-0.0017","0.1678","-0.0829","-0.0262","0.5638","0.7727","-0.0122","0","0","-0.4528","-0.2572","0","0","-0.0934"
"C0A920","-0.0697","0.4698","0.4274","0.5174","-0.2302","0.2903","0.2762","0.9235","1.3023","1.0786","0.5985","0.9119","0.8899","1.0673","1.1737","-0.7512","0.3709","0.0349","1.1818","0.6428","0.5535","-0.4678","-1.5898","-1.1846","0.0731","-0.2177","-0.497","-0.7424"
"C0A940","0.2472","0.2719","1.0064","2.4575","0.9193","0.649","1.0595","2.0128","2.6572","3.1974","2.2957","2.2658","2.1925","2.7189","1.5588","0.3019","0.6578","1.5752","3.2361","2.1751","1.8858","-0.0262","0","-0.0209","0.6444","-0.2034","0.5438","-0.014"
"C0A950","-0.23","-0.7718","1.9846","10.1727","-9.8481","-0.314","0","7.9512","8.8033","10.5139","8.6284","8.4534","9.2873","8.8288","7.781","-4.0144","-0.3763","4.2445","11.3288","7.8716","-0.1257","-2.7","-2.4666","-4.0895","-2.2951","0","4.0303","-3.4238"
"C0A970","1.4095","1.5147","4.9005","8.0288","-4.002","4.7613","6.2785","8.8337","9.1944","11.4982","8.2821","7.1257","10.2325","10.9643","5.0413","-7.0447","-2.9434","6.7921","11.6852","9.5985","2.4073","-1.1331","-5.0455","-9.9893","-8.4416","3.8971","2.8344","-4.1121"
"C0A980","0.3804","-0.649","1.3667","-0.3449","-0.1047","1.3119","1.2958","1.1743","0.8229","3.1742","1.5871","0.0278","2.3933","2.2957","-0.7321","0.9986","0.4589","2.1012","2.6695","1.9924","-0.0733","0.0942","-0.4366","-0.9534","1.3856","0.4459","-0.6137","-0.0628"
"C0A9A0","0.8733","-0.3355","1.7621","-0.1466","0.6532","0","-0.2736","0.477","1.539","1.8912","0.9351","0.3682","0.7193","-0.4135","0.499","-0.1394","0.6444","-0.8756","-0.2481","2.0225","1.3248","-0.8893","-0.4862","1.4784","0.1341","0.9063","1.0261","-0.0838"
"C0A9C0","-0.35","-0.1462","-0.7118","-1.5239","0.3598","-0.0731","-0.495","-1.0285","1.0786","-0.7986","-0.3756","-0.014","0.7794","-0.7547","-0.0244","-0.0628","0.4854","-0.4015","-0.2071","0.9563","1.3864","0.547","0.2952","-0.1307","-0.2339","0.265","1.6914","0"
"C0A9E0","0.766","0.8988","-1.3856","-0.3244","0.43","-0.1341","-0.0523","-0.0349","-0.7364","0.6252","0.5162","0.3927","-0.0836","0.7071","0.1871","0.2735","0.5846","0.7388","0.9725","1.3998","0.4881","0.3584","0.3708","1.0649","0.8746","0.8988","0.3907","0.3907"
"C0A9F0","0.0609","0","-0.0733","-0.2179","0.1256","0.3536","0.0052","-0.0523","0","0.0488","-0.2989","-0.0259","0.5481","0.2279","-0.3907","0.0157","0.0418","0.0696","0.0436","0.3371","0","0","0.0279","-0.122","-0.2351","0.3064","0.2091","0.0942"
"C0AC40","-1.9151","-0.6237","4.2582","2.9532","-1.4235","-0.501","-1.0876","1.589","2.8119","5.8351","4.8339","1.885","2.9963","3.3755","2.3959","-1.3422","-2.6331","-2.5695","7.1519","4.4496","2.3564","1.7976","-0.2528","-0.6653","-0.7949","0.075","0.2876","0.1361"
"C0AC60","0.6122","-0.5393","-0.068","0.5904","0.6532","-0.3985","0","0.5322","0.2194","0.2339","0.1236","-0.0035","0.2158","-0.0174","0.4067","0.3527","-0.0488","-0.5706","0.3927","-0.1046","-0.0977","0.2088","0.5263","-1.1046","-0.5481","0.265","0.4224","0.1046"
"C0AC70","0.1075","0.1634","-0.618","0.499","0.4049","0.2677","0.0927","0.4944","0.3583","0.1939","-0.3999","-0.0035","0.171","-0.5942","0.3882","0.3126","0.0585","0.2735","-0.0813","0.2973","0.2703","0.4386","0.4918","0.2257","0.0776","0.2034","0.4724","0.2287"
"C0AC80","0.2998","0.3716","0.9841","0.2702","0.1986","0.1677","0.2677","0.3994","0.4838","0.167","-0.0259","0.0208","0.0366","0.1251","0.0907","0.0314","0.1259","0.135","0.0017","0.3762","0.2505","0.1568","0.334","0.7","0.2624","0.1172","1.1238","0.1882"
"C0ACA0","0.3","0.0521","0.191","0.6524","1.157","0.6444","0.2996","0.3145","0.7902","1.7989","1.0958","-0.0545","0.8912","1.0918","0.2481","0.4915","0.2963","0.8889","1.5998","1.1082","0.5562","0.4788","0.4135","0.6996","0.5992","0.2998","1.416","0.708"
"C0AD00","-1.0574","-0.9455","1.3896","1.757","0.4678","0.7608","0.7878","1.3023","1.8124","2.4032","1.7727","1.8436","1.9406","2.0614","0.1046","0.9925","-0.7608","1.2873","2.4359","1.3458","1.1873","0.0907","1.3584","-1.0401","-0.8345","-0.8693","0.1777","0.0907"
"C0AD10","0.4963","0.3998","1.0798","2.0116","-0.7488","-0.014","1.1478","1.3365","1.4722","1.4572","0.9969","0.6309","1.6444","1.7303","1.8271","-0.9271","0.5955","1.3923","2.1172","1.6454","1.1583","-0.0489","-0.8343","-1.5898","-0.7922","0.0105","-0.497","-1.0466"
"C0AD30","0.5996","0.4993","1.3482","0.4961","0.5263","0.719","0.5299","-0.3126","0.3581","1.8264","1.0692","0.2819","1.3808","1.5147","-1.0348","0.7364","0.4963","1.3244","2.0098","1.5881","-0.1882","0.1777","0.6511","0.3327","0.9621","0.5926","0.7526","0.4113"
"C0AD40","-0.5796","0.5985","0.5535","2.3188","1.4387","0.3999","0.3978","1.6545","1.1658","1.2432","-1.0401","0.3355","0.3995","0.9877","0.5953","0.6709","-0.0696","0.8978","1.4979","2.0987","1.945","1.1472","-0.6891","-0.8863","0.5846","0.3734","2.1213","1.3753"
"C0AD50","0.5936","0.6729","0.3201","1.2021","0.7467","0.5557","0.5755","1.1577","1.1826","4.3572","2.2912","0.3936","1.8997","2.1879","0.3748","0.3308","-0.7388","-0.1046","2.7932","2.7863","1.6127","0.6029","0.5724","0.0628","0.5736","0.1145","0.4875","-0.0733"
"C0C460","-0.3355","-0.3527","0.3709","0.2099","0.1463","0.1963","-0.0174","0.6657","0.7778","0.5456","0.4668","0.0766","0.4455","0.794","0.0174","0.0675","-0.2517","0.3999","0.8733","0.891","-0.4114","-0.3268","-0.3857","-0.3936","-0.3611","-0.159","0.3277","0.206"
"C0C480","-0.1563","-0.122","-0.3605","-1.2","-1.0598","-0.0618","0.0122","-0.5829","0.5909","0.2463","0.1782","0","-0.2819","0.2998","-0.7757","-0.2344","-0.0763","-0.1753","-0.0052","0.171","-0.817","-0.6889","-1.0348","0","-0.1627","0.1816","-0.8714","-0.5829"
"C0C540","-0.328","-0.2229","0.4243","1.0497","0.45","0.3","0.1997","0.6138","0.6947","0.7715","0.4286","0.4872","0.6344","0.8912","0.8866","0.6729","0.399","0.5955","0.765","0.7092","0.5665","0.4782","0.3365","-0.8425","0.4981","0.2963","0.5119","0.5992"
"C0C590",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C0C630","0.1568","-1.5978","1.9505","5.0566","2.0478","1.1476","1.1738","3.5238","4.0958","3.2308","2.0353","1.2778","2.0923","2.0683","2.8774","0.2474","-1.8954","1.6454","2.4993","1.9799","2.5237","1.3947","1.4672","-1.8954","1.2761","0.8336","2.2981","0.7949"
"C0C650","-0.6062","-1.0286","1.8954","4.7732","2.1843","0.7995","1.1984","4.2501","4.7924","5.0947","3.3807","1.6997","3.5739","3.9412","3.1715","0.4951","-0.7632","1.8974","4.0895","3.0674","3.7084","-1.076","1.0049","-0.9801","0.9998","0.5942","2.462","0.8572"
"C0D360","-0.0087","0.4973","0.397","0.9225","0.1968","0.2","0.25","0.6535","0.3961","0.4092","0.3961","0.2457","0.2996","0.3864","-0.1026","0.3759","0.483","0.5996","0.4698","0.5955","0.4388","0.0209","0.0731","0.3914","0.2052","0.3498","0.5768","0.5768"
"C0D390","-0.1408","-0.0939","-0.4","-1.1998","-0.1753","0.0518","-0.0999","-0.5738","-0.4925","-0.6962","-0.2884","-0.0877","-0.2741","-0.4999","-0.1753","0.0717","0.0977","0.1026","0.1902","-0.4532","-0.3286","-0.1176","-0.2993","-0.1753","0.1847","0.097","-0.2463","-0.3195"
"C0D480","0.1854","0.1956","0.1315","0.908","0.244","0.1","0","0.8668","1.6286","1.3377","0.8549","0.5248","1.0382","1.1468","0.3942","0.197","-0.0695","0.3927","0.9508","0.8632","0.5472","0.399","0.3881","-0.2817","-0.09","-0.0848","0.0695","0.1891"
"C0D540","0.3951","0.3998","0.4286","1.3585","0.1389","0.1932","0.0985","0.6474","0.8485","1.6604","0.9057","0.2463","0.6128","0.9661","0.2728","0.2971","0.3978","0.5738","0.9057","1.3926","0","0.4851","0.4015","-0.2723","0.3999","0.2963","0.383","0.4951"
"C0D550","0.4596","-1.3966","-0.9962","-0.4999","0.2177","-1.2245","-1.4554","-0.6103","-1.2432","-1.2557","-1.3244","-0.8693","-0.7956","0.3716","0.5869","-0.8803","0.6996","-1.2137","0.2329","0.3939","-0.2741","0.0366","-0.2898","-0.2673","0.4532","-0.3927","0.3881","0.3236"
"C0D560","-0.662","0.9811","1.8264","5.5177","1.1809","1.3315","1.0865","3.885","4.494","6.0588","3.8648","2.5228","3.2357","4.6737","2.3959","1.0199","1.0725","1.7616","3.4641","4.543","3.1552","-0.0454","-0.5829","0.727","1.076","0.1463","2.5166","0.1463"
"C0D570","-0.6474","0.765","0.9948","0.9508","0.589","0.8988","0.2993","0.45","1.3315","1.4562","0.6553","0.9816","1.4095","1.3994","0.5977","-0.7548","-0.2047","0.9848","0.6792","1.2583","0.8045","-1.0286","-0.6582","-0.5664","-0.6894","0.6932","1.0865","1.0798"
"C0D580","0.1981","-0.0454","-0.1439","-0.3178","-0.0438","-0.1","0","-0.1103","0.0366","-0.3394","-0.159","-0.0618","-0.2945","-0.2517","-0.0551","-0.0946","-0.0105","-0.0908","-0.1454","-0.2939","-0.1928","0.1259","-0.0278","0.0416","0.0156","0.0891","-0.0684","0.0485"
"C0D590","1.0833","0.9994","2.6529","7.0468","3.0309","2.0991","1.6349","4.7732","5.8979","5.1113","3.3979","3.3979","4.2069","4.4496","3.2308","0.7092","-1.1046","2.7676","4.1095","4.3687","4.6966","1.7612","1.1181","-0.788","1.2583","1.6454","3.8136","1.9919"
"C0E420","0.7989","0.6962","1.9773","3.7681","0.508","1.5912","0.8999","2.5267","3.6001","4.5795","2.7952","2.4858","2.7986","3.7422","1.4257","0.8988","0.1389","1.9633","2.8515","3.808","2.316","1.4266","-0.4589","0.1736","0.9703","1.0998","2.0923","1.5978"
"C0E430","1.4835","1.3388","0.8402","2.1347","0.5523","0.4663","0.2998","1.4419","1.4672","3.2218","1.9021","0.7995","1.8513","2.5432","0.4782","0.6181","0.6573","0.8045","2.4854","2.4107","1.189","0.9811","1.1876","0.8619","1.0903","0.7053","0.736","0.3225"
"C0E530","0.2756","0.6632","1.1276","1.5849","0.809","0.5755","0.2047","1.4766","1.4627","2.1534","1.7264","1.2948","1.3383","1.8284","0.7431","0.769","-0.6101","1.198","2.0478","2.1887","1.2873","0.8951","0.5665","0.4788","0.3746","0.5736","0.4695","0.5333"
"C0E610","0.5869","0.2344","0.0835","0.2973","0.1315","-0.1873","-0.0279","0.328","0.6996","0.6932","0.5985","0.5955","0.4981","0.6619","0.3961","0.0776","-0.4168","-0.2052","1.0985","0.6894","-0.3936","-0.3346","-0.0105","-0.4863","0.4459","0.4668","0.0523","0.3392"
"C0E730","-0.6695","-0.5","1.2245","1.8221","0.7878","0.9526","0.2847","1.2619","1.9151","2.9934","1.5427","1.6074","1.8021","1.9917","0.8457","0.8995","-0.4239","1.1607","1.966","2.2229","-1.1168","-0.65","0.1663","-0.55","-0.7431","0.6561","1.2364","0.9397"
"C0F861","-0.6997","-0.7372","-0.6","-0.5657","-0.6128","-0.5248","-1.1607","-1.4923","-2.0765","-1.6548","-1.9429","-1.9416","-1.5564","-1.5371","-1.4184","-1.5973","-1.1741","-2.2644","-2.2652","-1.3106","-0.0192","-0.2084","0.4659","-0.1877","-0.5818","-0.7193","-1.3595","-1.1782"
"C0G640","0.3907","1.2982","1.9856","4.2343","2.6311","1.9605","1.8794","3.4985","3.7307","6.29","4.4234","3.8162","3.8965","4.5873","2.7138","1.599","-0.5818","2.7932","4.2281","5.4275","2.6915","2.125","2.0971","1.1657","1.8264","1.8988","3.1876","2.0987"
"C0G650","0.3536","0.5706","0.6344","0.794","0.699","0.4592","0.6694","0.7364","0.8966","1.0998","0.7999","0.8966","0.8978","1.0998","0.5955","0.4684","0.0244","0.797","1.2982","1.1998","0.6535","0.5996","0.4774","0.1929","-0.4684","0.699","0.6932","0.7608"
"C0H990","-4.2424","-5.5155","-5.9751","-5.6687","-5.8985","-5.2857","-5.3351","-7.5838","-8.7329","-8.5031","0","0","0","0","0","-2.5981","-1.1287","-5.0559","-7.6604","-1.6853","-0.6928","-1.1258","-0.9397","-1.6914","-1.8794","-1.9151","-1.9926","-1.75"
"C0H9A0","0","0","0.2394","0","0.2778","0.4104","0.3762","-0.9193","-1.5035","-1.2803","-0.8999","0","-0.4698","-0.433","0.1389","0","0.1216","0.2736","-0.1216","-0.191","0.2431","0","0","0.191","0","0","0.2736","0"
"C0H9C0","1.7607","1.4776","1.4913","1.705","2.0206","1.7336","1.9258","2.0317","1.9747","1.9397","1.1756","1.2313",NA,NA,NA,NA,"-1.1411","1.4474","1.986","0","-0.3595","1.0625","1.2075","0.3365","0.6339","1.3216","1.0566","1.2504"
"C0I010","0","0","-0.8863","0","0","0","-0.2084","0.1389","-1.1276","-1","-0.6062","-0.4596","0.1216","0","0","-0.0695","-0.1389","0","-0.6928","0.2605","0","0","0","-0.191","-0.2084","-0.2394","-0.1563","0"
"C0I090","1.0519","0.7388","0.0175","0.699","0.6914","0.8835","-0.2205","0.0872","0.8651","-0.0698","-0.4459","0.5663","-0.3812","-0.4168","-0.2052","0.8912","0.3507","-0.5541","-0.7794","0.8863","0.9986","0.7461","0.9998","-0.8999","-0.9712","0.8988","0.8988","0.9976"
"C0I110","0.6821","0.3756","0.3069","0.45","0.6973","0.1812","0.6344","0.8889","0.7092","0.725","0.8693","0.5755","0.6997","0.7548","0.3078","0.1953","0.1854","0.2817","0.7281","0.7872","0.3536","0.0314","0.3126","0.851","0.3394","0.2071","-0.7064","0.5803"
"C0K240","-0.727","1.1657","-0.6573","0.8356","-0.3629","-1.4722","1.258","-0.7419","0","1.1607","-0.4121","0.9811","-0.9642","1.0649","0.9948","-1.0706","0.5657","-0.6356","-0.9235","1.1491","-0.7388","-0.7713","-0.7053","-0.6695","0.8336","-0.3942","-0.6157","-0.8529"
