"stno","X2010.05.01","X2010.05.02","X2010.05.03","X2010.05.04","X2010.05.05","X2010.05.06","X2010.05.07","X2010.05.08","X2010.05.09","X2010.05.10","X2010.05.11","X2010.05.12","X2010.05.13","X2010.05.14","X2010.05.15","X2010.05.16","X2010.05.17","X2010.05.18","X2010.05.19","X2010.05.20","X2010.05.21","X2010.05.22","X2010.05.23","X2010.05.24","X2010.05.25","X2010.05.26","X2010.05.27","X2010.05.28","X2010.05.29","X2010.05.30","X2010.05.31"
"466880","0.3299","-1.4722","0","0.1736","0.3857","0.2819","0","0.2778","0.1026","0","0.4862","1.75","-0.433","0.2394","0.65","-1.0285","0.3078","0.5785","0.45","0.65","0.5142","-0.2257","0.171","0","0.6156","0.4689","1.25","0.75","-0.1216","0.3473","0.4168"
"466900","-2.3383","-2.0785","-1.607","-1.5321","-1.1818","-0.5196","1.8711","-0.9526","0.8457","1.8794","-0.5196","-2.1613","-1.4095","1.2216","0.2736","1.1818","1.0392","0.8356","1.0285","0.9959","0.7713","-1.8794","-1.4555","-1.5035","-1.5588","-2.2215","-2.3383","-1.7854","1.8711","1.8794","1.5975"
"466910","-3.1514","-1.9734","-2.8","-2.1666","-1.7727","-1.4722","1.9696","-0.866","1.5427","0.8551","0.5036","0.6772","-0.8863","2.3635","-1.7727","2.9544","-1.7","-1.6454","2.1666","2.5605","-1.7727","-2.3492","-3.2043","0.2778","1.8794","-2.0681","-2.4","-2.8559","3.4468","1.8711","2.4"
"466920","0.3994","1.05","0.573","0.8551","-0.9848","-0.7518","0.5472","0.8551","-0.6928","1.0945","1.3681","2.45","-1.1258","-0.2257","0.191","0.5814","0.7524","0.6128","1.0392","0.4788","0.7713","-0.3299","-1.2803","0.5036","1.35","1.2313","1.75","1.45","-0.2431","0.8551","1.4"
"466930","0.6","0.65","1.0285","0.8457","0.7518","0.45","0.55","0.2298","0.4","-0.45","1.4772","1.6742","0.3759","0.9526","-0.45","1.2803","0.8863","0.6578","1.4772","1.2803","-0.1216","0.2257","1.5757","1.4095","1.2124","0.8999","0.7","-0.6894","1.1","-0.5196","1.5035"
"466940","-2.4249","-0.3473","2.6046","-0.4341","1.4555","-0.5","2.3492","1.157","-1.1","3.007","0.513","1.3","-1.0833","-0.6156","-1.4","3.2499","1.5035","1.0927","1.9696","-1.3499","1.3856","0.9642","-1.4784","2.2215","1.5427","-0.7866","0.95","1.8187","2.3635","2.3492","2.0673"
"466950","-6.5114","-3.044","-3.75","-2.873","-6.5818","-2.913","4.8497","2.2","1.7101","5.5426","3.7282","0","-6.4086","0.9203","2.4283","5.5149","2.6997","-0.712","3.2139","-0.7293","1.0603","-3.8105","-4.3067","3.2043","-1.95","0","0","-3.95","5.0743","4.9804","6"
"466990","-1.7","-0.9577","-0.9235","-1.7998","-1.6712","-0.684","2.2498","1.6853","2.6847","2.5279","1.9284","-0.3299","-1.55","2.4513","0","1.6087","0","-3.0529","-0.684","0.3994","-1.2","3.101","-1.2","2.2215","-1.25","-0.7524","-0.3994","-1","2.2981","2.3383","1.15"
"467060","-4.3226","-0.7524","-0.5036","-3.2043","-1.15","1.4095","1.7","1.1818","0.4446","2.7251","-1","-0.513","-2.0785","0.3473","-0.2952","1.6853","-0.7866","-2.0785","-2.4249","1.3856","-0.684","-0.9","-1.157","0.8208","-0.8208","-1.15","-0.75","0.342","-0.7182","2.3492","-0.7182"
"467080","-1.3","0","0.382","-0.3647","1.2213","-0.1736","-0.2605","-0.1736","0.2084","1.2856","-0.1389","0.1563","-1.1491","1.4784","0.2257","0.3647","0.3126","1.3789","1.2","0.5814","0","1.4722","0","0.2605","-0.3299","-0.2952","0","0.5472","1.5427","0.7182","1.2"
