"stno","X2016.09.01","X2016.09.02","X2016.09.03","X2016.09.04","X2016.09.05","X2016.09.06","X2016.09.07","X2016.09.08","X2016.09.09","X2016.09.10","X2016.09.11","X2016.09.12","X2016.09.13","X2016.09.14","X2016.09.15","X2016.09.16","X2016.09.17","X2016.09.18","X2016.09.19","X2016.09.20","X2016.09.21","X2016.09.22","X2016.09.23","X2016.09.24","X2016.09.25","X2016.09.26","X2016.09.27","X2016.09.28","X2016.09.29","X2016.09.30"
"466880","-0.2257","0.3762","0.4788","0.9235","0.8893","-0.9397","0.4788","0.4104","0.342","-0.7518","0.1736","0.342","0.7524","1.2997","-0.6894","-1.3156","-1.2856","-1.2124","0.3126","0.684","1.0261","1.1287","1.2313","1.3681","1.0261","1.0603","2.873","-0.8356","-0.9397","0.5785"
"466900","0.3762","-0.9526","1.1818","0.6894","0","1.0833","-0.9959","0.55","-0.9526","-1.1491","-1.0392","1.8711","-0.9","-2.05","-2.1449","-1.1491","2.2981","1.5588","1.299","1.299","-1.1258","0.55","-0.8356","0.2084","1.3156","2.0681","4.5033","-2.6812","0.7713","-0.8426"
"466910","-1.3787","-1.5757","1.8711","-2.462","-2.6","1.6742","1.4772","2.2651","1.0833","1.5","1.0833","3.1514","-4.2347","-9.3557","-6.2043","-2.7575","7.3861","7.583","4.2347","-2.1666","-1.7619","-2.8559","-0.9577","1.1287","-2.1","2.0785","-9.7496","-7.8785","2.2651","-2.5605"
"466920","-1.4095","1.0285","1.4141","2.1212","1.6","0.6","-0.9193","0","0.9642","-0.191","-1.0337","0.7","1.4","3.3","-0.7524","-0.9","0.4862","0.5472","0.9642","0.4862","1.8","2","2.5712","2.8925","1.9","1.9284","8.4693","-0.6078","0.5","-0.2257"
"466930","-0.5142","0.6894","1.0337","0.8999","1.6454","0.2598","0.7878","0.5785","0.3064","0.4924","0.2954","1.1276","0.4446","-2.4432","-1.2216","0.55","2.2553","2.0673","1.1276","3.007","2.8579","3.0311","4.1346","4.8864","1.2213","-1.5427","1.6417","-1.5588","0.3","0.3"
"466940","-2.5981","-1.2213","0.95","2.8579","2.2981","0.8999","-1.3499","-1.4555","1.2257","-1.1491","-1.6454","4.2347","2.6847","-5.1325","-2.6812","-1.1","4.0703","2.3383","3.0529","4.1569","1.85","1.9","2.2498","2.3783","3.2174","4.7271","11.1823","-6.7658","-1.9696","-2.3383"
"466950","-5.7321","-3.6","2.911","2.5","3.15","3.5453","2.75","3.3","2.15","0.4341","-1.3","6.9","5.1962","0","-7.8903","-5.0229","5.4723","10.8778","8.0754","7.0477","2.2231","0","1.2155","2.2573","3.5","7.1014","17.8488","-9.1276","-7.2774","-6.5818"
"466990","-1.15","-1.7355","2.1613","2.0673","2.2517","-1.4","-2.2498","-0.4341","0.7182","-1.3499","-1.25","2.6847","2.5115","-6.1058","-2.6354","-1.85","3.7423","-2.2498","-0.3473","2.8344","1.7321","3.101","3.2043","2.2981","2.7713","4.06","12.6859","-4.3301","-2.9","-1.9151"
"467050","-2.764","-3.007","3.0642","4.7495","3.9834","-1.5757","-5.2091","-3.5","-1.1","0.5814","0","4.2435","7.5175","5.9136","1.4722","1.8187","3.294","2.5115","3.8971","5.2091","5.2091","3.921","4.8852","5.3623","6.0518","7.188","13.943","2.1666","0.4104","-1.4772"
"467060","-1.3","-1.05","1","-1.6853","0.6498","0.7866","-1.25","-1.0927","0.8208","-1.1","-1.9917","1.0261","-1.9696","-6.8416","-5.7119","-1.607","-0.6599","0.8893","-0.4862","0.4168","0","-1.4141","-1.3","-1.7998","-1.1","4.2347","-2.4832","-7.9769","-3.2499","-3.2174"
"467080","0.3299","-0.2952","0","0.4168","0.6156","0","0.3473","0","0.6156","0.2778","0","0.4168","0","-2.75","-2.2981","0","2.314","3.195","-1.6712","-0.9","-0.6156","0.3647","1.2","0.3994","0.3647","1.607","9.882","-4.8864","1.9919","2.5115"
"467110","-2.3635","-0.5814","1.55","2.0569","1.65","1.4","-0.85","-0.65","0.684","0.8","-1.4095","1.85","1.9284","4.9793","-11.2","1.5757","2.3","-1.5","1.2313","2.45","3.4472","4.3226","1.5049","3.4472","3.3775","3.4641","6.2","-6.588","-3.1177","-1.2"
"467300","-3.2782","-4.8256","-0.8551","4.0407","3.4769","-6.7952","-7.4236","-6.2043","-2.3747","-1.5588","0.9193","6.2959","10.8329","19.4992","-11.5223","-4.4316","3.0854","6.3028","7.7076","10.1325","8.8331","6.6718","6.4952","7.9874","9.115","13.2949","22.6506","-14.1894","-8.054","-3"
"467350","-3.5453","-3","1.5321","2.2517","1.5321","-3.1","-3.9","-3.6","-2.1","-1.2216","-1.3787","3.5708","5.8","9.3557","-6.4","-2.0681","1.607","2.8559","4.5105","5.2828","4.8864","4.0407","4.5105","4.6985","4.924","6.4013","11.5","-6.4839","-4.8864","-2.1"
"467410","-2.3492","-2.6311","-2.1613","1.8794","-2.3492","-3.1","-2.4513","-1.8385","0","-1.9053","1.0285","2.5279","3.2889","6.3582","-5.3","3.5453","2.1212","3.3483","2.1613","1.7321","2.1","1.5035","1.4555","2.1613","2.5605","3.1514","10.9314","-6.3899","-4.2","1.5321"
"467420","-0.4341","-2.2981","-2.1666","1.0927","-2.3635","-2.913","-2.8191","-2.3383","-2.2553","-2.0785","0.6156","2.9","3.5","7.0477","-5.0225","2.8579","1.9284","3.101","1.8711","1.8711","1.9734","1.3023","1.3023","2","2.2651","3.1514","12","-7","-4.1362","1.9696"
"467440","1.1","0.8356","-1.8","-1.4772","-2.4","-2.3635","0.95","0.65","-0.4788","0.2431","-1.7727","1.8385","2.7251","-6.3899","-3.8527","3.007","2.4513","1.8385","0.65","1","1.0927","0.4446","0.5814","1.157","0.2952","1.7619","8.5678","-5.121","-3.7588","1.6914"
"467480","-0.8551","-1.8","-0.1563","0.65","-1.5","-2.3","-1.9919","-1.6742","0","-0.5472","-0.2736","2.0681","1.9696","-2.659","-2.0681","1.9","0.8999","2.2651","1.1818","1.2216","0.6128","0.35","0.5","0.6428","1.2124","1.4722","7.0906","-4.5105","-2.7251","1.7"
"467490","-1.8711","-1.4095","-0.2736","-0.5","-1.0337","-1.1258","-1.9696","-1.1818","-0.8863","-0.7794","-0.5785","1.7854","1.9734","0.6","-0.0695","1.3787","-0.6578","1.8711","1.6","1.5","1.4","1.0833","0.9526","1.1818","1.6","1.9","4.9804","-2.5","-0.6928","1.2"
"467530","-0.55","0.9193","-0.9397","0","0.6062","-0.766","1.1258","0.5785","-0.8457","-1","-1.3787","-0.5196","0.2605","0.6251","-1.5757","0.2431","1.9053","0","-0.5909","-0.8457","-0.45","1","0.6894","-0.1563","-0.1563","0","2.3783","-2.4432","-0.9526","-0.2736"
"467540","0.9","0.65","0.6","1.05","-0.65","-1.3856","-1.4555","0.7","0.8","2.0785","-0.4788","1.1","3.9837","8.2693","-1.5427","2.2517","-3.101","-1.7854","2.1651","3.2043","2.4513","1.9917","2.6046","2.6046","2.4513","1.0725","-3.677","-1.607","0.85","2.3383"
"467550","0.9551","0","0","-2.15","-0.7293","-2.2553","-4.5197","-1.4365","-0.5036","-0.6772","0","0.4689","2.3383","-7.25","-11.4315","-3.9834","3.5238","0","0.4515","-0.6772","-1.7443","-0.9577","-1.7619","-1.3789","0","1.5975","6.4839","-11.2","-5.9751","-7.5206"
"467571","0.4788","-0.7713","1.1258","1.6914","0.3299","0.2736","-1.2","0.2605","-0.1563","-0.4104","-0.4104","2.1613","1.7","1.9","-0.1389","0","-0.4104","0","2.0673","2.8579","1.25","1.05","1.1","0.95","2.0785","3.101","6.5778","0","0","-0.1736"
"467590","0.8551","0.7524","-0.8356","1.299","-0.8","-0.6156","0.8551","1.4772","0.4446","-0.3762","-0.9642","0","2.7578","-10.1","-2.5279","-0.5209","1.2313","0.85","1.7355","4.1138","3.6639","2.8191","2.7578","3.1177","2.8579","1.5","-3.4","-4.5","-0.5557","-0.5036"
"467610","2.0785","1.4555","2.1666","2.2517","3.195","-1.6742","1.9919","1.299","1.6454","1.0927","-1.3156","3.2499","6.2043","-7.0477","2.9445","4.6985","2","1.9919","3.3483","4.4166","3.6373","3.7239","3.7","4.4316","4.2286","6.108","7.3","-7.5344","-2.8559","1.9053"
"467620","-1.5107","-2.0838","-1.094","4.9804","0","-3.5228","-4.07","-1.8754","-1.5455","-0.8509","-2.8579","2.913","16.1627","-18.8098","-5.5442","8.2724","-5.3697","-1.3718","5.7321","5.8104","6.0073","5.2195","4.3332","6.0073","7.1891","13.4919","-6.6694","-8.292","-4.2435","4.1346"
"467650","0","1.2","-0.9848","0.6","-1.2124","1.3787","1.5035","1.0725","0.866","-1.2124","0.6","-1.2","0.9","3.6","-1.1818","-1.5035","-1.2856","0.9848","-0.866","0.866","-0.766","1.0337","1.1276","1.0392","1.0337","-1.0833","-2.2981","1.7","1.1","0.9526"
"467660","0","0.45","0.766","0.65","1.2257","0.9526","-0.9642","0.5","0.7713","0.7071","0.9526","1.0725","2.2981","-6","-1.4722","1.6853","1.2124","0.2084","1.7","1.9734","1.4555","1.0927","1.5588","1.6853","1.6087","1.7619","-3.8408","-4.3332","0.5142","1.1"
"467770","-2.9876","-2.9445","2.2","3.5453","-2.3783","-3.0311","-4.5033","-2.7578","-2.2981","-1","0.3473","5.4","4.6045","3.8","-0.95","3.4","2.6311","3.7","5.8","6.0073","4.9","3.7423","4.3332","4.6286","5.6134","8.0754","15.9539","-5.1325","-2.1449","2.9544"
"467990","-3.5708","-2.6812","1.5","2.6812","1.9","1.3","-2.1449","0","1.2313","3.5708","3.4","2.4426","3.6373","6.7412","-4.5033","-2.6","2.8","-0.95","2.2","0.7641","2.1","1.75","1.7","1.55","2.4513","3.8527","9.021","-2.3599","-1.2","-0.6156"
"C0A520","0.6932","0.5768","0.6122","1.8221","1.5795","0.3845","0.7064","0","0.3774","0.2963","0.3927","0.3936","1.2256","2.5877","0.0927","0.2605","0","-0.1935","0.4558","0.4961","2.05","1.784","2.4604","2.5858","1.85","1.3575","4.7406","0.431","0.3881","0.5142"
"C0A530","0.5977","0.6914","0.293","-0.0244","0.6309","0.2998","0.4908","0.3897","0.2516","0.2945","0.1638","0.1035","-0.0314","-1.4172","1.7397","-0.6948","-0.5376","0.3355","0.848","0.3939","1.0231","0.4689","1.1115","1.0565","0.9708","1.0517","5.8313","-5.14","0.1531","0.7873"
"C0A540","-0.122","0.0934","0.1439","-0.0209","0.0618","0","-0.0087","-0.0877","0","0.0191","-0.1732","0.1","0.3316","-0.5806","-1.841","-0.3857","0.342","0.6983","0.4973","0","0.0624","0.1118","-0.0035","0.1169","0.106","0.4999","3.091","-1.9013","-0.4388","0.3661"
"C0A550","0","0","0","-0.0766","0","0.0242","0","0","0","0","0","0.1798","-0.0208","-0.2847","-0.45","-0.1089","0.4822","0.45","0.0755","0","0","0","0","0","0","0.1732","1.9406","-0.708","-0.159","-0.0588"
"C0A560","-0.4455","-0.3532","-0.3995","-0.6237","-0.1941",NA,"0.2544","-0.3","0.097","-0.2869","0.1805","0.1455","1.5429","2.8838","-1.1258","-0.0349","0.9887","0.4924","0.1628","-0.0551","-0.2364","0.1125","-0.3355","-1.4998","-0.3985","-0.1932","-2.3013","-1.4419","-0.2084","-0.2571"
