"stno","X2015.07.01","X2015.07.02","X2015.07.03","X2015.07.04","X2015.07.05","X2015.07.06","X2015.07.07","X2015.07.08","X2015.07.09","X2015.07.10","X2015.07.11","X2015.07.12","X2015.07.13","X2015.07.14","X2015.07.15","X2015.07.16","X2015.07.17","X2015.07.18","X2015.07.19","X2015.07.20","X2015.07.21","X2015.07.22","X2015.07.23","X2015.07.24","X2015.07.25","X2015.07.26","X2015.07.27","X2015.07.28","X2015.07.29","X2015.07.30","X2015.07.31"
"466880","-1.5427","-1.2257","-0.9193","0.4104","1.45","0.5472","0.7","1.35","1.45","-2.7578","-3.9068","-1.3789","0.4446","-1.2216","0.3762","0.65","0.8","0.65","-1.1258","0.55","0.5","-0.766","0.4","-0.6928","-0.7071","-1.5035","-1.0337","-0.9526","-0.9397","-0.7518","-0.9848"
"466900","-1.3499","-0.5814","0.7713","1.7727","-1.2","-1.7355","-0.95","-1.2655","2.1613","3.8971","-2.1212","1.0285","0.8999","0.4446","0.7713","-0.8999","-1.2257","-1.7854","0.7071","-1.0833","-0.4788","0.1736","-1.299","1.0927","0.9642","1.0927","-1.3856","-1.3789","-1.5588","-1.3023","0.9642"
"466910","-1.6087","1.8711","1.4772","1.8711","-4.4","-4.0377","-3.1","-6.1","4.2347","10.8","3.2889","2.0681","2.2","1.6742","1.8711","-1.3","-1.1818","-1.9","1.9696","-1.3","1.1818","1.6742","-1.0833","1.8711","-1.5035","-1.8187","-1.6454","-2.1666","1.6742","1.3787","-1.3787"
"466920","-0.4689","0.2952","-1.0833","1.2257","0.6946","-0.5036","-0.8208","-0.8682","1.0261","2.4426","0.7467","0","1.4095","0","0.2431","0.2605","0.3299","0.3647","-0.9848","0","0.2605","0.2084","-0.9848","-1.2803","-1.2803","-1.8794","-1.4095","-1.2216","-0.8457","-1.1818","-1.0833"
"466930","0.2431","0.9","-0.3","1.0833","-0.2431","-1.0337","-0.9397","-1.4722","0","2.1449","1.2","0.8426","0.65","0.5362","0.3857","0.3","0.7","0.45","0.5638","0.5362","0.5362","-0.1368","0.4596","1","0.5142","0.342","0.6894","0.9848","0.6894","0.6578","0.25"
"466940","-0.6425","-2.2553","-1.5757","1.9696","-1.4","-2.2981","-0.9235","-1.5","4.4316","5.456","-3.15","-3.0311","-2.0785","1.607","1.2213","1.8385","1.3499","0","1.2213","1.0392","1.299","1.4555","-1.0285","1.0927","-1.5427","-1.5427","-2.6847","-2.0683","-1.5427","-1.5427","-1.9151"
"466950","-4.65","-0.9203","-2.913","-3.5708","1.1634","-3.75","-2.95","-5.2","8.3709","17.7535","-3.6292","0","2.6","2.1651","2.3383","-2.5","0","-2.65","-6.9","2.6354","-4.6045","-3.6648","-2.9876","-5.3","-0.8856","-1.2676","-0.9377","-3.1177","-3.2174","-4.6985","-5"
"466990","0.4689","0.8893","-1.45","-1.8187","-1.6454","-3.1514","-4.5301","-2.3783","3.6373","-1","-1.15","2.4249","-1.35","0.4168","-1.4784","-1.4141","-1.2","-1.9917","-5.0225","-2.1","-2.462","-2.1651","-1.9053","-0.95","0.4168","0.8893","-2.1651","-1.6712","-3.195","-1.35","-1.7998"
"467050","-7.8903","-5.7208","-2.4426","3.1177","3.0211","-0.4168","5.0743","1.0945","5.1962","6.9537","-8.8095","-5.2066","-2.4426","1.8187","-2.1666","-2.1651","-2.6311","2.3492","-3.9068","-2.9876","-4.7631","-6.8944","-3.05","-2.5","-4.1138","-5.3623","-3.5353","-3.9834","-2.6997","-3.101","-0.9919"
"467060","-0.55","-0.8356","-0.55","-1.9919","-2.8191","-2.913","-3.8527","-3.7423","1.7727","-0.9919","-0.2736","-0.4446","-0.95","-0.2084","-0.4788","-1.9053","-0.5472","-2.6847","-1.6","-0.5","-1.7321","-1.3856","-0.75","-1.7321","-0.9642","-0.2257","-1.299","-1.2856","-0.5472","-1.8187","-1.05"
"467080","-0.3126","0","0.3647","0.3473","-1.0945","-1.8","-1.9926","-1.8","1.8641","-2.5069","1.4784","0.3473","0.2778","1.15","0","-0.4168","0.382","0.4341","1.05","-0.4446","1.9919","0.6156","1.4722","0.382","0.85","0.3299","0.5814","0.684","1.6454","0.382","0"
"467110","-1.6712","-1.7619","-1.0927","0.5557","1.45","1.0603","1.65","2.0569","2.6","1.6742","0","-1.9734","-1.3156","-1.5757","-1.4095","-1.4095","-1.2257","1.0945","2.3783","-4.3332","-4.1569","-2.2498","-1.35","-1.3","-1","-1.15","-1","-1.157","0","-0.8","-0.8"
"467300","-4.4352","-4.9793","-1.6","3.9467","10.045","8.4693","8.1753","8.5512","8.9618","9.8481","-7.0148","-7.4478","-1.0261","1.6853","1.8794","2.6","1.7619","3.5453","-10.1435","-11.5223","-10.045","-6.5982","-6.8937","-5.456","-5.0559","-3.6004","-1.8","-1.45","-1.5427","-2.659","0"
"467350","-1.5427","-2.0683","-1.4722","2.3","5.2195","4.7271","4.7","4.2","4.3332","4.4","-2.2","-3.7","-1.7","0.2431","-1.2803","1.8711","1.5975","1.6853","-3.8302","-5.9088","-5.4164","-3.6438","-4.5","-2.8559","-3","-2.1666","-2.1666","-1.9696","-1.3156","-1.5","0"
"467410","-2.462","-0.9577","-0.9577","3.5453","3.4468","2.9544","1.7854","-1.6087","2.7713","5.318","-0.7988","-2.911","-1.5427","1.05","-1.25","2.3383","1.25","-2.5372","-5.4164","-5","-5.121","-3.2909","-3.3829","-2.0683","-1.7355","-0.4341","-0.3647","-0.4168","-0.3299","-2.2553","1.7619"
"467420","-0.4515","-0.5209","0","3.0529","3","2.462","1.6914","1.0285","2.3383","5.4164","-1.6417","-3.2499","-0.8893","1.2856","0","2.0785","1.2856","-2.1651","-4.6045","-5.1","-4.924","-3.6648","-3.2499","-1.8641","-0.5036","-0.382","-0.3647","-1.6853","-0.3299","-0.3994","1.2213"
"467440","0","0","1.2856","1.607","1.15","1.2856","1.4722","-3.4641","-2.7713","3.8527","-0.573","-2.3383","1.2856","0.684","-2.2651","1.9151","0.3994","-2.9445","-5.0743","-3.3829","-2.5115","-2.2651","-1.8","-0.2778","0","0.7866","1.3023","0.9642","-0.65","-1.8711","-0.2952"
"467480","-3.195","-1.1971","-0.8893","2.3635","1.9053","1.0725","0.9959","-0.191","1.8794","3.6438","-2.5279","-3.101","0","0.6","0.5814","1.4095","0.3078","-1.6914","-2.5","-4","-3.2909","-2.9445","-2.5279","-1.0603","-0.9919","-0.3994","-0.4168","-0.6498","-0.6498","-0.3299","0.342"
"467490","-2.4","-2.0673","-1.5","1.8","1.4095","1.1276","0.8356","-1","1.5975","2.659","-2.6","-1.8794","0.8999","0.766","-1.1276","1.0392","0.8356","-1.3156","-1.0337","-2.1666","-2.4432","-1.9696","-1.5035","-1.8","-2.1666","-1.9696","-1.5035","-0.1736","-0.7071","-0.4446","-0.9848"
"467530","-0.8999","-1.2257","-1.1818","1.0725","0.9397","-0.3762","-0.7518","0.191","0.9193","2.1613","0","1.2","-0.9","0.766","-0.2394","0","0.9","0","1.1258","1.6087","1.5588","1.2257","-0.9526","-0.9642","-1.3787","-1.2803","0.9","0.4104","-1.0725","-0.8457","1.0833"
"467540","-2.4432","1.157","0.9","1.9919","2.8579","2.5115","1.9919","2.5981","-0.4788","-2.2651","-3.8105","-2.4249","-0.4788","1.6454","1.6087","0.9642","0.8","1.0285","-0.5472","-1.4555","-2.0683","-2.5981","-2.6847","0.85","0.95","0.9","0.8","0.7","0.9","-1.2216","0.8"
"467550","1.0245","0","-0.6425","-1.85","-3.8567","-6.1708","-7.5838","-9.0633","-2.6","3.1177","0","-0.8682","0.5036","1.7321","-0.7071","-1.5","-0.9","-0.8551","-4.06","-3.7622","-4.45","-2.4625","-4.6729","0","0.9203","0","0","0","-4.5899","-3.8971","-0.7182"
"467571","-0.4341","0","0","1.1258","-0.1736","0.55","1.2803","0.342","1.5975","2.4","-0.7524","0.3647","0.4788","0.6","0.6","0.342","0.5","0.6428","0.191","0","0","-1.5035","0.2952","0","0.5814","0","0.2778","-0.513","0.4446","0.4788","0.7"
"467590","1.4365","0.6599","0.6156","1.9151","2.8283","1.55","-0.6078","-1.95","-0.2952","1.5391","0","-1.1629","0.3126","1.4095","0","-0.3647","-0.2778","-0.3647","-3.8","-1.9696","-0.4446","-0.3299","0.513","0.7182","1.0603","0.9919","0.7524","0","-0.342","0","-0.3299"
"467610","1.9734","1.9917","-1.1258","2.1651","2.9445","1.5588","1.9053","2.2553","3.4769","2.0785","1.4555","1.3789","1.8794","2.1613","1.5588","1.7321","1.9919","1.6454","-3.2043","-4.3226","-5.0743","-4.4166","3.007","1.5975","1.5588","1.5588","1.3856","1.2124","-0.85","-1.3156","1.6454"
"467620","-8.9","-8.9347","-5.528","3.6","4.8","-3.2909","1.0419","-6.3028","2.1666","-11.6987","-12.4701","-9.7061","-5.528","-1.2997","-2.6","-1.4722","2.6","-5.8261","-12.8172","-9.6129","-8.4004","-7.5072","-7.5072","-6.8135","-5.4","-5.078","-5.528","-5.9751","-4.4167","1.15","2.5605"
"467650","1.2216","1.0927","0.8426","1.2124","0","0.4446","1.1818","-1.0392","1.0833","-2.0683","-0.8893","0","1.5975","0.8426","1.1258","-1.2803","1.2124","0.866","1.2803","1.1258","1.7","1.8711","0.75","0.5472","0.5472","1.1491","0.513","-0.2952","1.3156","1.2803","1.0833"
"467660","0.7","0.7","0.8999","-0.2778","1.6454","1.1276","1.3156","1.5035","1.3023","-1.0725","-3.3829","-1.9734","1.0725","0.7","0.8356","0","-0.4446","-0.7","-2.1613","-3.7588","-2.8191","-3.101","-2.1613","0.6","0.65","-0.4788","1.2216","0.9397","-1.3787","-1.3787","-1.1818"
"467770","-5.2195","-4.1569","-1.75","3.7423","6.2959","4.1569","5.6134","-1.7321","4.8256","7.78","-6.3","-4.7271","-2.5605","2.1651","1.6087","2.9445","1.9151","2.5605","-2.3635","-6.5982","-6.7952","-4.924","-3.8971","-3.8971","-2.25","-2.05","-3.3829","-2.1855","-1.0261","-1.8385","0.3647"
"467780","-2.462","-1.5","-0.3994","3.8527","5.6292","4.7","3.1514","1.5035","4.3","7.2876","-1.8469","-2.4426","-0.4341","1.8187","-1.6742","2.8191","2.7575","2.659","-5.1683","-6.4013","-6.4997","-4.2","-2.9544","-1.6712","-1.2","-0.9577","-0.7524","-0.95","-0.2778","-0.6156","1.4784"
"467990","-6.8416","-4.8497","1.3499","2.6354","4.3226","4.9804","2.6997","5.1962","4.4431","4.4","-5.5426","-4.5899","0","-0.2605","-0.2431","0","1.6914","2.0673","0.3994","-5.9088","-7.3296","-7.9874","-5.6687","-5.2091","-5.3623","-5.5921","-4.9793","-3.7536","-3.6004","-3.2174","-3.8302"
"C0A520","-1.5871","-1.1876","0.1336","0.8988","1.7938","0.8626","0.7981","1.5637","1.7397","2.0971","-0.6861","0.0907","0.9712","0.9526","0.4086","0.0975","1.0574","0.7272","0.0784","0.4121","0.4528","-0.1812","0.135","0.3078","-0.6784","-0.5446","0.2481","0.4938","-0.3","0.2347","0.5143"
"C0A530","0.1989","0.103","0.2884","0.0675","-0.1706","-1.4572","-1.749","-2.2081","0.9405","-0.2972","-0.0122","0.5967","0.6729","0.7986","0.5871","0.5992","0.6948","1.0718","0.7469","0.4973","0.766","0.7417","0.4951","0.2046","0.3998","0.0174","0.1989","0.1992","0.1997","0.4999","0.5999"
"C0A540","-0.1985","0.007","0.1","0.0978","0.3907","-0.5299","0.515","-0.3534","0.4999","-0.2661","0.2877","0.0927","0.1841","0.1923","0.1627","-0.104","-0.09","0.3507","0.1576","0.0485","-0.0995","0","0","-0.0978","0.103","-0.0899","0.0225","-0.0743","-0.0951","-0.1932","-0.1026"
"C0A550","0.0313","-0.05","0","0","-0.0813","-0.2084","-0.2723","-0.3268","0.1732","1.1472","0.0698","0","-0.0279","0.1963","0.05","-0.1176","0","-0.05","0.0052","0","0","0","-0.0454","0","-0.0574","0","-0.0731","0","0","0","0.0052"
"C0A560","-0.4684","0.3897","0.397","0.3152","-0.3936","-0.6847","0.856","-1.5871","0.4902","0.6508","0.5523","0.394","0.4973","0.6948","-0.4908","0.1526","0.7128","0.3804","0.2993","0.1956","-0.3978","0.1997","0.1985","0.3995","0.4997","0.3913","0.4993","0.397","-0.1878","0.3109","0.3782"
"C0A570","0.1812","0.1754","-0.2237","0.0523","0.4849","0.4693","0.6064","1.2096","0.2088","-2.7335","-0.8172","0.0731","0","0.0784","-0.007","0.2099","0.167","0.3126","0.0418","0.0366","0.1236","0.1368","0.0518","0.0696","0.1368","0.0697","0.0832","0.0314","0.0624","-0.0157","0.1042"
"C0A640","-0.3864","0.0035","-0.0259","-0.1463","0.1026","-0.891","-0.8184","-0.7913","-0.0278","-0.4232","0.1341","-0.0848","-0.0087","-0.0017","0.0651","0","0","0.1888","-0.1509","0","-0.0174","-0.0788","-0.0643","-0.0105","-0.0643","-0.0174","-0.1749","0.0052","0.0139","-0.0682","-0.0515"
"C0A650","-0.2945","0.1597","0.0891","0.0809","0.7364","0.4755","0.6996","1.2981","0.8668","-0.8485","-0.5035","-0.0629","0.1","0.3682","0.2572","0.3498","0.4494","0.6657","0.0956","0.0857","0.2487","0.1259","0.0866","0.2487","0.1638","0.1658","0.1231","0.0643","0.0755","0.2331","0.1439"
"C0A660","-0.6","0.3998","0.2971","0.3999","-0.5143","-0.9397","-0.6761","-1.1478","1.1852","-0.6891","-0.4769","0.3657","0.4988","0.4532","0.589","0.2973","-0.5563","-0.4603","0.3804","0.1999","0.1949","0.3995","0.2989","0.4963","0.397","0.1913","0.1696","0.5999","0.2762","0.3939","0.4981"
"C0A860","-4.5597","2.8254","0.8402","1.1583","0.0262","-0.803","1.1476","-0.3129","3.2451","-3.2308","-7.6271","-2.7507","-1.6773","1.1258","1.0177","1.0177","0.9621","1.0244","1.1143","0.5088","0.829","0.6928","1.0286","0.7372","-1.0903","-2.3755","-2.5715","1.9053","1.741","0.9011","0.9621"
"C0A870","-1.0968","0.7376","0.7309","2.7962","-3.3332","-2.1554","-2.1919","-4.6972","7.9163","10.0252","-2.6613","-1.0573","0.3488","1.1695","2.8982","0.7442","2.6397","-1.0507","3.2279","2.0967","2.2912","2.2986","2.4057","0.1674","-0.3","-1.0494","-0.4968","-1.0573","0.3279","0.8098","-0.1361"
