"stno","X2013.12.01","X2013.12.02","X2013.12.03","X2013.12.04","X2013.12.05","X2013.12.06","X2013.12.07","X2013.12.08","X2013.12.09","X2013.12.10","X2013.12.11","X2013.12.12","X2013.12.13","X2013.12.14","X2013.12.15","X2013.12.16","X2013.12.17","X2013.12.18","X2013.12.19","X2013.12.20","X2013.12.21","X2013.12.22","X2013.12.23","X2013.12.24","X2013.12.25","X2013.12.26","X2013.12.27","X2013.12.28","X2013.12.29","X2013.12.30","X2013.12.31"
"466880","1.15","1.45","1.15","0.75","0.95","0.7524","1.65","1.3","1.05","1.65","0.8208","1.4141","0.513","1.4","1.6712","1.607","1.1818","1.7854","0.3762","0.7182","0.5472","1","0.7524","0.7866","0.9","1.2124","1.05","0.6498","0.513","0.5814","0.5472"
"466900","1.4722","-1.157","-1.0927","-1.4555","-0.191","1.3156","-1.5427","-3.5507","2.2553","2.0785","2.2553","-1.5588","1.6914","1.3856","1.6914","3.9392","2.7","2.9544","2.1613","0.8999","2.2553","1.1276","1.7854","2.0673","1.9696","3.0529","2.2651","2.0673","-0.5","0.7794","0.1216"
"466910","-1.6914","-1.7321","-2.6","-0.4788","-3.101","-1.9696","-4.7924","-3.0529","3.4","-0.8208","2.3635","-2.3383","2.462","-2.7575","-4.0377","6.5","5.8","7","4.7","-2.4","1.8187","-2.7251","-1.8187","-2.1613","-3.2","6.8","5.4","0.9642","-2.3635","0","0"
"466920","0.4689","0.5209","0.4862","0.3299","0.3647","0.5209","0.6772","0.6946","-0.7182","0.6078","1.0261","0.5209","0.3473","0.6078","0.6772","0","-0.5","-1.1258","0.2778","-0.5036","0","-0.4168","0","0","0","0.9642","1.7321","0.4168","0","0","0.382"
"466930","2.4249","1.3023","1.5588","1.4784","1.9053","2.9445","2.9445","0.191","2.0785","5.1683","4.1569","1.9919","2.8579","3.294","1.6853","3.8971","1.4722","1.4555","2.0785","4.1569","3.8971","2.9445","5.0743","3.8105","3.195","1.6087","1.4555","3.6648","4.1346","3.2043","2.1651"
"466940","2.4249","1.4141","-1.2856","1.9919","1.3499","1.6087","1.1","-1.1","3.3775","3.5507","4.6286","0.7","3.6438","2.1212","2.8925","2.25","5.5","6.4997","6.4997","2.6997","4.1346","2.5981","3.4641","4.6765","4.4316","6.7952","6.1058","2.5279","2.7713","0.9193","-1.5035"
"466950","3.3425","2.55","-0.5383","2.65","0","1.2503","-1.0593","-5.7208","6.9282","3.5","6.0518","1.0766","4.8209","1.7365","3.9332","-1.8407","8.7329","13.0617","11.0884","6.3636","6.8944","5.6565","5.15","5.6","6.4922","11.5582","9.8668","5.078","5.0137","4.1138","2.764"
"466990","-1.6","2.3","-1.25","-2.1212","-1.25","3.3706","1.5321","2.0673","3.2174","2.9876","1.9734","-0.2952","0","2.0673","3.4769","-0.9577","-0.5209","-1.95","2.1651","2.5","1.3499","-0.4168","2.5981","4.3665","2.2517","4.9027","3.7536","1.6712","2.7578","2.5115","-0.4168"
"467050","4.06","3","3.294","2.911","2.6","3","3.45","0.95","2.2","5.528","4.9495","2.1","4.1781","5.5923","6.235","5.1423","5.5921","5.7453","5.5923","4.25","5.3994","5.2066","5.2066","4.95","5.3994","5.3994","6.1284","4.4995","2.95","3.1497","2.8925"
"467060","-0.7866","-0.8893","-0.8893","-0.8551","-0.7182","-0.8893","-0.2778","-0.55","1.55","0","0.4862","-0.5472","-0.9919","-0.382","0","2.2553","0.4862","0","0","1.5391","0","0.6078","1.2313","0.5036","0","-1.1629","0","1.75","0.6425","1.1971","-0.4341"
"467080","1.05","0.382","-1.0927","-0.7182","0","0","-0.1563","0.6928","1.1971","-0.2778","-0.4788","-0.5785","-0.2052","-0.2605","-0.4689","0.2952","0.5909","2.7575","1.6742","-0.5472","-0.8356","-0.2605","-0.342","-0.65","-0.1389","1.1491","2.5372","-0.6428","-0.5","-0.2394","0.1389"
