"stno","X2016.12.01","X2016.12.02","X2016.12.03","X2016.12.04","X2016.12.05","X2016.12.06","X2016.12.07","X2016.12.08","X2016.12.09","X2016.12.10","X2016.12.11","X2016.12.12","X2016.12.13","X2016.12.14","X2016.12.15","X2016.12.16","X2016.12.17","X2016.12.18","X2016.12.19","X2016.12.20","X2016.12.21","X2016.12.22","X2016.12.23","X2016.12.24","X2016.12.25","X2016.12.26","X2016.12.27","X2016.12.28","X2016.12.29","X2016.12.30","X2016.12.31"
"466880","0.7524","0.5904","1.2655","0.2778","0.9235","1.1287","1.1287","0.9235","0.5557","1.1971","0.9235","-1.1276","0.3078","0.3647","0.8208","1.2313","0.8893","-1.5035","-1.4095","0.9577","-1.0337","0.6498","1.5049","1.5733","1.0261","-1.5757","0.4341","0.9577","1.1971","1.3339","1.2655"
"466900","2.7251","2.4432","1.0392","1.3156","1.5975","1.157","1.5588","1.4772","1.5321","0.5814","1.7854","-1.4555","0.9959","2.4432","2.3492","1.5975","-1.35","-1.4141","-1.2124","-1.9284","-1.7619","1.8794","1.4555","-1.4","-1.5","1","3.7423","0.8426","1.9919","-1.0927","-1.3789"
"466910","1.9053","-3.0529","-3.6438","1.6914","0","-3.2","-4.0377","-2.5372","-3.101","-3.9467","-3.8408","-2.3635","2.2651","3.2889","3.9467","3.2909","-4.2286","-3.1514","-2.5605","-3.6438","-3.1514","2.7575","-3.5","-5.2623","-3.6","-2.3635","5.4164","-1.7321","2.2981","-4.6","-4.4316"
"466920","1.9284","2.5069","2.6354","1.157","2.2498","2.0569","2","2.0569","2.314","2.6997","2.2498","0.7713","0.7713","1.5427","1.4","1.9926","1.65","1.3499","0.684","2.6997","0.3299","1.607","3.2139","3.4068","2.5069","1.0927","1.9284","1.7355","2.1855","2.764","2.4426"
"466930","3.2909","4.5033","3.2909","1.2216","3.3829","2.0785","4.8864","4.3226","4.8864","2.5981","2.0683","0.45","0.7518","3.2043","2.9445","-1.6853","1.9053","0.4104","0.342","0.85","-0.9397","2.7251","3.3425","1.6712","0.4446","-0.6894","3.101","2.6847","2.0785","2.2981","1.7619"
"466940","3.8971","2.5069","1.7355","1.8187","2.462","4.7631","2.1855","0.8","3.4641","3.2139","2.3783","1.8711","1.9696","6.6967","6.7952","5.5149","1.15","-0.5472","-0.7524","-0.8551","-2.3492","2.8579","3.4068","1.55","0.3994","1.2213","7.6815","4.2286","5.1095","2.1855","0.8999"
"466950","8.8335","8.2733","6.0422","4.1138","4.7566","7.9874","5.2709","5.2709","4.55","6.05","7.2635","4.5197","4.5899","9.3557","9.0602","8.4693","0","-5.1095","-3","-3.65","-4.7","7.4478","7.2774","0","-5.05","-4.9804","11.3253","6.7412","8.4572","4.9","3.386"
"466990","3.6004","3.6373","2.1651","-1.4","3.4641","3.7536","2.0785","2.1666","2.5279","-0.8893","2.2651","-1.5","1.4784","3.0642","4.4431","1.9919","-0.5472","-1.7998","0.382","-0.6156","-1.7998","2.9876","4.2435","2.3","-0.9","-0.3299","6.1284","2.5981","3.9068","2.0785","-0.6498"
"467050","7.354","8.1967","7.0476","3.6004","5.0559","7.8137","6.4348","6.8416","7.4306","7.5072","5.4637","2.0683","2.8344","6.588","7.6604","7.737","3.921","-1.157","-1.8794","2.3747","0.9","3.9834","7.0064","5.1423","0.9235","-0.4689","8.3499","5.2709","8.4265","5.7851","7.7942"
"467060","3.6438","0.5904","0.7866","-1.2856","-0.4341","0","-0.9919","-0.9235","-1.4","-1.05","-1.3","-1.25","-0.7866","2.462","-0.6251","-0.6251","-0.7524","-1.35","-1.1","-1.1","-2.913","2.659","-0.6078","-0.85","-2.462","-1.9917","4.1346","0.7467","-0.5209","-1","-1.25"
"467080","-0.85","-0.8","-0.7","0","-0.2778","1.6454","-0.95","-0.2778","-1.0285","1.6454","-1","0.7","0.513","1.8711","0.2257","0","-0.2431","-0.6498","-0.5472","-0.2778","1.9053","1.0945","0.9919","-0.191","0.9","0.5814","1.7998","-0.684","-0.513","-0.2431","1.0927"
"467110","2.15","3.7536","3.2043","2","1.9","3.7536","3.8527","3.1177","2.7578","2.764","2.9568","2.1","2.0683","2.45","3.0854","3.6639","2.911","0.8893","2.4","2.7575","1.5975","1.3","3.8567","3.677","2.1651","1.4722","3.4068","3.2139","4.5033","3.7239","2.1212"
"467300","13.6255","13.9075","10.9944","8.4693","9.6788","15.411","11.5223","10.8329","10.7125","10.9314","9.5849","6.6718","7.7055","13.3436","15.0351","14.2833","8.9","6.202","6.202","7.4","5.0743","9.3969","13.3436","9.115","7.8785","5.3562","16.7265","14.3773","15.317","11.9341","9.9607"
"467350","6.5778","6.8598","5.8104","4.1362","4.6045","7.1417","5.2623","5.4164","5.5442","6.2043","5.5442","3.6438","3.6648","6.3899","6.9537","7.4236","4.9804","3.5","3.4769","4.2347","2.8","4.4166","7.0477","5.4502","4.6286","2.8559","7.8934","6.7658","7.4236","6.4013","5.318"
