"stno","X2017.11.01","X2017.11.02","X2017.11.03","X2017.11.04","X2017.11.05","X2017.11.06","X2017.11.07","X2017.11.08","X2017.11.09","X2017.11.10","X2017.11.11","X2017.11.12","X2017.11.13","X2017.11.14","X2017.11.15","X2017.11.16","X2017.11.17","X2017.11.18","X2017.11.19","X2017.11.20","X2017.11.21","X2017.11.22","X2017.11.23","X2017.11.24","X2017.11.25","X2017.11.26","X2017.11.27","X2017.11.28","X2017.11.29","X2017.11.30"
"466880","0.8893","0.9959","0.342","0.5557","1.2655","0.9235","0.9193","0.4515","1.2655","0.7524","0.5036","1.1629","0.4446","0.6498","0.9577","0.7866","-0.8457","0.7524","1.1287","0.4689","0.8208","1.0725","0.6156","0.9919","0.4788","0.2605","1.1971","0.8208","-1.2216","1.1629"
"466900","0.1563","1.5757","2.2651","1.9053","0.75","-1.9151","1.2856","2.8191","1.4722","-1.6087","2.5372","1.299","1.1276","1.4095","0.3078","-1.4722","0.5142","2.5372","-1.1258","1.1276","-0.7878","2.5372","2.5372","1.3789","1.5975","1.5975","-1.1491","-1.3499","1.4555","3.2889"
"466910","-2.7575","-0.5472","5.7","3.3829","-5.8104","-4.0377","-3.9467","2.4","-4.6","-2.5605","-2.1666","-2.913","-1.6454","-1.5588","-2.7713","-1.8385","-1.2216","4.3332","-4.8256","-2.1613","-3.3483","5.7","3.8","-3.5453","-2.6","3","-4.1","-3.4","-3.2499","2.1651"
"466920","1.8641","1.3787","0.4788","2.6997","3.1497","2.5712","0.85","2.0569","2.764","1.9284","2.2498","2.314","1.2213","1.6712","1.65","2.1212","-0.7518","1.7998","2.4426","1.7355","1.9926","0","1.4141","1.65","1.0927","0.75","2.5712","2.1855","0.8999","2.5069"
"466930","1.3856","0.6062","3.8408","-1.35","2.7578","0.3299","-1.0392","2.6046","2.8344","0.6156","5.3694","5.0229","2.2215","3.195","4.5899","1.9053","0.7878","2.3747","3.5507","4.2286","2.3383","2.8191","3.1177","3.677","2.8579","1.4555","2.3747","0.513","-1.2216","4.6985"
"466940","1.6712","2.0681","5.4164","4.9793","1.7","0","2.0785","4.3226","2.0569","-0.95","3.9467","2.5981","1.7727","1.7321","1.9734","1","1.5321","5.6134","2.25","3.8971","2.2215","4.3332","6.0073","3.3706","3.3","3.3483","0.7866","-0.7524","-1.4555","4.3301"
"466950","4.85","0.9377","9.2572","10.1884","5.15","-3.1124","-2.9072","8.487","5.3","-2.3257","8.8095","5.3994","5.2709","5.0137","3.7","-2.9072","1.8811","9.0933","5.35","6.7493","3.9","10.3","10.439","7.6604","6.8944","7.2876","4.6","-3.0782","-3.1124","10.1884"
"466990","-0.5814","-0.4788","0.9959","4.5963","2.5605","-0.3078","-1.0285","2.6046","1.7854","-0.35","1.5588","1.0337","0.35","1.9053","1.7321","-0.3","-0.45","3.4641","2.9876","2.1449","1.2124","2.3383","4.1569","3.2889","-0.3473","2.7713","2.3383","-1.3499","-1.5427","4.5105"
"467050","4.6281","3.9068","4.6923","5.1","6.4922","1.45","2.9876","5.9136","6.2993","2.764","6.1065","5.3994","3.2782","3.7282","4.1138","2.6354","1","5.078","4.55","3.85","3.15","3.8567","4.5","4.85","3.9853","3.6639","4.35","1.6087","0","6.8778"
"467060","-1.15","-0.75","-0.5383","-1.3681","-0.6498","-0.6156","-2.8579","1.75","-1.1","-0.5472","-0.9919","1.0945","0.3994","2.6","-1.55","-0.7182","-1.1","2.9544","-0.8208","0","1.35","1.5","-0.5557","0.5904","-1.4","-0.5036","-0.3994","-0.7866","-2.5372","2.2"
