"stno","X2012.07.01","X2012.07.02","X2012.07.03","X2012.07.04","X2012.07.05","X2012.07.06","X2012.07.07","X2012.07.08","X2012.07.09","X2012.07.10","X2012.07.11","X2012.07.12","X2012.07.13","X2012.07.14","X2012.07.15","X2012.07.16","X2012.07.17","X2012.07.18","X2012.07.19","X2012.07.20","X2012.07.21","X2012.07.22","X2012.07.23","X2012.07.24","X2012.07.25","X2012.07.26","X2012.07.27","X2012.07.28","X2012.07.29","X2012.07.30","X2012.07.31"
"466880","1.5757","-1.5757","-1.4","-1.0833","-1.4772","-1.2803","0","-1.6914","-1.9696","-0.382","-0.3299","-2.462","-0.4341","-1.4784","-1.9","-1.0833","0.382","-1","0","-0.7293","-0.7293","-0.5383","0","-0.6599","0.4862","-1.1818","0","-0.6078","0","0.6078","2.3"
"466900","1.0337","1.2257","1.0725","0.6894","0.5142","0.2","0.9959","0.9193","0.766","0.766","0.4446","-0.55","0.2084","-0.65","0.75","-1.2124","0.8356","0.3078","0.766","-1.9151","-2.8579","-3.3775","-3.3775","-3.3775","-2.1651","-0.6894","-1.0927","-2.7713","-1.4141","0.8356","1.2"
"466910","1.6742","1.4772","-0.7518","-1.6742","1.4772","1.2803","1.9696","-1.4784","2.7","-1.6914","-1.9053","-1.05","1.7854","1.6","1.7727","-0.75","2.3635","-1.6","-1.7727","-5.0225","-6.2043","-7.1891","-6.2043","-6.4013","-3.7423","-0.9848","-2.5","-6.0073","-4.3332","-2.9544","-0.5557"
"466920","-1.2803","-0.9642","-1.3","-1.0927","0.6428","-0.8863","-1.2","-0.9526","-0.5814","-0.6156","0.75","0.3647","0.7182","0.3299","0.2952","-1.2803","0.2605","0.5472","0.3299","-1.6417","-2.2","-2.05","-2.3783","-2.25","-2.1212","-0.9959","0.4515","-1.3339","0","0.6599","1.5391"
"466930","0.7878","0.5785","0.5142","-0.7518","0.5142","-0.3","0.8457","0.9526","1.2216","1.1276","-0.342","1.1258","0.4446","0.9397","0.9397","0.5362","1.1258","0.766","-0.5196","1.1491","-1.5","-1.2216","-1.1258","-1.299","0.55","-0.6062","0.45","-1.2124","0.4104","1","-2.6812"
"466940","1.5321","2.6847","2.0673","-2.5605","2","1.7854","1.4555","-2.6847","-2.1449","-1.8385","2.2553","2.3383","-1.8641","-2.1449","-1.9917","-1.7355","-1.7998","-1.25","2.3383","-1.55","-2.314","-2.3747","-2.7578","-2.4513","1.45","1.0337","-0.8208","-2.2981","1.3","3.294","6.5818"
"466950","-4.8256","-6.4013","-7.2876","-7.8934","-9.4542","-4.1362","-3.8408","-2.45","0","-6.9921","-6.2","-2.0863","-7.2876","-1.094","-1.8811","2.9876","2.25","0","-1.3681","-2.6678","-5.3","-7.8808","-8.7391","-4.55","0","2.4","-2.0521","-5.528","0","4.1","8.0348"
"466990","-3.7423","-4.0377","-3.6438","-3.3829","-5.2195","-4.0377","-3.0529","-2.9544","-2.6847","-1.3","-0.8551","0","-0.8208","-1.15","-1.45","-1.1","-0.9577","-1.7","-1.7355","0.4168","-2.3383","-1.05","-1.35","-1.2","-1.55","-0.8893","0","-2.8559","2.4249","3.5453","6.9537"
"467060","-2.2553","-2.0785","-2.5981","-3.8408","-2.9544","-2.7575","-2.2517","-2.1651","-1","-2.1651","-1.05","-0.3299","-0.3473","-0.7182","-0.3299","-1.15","-1","-0.6498","-1.7619","-4","-5.4502","-4.3301","-3.8971","-4.3226","0","0.8","-0.3473","-4.1346","-0.8999","-0.7524","1.5049"
"467080","2.0785","1.9053","2.1651","-1.7619","0","2.2553","1.9734","1.5321","1.3023","1.6454","0.6156","0","-0.6156","-0.3647","0.7182","-0.513","-0.2952","1.7321","0","-2.1212","-2.1","-2.4426","-1.65","-2.0569","0.7524","0.4104","0.85","-1.65","0.7524","2.2215","4.9793"
"467110","-1.9","-1.4784","-1.4141","-1.4141","-2.3635","-1.4555","-1.2856","-1.607","-1.8385","-1.9917","-2.2517","-1.9917","-1.9284","-1.9284","-2.4249","-1.9053","-1.2213","-1.4555","-1.1818","1.3","0","-1.8","0.9919","-0.573","0.9642","2.1666","-1.7727","1.8794","2.6812","2.8283","3.3483"
"467300","-4.8256","-1.0261","-1.0603","1.7355","-3.6438","-6.5982","-3.8","-1.4","-3.2043","-3.9068","-3.8567","-4.3665","-4.9363","-5.8024","-5.5426","-3.5238","-1.8","-1.0603","-0.4168","3.6438","-4.924","3.0854","4.4167","-6.7658","1.55","0","0","-0.684","1.9284","7.2","14.4"
"467350","-2.0681","-0.3126","-0.382","1.2216","-1.4772","-2.6","-1.6","-1.0927","-1.8","-2.7575","-2.659","-2.462","-2.462","-2.7575","-3.2","-1.8794","-1.8","-1.7","-0.2084","2.3","-2.1","1.8794","1.9053","-2.6","-0.191","-0.7524","0.4788","0.4788","2.0681","4.5301","7.8"
"467410","0","1.1","0.9","2.4249","-1.5588","-2.7251","-2.3492","-0.5472","1.2856","-0.382","-1.35","-2.3635","-0.4168","-1.9151","-2.1666","-1.7619","-0.3126","0","1.0725","2.0673","-2.1666","0.8893","1.7321","1.05","1.0927","1.0285","1.0725","0.3762","1.9696","-1.5321","2.2553"
"467420","-0.3647","1.9919","0.6498","2.6","1.5588","-2.2517","-2.2553","-0.3647","0.3647","-0.8551","-1.0603","-1.4","-1.35","-2.7575","-1.607","-1.9151","-0.382","-0.191","0.513","2","-1.9734","1.6087","1.6087","1.5321","1.4772","-0.5814","-0.2778","-0.9959","1","-1.6087","1.9696"
"467440","-2.913","-1.0392","0.5814","1.4555","-2.913","-2.8559","-1.6","0.55","0.7182","1.3499","1.05","0.95","0.75","0","-1.0833","0.5142","0.2952","0.8999","0.2605","1","-2.913","1.15","-2.3383","-1.8794","1.1258","1.0927","0.5814","0.5785","0.513","-1.3787","-0.866"
"467480","0.2605","0.2952","0.2778","2.1666","1.1818","-0.6156","-0.8551","-0.7524","-0.3647","-1.45","-3.007","-0.5557","-1.55","-3.2499","-1.45","0","-0.382","-1.1491","0.2605","-0.5814","-0.6156","1.9734","1.7727","1.7321","1.7727","-0.7524","1.4141","0.75","1.4555","1.1491","1.5"
