"stno","X2011.05.01","X2011.05.02","X2011.05.03","X2011.05.04","X2011.05.05","X2011.05.06","X2011.05.07","X2011.05.08","X2011.05.09","X2011.05.10","X2011.05.11","X2011.05.12","X2011.05.13","X2011.05.14","X2011.05.15","X2011.05.16","X2011.05.17","X2011.05.18","X2011.05.19","X2011.05.20","X2011.05.21","X2011.05.22","X2011.05.23","X2011.05.24","X2011.05.25","X2011.05.26","X2011.05.27","X2011.05.28","X2011.05.29","X2011.05.30","X2011.05.31"
"466880","1.1258","0.6428","0.382","1.25","0","-0.3078","-1.1258","0.2431","-1.1276","-1.3156","-0.4689","-1.157","1.1287","1.6","-0.6","0.5142","0.8893","0.7182","0.3078","-0.8863","-1.2803","-0.9526","-1","0","1.6","2.2498","1.4023","0.8551","0.3994","0.3126","-1.1258"
"466900","0.7713","1.5757","2.0681","0.7518","1.0337","1.0927","0.7071","0.45","-1.0725","-1.5975","1.3789","1.0927","-1.2216","-0.9526","-1.9734","1.6742","-0.7713","-1.9919","-0.766","0.5","0.8457","-0.9526","-1.3856","2.4432","1.2216","0","2.4249","2.913","1.7854","-1.299","-1"
"466910","2.2","-1.6","1.0603","-1.3789","-0.8863","-1.4555","-2.2651","-2.0681","-3.4","-1.2","2.3492","2.659","0.6425","0.6946","2.8559","4.7271","-2.5115","-1.7854","-0.7518","1.0833","-0.6894","1.9696","2.2651","0.8893","-2.3635","-2.8579","-3.9","7.3861","4.2","0.3299","-1.7"
"466920","-1.7727","0.2257","0.3647","0.6599","0.3126","0.8457","-0.55","-0.5142","-0.8999","-1.0927","-0.2952","0","0","0","0.2952","-0.2736","0.5209","0.5036","-0.2084","-1.2","0.2605","-0.8999","-0.9848","0.573","0.7988","0.8509","0.8856","0.5383","0","0.4689","1.1276"
"466930","0.8356","-0.7518","1.0927","0.3857","-0.3464","0.8863","-0.6578","-0.8863","-1.1276","0.35","1.4555","1.3023","2.5115","3.6648","0.8457","1.7727","2.1613","0.45","0.5362","0.6128","0.383","0.7518","1.2216","2.1613","-0.6128","2.0673","3.7588","1.9919","1.2","0.9959","-0.6894"
"466940","-1.9917","1.3023","3.3483","1.8187","1.1258","-1.4784","-1.2856","-2.2517","-3.6438","-2.6847","-1.9284","2.0785","1.15","2.4513","-0.8999","2.5","1.6454","-1","1.299","1.157","1.8187","1.3023","1.7727","4.3332","1.5427","1.8641","2.9568","6.4013","2.9544","1.7619","1.2856"
"466950","0.9724","3.8527","6.1488","3.7282","3.6004","-5.7321","-4.3226","-7.0148","-8.9627","-10.9004","-2.702","0","3.35","3.75","-1.9495","3.8567","-2.3599","-2.5994","-4.8864","-3.9467","-2.7578","-2.5605","-4.6045","7.2356","4.4167","3.25","6.6207","14.3","6.8","2.3","-5.6382"
"466990","2.0673","-1.157","3.1177","1.7854","1.8711","-1.15","-0.7866","-3.1514","-2.1212","2.3492","-1.15","2.8191","3.2889","1.8794","1.6454","1.9151","1.6914","0","-1.05","-1.25","-1.4141","-1.25","2.7251","3.1408","1.6914","0.2605","2.4432","4.5105","2.2651","-1.3499","-1.25"
"467060","-0.513","-0.1736","1.6853","-0.7","0.9526","0","-1.7321","-4.2286","-4.9804","-2.3383","-2.2215","1.2213","1.2856","0.5814","1.0833","1.8187","0.8208","-0.7866","-0.7866","-1.05","-0.382","-0.8","0","1.9284","-0.75","-1.3","1.8","4.5301","1.55","-0.8551","-0.5036"
"467080","0.55","0.2257","0.6498","0.4446","0","-0.2084","0.4788","-1.2856","-1.8641","2.3492","1.8187","0.7182","0.5472","1.3023","-0.5142","1.0725","-0.191","-0.5472","0.2257","0.8","0","0.513","0.3078","0.6498","0.342","0.8356","2.314","2.6997","0.4515","0","1.2213"
"467110","-1.4","0.4168","0.8893","1.7998","0.65","-1.2216","-1.4722","-2.0681","-0.2778","-1.9","-2.4249","0.8208","2.05","2.2498","1.9917","1.25","1.7998","-0.5036","1.8711","1.8794","-1.4722","0.5036","-1.4722","2.1","1.7998","1.45","2.05","1.0945","1.8","-0.5036","-1.1491"
"467300","1.1629","3.9467","5.2623","7.0477","5.4","0.684","1.7619","3.5","3.4","2.6046","-6.4013","-4.0377","5.5149","7.2876","6.6967","5.7321","8.7648","3.1514","2.3492","-4.6045","-3.101","-3.101","-3.9837","5.5442","7.9769","7.6815","12.5071","16","10.439","5.318","3.3"
"467350","-1.4772","2.1613","2.7251","3.8408","2.5372","-0.2431","-1.1","1.4095","1.4095","0.65","-4.1","-2.4","3.3829","4.0407","3.3829","3.101","4.0377","1.8711","1.5757","-2.0681","-1.1491","-1.0927","-2.5372","3.8527","4.1346","3.8408","6.3","7.7","5.1683","3.0529","0.75"
"467410","1.6087","1.8794","3.0529","2.4432","2.7578","1.9696","1.5035","3","2.8191","2.9445","-2.1651","-1.8187","0","2.7","2.7","3.6438","3.0529","1.1276","1.3856","-1.7321","-2.2517","-1.4784","-1.8794","0.95","3","2.7575","3.8","5.6","3.2499","0.9642","1.3156"
"467420","1.2213","1.6742","2.7","2.5","2.8191","0.95","1.3856","2.7","2.4249","2.8579","-1.5","-1.15","-0.7524","2.7","2.462","3.3483","3","0.9193","1.2257","-1.9696","-2.0785","-1.4784","-1.7854","1.3789","2.5372","2.5605","3.7","5.5","2.6311","0.2605","1.5757"
"467440","1.157","1.0725","1.5427","1.6853","2.4432","1.0927","0","1.7619","1.3499","2.2215","0","0","0.2952","0.4788","1.7619","2.2981","1.5035","0.7794","-1.5975","-1.3156","-2.0681","-1.6742","-1.0337","1.1491","1.3789","1.2803","2.659","3.5453","0.4104","0.95","0.7794"
"467480","0.9193","0.7794","1.6742","1.3","1.8711","-0.4788","0.9848","1.7727","1.6","1.3856","-1.9","-2.5605","1.4772","1.7","1.4095","1.7727","1.2","-0.9848","0","-0.9","0.2605","-0.4446","-1.299","0.9193","0.7713","0.7713","1.8711","3.7423","0.5785","0.2952","0"
"467490","-0.5362","0.866","1.3787","1.1258","0.9848","-0.4104","-0.866","1.3156","1.2124","1.0337","-2.5","-2.0681","1.0392","0.6928","1","1.2216","0.7518","-0.7","0.6894","-0.45","0.7878","-0.3078","-0.8863","0.7794","0.9848","1.3","1.8711","2.8191","1.6","-0.8457","-0.6928"
"467530","-1.1818","-0.866","1.0833","-0.8999","-0.7","-1.3156","-1.3787","-0.9848","0","0.2084","-1.1276","-0.9193","0.5","-0.1736","0","0","0.6156","-0.342","-0.3078","0.1563","-0.866","-0.9193","1.2216","-0.5362","-0.2394","0","0","0.9","-0.2084","-1.0337","0.8999"
"467540","1.9917","0.85","3.1177","1.9919","1.2257","-0.8","-0.4446","2.8579","2.7713","2.6847","-2.3635","1.2124","2.4249","1.5321","-1.2124","1.6087","1.9919","0.7","0.3762","0.766","0.7","0.8","0.95","1.9917","1.9151","2.9445","3.7239","2.0785","2.4249","1.4555","0.75"
"467550","0","0.6251","2.15","-0.6425","-0.6599","1.2313","0","-5.5426","-4.6729","2.5981","2.65","0","0","0.8682","0.7467","0.8682","0","-0.9551","-2.7578","-0.6599","-3.0211","-1.6759","-1.1287","0.573","-1.1971","-3.6004","-3.5996","4.0407","0","-1.7443","-7.1242"
"467571","0","1","1.299","1.4772","0.4924","0.6894","0.1042","0.1389","0.1563","0.45","0","0.3473","1.299","0.342","0.1026","0.3214","1.0927","0.5","0.2394","0.3","0.3078","0.7794","-0.8","1.7854","1.8794","1.1276","2.8191","2.913","2.5372","0.4","0.2394"
"467590","0.513","1.7727","1.4095","1.15","1.3156","1.2216","-0.2778","1.9","1.8","2.2517","1.3681","1.7355","0","0","1.3023","1.05","0","0.3994","-0.3299","-0.2257","0","-0.2084","0.9526","-1.6","2.3383","2.7713","4.3226","1.9053","0.9919","1.5","0"
"467610","3.0642","-1.5035","3.6373","2.5115","1.8385","-1.2","-1.1258","0","2.2","3.2174","1.9734","2.7713","3.4641","2.5372","1.9919","2.7713","2.913","1.5975","0.8457","1.5588","1.3856","-1.5757","1.4095","3.4641","2.2981","1.9917","4.1346","-3.9068","2.8579","1.7321","1.0392"
"467620","-6.05","-3.6639","-6.755","5.456","-2.1","-3.1497","-3.8527","4.7631","6.0622","6.6718","-6.43","-4.3095","4.9363","5.0229","-1.9495","-2.4625","7.621","5.1095","2.7578","-0.7293","-2.4249","-2.45","-5.6565","5.7321","7.6115","5.0743","15.0351","9.6788","6.3028","5.0225","1.7"
"467650","1.1818","-1.1276","0.6428","0.4446","0.1736","0.8999","0.5","0.7794","-0.8457","-1.4","0.1736","0.5472","0.3126","0.191","0.4104","1.0285","-0.8457","0.7878","0.5785","1.0833","-1.0392","0.866","0","0.7518","0.2257","-0.8999","0.7","-0.8863","0.65","-1.3","0.2084"
"467660","1.4141","0.7794","1.6087","1.3789","1.0285","-1.0337","-1.2803","0.95","1.6","1.5427","0.2431","-0.8356","1","0.8457","1.2803","1.2856","1.3856","0.6894","0.5196","0.5785","0.766","0.7713","0.9959","1.2856","1.157","1.3156","2.1","1.4784","1.15","0.9959","0.5362"
"467770","-2.3635","3.3","3.6438","4.9","3.2499","0","-1.9696","2.3492","2.7575","2.2651","-3.7536","-0.7988","4.3","2.9544","2.8","3.7423","3.4769","-1.8187","1.8794","1.4095","1.5035","-1.9053","-2.7251","4.3332","5.2","4.9","6.5","9.8","6.7952","2.9544","0.2778"
"467780","2.1651","3.4","4.7271","4.1346","4.9","1.9917","2.7575","3.9467","4.2286","3.7423","-2.5981","-1.6087","3.3775","4.6","4.7","4.3301","3.9837","0.8999","0.9642","-1.4772","-2.1","-1.6087","-2.0681","3.6","5.8","5.8","7.6815","10.6185","6.9","1.7619","2.1666"
"467990","-3.2909","3.2043","2.1212","3.1514","0.5638","-1.0285","-1.607","-0.5785","0.8999","-0.2052","-6.4013","1.9917","2.3635","1.8794","1.4772","0.2052","1.1818","2.4","0","-1.0337","-1.2257","2.2215","1.3","2.2498","0.2778","1.7321","4.6","4.3226","2.1666","1.8","-2.7575"
"C0A520","0.0939","-0.3195","1.2982","1.2929","0.1981","-0.3392","0.5846","0.5992","-0.0122","0.394","-1.5893","0.4695","1.9701","1.7207","-0.1452","0.1989","1.5282","0.7641","0.1312","0.2728","0.4145","0.2509","-0.0521","0.8767","1.7894","1.825","2.5275","0.9539","1.0143","0.9548","-0.0279"
"C0A530","0.6619","-0.2344","0.6576","1.0816","0.3126","0.3498","-0.2723","-1.7357","-2.6777","-1.3365","0.6217","0.7902","1.3248","1.35","-0.6792","-0.1362","0.169","1.2557","0.6657","0.8222","0.5768","0.2978","0.2779","0.7726","1.5487","0.845","1.1613","0.9786","0.7321","1.3365","0.7608"
