"stno","X2018.04.01","X2018.04.02","X2018.04.03","X2018.04.04","X2018.04.05","X2018.04.06","X2018.04.07","X2018.04.08","X2018.04.09","X2018.04.10","X2018.04.11","X2018.04.12","X2018.04.13","X2018.04.14","X2018.04.15","X2018.04.16","X2018.04.17","X2018.04.18","X2018.04.19","X2018.04.20","X2018.04.21","X2018.04.22","X2018.04.23","X2018.04.24","X2018.04.25","X2018.04.26","X2018.04.27","X2018.04.28","X2018.04.29","X2018.04.30"
"466880","1.05","0.7","-1.4095","-0.7518","-0.9526","1.3","1","1.3","-1.3156","-0.866","-0.866","-0.6928","0.5142","-0.7794","1.1971","1.8","1.1","1.5","1.05","1.4141","-0.7794","-0.8457","-0.9397","0.85","1.6","1.4","1","1.35","0.1736","-0.7794"
"466900","-2.1651","-1.3856","-0.9959","0.9959","0.7","2.1613","-1.299","-2.4249","-1.4555","-1.1491","-1.1258","-0.9193","-0.766","0.4446","1.9919","0.6","0.7071","-1.6914","-1.2856","-2.3383","-1.3156","1","-0.8426","1.7321","1.5588","0.2431","-1.1258","-2.3492","-1.3856","0.6"
"466910","-2.462","1.7","-1.4095","1.2","-1.6742","3.1514","2.2553","-2.462","-1.4","-1.4772","2","-1.3787","-1.6742","1.8794","-1.5427","0","-0.4862","0","-1.8794","-1.8711","-1.1818","1.3","1.9","0","0.3647","0.4689","-1.3499","-1.15","-1.3","-1"
"466920","1.7998","0.4104","-0.8356","-0.9526","0.3078","1.7998","1.4141","0","-1.299","-1.0392","-1.0725","-0.8426","-0.6128","-1.1276","2.8925","2.8925","1.7355","2.4426","0.4341","0","-0.9526","-1.0833","-1.3787","0","0.6946","0.6078","0.4862","0.5904","-1.2803","-1.2803"
"466930","0.6","0.5142","0.3762","0.35","0.342","2.3383","-1.1491","0.5472","0.4104","-0.342","-0.7794","0.7518","-0.45","1.1276","4.3301","5.0229","3.0311","1.3856","0.75","0.191","0.1042","0.4","0.7","2.2517","2.2215","1.3023","1.3789","0.9642","-0.3","-0.0868"
"466940","-0.2778","-1.5975","1.8","1.3","0.9642","4.0377","3.9392","-1.7355","-2.0683","-1.9734","-1.9917","-1.5757","1.9","1.5757","4.2435","2.5069","2.2517","1.9053","-0.6156","-0.684","-0.4446","1.299","1.4555","2.8579","3.0311","2.2517","1.4141","0","2.2","-1.5588"
"466950","-3.4711","-5.889","-7.188","-4.7495","-4.9363","7.2746","7.0906","-2.6678","-6.9282","-6.9537","-3.677","-3.9837","-6.5778","-6.8","7.5838","4.8852","5.3562","1.9153","-1.9837","-2.8388","-5.8219","-6.3899","-7.8934","6.5818","4.9363","1.6759","2.1205","1.0245","-6.202","-4"
"466990","-0.7866","-1.0945","-1.15","-0.9235","-3.3","3.5353","2.1212","0","-1.95","-1.0945","-0.4862","-0.8208","-3.3829","-4.1","3.5996","2","2.2651","0","-0.4341","0","-1.25","-1.8","-4.2","2.9568","2.2215","-0.5814","-0.9235","-1","-3.5453","-1.9734"
"467050","0","-2.1613","0.3473","1.3789","0.9","5.3694","1.7101","2.4513","-1.8187","-1.7854","-1.4095","-0.7182","0.2952","-3.9834","5.7453","5.0559","2.8283","2.15","0.4689","-1.4141","-1.3856","1.0725","-1.4784","1.8811","3","1.95","1.9284","1.607","1","-0.4341"
"467060","-2.5115","-1.5","-2.3747","-1.4555","-2.4249","3.4769","-0.5557","-1.25","-1.2997","-2.4513","-1.1","-1.2213","-2.2981","-2.1651","2.314","0","0.4689","-1.05","-1.157","-2.2553","-1.8385","-0.7182","-1.9151","-1.3","2.9544","-0.75","-1.3499","-0.342","-1.9151","-1.7619"
"467080","0","0","-1.1","-0.7182","1.157","-0.4862","0","-0.3299","-1.7854","0.382","-1.157","0.2952","0.7524","0.7524","1.2997","-0.75","0","0.2431","0","-1.4095","0.2952","0.5472","0.3126","-0.9642","-0.2431","0.2605","-0.8","0.2084","1.1491","-0.85"
"467110","2.9","0.3126","-2.1666","-2.2553","-1.6914","2.05","3.5708","1.6712","-1.9053","-1.3499","-2.4","-2.1449","-1.9919","-1.8385","2.55","2.4426","2.05","2.9445","1.5","1.75","-0.4168","-1.3156","-2.0673","1.65","1.4707","1.5","1.15","2.4426","-1.7321","-1.9053"
"467300","3.6","0","1.4555","2.3492","2.9","7.8934","14.7532","7.1","2.2","1.9151","0.3994","-2.462","-2.8191","-4.3332","10.6359","10.8329","9.8668","7.78","5.2","4.1","3.7588","2.6","-4.0377","3.5708","9.3969","6.5982","5.318","5.9","2.5","1.4555"
"467350","2.462","0.5814","0.513","0.9526","1.6","4.2286","6.6718","3.5","1.3","0.3762","0","-1","-1.5588","-2.4432","5.4502","5.1683","4.7924","4.1362","3","2.3635","2.0673","1.0725","-2.2651","0","5.1095","3.6648","3.2499","3.7423","1.7727","0.513"
"467410","-0.3473","0.684","1.05","2.5","-0.3299","4.6286","5.0225","2.7","2.1","-1.2257","-1.3499","-1.9053","-2.5605","-1.9917","3.7588","3.1514","4.4316","2.2651","2.0681","1","2.2651","-0.85","-3.5708","-2.2553","1.8711","2.2","2.4432","0.2952","0.3126","0"
"467420","-0.7182","0.2605","1.3789","2.2","-0.9","4.1362","5","2.5","1.6454","-0.5472","-1.2856","-1.3","-2.4249","-2.7575","3.3829","2.9","4.1","1.9053","1.3789","1.5588","1.2213","-0.8","-3.9392","-2.5372","2","-0.7866","2.3","0.75","-0.6498","-1"
