"stno","X2016.11.01","X2016.11.02","X2016.11.03","X2016.11.04","X2016.11.05","X2016.11.06","X2016.11.07","X2016.11.08","X2016.11.09","X2016.11.10","X2016.11.11","X2016.11.12","X2016.11.13","X2016.11.14","X2016.11.15","X2016.11.16","X2016.11.17","X2016.11.18","X2016.11.19","X2016.11.20","X2016.11.21","X2016.11.22","X2016.11.23","X2016.11.24","X2016.11.25","X2016.11.26","X2016.11.27","X2016.11.28","X2016.11.29","X2016.11.30"
"466880","0.573","1.0603","0.9235","0.4168","-0.9526","0.5814","0.8","-0.7071","0.8208","0.4446","1.1629","0.55","0.5785","0.7518","1.1971","1.2655","0.7524","-0.9397","-1.0833","0.7182","-0.9397","0.8551","0.5036","1.1971","1.5049","0.85","0.6498","1.4023","1.1287","0.8551"
"466900","1.1","2.1651","2.1613","0.5","-1.2124","-0.9","-1.7321","2.4432","1.0285","1.4772","-1.6087","-1.4722","-0.5785","-0.766","1.3856","-1.157","-1.0285","-1.0725","-0.9959","-1.3023","-1.3023","1.3156","2.7251","2.3492","-1.5427","3.0529","1.4095","1.2856","-1.6087","-1.1491"
"466910","0","2.2651","-2.0673","-2.4432","-0.2257","-2.462","-1.4095","4.6286","3.007","2.9","1.2655","-1.3156","-0.7","1.4","-2.6","-3.2889","-1.9","-2.0681","-0.9848","3.4468","2.659","2.2651","2.3383","-3.007","-5.4502","5.318","3.2499","-2.9544","-4.3301","-2.3383"
"466920","2.764","2.4426","1.65","1.9284","0.8999","1.2856","1.607","1.0927","1.0603","0.9","2.764","0.8356","-0.9397","-0.9397","2.764","3.1497","1.9926","-0.7","0.7713","1.6712","1.0285","1.7998","2.0569","2.05","3.3425","1","1.3499","2.9568","2.2","2.0569"
"466930","2.5981","3.2043","2.7713","2.9445","0.5142","0.7071","0.35","1.0285","2.3383","2.5372","3.195","0.1042","-0.4596","-0.3","2.3747","2.4249","1.0725","0.4","-0.4596","1.9919","0.4","2.5372","3.2174","3.5507","2.7713","1.7854","-1.6454","-2.0785","2.2981","1.6454"
"466940","5.8024","5.1095","4.06","1.5035","-1.0392","1.5321","-1.7619","5.8104","4.8497","3.1514","1.6","0.8999","0.9642","-1.4772","2.5279","1.65","1.7321","-0.85","1.3856","1.6454","-1.4784","2.5981","5.456","5.1095","1.95","3.0529","5.7119","3.9853","1.85","1.2124"
"466950","9.2691","8.8861","7.0707","4.3","0","0","-4.5899","8.9618","8.5737","6.4997","4.9793","-7.3296","-6.4839","-2.913","6.0518","4.5638","1.0593","-3.75","-4.6045","2.7","3.2043","6.205","9.499","10.2191","1.9275","-5.9","7.9874","6.4279","3.6938","5.4637"
"466990","4.7495","4.4431","3.8105","-0.4689","-1.25","-1.35","-0.6156","3.5238","5.0559","2.6046","1.7854","-0.8551","-1.5","-1.9919","2.6812","2.2651","-0.95","-0.9577","-2.2498","-1.75","-0.7524","-0.3647","4.5033","4.2898","1.5588","-2.3383","3.677","5.1095","1.7321","-0.6498"
"467050","6.3636","6.1708","5.9136","3.4068","-1.4141","2.0785","-1.2213","4.4431","5.2066","3.7536","4.5963","-1","1.8794","1.5035","6.4348","5.1325","2.8579","-0.9193","1.7854","3.8302","2.4426","5.2091","7.354","8.5031","7.1242","3.2174","5.8219","8.6563","5.2066","4.1569"
"467060","0","0","0","0.8893","-1.1","-0.9919","-0.7524","3.101","-1.85","1.0261","-1.15","-1.35","-1.45","-1.9151","2.4","0.7182","-2.2651","-2.2553","-0.6498","-0.7866","-0.8999","-1.15","2.1","-0.9235","0","-2.8191","2.9544","2.4","-0.8551","-1"
"467080","1.7619","-0.3299","-1.4784","-0.85","-0.2952","1.0285","0","0.3126","0","0.3762","0.75","-0.2431","-0.5472","0","1.45","0","-0.513","0","1.3789","0.9","0.1736","0.2431","1.6454","-0.8208","0.3299","-1.3023","1.0927","0.8551","-0.2778","0.1736"
"467110","4.9027","3.6639","3.9837","3.0311","2.3","1.5","2.8559","2","3.5996","1.3","3.1177","2.0681","-1.0927","-1.299","2.25","2.6354","2.0785","1.3787","0.4788","1.8641","0.8208","1.75","3.7924","3.6639","3.0642","3","4.1569","4.2898","3.8971","1.5"
"467300","14.7224","15.1291","11.4315","7.0906","5.2","4.2347","3.2499","7.9874","13.51","11.0298","8.1753","5.4164","3.1514","2.8","8.1739","8.4693","6.4997","4.924","3.4769","7.1014","7.4478","9.303","11.9512","14.2833","10.7344","9.4542","12.9038","13.8135","10.1435","10.3405"
