"stno","X2017.04.01","X2017.04.02","X2017.04.03","X2017.04.04","X2017.04.05","X2017.04.06","X2017.04.07","X2017.04.08","X2017.04.09","X2017.04.10","X2017.04.11","X2017.04.12","X2017.04.13","X2017.04.14","X2017.04.15","X2017.04.16","X2017.04.17","X2017.04.18","X2017.04.19","X2017.04.20","X2017.04.21","X2017.04.22","X2017.04.23","X2017.04.24","X2017.04.25","X2017.04.26","X2017.04.27","X2017.04.28","X2017.04.29","X2017.04.30"
"466880","0.513","0.8208","1.0603","0.4788","-0.9397","-0.7878","-0.9193","-0.8457","0.3078","-1.5427","0.8893","1.0603","0.9235","0.0868","0.45","-0.7794","-0.75","0","0.55","-0.55","0.513","0.5472","1.0945","0.513","-0.6578","0.4446","0.4341","0.9577","0.7524","0.4104"
"466900","1.0725","-1.9151","-1.3","-1.8187","-1.0725","-0.8356","0.6428","0","0.9642","-1.8385","1.8794","1.3789","-1.2213","-1.0725","-0.9193","-1.0392","0.9","0.95","-1.3156","-1.0725","2.0673","1.1276","0.4788","-1.2257","-0.7713","2.2651","1.299","-0.5472","-1.6454","-0.9642"
"466910","5.0225","-2.2651","-3.7","-2.3635","1.7727","-1.4","1.3787","1.6742","-1.4772","2.5372","-2.2981","-2.5115","-2.6847","-0.8","-0.6894","1.1818","-1.8711","2.913","1.6742","-1.9919","2.9544","2.4249","0.4862","-1.7","-1.6","2.7251","0","-2.659","-1.6742","-1.5757"
"466920","1.4772","1.6712","1.55","0.684","-1.2124","-1.0337","-0.45","-0.9397","0.9642","-0.4515","2.3783","2.764","2.0569","-0.9","-0.6928","-1.2216","-0.2605","0.2084","0.8999","-0.2257","0.95","1.2856","2.1212","1.157","-0.6578","0.85","1.9284","1.6712","1.4784","-1.2216"
"466930","0.7","1.1","0.75","-0.9397","-0.6128","0.25","0.5362","-0.3","0.5638","0.9","2.0785","5.9201","2.9445","0.0684","-0.3","-0.3464","-0.342","1.2213","0.3857","0.5","2.5372","3.0311","3.8971","0.3857","0.45","2.4249","3.6373","1.9919","0.8999","0"
"466940","4.1362","1.5321","0","-2.6847","1.8187","-1.4095","-1.1","1.7321","1.4555","-2.3747","3.4468","3.7239","1.607","-1.2124","1.5321","1.4722","-1.7854","-1.7619","1.5588","-1.4784","3.0529","4.0407","1.9284","0.7713","-0.8999","2.8191","4.0407","3.1177","2.0683","2.3635"
"466950","7.4","3.0311","-3.15","-8.1406","-7.1417","-6.202","-5.5149","-4.4166","-4.4166","2.8925","7.5175","6.4952","3.9","-3.9467","-5.0225","-7.7055","-4.5105","4.8209","-2.7","0","6.3899","7.9769","4.371","0","-4.4166","5.6292","8.2272","3.4711","-1.75","-5.0743"
"466990","2.6847","1.45","-1.2","-1.85","-2.3783","-1.7","-1.8641","-2.462","-3.1514","-0.8208","2.6812","2.7713","-0.5814","-1","-1.2856","-2.913","-2.4432","1.2257","-1.5035","1.4555","2.9445","2.4513","-0.7182","-0.5472","-0.8551","0.6251","3.6004","-1.1","-0.7866","-1.1"
"467050","3.9068","5.0229","3.2782","0.7524","1.157","-1.4772","-1.8385","0.7182","-4.1781","-6.9421","5.8985","5.8985","2.6997","1.3856","0.766","-1.6","-2.75","-2.2231","1.3499","-2.5","-2.1889","1.8127","3.7282","0.684","0.55","0","4.0496","2.75","3.101","-1.6742"
"467060","-0.6425","-1.65","-3.4769","-4.5105","-3.6648","-0.9642","-0.4446","-0.8208","-1.6454","-1.1","2.4249","1.9917","-0.5814","-1.3","0","-2.3383","-0.75","-0.75","-1.4784","-0.5814","2.4432","0.5036","-0.9577","-0.95","-0.7866","1.15","-1.0261","-0.9235","-1.25","-1.0261"
"467080","2.462","0","-0.8551","-2.3492","-0.6498","0.75","0.9642","-0.3126","1.6087","0","0.3473","0.8208","0","0.2778","0.2431","0.95","-0.4788","0","0.2778","0.1736","1.1","1.6454","-0.5814","0","1.157","1.15","0.7","0.4168","0","0.3126"
"467110","2.1","3.5453","2","2.6","-1.9","-2.3","-2.1666","-1.9696","-2.9445","-4.7631","2.4","2.8925","2.3747","1.7","-1.1818","-1.8711","-2.4249","-2.462","-2.0785","-2.0683","-2.7578","2.2498","2.5712","2.9445","1.4722","-2.6311","2.8283","2.4426","2.3635","2.4"
"467300","12.9678","9.4909","3.6438","3.8408","3.1","-3.101","-6.7952","-3.101","-4.8256","-6.2043","-6.0073","11.0884","9.209","4.7924","2.4432","2.7251","-4.6","-3.8302","-3.8105","-2.3783","-2.5712","9.6129","8.3709","5.9088","4.924","3.195","11.1717","11.0298","6.108","2.1666"
"467350","5.8261","4.3226","3.195","1.9734","1.5757","-1.4772","-2.8191","-0.8356","-2.0785","-4.7","-3.7423","5.5442","4.6985","2.5605","1.0392","0.4446","-3.0529","-1.1","-1.9053","-1.0927","-2.462","5.4502","4.4166","3.5453","2.4432","0.684","6.014","4.7924","3.1514","1.3787"
"467410","5.3562","2.5981","-1.8385","1.9919","2.0785","-1.5321","-2.7","-0.4341","-1.8641","-2.2553","-2.4432","3.195","2.1449","1.3023","0.2431","1.7321","-1.6853","-0.8893","-1.8641","1.6087","-0.7524","3.2889","1.299","1.5588","1.7321","2.1613","3.9467","3.8527","1.5588","1.1491"
"467420","5.318","2.8","-1.6712","1.9","2.1","-0.6156","-2.5","-1.9151","-1.9284","-1.6712","-2.2981","2.9544","2.3635","1.3023","1.299","1.7727","-0.7524","-0.4689","-2.4249","1.6087","-0.3994","3.3483","1.5757","1.7727","1.8711","-0.3994","3.9","3.7423","1.0927","0.9642"
"467440","2.7575","1.7854","1.1","1","0.3126","-2.462","-2.8559","-1.6914","-1.5757","0.9193","-1.7727","1.5035","1.5","1.157","0.2605","-1.5757","-1.5757","0.8893","-2.0681","1.8385","0.6498","1.8","-0.4104","1.4722","1.0725","1.7619","2.3635","1.5757","0.2952","0.6498"
"467480","3.7423","1.5975","1.1491","1.5757","1.2124","0.5785","-0.9","-1","-1.9284","-2.4426","-2.5981","2.0681","1.0337","0.55","0.5","0.7713","-0.7182","-1.3","-1.3","-0.9","-1.3","2.3","-0.85","0.9848","1.0833","0","2.2","1.6742","0.6428","0.2084"
