"stno","X2015.04.01","X2015.04.02","X2015.04.03","X2015.04.04","X2015.04.05","X2015.04.06","X2015.04.07","X2015.04.08","X2015.04.09","X2015.04.10","X2015.04.11","X2015.04.12","X2015.04.13","X2015.04.14","X2015.04.15","X2015.04.16","X2015.04.17","X2015.04.18","X2015.04.19","X2015.04.20","X2015.04.21","X2015.04.22","X2015.04.23","X2015.04.24","X2015.04.25","X2015.04.26","X2015.04.27","X2015.04.28","X2015.04.29","X2015.04.30"
"466880","0.6","-0.45","-0.55","0.7794","0.6428","0.65","1.3681","1.1287","1.35","0.8551","0.8551","0.1928","0.3762","-0.3126","-0.6578","-0.5785","-0.5362","-0.45","0.1042","-1.8641","1.0261","1.45","1.6","0.5814","1.3681","1.2","-0.8457","-0.2605","-0.65","1.25"
"466900","0.4788","1.0927","0.9642","0.7","-0.7713","1.8794","4.2286","2.6311","1.3156","1.8794","1.2124","1.1818","1.3856","1.15","-1.5321","1","0","0.8356","1.4141","1.35","1.3856","1.2216","-1.7619","1.2803","-1.4722","-2.2517","0.75","0.7","0.8356","-1.6914"
"466910","-1.6742","-2.1","-1.9696","1.7727","1.1818","1.5975","0.5383","-2.0681","0","0.4689","0","3.1514","2.7","3.7","1.3787","-1.4772","1.1","1.7854","-2.0683","4.0407","0","1.4023","1.1629","0","-2.0569","-1","-1.2803","2.8559","-1.4095","-0.6062"
"466920","1","0.2257","0.2084","0.5362","1.0392","0.3126","0.8509","0.6425","0.6078","0.573","0.4862","-0.0868","0.3299","0.7524","-1.3156","0.4788","-0.8457","-0.6928","-0.866","0.4515","0.712","0.5904","0.7467","0.4515","0.7641","0.5383","-1.1276","0.7713","0","0.712"
"466930","-0.5362","-0.866","0.9","-0.6062","-0.2394","0.3759","5.3562","4.8497","1.6454","3.101","3.4769","0.4924","1.4722","1.2213","0.7071","-0.1736","0.3857","0.8356","1.3023","2.3747","1.0337","1.9919","1.5427","2.5372","4.4166","0.7713","-0.2052","0.7713","0.2394","-0.3"
"466940","1.2213","1.3023","1.3023","1.3789","-1.2856","1.6712","5.1095","4.6765","2.2981","2.8344","3.2043","1.6742","2.5372","-2.8344","-2.2981","1.7619","-1.4722","0.7","-2.4249","-3.8302","2.6046","2.2517","0.95","1.7854","1.15","-0.3647","1.6853","1.4555","2.1651","2.2981"
"466950","-6.3","-6.9","-5.4164","-7.78","-8.6452","-6.4952","7.7076","6.755","5.2857","5.9751","5.2091","5.4164","5.7321","3.8567","-4.5105","-1.4707","-2.2","-6.4013","-6.3899","4.5489","4.6729","4.5197","-3.7","1.0419","2.8388","-3.35","-4.5899","3.05","1.8811","3.25"
"466990","-3.7","-4.3332","-3.7","-3.9392","-3.9467","-4.0377","3.6004","3.0642","0.4168","2.9876","1.7854","1.9053","-0.9235","-2.4432","-2.6354","-2.1212","-1.0945","-5.318","2.3635","3.5708","2.5372","1.7854","-1.05","2.2553","3.007","-0.2431","-3.3483","-0.8208","2.1651","2.1449"
"467050","-3.1177","-4.8497","-5.2091","-3.8527","-1.3499","3.3829","7.354","5.0137","3.4068","4.5963","3.7924","0.9919","2.7578","-3.2499","-1","-1.0945","1.2213","-1.3","-7.354","-6.685","3.7282","5.1325","2.314","3.5238","5.7453","2.911","0.6156","0","-0.5904","3.6373"
"467060","-1.7854","-1.9696","-1.5757","-2.7575","-3.2889","-1.7854","1.8641","2.913","0.9","1.5321","0.684","-0.2952","0.3994","-0.684","-0.8208","-0.2778","-0.3473","-2.462","-0.342","1.8711","1.4095","-0.4446","-0.342","0.9526","-0.3299","-0.65","-0.2431","-0.191","0","0.8863"
