"stno","X2015.03.01","X2015.03.02","X2015.03.03","X2015.03.04","X2015.03.05","X2015.03.06","X2015.03.07","X2015.03.08","X2015.03.09","X2015.03.10","X2015.03.11","X2015.03.12","X2015.03.13","X2015.03.14","X2015.03.15","X2015.03.16","X2015.03.17","X2015.03.18","X2015.03.19","X2015.03.20","X2015.03.21","X2015.03.22","X2015.03.23","X2015.03.24","X2015.03.25","X2015.03.26","X2015.03.27","X2015.03.28","X2015.03.29","X2015.03.30","X2015.03.31"
"466880","0.8208","0.7524","0.513","1.1971","1.2","0.5814","0.9577","0.8","0.9577","1.2655","0.9577","0.6498","0.6428","0.5142","0.2","0.1928","-0.2","-0.7071","0.4788","0.4446","0.7182","1.2313","1.55","1.4023","1.0603","0.95","0.3","0.55","0.4104","-0.5638","-0.7518"
"466900","3.195","-0.6894","2.0673","2.6311","1.5035","1.9734","1.5975","-1.3023","2.5372","1.5427","0.6062","1.3856","-1.0285","1.0725","-0.9526","0.342","0.2736","0.2778","0.9642","1.5757","2.4432","1.5035","2.2553","2.3747","2.0673","-1.8385","1.6742","-0.75","-1.2856","-1.1491","0.8999"
"466910","2.8191","-2.8","-2.5372","-1.7998","-3.1","2.2651","-1.6914","-2.4","3.3","-2.8191","-3.3775","0","-1.8711","-1.5757","1.6742","-1.1818","0.9848","-1.7854","-1.7727","-1.2803","0.2952","1.3339","-4.4167","-4.8","-4.6985","-3.7423","4.1362","3.1","1.7727","-1.2803","-1.6914"
"466920","0.4862","0.5383","0.2952","0.7293","0.6251","0.4168","0.5904","0.4341","0.5383","0.6946","0","0.4168","0.7713","0.35","0.1389","0.1563","0.2052","-0.1736","0.7524","0.3299","0.5209","0.712","0.5209","0.7293","0.6078","0.9919","0.6","0.2778","0.3647","-0.4596","-0.6128"
"466930","3.3829","2.2517","-0.3473","6.9537","2.4432","-0.5362","-0.1216","0.9526","4.0703","4.3301","5.3562","2.6311","0.6","-0.4","-0.5785","-0.2394","0.35","-0.4","-0.5142","-0.1368","-0.2736","4.6045","4.7924","5.2623","6.9537","0.2084","0.7878","-0.45","0.2394","-0.3464","0.5362"
"466940","5.5149","0.6498","3.5453","4.6765","2.9445","3.5708","3.1514","2.462","5.4502","4.6729","2.5069","2.8559","2.0681","1.6742","1.0285","0.8426","0.7713","1.8711","1.9053","1.9734","2.913","2.1","2.45","2.9","4.4167","0.8","2.1","1.4722","1.7619","1.6","1.3789"
"466950","8.2693","4.6729","5.6292","5.9136","5.4637","5.1325","5.2091","0","7.354","6.8135","2.9414","4.9793","0","2.7713","2.4513","1.45","-6.5778","-6.9","1.8127","2.45","4.8261","4.05","7.8137","6.55","7.5849","-2.4283","7.9769","4.4","-2.45","-8.0814","-6.2043"
"466990","3.677","-0.8","3.2043","2.9876","1.7854","2.462","2.0785","-1.157","2.6997","2.7713","0.5814","1.9917","-0.3647","-0.8551","-2.3783","-3.007","-4.5301","-4.0377","-1.7619","-1.5","2.8579","3.101","0","2.3383","1.8711","-0.2605","1.75","-1.2","-0.8208","-1.6712","-3.5453"
"467050","5.5921","3.294","3.1408","7.8903","4.9027","4.5963","4.8261","2.911","5.9751","7.0707","5.5155","4.3665","2.1651","2.2553","2.0681","2.0785","1.3023","-5.0559","3.0642","2.5279","4.2132","5.3994","5.3351","7.3921","7.5838","1.9151","2.3747","2.1","2.4249","-1.4722","-2.0683"
"467060","1.65","0.5472","-0.684","0.4515","0.4788","0","1.299","-0.1736","0","1.5427","1.95","0.6156","-0.684","-0.2952","-0.4446","0","-2.4432","-1.5975","-0.55","-1.3856","1.3787","0.2778","0.684","0.9577","2.0683","-0.5","0.8","0","-0.7182","-1.5757","-1.1818"
