"stno","X2015.05.01","X2015.05.02","X2015.05.03","X2015.05.04","X2015.05.05","X2015.05.06","X2015.05.07","X2015.05.08","X2015.05.09","X2015.05.10","X2015.05.11","X2015.05.12","X2015.05.13","X2015.05.14","X2015.05.15","X2015.05.16","X2015.05.17","X2015.05.18","X2015.05.19","X2015.05.20","X2015.05.21","X2015.05.22","X2015.05.23","X2015.05.24","X2015.05.25","X2015.05.26","X2015.05.27","X2015.05.28","X2015.05.29","X2015.05.30","X2015.05.31"
"466880","0.4","-0.6894","-1.6087","1.4","0.9","-0.2571","0.513","0.35","0.75","0.7182","-0.5196","1.15","0","-0.7518","-0.8426","-0.65","-0.9193","-1.0927","-1.157","0.65","1.6","0.3857","-0.2571","0.45","0.4446","0.4","-0.6894","-1.6712","-1.0285","-1.6853","-0.2084"
"466900","-1.0927","-0.9642","1.9053","-0.766","-0.9642","-0.6894","-1.3856","-0.65","0.8999","1.8711","0.7713","-1.1","-0.8","-0.513","0.9642","1.157","0.6428","-0.2952","-0.2605","0.866","1.2216","-0.7713","-0.766","1.5757","-0.5196","-0.8426","-0.7713","-0.6498","0.2952","-0.95","0.5"
"466910","0.9848","1.9","3.4","0.5209","-2.2","-1.2216","2.462","-1.6742","2.2651","-2.7575","-2.7","3.0529","-1.7727","-1.7","-1.3787","2.4","-1.2803","-1.9053","0","-1.3023","-3.2889","-2.1","2","2.2651","1.1","1.1818","-1.8794","0","-1.7854","-2.4432","1.6742"
"466920","-0.6928","-0.9526","0","0","0.5557","-0.4924","0.7524","0.3126","0.3473","0.6251","-0.866","0.4341","-0.7518","-0.9526","-0.9397","0.75","1","-0.3299","0","0","-0.5904","0","0.1042","-0.2257","0","0.3647","-0.9848","0","-1.4095","0","0.6928"
"466930","0.3","0.8863","1.4722","2.4249","1.3156","0.5196","0.866","0.3857","0.9526","0.7713","0.6578","1.4722","-0.5196","-0.2394","-0.1389","1.2","-0.2052","0.9959","1.0725","1.8794","4.6045","0.1368","0.3464","0.7713","0.7518","0.197","1.1276","0.8","0.191","1.2124","0.5785"
"466940","-0.4788","-1.5321","1.5321","1","1.3156","1.0927","1.9919","1.2257","1.5427","1.8","-1.1491","1.7998","-1.5321","1.2856","1.9696","2.3383","1.4722","-1.5321","1.5588","1.6454","1.6","1.5035","1.2","2.1613","1.0927","0.6894","1.3856","-2.911","-2.5372","-2.6812","1.1491"
"466950","-3.95","-7.3861","1.5802","2.2573","0","0","0","-3.4","3.8567","1.3197","-8.7391","4.0496","-6.2959","-4.7924","-6.4","-4.2347","-0.5383","-5.6","2.0863","4.9027","3.9","1.8811","0","2.9876","3.3425","1.5391","-5.0225","0","-2.2231","-1.7538","2.8"
"466990","-0.7","-1.607","2.913","3.2043","1.5035","-0.95","1.4","-1.3789","-0.8551","-0.75","-1.65","2.6812","-2.0569","-3.6438","-4.0377","-0.6498","-0.382","-2.7251","-0.4689","-0.7866","2.1666","-1","-0.2952","-0.7524","2.2215","0.9397","-0.2952","-0.5472","-0.95","-1.3499","-1.25"
"467050","0","-2.7578","-3.55","2.35","1.6712","0","2.2215","-0.8208","2.3783","4.2132","1.9919","3.6639","0.3299","-3.7239","-3","-3.5353","-2.2981","-3.55","-5.7851","-2.4426","3.8567","0.2257","1.8187","0","2.314","0.513","-3.4068","-6.0422","-6.1065","-6.4922","-3.294"
"467060","-0.7794","-1.4722","-0.2736","-0.2084","-0.2084","-0.2431","-0.2431","-0.45","-0.5472","-1.8711","-2.0681","-0.513","-2.2517","-0.2084","-1.2803","-1.6454","-0.75","-1.4722","-0.7071","-0.513","-0.191","0","-0.2084","-0.4788","0.7713","0.0868","-0.2052","-0.3762","-0.342","-0.4788","-0.1736"
"467080","0.4788","0.3647","0","0.2952","0","0.2084","0","0.4104","0.382","0.95","1.6454","0","0.7182","1.6087","1.1","0.6498","0.5814","1.4141","0.5814","0.4104","0","0.342","-0.2605","0.9959","0","0.1563","0.4104","0","0.2431","0.513","0.513"
