"stno","X2011.08.01","X2011.08.02","X2011.08.03","X2011.08.04","X2011.08.05","X2011.08.06","X2011.08.07","X2011.08.08","X2011.08.09","X2011.08.10","X2011.08.11","X2011.08.12","X2011.08.13","X2011.08.14","X2011.08.15","X2011.08.16","X2011.08.17","X2011.08.18","X2011.08.19","X2011.08.20","X2011.08.21","X2011.08.22","X2011.08.23","X2011.08.24","X2011.08.25","X2011.08.26","X2011.08.27","X2011.08.28","X2011.08.29","X2011.08.30","X2011.08.31"
"466880","0","1","-1.5975","-1.8794","-1.25","-0.6078","-1.4772","0.2257","1.0337","-1.3156","-1.1276","-0.9526","0.3762","-1.0337","-0.2431","0","-0.8","0.2431","-1.5757","-1.5035","0","-1.4095","-1.2216","-1.5035","1.1629","0.6425","1.3681","1.6075","0.9724","-0.8","-0.75"
"466900","-1.299","-1.5975","0","1.5757","2.7251","0.95","-1.0725","-1.1276","1.5","-1.1258","-1.1258","-1.5588","0.8356","-1.299","0.8356","0.7071","0.9193","0.9193","0.6428","1.2803","-0.9193","-1.1258","-0.9526","-1.299","-1.1491","-0.8999","-1.9926","-1.7355","-1.85","-1.8794","-0.9397"
"466910","-1.7","0.3126","1.4772","5.2195","7.9769","5.4164","0.5472","1.5","1.9696","2.1666","1.0833","-1.3787","1.0833","-1.0337","-0.9397","-1.5","-1.4","1.4095","-1.1","-1.6742","1.5757","-1.3787","0.8863","1.5975","-3","-3.101","-5.7","-6.0073","-7.583","-3.5453","1.8711"
"466920","-2.2651","0.4168","0.6156","0.9959","1.6853","1.0261","-1.2216","-0.9","0.6128","-0.6428","-1.6","-1.4772","-1.2","-0.9848","-1.0833","-0.513","-0.7071","-0.8457","-1.4555","-1.4772","-0.8","-1.1818","-1.3787","-1.9","0","0","-0.7814","0.8509","-1.0766","0","0.3647"
"466930","0.4596","0.9193","0.5362","1.0833","1.4772","1.9053","0.8457","0.7878","0.5638","0.6894","0.4596","-0.35","0.433","0.6578","-0.171","0.6894","-0.5362","-0.6928","0.383","0.4596","-0.5362","-0.5362","0.6894","0.766","1.4555","1.2257","0.75","1.05","0.684","-1.1276","2.1613"
"466940","-2.0673","1.8641","1.4141","-2.0569","2.913","-0.7814","-2.4513","-1.4784","1.157","-1.4784","-1.1","-1.8641","-1.8187","1.0927","1.8187","1.6087","1.5321","1.4555","-1.8385","2.2","1.4784","1.9151","-1.8385","1.9053","1.5","1.9917","0.8893","1.6417","-1.4707","-2.7575","1.3023"
"466950","-1.5049","-1.3681","2.2517","5.8024","9.4397","-2.5874","-2.1205","-6.7658","-5.8024","-5.7158","-3.7423","-5","-5.6","-4.1346","-5.5149","-5.3","-5.9088","-5.0229","-4.3665","-4.6765","-4.5033","-4.5105","-2.7713","-1.5733","2.75","0.7814","-3.8648","-3.6938","-4.2753","-5.15","-2.1889"
"466990","-1.1","-0.7866","0.3994","-2.8191","-2.0683","-1.1","-1.9284","-3.3483","-3.5453","-2.6","-1.35","-2.314","-4.924","-4.2347","-3.9392","-2.6997","-2.8579","-2.4249","-1.4","-2.3383","-1.2","-1.75","-1.4141","-1","-1.6","0.9577","0","3.195","3.6438","-2.8","1.4772"
"467060","-1.45","-0.8208","0.5814","0.6251","-1.2655","-3.0311","-2.5115","-3.5453","-3.1177","-2.9445","0","-0.2778","-1.4784","-1.8711","-2.0681","-2.1651","-2.5981","-2.7713","-3.2909","-3.4641","-2.1449","-2.3383","-1.0603","-1.25","-0.8551","-1.2","-2.2553","-2.0863","-6.4997","-4.5105","1.9917"
"467080","-0.3473","0","0","3.0311","2.6354","2.4426","0.3126","2.4432","-0.9235","1.25","0.4788","1.4095","1.7854","0","1.6454","0.3299","1.9053","0.3647","0.4689","0","0","0.7524","0.382","0","0.8208","0.3994","-0.6498","-1.5049","-2.3","-2.1449","0"
"467110","1.3023","-1.4722","-1.2257","-1.7321","1.5","-1.2257","-1.6914","-1.6454","-2.0683","-0.8551","-2.1666","-1.6087","-2.0683","-1.8385","-1.9151","-1.9151","-1.8187","-1.5321","-1.9696","-0.7866","-1.3856","-1.5757","-1.7619","-1.3856","0.4862","2.6046","3.4641","3.9068","5.4","3.8","-2.3783"
"467300","1.9151","2.0683","1.7","2.2215","4.5197","2.4","-6.4013","-6.6967","-7.583","-6.4013","-3.5453","-3.3483","-6.3028","-6.9921","-6.9921","-6.8937","-5.7","-2.9445","2.2981","1.2856","1.299","-0.6498","-1.35","0","5.3","6.7","3","6.2043","11.1283","-7.6492","-10.045"
"467350","0.513","0.75","0.5472","0.9959","2.3492","1.2","-2.9","-3.6","-3.5453","-2.7575","-1.3156","-1.4","-2.0681","-3","-3.3","-2.6","-1.9","-0.2257","0.4104","0.2084","0","-0.191","-0.8999","0","2.659","4.4","3","4","5.6","-2.65","-4.4166"
"467410","2.3635","1.15","1.15","2.7251","4.0703","2.7575","-3.4468","-4.8256","-4.1362","-3.3829","-2.462","-2.3635","-3.3483","-3.7588","-3.3483","-2.7578","-2.913","1","2.1613","0.684","1.2856","1","-1","0","2.1651","-1.2856","-1.4555","2.7575","-3.8105","-6.2043","-3.9837"
"467420","1.3499","0.7524","1.5427","2.0683","3.294","2.462","-3.4769","-4.1569","-3.8105","-2.9445","-1.05","-1.2","-2.7713","-3.2909","-3.0311","-3.1177","-1.4","0.95","1.3023","1.2257","0.95","1.157","-0.6498","0.5472","2.1613","-1.2213","-1.4722","2.5605","-4.1346","-6.6","-4.0703"
"467440","1.2213","1","1.6712","2.3747","3.4472","2.0683","-1.8","-3.2499","-2.9544","-3.2499","-2","-2.1666","-3.0529","-2.913","-3.5453","-3.0529","-2.462","0.3647","1.2213","0.5814","1.2213","0.5814","-0.75","0.3126","1.6087","0.65","1.0285","2.3","-3.6639","-3.5","-1.9919"
"467480","0.3762","0.4104","0.7","1.2257","2.7","-1.3787","-3.3829","-2.8191","-1.6087","-2.2553","-1","0.3126","-2.1613","-1.35","-0.7524","-2.2553","-0.7866","1.0285","0.2084","0.1736","0","0.191","-0.6156","0.8999","0.8356","0.8356","0.65","1.2124","-3.4769","-5.5149","-3.007"
"467490","0.9397","0.5785","1.1276","1.2124","1.6742","-1.0833","-1.9734","-0.7071","-0.2736","-0.45","-0.2736","-0.7713","-1.299","-1.3","-1.2216","-1.3156","-1.1258","0.9397","-0.342","0.6428","-0.866","-0.7071","-0.1736","-0.9","-0.45","0.8863","-0.6578","-0.7","-1.1276","-1.9","-1.3787"
"467530","0.7794","1.2","0.2084","0.2778","1.6087","0.5472","-0.6428","-0.9848","0.6128","0.7518","0.4698","-1.0833","-1.2216","-1.0392","0.2257","-1.5035","-1.3156","0.9848","-0.7794","0","0","0.7794","0.8","0.25","-0.9526","0.6128","0","-1.3787","-2.4432","1.6712","1.7321"
"467540","0.4788","-0.4788","-0.7","0.5472","0.8","0.8551","-1.8187","1","0.8356","-1.3156","-0.6","-1.4095","-1.5","-1.5757","-1.4095","-1.5975","-0.9959","0.513","0.9","1.05","-0.8","0.2605","0.75","-0.5472","2.2517","2.6812","3.7239","7.7055","-3.2174","-2.0673","-1.1491"
"467550","-1.0603","0.4515","1.8","1.7321","4.6045","4.4166","-0.3994","-3.3425","-4.924","-2.6812","-0.4168","0.7467","-3.4711","-3.3775","-2.5372","-1.4","-1.9","-2.4283","-4.7","-3.6648","2.2","2.462","1.6853","-1.3","-2.4","-4.1","-5.7851","-1.8059","-3.899","-6.85","-5.2"
"467571","0.3","0.4","0.766","1.6742","1.8","0","0.3299","0.2084","-0.7","-0.2084","0.513","0.2605","0.2952","0.2778","0.2952","0.2778","0.2605","0.8","-0.4446","-0.2084","0.4104","0.513","-0.4788","0","-0.3126","0.684","-0.2257","1.95","1.35","0","0.2084"
"467590","0.8","0.9193","1.3787","1.1","1.1629","1.2313","-1.4784","-1.5975","-1.2803","0","-0.5814","0","-0.3647","-0.4515","-0.382","-0.3994","-0.3126","1.15","0.7182","0.2952","0","0.4446","0.6428","1.0833","1.9734","3.6373","5.456","7.5175","-1.8469","-2.1212","-0.8426"
"467610","2.2517","1.9919","1.9734","1.5588","1.6454","1.5588","-1.2216","-1.8711","-0.3126","1.2124","-1.6","-0.8","-1.5321","-1.6853","-2.0681","-1.4555","-1.0725","1.5588","1.7321","1.7321","1.7321","1.6454","1.7854","2.6311","3.5238","3.7239","3.8971","5.7","-3.2499","-3.5507","-1.1"
"467620","2.8579","3.195","2.8191","-1.2655","-1.094","-5.1987","-6.5","-5.2709","-4.9027","-2.6311","1.45","-3.101","-4.0407","-4.3332","-3.3829","-3.8527","0.5209","3.6004","3.195","2.6812","2.314","1.8641","1.2","3.5708","5.5149","4.7271","7.0906","8.55","-12.0201","-7.4","-10.0352"
"467650","-1.0833","0.191","0.766","-1.3","1.1258","-1.2216","1.0392","-0.2952","1.1","0.6498","-1.1276","-1.2216","0.9526","0.2084","1.0392","0.8426","0.7713","-1.1276","0.9959","0.766","-1.1276","0.2431","1.1258","-1.4","0.866","0.6428","0.8356","2.1666","1.8794","1.3787","1.0927"
"467660","0.2778","-0.2605","-0.2431","-1.2216","-0.8999","0.9642","-1.5975","-1.5975","-1.1818","-1.3","-1.2803","-1.3156","1.0927","-1.6914","-1.5975","-1.5975","0.8356","1.0927","0.2084","0.9959","-1.0392","0.9642","0.8999","0","1.15","1.7355","2.0683","3.8105","1.25","-2.1212","-0.6498"
"467770","2.2517","2.0785","2.5115","4.0377","5.4","-2.3492","-4.7271","-2.9544","-1.8711","-2.0785","-2.1651","-2.6847","-4.1362","-3.8971","-1.3681","-3.7588","-3.007","-1.9919","1.9734","1.5588","1.3499","0","-2.2553","2.1613","3","3.5453","2.1613","1.7854","3.3483","-6.0073","-3.7239"
"467780","2.6046","1.7998","3.2889","3.294","7.4845","4.0377","-2.2553","-4.4","-4.0377","-2.3383","-1.4555","-2.3635","-3.2499","-2.6847","-2.2517","-3.7","-1.45","0.8551","3.2","1.607","1.4141","1.4555","-0.3647","1.2213","3.5453","3.7","-1.7619","3.2499","-3.3","-4.8497","-4.9804"
"467990","0.191","1.2216","0","0.1736","1.0725","-3.3829","-5.2091","-4.4","-0.85","-1.2856","-3.101","-4.9363","-5.5426","-6.6967","-5.9756","-6.4086","-6.8598","-3.2909","0","0.1563","-0.1042","-0.8","0","1.7","2.6","3.3829","4.0703","4.2132","5.5155","3.7924","-4.7631"
"C0A520","0.6553","0.6883","0.1216","0.6871","0.1113","0","-0.4925","0.5438","0.1968","0.5563","0.2046","-0.3147","0.3527","0.2925","0.0731","0.1563","0.1736","0.0209","-0.0959","0.2723","0.7547","0.1663","0.0349","0.0697","1.6481","1.5781","2.2368","2.4722","2.55","0.5035","0.803"
"C0A530","0.6022","1.0786","0.2474","0.9925","0.5634","0","0.1763","0.5796","0.6962","0.1721","0.0906","0.3881","0.2723","0.6619","0.4863","0.6928","0.7981","0.7128","0.9781","0.9925","0.6237","0.4981","0.4045","0.5362","0.8727","0.1877","-2.4267","-0.6727","0","-1.3396","1.1476"
"C0A540","0.25","-0.4668","0.1454","0.589","0.3804","0.1575","0.1389","-0.0382","0.1124","-0.1813","-0.0799","0.0995","-0.0951","0.0999","-0.0934","0","-0.0985","-0.4755","0.3961","-0.3536","0.2192","0.0749","0.0675","-0.1035","0.2728","0.2677","-0.526","0.0785","-0.7167","-0.7778","0.0684"
"C0A550","-0.045","-0.0347","0.4993","1.1168","1.1321","0.2347","-0.0122","-0.1204","-0.0766","-0.0717","-0.106","-0.0174","-0.0559","0.1","0.0883","0","-0.1268","0","0.1454","-0.1362","0.1995","0.0559","-0.0809","-0.0684","0.1","-0.05","-0.15","-0.5033","-0.4298","-0.544","0.0906"
