"stno","X2012.11.01","X2012.11.02","X2012.11.03","X2012.11.04","X2012.11.05","X2012.11.06","X2012.11.07","X2012.11.08","X2012.11.09","X2012.11.10","X2012.11.11","X2012.11.12","X2012.11.13","X2012.11.14","X2012.11.15","X2012.11.16","X2012.11.17","X2012.11.18","X2012.11.19","X2012.11.20","X2012.11.21","X2012.11.22","X2012.11.23","X2012.11.24","X2012.11.25","X2012.11.26","X2012.11.27","X2012.11.28","X2012.11.29","X2012.11.30"
"466880","-0.573","2.4426","0","0.4515","0.6599","0","0","0.75","-1.1276","-1.3156","0.4341","0.6078","0.3473","0.7814","2.15","0","-0.4168","-0.5036","1.0945","1.35","-0.7794","0.2736","0.5472","1.6","0.2257","0","0.5557","-0.5362","-0.3126","0.5472"
"466900","1.3023","-2.9445","-3.2043","2.0673","1.2216","0.2257","-1.4555","-1.7321","-0.9193","2.1666","1.3156","-1.7321","1.3787","-2.0569","-2.6997","-2.5372","2.0673","1.2257","0.2431","-1.9053","-1.5035","-1.0392","2.8191","-0.9959","-1.8794","1.9919","-1.1491","-1.2124","1.7854","-0.9193"
"466910","-2.6311","-3.9467","-3.8408","2.3","0","-2.1666","-2.2215","-1.6","0.8863","2.7575","3.5453","-3.195","2.6","-3.8527","-4.924","-2.3635","3.1","0.6078","-1.2313","-2.7","-1.3","1.4095","4.9","-3.6438","-2.0681","3.2889","-1.7","-1.1818","3.2","2.2651"
"466920","0.573","0.7641","0","0.5383","0","0.712","0","0.3299","-1.5757","-1.2803","0.4515","-0.6946","0.3994","0","0.9898","-1.7998","0.4515","0.573","0","0.6078","0.1736","0","0.3299","0.6599","0.3126","0.5036","-0.6251","-0.5","0","0.4341"
"466930","4.0703","1.9053","1.0725","2.5115","3.9837","2.7578","3.2043","0.45","0.5142","1.4772","3.2043","3.0311","0.9642","1.4784","1.7619","0.342","3.6373","5.1683","4.1569","1.7321","0.433","0.8","3.2889","3.6373","0.866","3.8105","4.6985","0.0868","2.7713","2.1651"
"466940","3.5507","0.8","-1.9151","2.8344","1.9","2.1","1.5","-1.7854","1.157","-1.7619","3.3483","0.7182","1.4784","1.55","1.1","-2.9","3.4641","2.5115","0.8","1.6454","-1.2213","0.6894","4.924","2.5712","1.4141","4.8256","1.25","-1.0392","3.4468","1.7321"
"466950","5.8985","-2.5652","-4.8","5.4389","4.3067","3.65","2.75","-7.8785","2.55","-4.3","5.3351","3.3","3.6","0","1.2155","-10.5246","7.6115","4.371","4.7495","-3.1","-6.4997","-3.101","9.7496","5.3351","-6.8937","8.6452","3.6","-3.5238","7.1891","3.15"
"466990","2.7713","0.3299","-1.1","3.1177","3.2909","2.9445","0.7182","-1.4","-1.4","-0.8208","3.0311","2.1651","2.2651","2.1666","2.2651","-1.0261","2.911","1.2257","2.1666","-0.95","-1.25","1.7727","3.294","0","-1.0945","4.4431","1.6914","-0.6498","2.3492","-0.8208"
"467060","0","-0.6","-1.9734","2.3635","-0.4168","0.5036","-0.2952","-0.6156","-0.5472","-0.684","2.5605","-0.7182","-0.7866","-0.6156","-1.5757","-2.0681","2.6311","1.1971","0","-0.5472","-0.4","-0.4446","2.913","-0.382","-0.6498","1.2655","0","-0.3126","0","1.8711"
"467080","-0.3126","-0.4104","1.6914","1.3","0","-1.3","-0.2605","-0.2778","0.9","-0.2431","2.1212","-0.2952","-0.3647","-0.2431","1.5975","1.1276","1.3499","-0.95","-1.4141","1.2257","0.342","-0.1563","1.5427","-0.65","0.9193","1.35","-0.85","-0.5142","-1.0927","-0.1736"
