"stno","X2011.04.01","X2011.04.02","X2011.04.03","X2011.04.04","X2011.04.05","X2011.04.06","X2011.04.07","X2011.04.08","X2011.04.09","X2011.04.10","X2011.04.11","X2011.04.12","X2011.04.13","X2011.04.14","X2011.04.15","X2011.04.16","X2011.04.17","X2011.04.18","X2011.04.19","X2011.04.20","X2011.04.21","X2011.04.22","X2011.04.23","X2011.04.24","X2011.04.25","X2011.04.26","X2011.04.27","X2011.04.28","X2011.04.29","X2011.04.30"
"466880","-1.8794","-1.5975","0.4515","0","1.2655","1.05","-0.8863","0.3994","1.65","0.513","1.1629","1.5733","-1.1276","-1.0337","-1.4095","0.513","0","0.8551","2.3","1.2997","-1.1276","0.4788","-0.5209","0.684","-1.0337","-0.4446","0.9577","1.5","-1.0337","-0.6894"
"466900","-2.1651","-1.9734","2.6311","3.101","1.6087","0.3473","-1.299","1.9734","0.9526","0.9642","2.1666","-2.2553","-1.5975","0.8999","0.9642","1.8794","1.5975","1.5975","-0.8","-2.913","-1.7321","-1.9053","-1.8187","-1.6853","1.0927","1.0285","1.3023","-2.1666","-1.4095","0.5142"
"466910","-2.0681","-2.2","-2.5","3.5453","1.8794","-3.6","-1.8","1.8","-2.8559","-1.6742","0.4689","1.6759","-0.8","-1.1818","1.5","2.0681","2.462","2.913","-1.7998","1.1287","-1.3","2.9544","2.5981","-2.1","-1.5757","-1.7854","2.7","-1.7727","-1.2","-2.0681"
"466920","-1.6087","0.3299","0.5036","0.4862","0.7293","0.5904","0","0.4862","0.9724","1.2124","0.6772","0.8509","0","0","0.513","-1.4","0","0.4862","1.0072","0.6772","1.2216","1.0392","0.5904","-1.0285","-1.2803","-1.3","0.4515","0.6599","-0.2257","-0.3078"
"466930","0.6428","0.5785","2.8191","3.9467","4.3226","0.9","0.5785","1.0392","0.9193","-0.6428","4.0407","3.8527","0.5362","0.5785","0.1736","0.4446","-0.2571","1.4555","3.8527","1.8187","0.5785","1.7321","2.5115","0.9959","0.7794","1.0337","0.3126","1.6914","0.5362","0.8863"
"466940","-1.607","1.9696","2.5115","5.4164","3.6373","2.0681","-1.5427","1.9917","1.5975","1.0725","2.9445","2.314","1.8711","-1.4555","-1.9734","-1.9917","2.7575","1.1491","2.1","1.8641","-2.1651","1.8385","2.8191","-1.7854","2.0673","1.8187","-2.8344","1.6712","-1.9734","1.0285"
"466950","-2.2915","-2.75","6.1488","9.5526","6.1488","4.7631","-5.1962","6.0622","4.7495","-3.294","7.0477","3.8567","-6.7658","1.6759","-5.9201","5.1962","5.4164","0.7467","3.7","-1.9495","-9.303","-6.4","6.7952","-7.621","-8.7391","-2.0521","0","-2.1205","-11.6522","-6.5778"
"466990","-0.8551","-1.4","-1.45","3.4472","3.2174","-0.9577","-1.65","-1.6","1.5035","-3.2499","3.4641","2.6046","-1.9284","-2.1212","-3.9392","-1.7","2.4249","1.8385","0","-0.3994","-2","-1.5","3.0642","-0.9919","-2.7713","-1.25","2.0785","2.5605","-1.6","-2.2981"
"467060","-2.3383","-2.5115","-0.4515","3.0642","0","-1.2313","-1.15","-0.9577","0.65","-2.3383","2.3492","0.9","-2.4249","-2.2517","-1.2","-0.684","2.3635","-0.684","-0.7524","-0.9235","-2.6847","-0.3473","1.0945","-0.5557","-0.6251","-0.3299","-0.9577","0.4446","-2.5372","-0.513"
"467080","-0.7182","-0.95","-0.3994","2.0673","-0.2257","1.05","0.7524","0.684","-0.0868","1.3856","1.1","0.4446","0.9642","0.684","0.6498","1.3789","-0.85","0.5814","1.157","-0.382","0.9","0.4788","0.7524","0.3126","1.2856","0.2431","-1","0.6928","0.1736","0.9959"
"467110","0.3299","-0.3473","1.75","2.3","3.3425","2.3747","-1.8794","0.6078","1.9926","-1.8711","1.5049","2.9568","1.5321","-1.6742","-2.0681","-2.3747","1.05","0.4689","2.6","2.9876","-1.607","-1.4","2","-1.6853","-1.7854","-1.9919","-2.2651","1.2655","1.0337","-1.5757"
"467300","5.5","3.5","3.9467","12.6055","12.901","6.8937","2.8191","5.9201","7.2356","3.4","5.7321","10.3405","4.1","2.9","-3.6438","-1.0603","4.9804","7.6","9.9466","6.4997","3.007","-3.8408","11.0884","5.5","1.7355","1.6087","-1.75","3.9467","4","-5.2195"
"467350","2.8559","1.8711","2.5372","6.3028","6.2043","3.7","0.9959","2.913","3.8408","1.3023","3.4769","5.5149","2.3","1.4772","-1.4772","-1.9","3.2499","4.1","5.0225","4.1346","1.3023","-2","5.4502","2.8","0.5814","0.2257","-2.1","2.6311","1.8794","-2.6"
"467410","2.4249","0.6498","1.4784","3.8527","2.913","2.3635","1.9151","3.2909","2.6311","1.7854","2.462","2.4432","1.6853","1.7321","-2.5279","-2.7575","-1.9919","3.0529","3","1.7619","1.0927","2.462","3.7","-2.3383","0.7182","-0.3126","-0.3473","2.0673","1.5035","-3.3"
"467420","2.2553","0","0.3647","4.2","2.8559","2.2","1.8187","3.4468","2.5605","1.6914","2.2553","2.2651","1.05","1.7854","-1.9284","-2.4249","2.0673","2.7251","2.7575","-2.0673","0.2431","-0.8208","3.7","-2.1449","1.4555","-1","-0.7524","1.5588","1.4095","-3.2499"
"467440","1.9734","0.85","1.2856","2.1651","1.157","1.157","1.0927","1.0927","0.513","1.157","1.157","1.157","1.2856","-1.8711","-2.4432","1.4784","0.2952","1.5757","-0.95","1.2213","0","2.1666","2.3635","-1.7619","0.6156","0.8999","1.3789","1.0285","0.8356","-2.3492"
"467480","0.8426","0.9848","0","2.9","1.7","1.6","1.2803","2.2651","0.9642","0.1563","1.3156","1.1818","0.5785","-0.191","-0.684","-0.8893","1.5757","1.6","1.7727","0.7071","0.6428","0","2.2651","-1.7854","0.8356","-0.75","-1.35","0.9397","0.5785","-1.2213"
"467490","0.7878","-0.5785","-1.2124","2.3635","1.8711","0.9397","0","1.4772","1.2","-0.55","1.4772","1.1258","-1.1258","-1.1276","-0.9642","-1.7727","0.9848","1.1818","1.5035","0.9397","-1.1818","1.2803","2.2651","1.0392","0.9848","-0.9526","-2","0.8863","0.7878","-0.9848"
"467530","-1.1276","1.1276","0.65","0.55","-0.9397","0.8426","0.2394","0.6894","0.1216","0.9","0.342","0.4788","1.1","-0.4104","0.4446","0.2084","0.8208","0.2257","1.1","1.0833","-1.4095","0.6894","-0.2084","0.5","0.7071","0.191","1.3787","0.4446","-0.766","1.6454"
"467540","2.7713","1.0285","0.4788","2.5279","2.913","1.9151","0.684","0.9","2.0785","1.2257","2.3383","3.6373","0.65","-0.9642","-2.7","-2.7575","1.7619","1.9053","2.5981","2.3747","0.513","1.8385","3.0311","0.684","0.7","-2.6311","-1.7727","2.7713","1.5321","-2.5372"
"467550","0","3.101","2.913","3.2043","2.6847","1.3681","2.1","3.3","-2.9544","1.8127","1.65","1.75","2.5069","0.5904","-0.6946","0.7814","0","0.6946","-1.9926","-0.6078","0.6946","0.6599","0","0","0.7988","0","-0.7293","2.4","-5.4637","0"
"467571","-0.3762","0.4104","1.8794","3.195","2.4249","1.5757","0.7071","1.8711","2.2553","0.45","1.9151","1.4784","0.9397","0","0","0.3126","1.2216","1.9734","0.4862","1.15","0.65","0.2778","2.6311","0","0.65","0.2431","0.3647","0","0.2052","-0.3078"
"467590","3.4472","2.5372","1.2257","2.2498","4.5197","2.911","0","0.4515","0.4168","0.95","2.1449","3.9853","0","-2.5","-1.8794","1.05","1.7321","3.2174","4.5197","1.8127","2.5069","-1.6","4.1366","1.8","0.6498","-1.7","1.15","2.8579","0.6772","-0.5036"
"467610","2.1613","2.1651","2.2517","4.4167","5.121","2.1212","1.9734","2.0785","1.7321","1.4722","3.2889","3.7239","1.299","-1.8711","-1.9917","3.2909","3.2909","3.195","3.8408","2.8344","1.6454","1.5975","5.121","2.9445","2.2517","1.3856","1.299","3.3829","1.4095","-2.4249"
"467620","5.2623","3.6648","3.8971","6.2959","6.1058","5.4502","3.9467","2.0179","3.6004","3.9837","4.7271","6.2043","3.2139","0.6425","-5.6","-6.1","-3.2","6.7658","5.5442","5.5442","2.45","-5.9","7.8785","5.0743","4.3226","-4.8261","-3.728","5.121","4.9363","-4.3067"
"467650","-1.2803","1.0725","0.191","0.9848","0.6062","0.5196","0.2257","1.0725","0","0.5785","1.0337","0","-0.9848","-1.1818","-1.6","1.1258","-1.0392","0.1736","1.2257","1.299","0.2431","0.191","0","1.3787","0.9959","-0.8863","1.2257","1.0337","0.866","1.6742"
"467660","1.157","0.5814","1.1491","1.5427","1.5975","0.95","1.2803","0.8999","1.0725","-1.1818","1.2856","1.6712","0.9959","0.8356","-1.7727","1.6853","1.1","1.2216","1.6914","1.8187","0.9959","1.0725","2.1449","0.6156","1.2257","-1.4555","1.0833","1.2213","0.55","-1.6454"
"467770","2.8191","2.2553","3.6438","7.78","6.7952","4.7","2.2651","4.4","5.2","1.6454","5.5","5.4164","3.0529","-1.9734","-2.7713","-0.6946","3.5","5.3","6.3","4.5","0","0","6.9921","3.4468","1.8187","-0.4689","-4","2.8559","1.7854","-2.5605"
"467780","4","1.8385","2.0569","7.4236","5.2828","3.7423","3.195","5.5","5.7","1.9151","4.8","4.6985","2.913","2.4249","-1.7619","0.5209","3.2","5.5","6.4013","1.8385","1.7321","2.913","6.8598","2.8559","2.913","1.6454","-0.4689","3.3483","2.2553","-3.2499"
"467990","2.7251","2.1613","2.764","2.6354","3.3706","2.4","-0.8356","2.2215","2.6311","0","2.2981","3.007","1.4772","-1.9151","-5.318","2.4513","0.2778","2.2553","3.3829","2.5605","-1.299","0.8356","1.8711","0.3078","0","-4.9363","-2.6812","2.8191","-1.1276","-3.7239"
"C0A520","1.1276","0.7548","0.9271","0.6837","1.5863","1.0324","0.3776","0.7512","1.8809","0.3069","1.6427","2.4207","-0.2575","-0.135","0.0732","0.2474","0.4357","1.2929","2.3964","1.9013","0.1125","0.6292","1.1804","0.8776","-0.3355","-0.4459","1.0598","1.4107","0.3782","0.2884"
"C0A530","-2.2951","-1.0958","1.5881","0.8756","0.7718","-2.2829","-0.8933","0.8714","0.8961","1.1644","1.1756","1.2876","0.7715","0.6122","0.5362","0.5673","0.1563","0.3859","1.2202","1.7678","0.3387","0.6304","1.4722","1.2944","-0.6303","0.719","0.5253","1.7778","1.3388","0.5738"
"C0A540","-0.3762","-0.2661","-0.0732","0.2963","0.1975","0.3907","0.4815","0.4863","-0.8019","-0.1455","0.5996","0.6792","-0.4226","0.1932","-0.1949","0.2989","0.0982","-0.3064","0.3914","0.2631","-0.2339","-0.0643","0.2993","0.3527","0.7064","-0.2898","0.6304","-0.3746","-0.4603","0.1763"
"C0A550","-0.3857","-0.2487","-0.0643","0.2801","0","-0.3064","-0.2828","0.1932","0","-0.0829","0.0899","-0.0766","-0.0656","0.0342","-0.0087","0.014","0.0731","0","0","-0.122","-0.2973","0.1439","0.3654","-0.097","-0.3774","-0.0999","0.1253","-0.0857","-0.2264","-0.1532"
"C0A560","-0.7372","0.6217","0.6914","0.1954","-0.3716","0.6138","-0.4815","0.4973","-0.9962","0.8933","-0.2796","-0.9948","-0.4792","-0.3709","0.4993","0.5936","0.2909","0.4993","-0.9011","-1.0517","-0.5851","0.3429","0.5283","-0.8776","-0.7947","0.5942","-1.1984","-0.7314","-0.6914","-0.4891"
"C0A570","0.3126","0.0767","-0.0105","-0.3147","-0.0523","0.3442","-0.227","-0.5142","0.1256","0.0349","-0.0419","0","-0.265","-0.1097","-0.0209","0.1336","-0.3394","0.0105","0.5624","0.3299","0.0731","-0.309","0.0087","0","0.3534","0.1341","-1.4141","0.1706","0.0122","-0.0122"
"C0A640","-0.794","-0.1805","0.0105","-0.1749","-0.0545","0.2394","-0.122","0.1408","0.1","-0.1628","0.0174","0.0375","-0.1841","-0.0813","-0.0454","-0.0122","0","0.0423","-0.007","-0.7902","0.0469","-0.0485","0","0.0749","-0.0174","0.0122","0.1362","0.0313","-0.0618","-0.106"
"C0A650","0.6444","0.5523","1.0177","0.9057","0.5362","0.6292","0.3993","0.9708","0.4663","0.2819","0.788","0.9621","0.2598","0.3804","-0.1888","-0.3064","0.2853","0.2572","1.2858","0.7417","0.2971","0.2723","0.3625","0.2945","0.3804","-0.424","1.0404","0.6292","0.0829","0.0719"
"C0A660","-1.553","-0.9205","1.0865","2.0987","1.4815","1.0462","0.851","0.8912","0.0819","0.544","1.0865","0.5456","0.4872","0.4938","0.2572","0.6472","0.5992","0.397","0.5283","-0.5248","-1.0199","0.4872","0.9986","-0.3654","0.4938","0.3951","0.8607","0.394","-0.5438","0.3999"
