"stno","X2018.02.01","X2018.02.02","X2018.02.03","X2018.02.04","X2018.02.05","X2018.02.06","X2018.02.07","X2018.02.08","X2018.02.09","X2018.02.10","X2018.02.11","X2018.02.12","X2018.02.13","X2018.02.14","X2018.02.15","X2018.02.16","X2018.02.17","X2018.02.18","X2018.02.19","X2018.02.20","X2018.02.21","X2018.02.22","X2018.02.23","X2018.02.24","X2018.02.25","X2018.02.26","X2018.02.27","X2018.02.28"
"467350","6.5778","6.3899","7.3296","7.1891","6.3899","6.7658","4.9804","4.8864","4.6","4.6985","6.7658","6.014","4.5301","2.2651","2.0681","3.3829","5.6382","3.007","1.9","3.5708","5.7321","6.108","5.0743","3.4468","4.6045","6.014","3.6438","1.7727"
"467410","4.8256","5.0225","5.8104","4.6286","6.1058","4.1362","2.7575","2.9544","3.2499","4.1362","5.318","3.7423","3.1","1.9","0.8551","2.1613","3.5453","3.3483","2.5","3.1514","3.9467","4.2347","2.9544","3.0529","3.7588","4.0377","3.2499","2.2651"
"467420","4.5","4.8","5.5","4.7","5.9","4.2","2.5605","2.8","2.8","4","5.3","3.6","2.7","2","0.382","1.7727","3.1514","3","2","3","4.1","3.8","2.659","2.8559","3.7423","4","3","2.2"
"467440","2.5605","3.6438","3.5","3.4","3.8408","2.9544","2.3","1.9696","2.462","3","2.9544","2.0673","2.0673","1.5588","-2.1666","1.3156","1.4141","1.6914","1.0927","1.2213","2.5","3.1514","2.3635","2.1","2.2517","1.7619","2.8","1.5588"
"467480","2.913","3.4468","3.5453","3.2499","3.6438","2.0673","1.5","1.4095","1.4772","2.2553","3.5453","2.4","1.3156","1.3156","0.3473","1.4772","1.5975","1.8711","1.2803","1.4772","2.3635","2.659","1.7","1.6742","2.3635","2.0681","1.8","1.3"
"467490","2.5605","2.3492","2.6311","2.2553","2.4432","1.9734","0.4924","1.1","1","1.5757","2.8559","1.9","0.766","-0.6062","-0.4","1.0833","1.5757","0.9848","0.5196","0.6894","1.9696","1.9","1.1258","0.9","1.5975","1.5757","-0.8","0.383"
"467530","0.8","0","0.9193","1.0392","0.8426","1.1276","0","0.766","0.7","0.2052","0.8999","0.6","-0.4","-1.7","-1.7727","0","-0.4446","0","0.2257","-0.1389","0.6894","1.3856","0.9848","0","1.2803","0.1736","-0.9193","1.3023"
"467540","3.8408","2.8579","3.2499","3.4468","3.3483","4.3226","2.7575","4.0407","2.9445","2.6847","3.8105","4.4166","3.1177","-0.513","0.9959","1.6742","4.2286","0.684","1.6087","1.6454","3.007","2.2517","3.1177","0.7866","1.9734","3.7588","1.6853","-2.0673"
"467550","1.0766","1.2503","3.9834","4.9027","-1.0945","2.6","3.65","0","-2.1","-1.8469","0","-2.1205","-1.4023","1.1629","-3.2909","-0.7814","-1.6","-1.7101","-1.7785","-0.6946","-1.5391","-1.6712","-1.5733","-1.45","-1.2997","-0.8509","-1.4023","1.0766"
"467571","3.2889","2.4249","3.4769","2.8191","2.2553","2.6812","0.95","1.3499","1.0337","2.2553","3.1177","2.7251","0.65","0.45","0.191","1.2124","2.3492","0.35","0","1.9734","2.7251","2.913","2.0673","0.7","1.9053","2.1651","-0.342","-0.4"
"467590","4.4431","3.5507","4.7924","4.2347","2.3492","5.5921","4.7631","5.1325","4.0407","2.9445","6.0622","5.5921","4.6729","0.6772","0","-1.3787","5.0559","3.1177","1.1491","1.3789","2.3747","2.911","4.3665","0.7866","1.5321","6.1488","1.4365","0"
"467610","5.5","5.2195","5.7119","5.5149","4.5301","4.8256","3.101","4.0407","2.1","3.1177","5.8104","4.6286","3.0529","1.3856","1.3856","2.1666","4.7271","1.9919","2.0681","2.5115","3.6648","4.0407","3.5708","1.5035","3.007","5.0225","1.9919","-2.8559"
"467620","8.8633","10.2426","13.5316","13.1557","15.5049","9.5526","5.6134","7.0906","10.1487","6.6718","8.0754","6.4013","5.3","0","0.7293","-5.8104","6.4839","5.9756","3.5507","3.0311","7.0148","11.6047","5.4502","0.8856","3.9834","5.9201","2.3599","-5.5921"
"467650","0.342","-0.9526","-0.6928","-0.3064","-0.3939","0.6894","1.1276","-1.3856","1.3","0.866","-1.3787","0.7518","0.5","0.4446","-0.4788","1.0392","0.2431","1.0833","-1.1","0.766","-0.5","-1.4772","0.9193","1.1276","1.1276","0.1563","0.191","1.2803"
"467660","2.0683","1.6454","1.2124","1.5035","1.3156","1.6914","1.1276","1.4772","1.1","1.5321","2.0683","1.6454","1.4095","1.0337","0.866","0.866","2.2215","0.65","0.7","0.7713","1.6454","0.8356","1.3789","0.6128","1.4555","1.2803","1.2803","-1.7727"
"467770","8.2","7.6","9.3","8.6","8.2","7.4","3.1","4.3332","4.0377","6.6967","9.7496","7.6","2.9445","2.0673","2.3383","4.2347","7.6815","3.3483","1.7854","5.2","7.3","7","6.5","3.5453","6.3","7.3861","2.462","-1.4722"
"467990","2.6","3.4641","2.9568","3.2139","3.2174","3.7588","4.0377","3.0642","3.2","1.9","2.15","2.4","2.4432","-1.8187","1.1","2.1449","4.0377","1.9696","0","2.0569","3.7536","3.6373","2.913","1.9","1.9","3.0311","2.7","-3.2909"
"C0A520","0.8452","1.553","0.7281","0.8607","0.1813","1.135","2.0317","2.2787","0.4915","0.5142","1.0575","1.9062","1.7335","0.0726","0.1545","0.4792","2.2147","0.4782","-0.1878","0.5905","1.3071","1.4705","2.2943","0.4755","0.3346","1.6676","0.061","0.1259"
"C0A530","0.6395","0.5818","0.7053","0.5362","0.1949","0.7314","0.8529","0.9786","0.4993","0.5456","0.7388","0.7607","-1.8451","0.7947","0.8019","0.4114","1.6007","0.719","0.483","1.2982","0.5376","1.1328","1.5106","0.725","0.2998","0.4232","1.1852","0.4999"
"C0A540","-0.1172","0.1975","0.0956","0","0.0946","0.0921","0.0292","0.2194","0.2796","0.0978","0.1995","0.1956","0.6474","-0.3346","-0.2719","0.1867","-0.0975","0.2052","-0.1509","0.4755","0.0342","0.0545","0.3595","0.2673","0.0974","0.2544","-0.0975","0.0914"
"C0A550","0.1782","0.0857","0.0914","0.0656","0.0877","0","0","0","0","0.0643","0.0629","0","-0.1286","-0.1089","-0.0588","-0.15","-0.0559","0.1532","-0.0416","-0.053","0.1576","0","0","-0.0875","0.1312","0","-0.0682","0.0419"
"C0A560","-0.0696","-0.6983","0.5202","0.1364","0.0521","0","-0.1749","-0.6344","0.1075","0.318","0.6999","-0.2007","-0.0732","-0.6894","-0.7825","-0.8803","-0.1336","-0.5032","0.5926","-0.5362","0.9744","-0.5298","-0.0175","0.5999","0.6536","-0.7128","-0.5803","-0.3782"
"C0A570","-0.1414","-0.1732","0.0174","-0.0259","0","0","0.0877","0.0618","0.0832","0.0968","0.0105","0.0391","0.4007","0.0974","0.1948","0.014","0.2778","0.1553","-0.0175","0.1462","0.1035","0.0731","0.2329","0.2344","0.0523","0.2699","0.1948","0.2394"
"C0A640","-0.1766","-0.0418","0.1302","-0.007","-0.197","-0.0998","0.0551","0.1312","0.1231","-0.1867","0.0585","-0.0684","0.0732","-0.014","0.045","0.1075","0.215","-0.1813","-0.1231","0.0656","-0.014","0.0366","0.3464","0.0749","0.0209","0.103","0.2796","-0.0875"
"C0A650","0.6688","0.6128","0.8045","0.5785","0.2","0.1312","0.2779","0.4459","0","0.3147","0.6688","0.4863","0.5481","0.2544","0.3195","-0.3225","1.1032","0.2364","0.2457","0.6","0.6994","0.9899","0.4193","-0.2934","0.2264","0.328","0.3782","-0.4902"
"C0A660","1.1491","1.1998","1.5881","1.7213","1.3998","1.1782","-0.0244","0.6181","0.1985","0.6999","1.5706","0.7547","-0.8769","-0.6619","0.3464","0.3951","-0.6038","0.3532","0.2989","0.0766","0.7217","1.1607","-0.0087","0.3939","0.682","0.6293","-0.4851","-0.4924"
"C0A860","4.5179","3.9412","4.7924","4.3142","3.4542","3.901","2.4032","2.2517","0.6181","2.8689","3.8661","2.8287","1.1594","1.2135","-1.6961","1.2361","2.8689","0.719","-0.7715","1.0718","3.6052","4.2945","2.2553","0.6857","2.5747","2.8689","-0.7986","-3.2332"
"C0A870","7.4052","7.5175","7.7942","5.984","6.1521","6.2756","2.1013","0.8885","-0.6678","5.1908","5.2514","1.7365","-2.3652","-2.5679","-2.7733","2.6695","1.2671","-2.2577","-0.0541","2.5115","6.3961","6.9282","1.9295","-1.6401","3.8483","6.3847","-3.053","0"
"C0A880","2.9845","2.9995","3.9945","3.7948","3.3917","3.1606","1.2998","-0.75","-0.2331","2.2651","3.691","2.0681","-1.9425","-2.8996","-0.9642","-0.2088","1.7901","0.8733","1.0958","-0.1097","2.2951","3.0981","0.9708","0.3473","1.9773","1.9053","-1.3","-0.7128"
"C0A890","0.1941","0.097","-0.0669","0.1997","-0.0347","-0.0518","-0.1338","-0.0574","0","-0.0407","0.1782","0.0174","-0.0174","-0.1677","-0.0755","0.2923","0","0","0","-0.4891","-0.0518","0","0","-0.0105","-0.1147","-0.0156","-0.0891","-0.122"
"C0A920","2.8761","2.508","3.3922","2.5896","2.8862","1.1287","0","0.3778","-0.7867","1.6454","1.4544","0.8616","-0.9648","1.0269","0.45","0.526","0.5632","0.7217","0.8951","0.8863","2.1429","1.525","0.5822","-0.8485","1.2887","0.9919","-1.0816","-2.3755"
"C0A940","1.9856","1.4766","2.1298","1.6007","1.9939","0.8242","0.547","0.8388","0.4528","1.565","1.1743","0.9725","0.3756","0.5945","0.5673","0.8019","0.7824","0.4963","0.4603","0.5299","1.1328","1.058","0.5991","0.4993","1.3694","0.8425","0.0675","-0.7913"
"C0A950","8.6284","5.1604","9.1986","8.988","9.4661","7.6894","4.1767","-2.591","0.1727","-0.2827","8.6669","4.6355","-4.8754","-1.97","-3.4659","0.914","7.8699","-2.6888","-0.0785","-0.3402","8.1707","7.6812","6.1764","-0.089","7.9993","7.5896","-2.9799","-0.4881"
"C0A970","11.0932","10.432","12.5203","13.1538","11.8837","10.0126","7.375","8.307","-4.9886","8.9618","11.5421","7.5342","4.6435","-9.5089","-6.236","7.7533","8.7693","-7.382","5.1159","5.4226","8.8936","9.9144","6.9448","-5.3389","8.6428","8.3199","-8.5607","-5.5161"
"C0A980","1.9605","1.817","1.6804","1.0337","0.9659","0.1674","-1.9331","-0.4949","-0.115","1.4766","2.4692","0.2179","-1.0159","-0.0872","0.2099","1.3023","-0.4593","0.8045","1.097","2.0726","0.1204","-0.7815","-0.684","1.279","2.3166","-0.7309","-0.3623","-0.0436"
"C0A9A0","2.0991","-0.4659","0.9508","0.6428","-0.4596","1.4433","-0.3136","-0.7983","-0.0836","0.6709","1.6821","-0.7894","-0.6653","0.7608","1.1591","0.2481","-0.6078","-0.3106","0.0488","-0.6252","-0.2353","0.3473","-0.4022","-0.2756","0","-0.2093","1.6791","0.5446"
"C0A9C0","0.7878","-0.848","1.0718","0.6894","0.6761","-0.9177","0.3479","-0.2266","-0.2329","-0.6772","-0.7757","-0.7607","0.1463","-0.0782","-0.2331","-0.206","0.1116","0.2517","-0.3009","-0.0407","-0.1368","-0.1204","0.6489","-0.5202","-0.1042","-0.8241","0.6709","0.2989"
"C0A9E0","0.1717","0.9969","0.7071","0.4702","-0.8457","0.6883","-0.6709","-0.3371","-0.8019","0.6022","0.2756","0.5244","0.191","0.8995","0.8999","0.5634","0.4678","0.3584","0.5541","0.4558","0.8356","0.4226","0.0837","0.9613","0.7641","0.4017","0.9526","0.6657"
"C0A9F0","0","0.115","0.1721","0.0087","-0.0174","0.5917","-0.1672","-0.4659","0","0.0609","-0.1908","0.089","0.0297","0.0469","0.0675","0.0697","0.1099","-0.3857","0.1145","-0.2329","-0.167","0","0.2505","-0.0726","0.0523","0.1046","0.1216","0.2624"
"C0AC40","1.8192","2.578","3.9726","3.4166","3.3352","2.0836","1.0159","2.3738","-1.3676","1.4848","2.521","0.8135","-0.4181","-2.4207","-0.2198","1.3064","-0.3209","-2.5394","-0.8135","-2.7996","1.4643","1.4066","-2.3959","-1.0507","-1.1697","0","-0.8467","-1.3453"
"C0AC60","0","0.1392","0.6709","0.0279","-0.0087","-0.1307","0.5209","0.6445","0","-0.0349","0.0785","-0.2091","0.629","-0.649","0.4592","0.45","0.7873","0.5942","-0.7518","0.5664","1.1491","1.0068","0.7765","0.3776","0.0487","0.2528","-0.0314","0.3913"
"C0AC70","0.215","0.1113","0.2971","0.0977","0.0391","0.0975","0.4113","0.5788","0.1792","0.0827","0.1929","0.3032","0.497","0.1026","0.0278","0.0418","0.4158","0.0484","0.0382","0.2047","0.1045","0.2329","0.3824","0.2624","0.0776","0.3859","0.1247","-0.1749"
"C0AC80","0.4121","0.3032","0.2605","0.0627","0.0208","0.0626","0.2227","0.3598","0.4528","0.1871","0.2699","0.9206","2.0785","0.1124","0.007","0.2867","0.9648","0.2978","0.106","0.5665","0.8241","0.3201","0.3754","0.1204","0.1754","0.1099","-0.6999","0.0921"
"C0ACA0","0.9998","0.8933","0.5942","0.3195","0.3277","0.4884","0.1392","0.3742","0.3913","0.3995","0.2703","0.7033","0.8727","0.3709","0.3473","0.5248","0.7894","0.3759","0.4993","0.7913","0.229","0.2099","1.1184","0.5999","0.6619","0.8626","0.4474","0.2923"
"C0AD00","1.8651","1.553","1.757","1.6689","1.501","0.8817","0.1568","0.1656","0.9877","1.3703","1.4562","1.0286","0.1116","-1.0893","-0.9397","0.8045","0.1047","0.794","-0.856","1.0798","1.1375","1.4339","0.0663","-0.8803","1.5881","1.0706","-0.9613","-1.8585"
"C0AD10","2.0116","1.8187","1.6961","0.7757","0.5619","1.1375","-0.0628","-0.9064","-1.2876","2.3776","1.8858","1.4127","-1.6482","0.9925","0.9994","1.559","3.0192","1.2873","0.9703","1.501","2.2839","2.5166","1.2713","1.1911","2.0308","2.0398","-0.8767","-0.8866"
"C0AD30","1.0876","1.1583","0.6996","0.4114","0.3507","0.395","-1.3845","-0.1535","0.7794","0.809","0.0977","0.7884","0.5871","0.5298","0.7469","0.2924","0.499","0.7947","0.797","1.3482","-0.395","1.2434","0.0367","-0.8999","1.4127","0.4961","0.2481","0.3625"
"C0AD40","0.3801","0.9368","0.5665","0.2661","0.2194","0.0942","2.0225","2.0338","0.5456","0.5346","0.3244","0.6729","1.6728","-0.6996","0.5942","0.6792","2.7496","-0.3776","-0.5673","1.1025","1.1472","1.8385","1.5962","0.3716","0.4999","0.9064","0.8769","-0.3961"
"C0AD50","0.4593","0.9271","2.3869","1.3641","0.2194","-0.5822","0.7655","1.1639","-0.8181","1.989","0.2789","0.894","1.0645","-0.3914","-0.167","0.8485","1.1435","0.5785","0.2903","1.5217","0.6869","1.0093","0.7978","0.8345","0.892","0.7978","0.1809","0.6894"
"C0C460","0.4239","0.4854","0.4015","-0.1125","0.1696","-0.0939","0.0326","-0.159","-0.1678","0.4782","0.4","0.5119","-0.1147","-0.1847","-0.2351","-0.2407","-0.3857","0.0349","-0.2868","0.104","0.4938","0.3993","0.318","0.0624","0.3978","-0.3914","-0.2939","-0.1763"
"C0C480","-0.212","-0.122","-0.0813","-0.0515","-0.0438","-0.0974","-0.497","-0.4961","-0.0927","-0.0208","-0.244","-0.3708","-0.4049","-0.0454","-0.0208","-0.0035","-0.8596","-0.014","0.007","-0.0326","-0.244","-0.0827","-0.6156","-0.0309","-0.0358","-0.6368","-0.1563","0"
"C0C540","2.0338","2.0506","2.116","1.5343","1.35","1.3681","1.362","1.1612","1.5961","1.4784","2.1241","0.9941","-0.0681","-1.0049","0.9986","1.1147","2.2065","-0.2588","0.9976","1.2276","1.9682","2.0138","1.9077","0.526","1.3121","1.1743","-0.7873","-1.1993"
"C0C590","3.0192","2.7676","3.1503","2.5556","2.2362","1.6957","1.3391","1.7","1.5743","2.516","2.72","2.7138","1.4705","1.0998","-0.7053","1.4257","2.4866","-0.682","0.6553","1.8858","2.7851","3.4385","2.3314","0.829","2.3745","2.4524","-0.8356","-1.0404"
"C0C630","2.72","2.6812","2.6213","2.0377","1.2856","1.4982","1.9607","3.1698","1.3998","2.1916","2.1665","2","1.7552","-1.0049","-1.5844","1.2873","3.3962","0.7956","-1.6935","1.4724","3.0674","3.9603","2.824","0.8951","1.6977","3.0188","0.7713","-1.2873"
"C0C650","3.0743","3.0309","3.1945","2.3461","1.7874","1.5514","2.0994","2.5427","0.8951","2.447","2.9125","2.6616","0.6064","-0.6994","-0.7771","0.8387","2.3395","0.4963","-0.788","1.2688","3.4059","3.616","2.23","0.5942","2.1012","2.5427","0.5926","-0.7092"
"C0D360","0.0899","0.2762","0.1888","0.1315","0.1302","0.394","-0.0939","0.1454","0.0669","0.3355","0.1997","0.1985","0.2457","0.0487","-0.0609","0.2996","0.2463","0.2989","0.104","0.1816","0.1634","0.3429","0.169","-0.0157","0.3978","0.3985","0.3595","0.0314"
"C0D390","-0.1928","0.15","-0.1939","-0.2046","0","-0.159","-0.0819","-0.0643","0","-0.0707","-0.3999","-0.1997","0","0.0518","0.0416","-0.0731","-0.2624","0.0259","-0.1147","0.1805","-0.1638","0.0052","-0.0707","0.0259","-0.0996","-0.2298","0.0651","0"
"C0D480","0.4213","0.3857","0.4405","0.2939","0.1172","0.1553","0.0557","0.169","0.2","0.3774","0.3776","0.1378","0.0651","0.3985","0.1981","0.3913","0.1954","0.2989","-0.1627","0.2782","0.394","0.3756","0.0209","0.0883","0.3355","0.2034","-0.1124","-0.2624"
"C0D540","1.6728","1.2958","2.0338","1.4052","1.6362","1.6427","0.4086","0.5541","0.4532","0.8529","1.825","1.1153","0.2723","0.483","0.5985","0.4891","1.1509","0.4951","0.5846","-0.1095","0.944","1.1509","0.5634","0.3759","0.6923","1.0069","-0.0314","0.0087"
"C0D550","-0.5088","-0.1634","-0.3845","-0.1364","-0.0485","-0.0799","-0.1816","-0.6","-0.0899","-0.007","-0.3532","0.1439","0.3995","-0.2741","-0.2853","-0.3913","0.0314","-0.169","-0.3625","-0.433","-0.3804","-0.3564","-0.341","-0.3595","-0.0651","-0.1981","0.2121","-0.649"
"C0D560","1.9897","1.4745","2.1555","2.1563","1.6961","1.5849","0.5665","0.6792","0","0.1913","1.7798","1.2075","0.4596","0","0.851","1.2137","0.9351","0.848","-0.662","1.3244","1.4972","1.8711","1.2721","0.4684","0.9948","0.9744","1.0462","-0.0349"
"C0D570","1.2903","1.0985","1.4918","1.2803","0.6894","0.8345","0.3999","0.3913","0.5996","1.0918","0.9703","0.9925","0.3978","0.4663","-0.3776","0.9994","0.9986","0.6389","0.3999","0.9998","1.076","1.0958","0.7878","0.4963","0.5846","0.6761","-0.4388","-0.5967"
"C0D580","-0.0309","0","-0.0999","-0.0309","0.0342","-0.0382","0","0.0454","0","0","0.0545","0.0313","0.0684","-0.0326","-0.0139","0","0.0375","-0.053","-0.0326","0","0","0","0.0087","0","0","-0.007","0.0242","-0.0656"
"C0D590","4.0412","3.6226","4.1966","3.6414","2.2981","3.3642","2.6415","2.5177","1.5094","3.546","3.9834","3.294","1.4339","0.5346","0.9811","2.2641","3.6226","1.1782","0.9456","2.911","4.1189","4.3665","2.911","1.412","3.0309","3.6226","-0.3126","-0.6364"
"C0E420","3.7314","3.1378","4.4167","3.7314","2.5279","3.514","0.9031","1.4555","0.9621","2.7113","3.943","2.7952","0.7608","0.7981","0.7762","1.5912","2.8834","1.1954","0.5523","1.9973","3.2226","3.1947","2.0479","0.6914","2.0206","2.6289","0.8995","-0.4684"
"C0E430","1.8988","1.2951","2.7962","1.9973","1.2903","1.1998","0","0","0","0.1989","1.6959","0.399","0","0","-0.1995","0","0.1997","0","0","0.0995","0.2","0.2","0.0999","-0.099","0.5999","0.6996","-0.0998","0.0999"
"C0E530","1.8868","1.6349","2.2064","2.0206","2.176","1.6383","0.2723","0.8175","0.6578","1.4766","2.0683","1.618","-0.7873","-0.7417","1.2951","0.6857","1.4745","0.3756","0.1042","0.5592","1.3789","1.2958","1.198","0.3936","1.1607","1.3715","0.769","-0.7071"
"C0E610","0.3985","0.6792","0.8951","0.4999","0.699","0.0848","0.1989","0.103","0.1992","0.1989","0.2","0.1913","-0.1338","-0.1813","-0.2084","0.3429","0.0469","-0.1439","-0.1847","0.0209","-0.1999","0.2925","0.2801","0.2898","0.2782","0.2237","-0.0347","-0.3268"
"C0E730","1.9151","1.8451","2.4948","2.1651","1.4142","1.8385","0.4243","0.6772","-0.4213","1.7965","2.0765","1.5282","-0.3774","0.6914","-0.6428","0.8651","1.3789","0.7762","-0.45","1.0337","1.5973","1.8367","0.9661","0.4963","1.1147","1.5371","0.6871","-0.4589"
"C0F861","-1.3265","-1.0649","-1.1607","-0.6784","-0.6389","-0.4145","-0.6292","-0.8746","-0.848","-0.983","-2.0572","-1.8187","-0.7986","-0.7364","-0.8089","-0.6472","-0.4045","-0.866","-0.424","-0.6857","-0.9526","-0.7632","-0.829","-0.3355","-0.7632","-0.7986","-0.6","-0.5663"
"C0G640","5.6151","4.6946","6.0294","5.2072","5.938","5.0995","1.9289","2.7251","2.334","4.1846","6.1194","4.2937","2.1995","1.2287","-0.1394","2.6897","4.8504","1.9605","0.9986","3.3669","4.1423","3.8313","3.6191","2.4939","3.59","3.9782","1.6835","1.2614"
"C0G650","1.3896","1.4095","1.6907","1.3991","1.4963","1.0958","0.4997","0.8835","0.7989","0.8978","1.7956","0.8912","-0.5955","0.3927","-0.5945","0.6973","0.8387","0.7469","0.5992","0.8951","1.1181","1.2982","0.797","0.6444","0.9801","1.0973","0.3914","0.5298"
"C0H990","-6.3092","-4.7255","-4.9149","-4.0283","-0.4908","0","0","0","-6.0696","-5.132","-6.9856","-5.143","-1.9747","-5.2229","-5.3489","-4.2164","-4.8913","-5.7488","-4.5399","-4.8104","-5.421","-6.1465","-3.8369","-3.5649","-5.8024","-4.7491","-2.9726","-7.2084"
"C0H9A0","0.2781","0.0853","-0.649","-0.0314","0.6237","0.1145","0.0731","0.0868","0.5523","-0.0209","0.171","-0.1628","-0.1097","0.2867","-0.0872","0.719","-0.1721","-0.1563","0.1359","0.1721","0","0.5601","0.1663","0.2509","0.3126","-0.1564","-0.0959","-1.1883"
"C0H9C0","0","0","0","0","0","0","0","0","0.4045","0.7794","0.7778","0.6128","1.1321","0.5977","0.6138","0.7193","0.7771","1.1181","0.8479","0.7217","0.682","0.5991","0.944","0.6","0.6582","0.4225","0.7913","0.9193"
"C0I010","0.6217","-0.0366","0.797","0.682","0.797","-0.3507","-0.4015","0","-0.0558","0.309","-0.1693","-0.891","0.2781","-0.1877","0.9584","0.9903","-0.2419","-0.2756","0.4086","-0.0523","-0.7308","-0.769","0.4695","-0.4822","0.6932","0.725","0.856","-0.0698"
"C0I090","0.8978","0.6217","0.794","0.5706","0.1854","0.7128","0.1935","-0.2631","1.0462","0.8988","0.6217","0.4951","0.4684","0.7372","0.6792","0.8978","0.7989","0.6428","0.8889","-0.2339","0.1097","0.9903","0.9903","0.9205","-0.5592","0.8933","-0.829","-0.3708"
"C0I110","0.9613","1.2929","1.2903","0.8746","0.8785","1.1883","0.5416","0.529","0.662","0.7431","1.2474","0.7461","0.5663","0.1871","0.5665","0.4384","-0.3508","0.3762","-0.2781","0.8632","1.2557","-1.2887","0.7632","0.8829","0.5818","-0.1341","0.8829","0.7872"
"C0K240","-0.497","1.307","0.9661","1.1326","-0.7071","1.2992","1.1468","-0.7728","-0.9548","0.9329","1.3106","0.7193","0.8899","-0.881","-1.0927","1.3106","1.3164","0.6428","-0.7949","-0.4446","0","1.5128","1.1692","0.4232","0.8999","1.0404","0.803","1.0607"
