"stno","X2015.11.01","X2015.11.02","X2015.11.03","X2015.11.04","X2015.11.05","X2015.11.06","X2015.11.07","X2015.11.08","X2015.11.09","X2015.11.10","X2015.11.11","X2015.11.12","X2015.11.13","X2015.11.14","X2015.11.15","X2015.11.16","X2015.11.17","X2015.11.18","X2015.11.19","X2015.11.20","X2015.11.21","X2015.11.22","X2015.11.23","X2015.11.24","X2015.11.25","X2015.11.26","X2015.11.27","X2015.11.28","X2015.11.29","X2015.11.30"
"466880","0.9235","0.8893","0.9235","1.4","0.5472","0.7182","-0.6578","-0.6578","0.6498","1.1629","1.3339","1.6","0.2394","0.95","1.1629","0.4446","-0.4698","0.3762","1.0603","1.9","1.2","1.1287","1.1629","0.8208","0.684","0.8893","1.3339","0.8893","-0.7518","0.5814"
"466900","1.2216","2.4432","1.8794","-2.0683","-1.157","-1.9917","-0.9642","0.342","2.6311","2.6311","0.4104","-1.5588","-1.0725","1.4095","-2.5115","-1.9053","0","1.0285","0.9193","-1.0285","-1.6087","-1.4141","1.9919","1.7854","2.6311","1.3789","-0.85","-1.4555","1.8711","0.8863"
"466910","-3.007","2.1613","-2.9544","-4.6","-2.7575","-3.4468","-1.3","0.7878","2.5605","-3.0529","-3.9837","-3.2909","1.5757","-1.6","-2.8579","-1.8711","1.1818","1.9696","-0.5036","-3.2909","-4.0377","-3.2","-1.5757","1.4555","3.8408","4.8864","-3.5","-3.7423","2.3","2.9"
"466920","1.55","0.9577","1.6","2.3783","1.4141","2.0569","-0.7518","-1.1818","1.2","2.2","2","2.5069","0.7713","1.55","2.15","0.85","-0.9397","-1.3856","2.15","2.9568","1.9284","2.4426","1.75","1.55","1.6712","1.9284","2.15","2","0.65","1.2"
"466930","3.9837","5.5442","3.4769","0.5472","0.6","0.7071","-0.3857","0.3214","2.7713","5.2828","5.4502","2.5115","0.4698","0.6928","2.2981","0.5142","0.1928","1.0337","3.5708","2.8579","0.382","1.4784","1.8187","3.8105","3.4769","2.4432","1.8385","1.6853","1.1818","3.4769"
"466940","1.7","5.2195","1.9926","0.9919","1.4141","-0.3647","-1.6454","1.1491","2.913","4.4167","1.5","1.4","2.3635","1.1491","1.1","0.8999","1.5588","-2.4249","1.45","1.607","0.65","1.4","3.4641","4.4316","6.2043","6.4013","2.911","1.1","2.659","2.5279"
"466950","4.7566","8.9618","6.685","1.6844","-2.4283","-3.215","-6.6718","-3.6648","5.6382","7.2774","4.35","1.3892","4.6765","3.9068","1.285","-3","-4.7924","4.2898","4.9027","2.8046","3.65","1.3024","6.2354","6.9282","7.9674","9.1","6.5778","0","4.7271","5.6565"
"466990","2.5372","2.4","2.6","1.9151","-1.05","-1.157","-1.2856","-2.5115","3.5507","3.7239","2.0785","1.4095","-1.3","2.4249","1.7727","-1.45","-1.9284","-2.4432","2.9445","2.2","0","-1.45","-1.4023","3.3706","4.06","5.1325","2.3383","-1.4","-1.25","-1.15"
"467050","5.3623","6.7412","7.1242","2.8283","1.8385","0","-1.6454","-1.5757","4.2132","7.8137","6.2816","4.4431","2.3383","3.0642","3.3425","-1.6853","1.3156","2.7713","5.0559","5.4389","3.294","4.5197","7.1242","6.588","5.8985","6.1284","5.1423","3.294","2.8579","4.2898"
"467060","0","0.5904","1.3681","-2.1449","-1.4555","-2.5115","-1.9919","-0.6156","2.1666","2.5","-1.2","-0.75","0.6156","1.05","-0.85","-1.0927","-0.8","-1.15","0.4168","-1.3499","-0.95","-0.684","2.2981","3.0529","0","3.4472","0.3994","-1.2","-0.8893","-0.4515"
"467080","-0.3126","-0.85","1.7998","0.4689","0","-1.25","1.6087","1","0.3647","-0.3994","0","0.2257","0.2605","-0.3299","0.191","0.85","1.0285","0.6156","0.3473","0.5814","0","0","0.5209","0.4788","-0.2257","3.3775","-0.2952","-0.95","-0.684","0"
"467110","2.6847","2.314","3.294","2.1651","1.6712","1.25","-1.2803","-1.2803","1.85","3.0854","3.0642","2.2981","0.2257","0.8551","1.75","1.3856","-1.0337","-1.6","1.2313","2.314","2.2981","2.2215","3.0311","2.5712","1.8","3.4769","2.1","2.4432","2.2","2.0569"
"467300","10.6359","12.122","11.7462","7.4845","4.8256","3.9467","0.684","1.6853","6.4839","12.5919","10.2426","8.1739","4.7924","4.7631","7.2356","4.2347","2.3","2.2981","7.0477","9.2572","5.7321","8.5678","9.5849","11.9341","12.5071","16.1627","10.9944","7.3861","7.6815","9.2572"
"467350","5.5149","6.3","6.5","4.7","2.7575","2.7575","0.9193","0.9959","4.1362","7.1891","6.1","4.8","2.659","3.2499","4.6286","2.3635","0.8356","0.2605","4.4316","5.1","4.1","4.7271","5.4","6.6","5.9088","7.8","6.6967","4.5301","3.9","4.7"
"467410","3.3483","4.2347","2.8191","2.5605","2.2553","1.9696","1.2213","1.8711","3.195","3.3483","2.2651","1.6742","2.6","2.0673","2.1651","1.7727","1.4095","2.4432","3.3483","2.6311","2.2651","2.7251","2.462","2.9544","4.5301","6.5982","3.0529","2.462","2.913","3.4769"
"467420","3.1514","3.8408","2.7575","-2.4","1.9","1.1491","0.513","1.299","3.0529","3.1514","2.0681","0.8999","2.2","1.8711","1.9696","1.5757","1.3156","2.1666","3.2","2.2553","1.8794","2.1666","2.3635","2.5605","4.2347","6.4013","2.4432","1.9696","2.4432","3.2499"
