"stno","X2012.09.01","X2012.09.02","X2012.09.03","X2012.09.04","X2012.09.05","X2012.09.06","X2012.09.07","X2012.09.08","X2012.09.09","X2012.09.10","X2012.09.11","X2012.09.12","X2012.09.13","X2012.09.14","X2012.09.15","X2012.09.16","X2012.09.17","X2012.09.18","X2012.09.19","X2012.09.20","X2012.09.21","X2012.09.22","X2012.09.23","X2012.09.24","X2012.09.25","X2012.09.26","X2012.09.27","X2012.09.28","X2012.09.29","X2012.09.30"
"466880","-1.2","-0.2952","-1.1818","0","-0.4862","0","-0.5814","-0.3647","-1.8711","0.382","0.5814","-1.4095","-1.3787","0.2952","1.0833","1.3156","-0.2778","0.9235","1.35","1.15","1.15","-1.3787","0.5814","0","0.712","0.6946","0.7293","3.1","2.462","0.5383"
"466900","-0.9526","-1.6853","-0.5362","-1.8187","-2.0785","-2.1613","-1.6454","-1.8187","-1.5588","-1.3789","-1.6454","-1.4095","-0.8426","2.0673","3.3829","1.7854","1.5035","0.1736","-1.7321","-1.5975","-1.5975","-0.5196","0.9848","1.8794","0.8356","0.513","0.9642","4.0377","3.0529","1.7854"
"466910","-3.0529","-3.3829","-0.8","-2.2651","-3.6438","-2.659","-1.1818","-2.1666","1.3787","1.8711","-1.9696","-1.6742","-1.3787","2.659","6.5","7","2.8","0","-2.659","0","0","1.4","1.4","-2","-2.7251","-3.5453","-2.913","10.3","8.1","1.6454"
"466920","-0.6156","-0.9","-1.2803","-0.7524","-0.573","0","-0.6156","-0.7182","0","0.4168","0","0","0","0.2952","1.4722","0.6428","0.3299","0.5036","0.6078","0.7293","0.5904","-1.4772","0.3299","0.6425","0.7467","0","0.6946","2.4432","1.5321","0.4689"
"466930","-0.866","0.45","0.5909","-0.866","0.2257","0.7713","0.2736","0.1736","0.5142","0.7713","0.2084","0.35","0.1563","1.9053","0.4168","1.2124","1.2124","2.4249","0.8999","1.5588","1.6454","0.6428","1.4095","3.8105","0.7182","0.8551","-2.1651","1.5","1.8794","2.5981"
"466940","0.3299","-0.85","1.7321","-0.3299","-2.2215","1.3499","-1.1491","-1.2856","-1.3023","-2.1651","1.9917","1.6914","1.9151","5.8104","9.3557","2.8191","2.2517","0.75","0.55","1.15","1.7619","-1","1.607","3.8971","3.1497","3.0211","5.1095","9.6511","5.6134","3.4468"
"466950","-2.6","-4.5105","-6.108","-2.9","0","-1.9837","-3.35","-4.8261","-6.3899","-2.6","-1.5391","-4.2435","-4.5105","7.7055","12.9995","11.8401","4.3226","1.6","0","0","0.7814","1.1971","3.9853","5.7208","4.75","2.9072","5.4","15.2645","13","6.4013"
"466990","-1.2856","-1.4","-1.9284","-1.7619","-1.8385","-1.7998","-1.4784","-1.5321","-1.6712","-1.5427","-1.25","-1.3","-2.1449","2.8344","4.4167","1.1629","1.7998","-1.25","-1.25","-0.684","-1.05","-1.4","-1.5","3.2043","4.0703","2.314","5.6292","3.7536","-1.65","1.7619"
"467060","-2.9445","-3.2889","-2.6847","-2.5981","-3.2889","-2.7251","-1.1","-3.2889","-2.3383","-1.5427","-0.684","-2.6311","-1.0261","2.05","0.573","0","0.9919","-0.6156","-0.5472","-0.1563","-0.5814","-0.3647","0.3994","0","0.4341","0","0.7467","-0.7293","-1.4023","-0.4689"
"467080","0.4689","0","0","0","-0.4862","0.7524","0","-0.8893","1.3","-0.3299","0","0.3994","0","2.4249","0.2952","2.314","0","0.2605","0.2778","0","0.2431","0.75","0.3126","0.3473","1.4","1.1287","2.1212","2.8","2.8191","0.3473"
"467110","1.4772","-1.2803","-0.8999","-1.0927","1.65","1.9926","1.6853","-0.9","-1.1491","0.85","1.9734","0.5814","-1.1","2.4426","3.1177","2.5","2.1666","1.05","1.9151","2.0683","1.8641","-1.2213","1.35","2.6997","3.5238","3.6373","3.5238","2.5115","1.0945","2.8344"
"467300","1.7619","0","1.7321","2.6311","2.9544","3.1","0","0","0.8551","2.4426","1.7355","1.4784","1.2856","10.5","15.166","11.6207","6.7658","5.7321","4.9804","7","5.6134","3.007","3.7","8.9271","11.2763","10.045","12.4086","17.9235","14.2833","10.9944"
"467350","0.4104","-0.2605","0","1.299","1.8187","2.7","0.9193","0.3762","0.2084","0.85","1.1258","0.7","0.7794","5.5149","6.9921","5.121","3.101","3.195","3.007","3.5708","3.3829","1.0337","1.2257","4.8864","6.8598","6.2959","7.3861","8.4693","6.5778","5.9201"
"467410","2.3635","1.2856","-0.3299","2.0673","1.8385","-0.3299","1.3","1.4141","1.5321","2.4249","1.6087","0.2952","2.0785","3.8527","4.0407","4.6286","3.3829","1.6742","1.6914","2.7251","1.7854","1.7321","2.4432","1.9734","1.4722","2.0785","2.8559","6.8598","4.3226","1.5035"
"467420","1.9696","0.85","0.2778","2.2553","1.7321","-1.6087","0.9235","0.3994","1.2856","1.6712","1.4784","-1.05","1.6087","3.9","4.4316","4.7","3.3","1.0285","1.8","2.6","1.9","0.95","2.2553","1.8711","1.5757","-1.6087","2.659","7.3","4.1","1.5975"
"467440","1.0927","1.0285","0.8","0.75","1.2257","0.9642","1.2213","1.2213","1.0927","1.4141","1.3789","0","1.4141","0.9","1.5035","1.4141","1.4095","0.2431","0.766","0.4446","1.0725","0.9","1.3499","0.3473","-0.3762","0.2605","0.9642","3.4","1.9","-0.9"
"467480","0.7","0.4446","0.4446","1.8","0.4104","-0.513","-1.8711","0","0.65","0.8356","0","0","0.3762","2.9544","3.3483","3.1514","1.6","-0.513","1.3787","1.9696","0.35","0.6428","1.6","1.3156","0.3762","1.3","1.4","5.318","2.7575","0.7071"
"467490","0","0.1563","-0.45","1.1818","0.3078","0.2257","-0.5","0.7794","-0.9397","0.9526","-0.9193","0.866","0.8863","2.462","3.4468","2.462","1.4095","0.9397","0.8863","1.0833","-0.3078","0.8457","1.1","1.5","1.0833","0.9526","1.4095","4.7271","2.5605","0.9642"
"467530","-0.7713","-1.0392","-0.8457","-0.2052","0.8","-0.8426","0.2431","-0.8457","0.9","0.7","0.1389","-0.45","0.2394","0.1736","0.6928","0","-1.5","-1.1258","-0.5785","-0.8457","-1.0337","-0.8457","0.6894","0","0.5909","0.7","0.4788","1.5757","-0.8863","-0.9397"
"467540","1.2213","0.6498","0.85","1.4141","2.2215","1.5321","0.7524","0.7524","0.684","0.95","0.5814","0.5814","0.8","2.9445","2.3747","-3.1514","1.4722","1.6853","2.1651","2.1449","1.7619","0.55","1.3856","2.5115","4.0407","4.1569","4.2435","-1.9696","2.0673","2.8191"
"467550","-0.712","-1.9","-1.1287","-3.1408","-4.3301","3.4468","1.6454","-0.4862","-2.1","0.7641","-2.55","-1.1629","-1","-1.1287","3.4468","0","0.9898","0","-4.2424","-2.25","0","0.712","1.607","0","1.5","3.9","-0.903","2.462","2.2","2.85"
"467571","-0.4446","-0.2084","0.5","0.2084","0.4104","0.342","0.1736","0.4104","0.4446","0.7713","0.3762","-0.2257","0.2084","2.8191","2.1651","1.7321","1.6914","-0.2605","0.5472","0","0.4788","0.3078","1.2216","3.101","3.7239","2.6354","1.9","3.9467","2.4432","2.5115"
"467590","0.5036","0.3994","0.4168","0.8551","1.65","0.4689","1.3499","1.45","0.5814","0","0.7713","1.1","0.75","2.5115","3.007","-0.75","1.5588","1.5427","3.0642","2.911","1.4784","-1.3787","1.2216","2.3383","5.0559","5.8024","4.3332","1.0392","1.55","4.5899"
"467610","1.9053","1.9053","1.4722","2.1651","2.2517","1.4772","2.0673","1.8187","1.9053","1.7321","2.1651","2.0785","1.8187","4.2286","5.7321","-2.5","2.659","2.3747","1.9","2.9","1.9151","1.4722","1.4772","4.1346","4.6765","5.3694","7.6115","3.4769","2.462","3.5453"
"467620","3.4641","3.7239","3.0211","3.9467","4.1569","4.7631","3.4769","4.2286","3.7239","3.2909","3.2889","3.5708","2.9876","6.1058","11.0298","4.7271","6.202","4.9804","7.3296","7.3296","3.6648","3.3775","1.9151","6.2043","9.3557","10.1435","20.1784","-5.7208","5.8261","6.2043"
"467650","-1.6","0.7794","0.5","0.5785","0.1042","0.7794","-0.9848","0.191","-0.342","-0.8863","0","-0.3","0.3","0","0.1736","-0.8","0.1736","-0.5","-0.3759","0.4596","0","0.433","0.5","-0.9","0.191","0.1042","0.3214","-0.5909","-0.1042","-0.8"
"467660","0.513","1.0725","-0.2605","0.9642","0.8","0.8426","0.9959","0.7","0","0.8999","0.4446","0.9642","0.8999","1.5427","1.9284","1.6853","1.2","1.6454","1.0285","1.7","1.299","0.7713","1.0725","1.05","1.5427","1.7998","2.5712","1.7727","1.0725","1.0392"
"467770","-1.8187","-1.8385","-0.3994","2.4432","2.1613","2.4432","-2.0673","1.5321","2.3492","1.9917","1.6853","-2.0681","2.6311","7.7","8.0754","7.3","4.7","3.1514","2.462","3.5","3.5453","1.7727","3.007","5.9","6.0073","5.4164","7.1","11.1","7.6815","6.4997"
"467780","1.9919","-1.2213","-1.2856","3.3","3.1514","1.9919","1.45","1.25","2.0683","3.2889","2.0681","1.05","1.9917","6.4086","7.4478","7.0148","4.1366","2.1449","2.462","3.4472","2.8579","1.9917","3.6","4.5","4.3","4.0377","4.3301","11.2763","7.2746","3.7239"
