"stno","X2014.04.01","X2014.04.02","X2014.04.03","X2014.04.04","X2014.04.05","X2014.04.06","X2014.04.07","X2014.04.08","X2014.04.09","X2014.04.10","X2014.04.11","X2014.04.12","X2014.04.13","X2014.04.14","X2014.04.15","X2014.04.16","X2014.04.17","X2014.04.18","X2014.04.19","X2014.04.20","X2014.04.21","X2014.04.22","X2014.04.23","X2014.04.24","X2014.04.25","X2014.04.26","X2014.04.27","X2014.04.28","X2014.04.29","X2014.04.30"
"466880","-0.2052","0.55","-0.5362","1.45","0.85","1.85","0.35","0.3762","0.7","1.85","-0.8457","-0.5785","0.95","1.6","1.7","-1.0337","-0.8457","-0.5142","-0.5142","0.75","1.05","0.75","1.6","0.6128","0.5","0.1216","-0.6","1.0945","1.85","0.95"
"466900","2.3","1.2803","1.5035","1.4555","0.3299","-1.2","-0.8426","0.9848","1.8711","-1.6853","-1.5588","1.0285","-1.9917","2.3492","-2.2517","0.7","0.8","0.6","0.55","1.3787","-1.4095","2.2553","0.7794","1.4095","-0.866","1.0285","1.3156","1.4095","-1.6454","-1.9053"
"466910","5.5","-0.5638","3.4","0.4862","1.3","-3.9467","-1.8711","0.9","-1.1258","0.7293","-1.1276","-1.6","3.6","0","0.6772","-1.3","-1.5035","-0.6498","0.8863","1.4772","-0.9848","2.5","0.573","1.4772","-1.6","-1.5757","2.2","0.5209","0.5036","-1.6914"
"466920","0.513","0.3299","-0.2257","1.1629","0","0.8509","0.2431","0.3126","0.3994","0.7641","1.0725","1.0392","0.4862","0.6772","0.7293","-1.2216","-0.8999","-1.0392","0.766","0.4515","0.6078","0.3126","0.7293","0","0.3126","0","1.2257","0.712","0.6946","0.5383"
"466930","1.3156","0.383","1.3156","2.6847","0.7713","1.7998","0.1042","0.45","0.8426","2.5115","-0.5142","0.7794","1.9053","3.3829","1.5321","-0.6062","-0.7518","-0.45","-0.3214","0.6062","-0.2571","1.7854","1.8794","-0.4596","0.383","0.5","1.1258","4.1346","2.6847","0.6894"
"466940","2.3383","1.4095","1.9696","2.9876","1.0725","2.05","-0.6","0.9642","1.7727","2.2981","0.3126","1.8385","3.3775","4.6045","2.1212","-2.2651","1.6087","1.7321","1.2257","1.9151","2.5115","3.1","2.9445","1.6","0.9526","-1.4555","-1.9151","2.5279","2.3783","0.6498"
"466950","8.6663","4.7271","6.0073","4.7495","-2.6","1.3371","-2.75","2.8191","3.8302","3.8567","-6.0622","-7.1417","5.5921","6.755","3.4","-9.209","-6.6967","-1.0603","-2.4","4.6729","2.7","6.3899","3.4","4.3301","-3.25","-7.4306","2.1889","5.3623","2.7","-2.0863"
"466990","1.607","-0.2952","2.2215","2.6046","-0.382","-0.8551","-1.3499","-1.25","-2.1855","2.7575","-0.7866","-2.2651","-2.4426","3.8302","-0.3473","-2.4426","-3.9392","-2.8559","-1.9284","2.7251","1.5321","2.8344","1.8711","-1","-1.4","1.8711","1.9926","2.6046","1.9696","-1.1"
"467050","3.1177","3.0311","0.9919","5.5155","0.8893","4.6923","1.157","2.1651","3.4472","4.8261","1.4555","-2.0569","-4.9027","5.3351","5.3623","0.8208","-3.5507","1.8385","1.2213","3.2174","3.5238","2.8925","4.5197","3.4641","1.6853","-1.157","-1.607","4.9793","3.6639","0.2778"
"467060","0.3299","0.2084","1.0927","1.5975","-0.4788","-0.6","-1.3856","-0.3762","-0.5472","-0.3762","-0.45","-1.3787","-1.9053","2.8191","-0.6498","-2.1613","-2.3","0","-0.65","1.2856","0.6578","1.15","-0.2084","0","0.2257","-1.2124","1.0927","1.7854","0.4788","-0.3078"
"467080","4.0703","-0.1736","1.7","0.8551","-0.4788","0.1389","0.7","0","0","0.4446","-0.45","1.8794","0.3994","1.6853","0.2778","1.6914","1.7854","-0.3647","1.1491","0.5814","0.2394","0.4104","-0.2394","-0.1216","0.4446","0","-0.513","0.9235","-0.3857","0.65"
"467110","1.15","1.157","1.5588","1.85","1.9053","2.6354","0.684","1.2257","1.7998","0.5036","-0.3473","-1.4722","1.25","2.45","1.9926","-1.5588","-1.7619","-1.8","-1.6914","1.5","1.9284","0.9577","2.314","0.7866","1.0285","0.1736","-1.3787","1.7","1.65","1.2856"
"467300","8.0754","6.5778","5.121","11.0298","6.3028","9.3","8.3633","5.1683","7","7.0477","4.9","-2.7251","2.9","11.2268","9.209","4.7","-4.0703","0.684","2.4432","4.3","6.202","5.4502","9.209","7.3296","6.014","4.9","2.6997","8.6663","8.4","5.6"
"467350","3.4641","2.3383","1.5035","5.1962","1.9919","4.8864","3.4641","2.1613","3.3829","3.7239","2.1651","-0.75","0.2952","5.7158","4.3301","2.0673","-0.513","-1.1818","1.3856","2.1651","3.1177","2.5279","4.7631","3.0642","2.1449","2.2651","1.6","4.1569","4.1346","2.4432"
"467410","2.5712","1.6712","1.9917","1.2213","1.0285","1.7619","2.6812","1.25","1.6","1.3499","1.2856","-1.6454","1.9053","2.6812","1.45","1.45","-1.9151","-0.3647","0.5472","1.2856","1.6712","3.0642","2.4249","1.607","2.3747","2.3383","2.7251","2.1855","1.607","1.2"
"467420","3.9","2.6","2.4","2.1666","1.4772","1.7727","3.2","2.4","2.8191","2.2","1.9","-1.7321","-0.8208","3.5","-2.7713","3.1","-2.0785","-1.4141","0.95","1.8187","2.659","3.6","2.6","2.6","2.9","2.0785","2.4432","2.9544","2.2651","2.3635"
