"stno","X2013.03.01","X2013.03.02","X2013.03.03","X2013.03.04","X2013.03.05","X2013.03.06","X2013.03.07","X2013.03.08","X2013.03.09","X2013.03.10","X2013.03.11","X2013.03.12","X2013.03.13","X2013.03.14","X2013.03.15","X2013.03.16","X2013.03.17","X2013.03.18","X2013.03.19","X2013.03.20","X2013.03.21","X2013.03.22","X2013.03.23","X2013.03.24","X2013.03.25","X2013.03.26","X2013.03.27","X2013.03.28","X2013.03.29","X2013.03.30","X2013.03.31"
"466880","-1.7321","3.8","3.1","3.7423","4","-0.2778","-0.4788","-0.4104","-0.191","2.0673","3.2909","-0.5472","2.0681","4.3332","2.9544","-0.6","-0.3762","-2.1666","-0.9397","2.4","2.7578","-1.2216","-1.0337","-0.684","3.6438","1.5321","1.7727","1.8187","2.6","3.1514","1.6914"
"466900","1.0261","1.5391","0.8893","1.4772","1.75","1.2213","0.8999","-1.3789","1.0927","0.9235","0.9919","-1.3856","2.2215","0.9919","0.7182","-1.1258","-0.766","-1.6454","-0.9959","0.7866","1.05","-0.9193","0.9642","0.3994","0.9235","0.9577","0.382","0.3762","0.8893","0.8208","0.3647"
"466910","2.0673","0.4168","1.9734","-1.1","-0.7641","-0.7866","0.2257","-0.7071","-1.4722","0.4862","2.9","-0.2778","0.4341","-1.9919","3.3483","-0.3994","-0.1736","1.6","-0.2778","0.6425","0.9577","0.2605","0.5472","0","0.5904","-0.5557","-0.3299","-0.342","2.659","3.5","-0.4689"
"466920","2.2651","3.9392","3.2","3.1514","3.9392","1.3787","-0.65","0.2257","0.2605","2.7575","4.4316","-1.0927","2.462","4.4316","3.5453","-0.55","-0.7713","-2.1613","-0.7","2.5605","4.8256","-1.0392","0.2605","-1.2213","4.5301","2.659","2.462","3.0529","3.0529","3.5453","1.8711"
"466930","1.25","3.0211","2.15","1.6087","1.2124","0.866","0.8426","1.0392","0.8426","0.9577","0.8893","-0.8426","1.15","2.65","1.55","0.8457","0.6128","-1.6087","-0.2394","0.9577","1.1287","0.7518","-0.8457","-1.2","2.45","-0.8","-0.1216","-0.3464","0.9919","0.65","1.65"
"466940","0.6251","2.0863","0.903","1.9151","1.5975","1.9","-1.4","-1.25","0.7524","1.55","1.15","1.2257","0.6772","0.9377","0.382","1.3023","0.9642","-3.101","0.9959","-2.7578","2.3747","-1.8385","0.382","0","0.8856","-1.9151","0.4515","0.9","0.6772","0.4168","1.65"
"466950","2.4625","3.2492","1.4586","3.6639","5.9201","5.8024","-4.1569","0","-5.4","5.078","4.4352","2.2498","3.95","3.0782","4.2424","2.55","0.7988","-6.322","4.8864","6.235","5.5921","-7.4845","-2.6046","0","7.7076","1.4239","-1.1634","4.2132","5.5923","4.8209","6.6646"
"466990","-3.3706","3.9853","-0.8551","1.45","-2.0673","-2.5981","-2.3383","-2.5279","-3.6004","1.85","1.0945","-2.4249","-3.4641","3.4711","-1.7727","-2.2517","-3.2909","2.6997","-1.5588","2.1","0.9919","-1.9919","-2.0785","2.8579","2.9568","-2.7713","1.7998","1","1.25","-1.5588","1.7998"
"467060","-2.9","1.7785","-2.7","-3.3","-2.5372","-2.5372","-2.1613","-2.9544","0.6078","-2.9544","1.9151","-3.101","-2.5372","1.3681","-2.3492","-2.462","0.9577","-2.7575","-1.7854","-1.8794","-1.9917","-2.0681","-1.6914","1.4555","0.6078","-2.1666","2.8191","-1.6914","-2.8559","-1.9053","-2.9"
"467080","1.607","2.1449","0.2778","-2.5605","0.9","-1.8711","-1.6914","-1.9734","-1.8711","2.9","1.7321","1.9","2.2553","1.7355","-0.9193","1.7727","-1.8711","1.4095","-1.3","1.6853","1.299","1.5035","1.4772","-1.25","2.7713","-2.3492","2.0681","0.7878","1.2257","-0.6128","-1.5035"
"467110","0.8893","4.7631","3.5507","3.0642","1.75","0","1.2213","0.382","-0.7524","3.101","3.3775","1.6454","0.4341","4.4167","2.6847","0","0","-0.6498","1.5588","0.9919","3.4641","0.3299","2.2","1.6914","4.6765","2.3747","1.6712","1.2213","2.6046","2.0683","2.6046"
"467300","2.7578","2.7784","2.5353","2.2401","0","-0.6772","-0.6946","-1.25","-1.2313","0","1.9796","0","-2.7578","5.0277","0","0","-0.5383","-3.4769","-2.6354","0.6772","3.3518","-0.6599","-1.55","-2.6354","3.9674","2.7362","1.4586","1.1808","1.4239","1.7886","3.6254"
"467350","0.8","2.8046","2.3257","2.0521","0","-0.2605","-0.2431","-0.5909","-0.6578","0.3994","1.9495","0.4515","-1.3856","2.5994","0.8509","1.0945","-0.9397","-0.2778","-0.9193","0","1.8469","0.2257","-0.766","0.3299","2.1547","1.5733","1.3339","1.0603","1.5049","0.8856","1.8127"
"467410","1.4141","2.6","2.4","1.1287","0.7182","0.382","1.9151","-1.7854","-1.3787","1.4","2.4","0.5557","1.8641","2.2","1.0603","1.9926","1.2213","-1.5321","-1.4141","0","1.8","1.607","-0.85","0.8551","1.95","1.5","2","1.55","1.2997","1.1287","1.95"
"467420","-0.3299","0","0","-0.5209","-1.2856","-1.3789","1.4141","-1.7727","0.75","-0.4341","0","0","0","0","-0.5383","-0.9235","0.3647","-2.1613","-1.3","0.8208","0","0","-1.3023","-2.4","0","0","-1.3339","0","-0.6251","0","0"
"467440","0.5814","-0.3299","-0.3126","-0.2778","0.6156","-0.3473","-1.2856","1.3789","0.2952","-1.7854","-1.8385","-1.6087","-1.6853","-0.6498","-0.3126","0.684","0.95","-1.6853","-0.866","-1.3023","-0.85","-1.3023","1.1491","-2.0683","-1.8385","-0.3126","-2.2981","-1.2856","-1.9917","-1.6087","0.5814"
"467480","-1.6","0","0","0","-1.7","-1.4722","1.1491","1.299","-1.4772","-0.3473","-0.4168","-0.9959","-0.2952","-0.4689","-0.3299","0.2605","-1.3","-1.6454","-2.2517","-1.6087","0.3299","-1.1818","-0.7071","-0.8999","-1.4141","0","0","-1.5588","-0.4168","-1.5321","0"
"467490","0","-0.4862","-0.3473","-0.2431","-0.7518","-0.5","-0.1736","-0.2736","-0.7878","-0.4788","-0.5814","-0.5785","-1.1491","-0.4689","-0.9959","0.9397","-0.6428","-0.1736","-0.9959","-0.513","-0.4104","-0.6894","-0.342","-0.7071","-0.684","-0.5472","-0.5814","-0.2084","-0.3299","-0.2778","-0.2605"
"467530","-1.2803","-1.299","-1.0725","-0.7878","-0.7518","-0.55","1.1818","0","-0.6","1.0285","-1.2216","0","-1.0725","-1.0833","0","0.1216","-1.6","-1.5","-1.2124","-1.1276","-1.2803","-1.1276","-1.2216","-1.6","-1.0833","0.191","-1.3856","-1.4095","-1.7","-0.9526","0.6928"
"467540","0.3126","2.15","0.4515","1.2655","1.7","1.2856","1","-1.6914","-2.0673","1.3856","1.1971","0.9642","1.2213","2.35","0.4341","1.607","-1.2124","-0.8893","-1.5588","-1.0603","2.05","0.95","0.5209","-1.5","1.9","1","1.4","1.2257","1.6712","0.8893","1.45"
"467550","-6.9921","-4.4431","-4.6923","-3.4711","-2.5069","-4.4316","-3.6373","-1.5","-5.0743","-6.014","-5.0743","-4.8864","-3.7423","-4.9","-3.4468","-3.007","-3.2499","-4.4166","-4.6","-4.6286","-3.4769","-3.9392","-4.6286","-4.9804","-4.4","-4.6286","-5.3","-5.8","-4.5963","-6.5982","-4.2898"
"467571","0.95","1.5733","1.1629","1.0261","1.7727","1.1","1.0833","-0.9397","-1.1276","0.6498","1.0261","0.7878","-2.1666","1.2313","1.05","0.2084","-0.8457","-1.7727","-0.6928","-2.1","0.8208","-0.9848","0.8457","0.2431","2.3747","0","0.684","0.4788","1.1","0.8208","1"
"467590","0","4.15","2.5","4.1138","4.1781","1.9","-1.0392","1.8","2.3","1.0927","3.4068","-0.4862","-0.85","4.5638","2","1.8641","3.007","-3.2499","1.2803","-1.9734","2.8925","1.5","0","-1.9919","3.6639","3.2174","-0.513","1.6","-1.2213","2.8579","2.3783"
"467610","-1.35","1.9495","2.2","0.7988","0","-1.25","-1.15","-1.05","-1.2213","0.4168","1.4023","-0.85","0.7524","1.9837","0.9919","-0.6156","-1.4141","1.5049","0.2952","1.2997","1.4707","-0.75","-1.4555","1.9","1.6759","-1.157","1.1971","1.2","1.3681","1.5","1.2997"
