"stno","X2017.04.01","X2017.04.02","X2017.04.03","X2017.04.04","X2017.04.05","X2017.04.06","X2017.04.07","X2017.04.08","X2017.04.09","X2017.04.10","X2017.04.11","X2017.04.12","X2017.04.13","X2017.04.14","X2017.04.15","X2017.04.16","X2017.04.17","X2017.04.18","X2017.04.19","X2017.04.20","X2017.04.21","X2017.04.22","X2017.04.23","X2017.04.24","X2017.04.25","X2017.04.26","X2017.04.27","X2017.04.28","X2017.04.29","X2017.04.30"
"466880","1.4095","2.2553","2.913","1.3156","-0.342","-0.1389","-0.7713","-0.3078","0.8457","-1.8385","2.4432","2.913","2.5372","0.4924","0.5362","-0.45","-1.299","-1.4","0.9526","-0.9526","1.4095","1.5035","3.007","1.4095","-0.2394","1.2216","2.462","2.6311","2.0673","1.1276"
"466900","0.8999","1.607","2.2517","1.05","0.8999","0.9959","-0.766","-1.2","-1.1491","-1.5427","0.684","1.157","1.4555","0.8999","0.7713","0.6","-1.5588","-1.6454","0.4788","0.8999","0.7524","0.4104","1.3156","1.0285","0.9193","0.3994","0.75","1.5035","0.95","1.1491"
"466910","-0.8856","-0.3994","0","-0.4168","-0.3126","0","0.2431","-0.2952","0.2605","0.9235","-1.9284","1.45","1.55","0","-0.1216","-0.2084","0.3299","-1.0603","0.2952","1.15","-0.5209","-1.4","2.7575","0","0","0.9919","2.4","0.4689","0.2952","-0.2778"
"466920","-0.2605","1.9917","2.6847","1.8794","0.7","0.3762","-0.7794","0.342","1.1491","-2.5605","2.8344","3.294","2.4513","0","0.4","0.4446","-1.4772","-1.1818","1.0725","-1.2803","1.6454","1.5321","2.5279","1.3789","-0.2394","1.4722","2.2981","1.9917","1.7619","0.4446"
"466930","-1.2124","1.9053","1.299","-0.342","-0.5142","0.433","0.45","-0.5196","-0.2052","-1.5588","1.2","2.1547","1.7","0.1879","-0.5196","-0.2","-0.9397","-1.4555","-0.4596","-0.866","-0.9235","1.75","2.25","0.4596","0.7794","1.4","2.1","1.15","1.0725","0.9"
"466940","0.7293","1.2856","2.3","1.55","1.05","-0.513","-1.9053","1","1.2213","-1.9926","0.6078","2.15","1.9151","-0.7","1.2856","0.85","-0.6498","-1.4784","0.9","-1.7619","0.5383","1.4707","2.2981","0.9193","-1.0725","1.0261","1.4707","1.8","1.7355","0.4168"
"466950","0","1.75","5.456","4.7","2.5994","2.2573","0.9724","1.6075","1.6075","-3.4472","2.7362","3.75","6.755","1.4365","0.8856","2.8046","-1.6417","-5.7453","4.6765","-6.2","2.3257","1.4066","5.2091","5.1","1.6075","3.25","4.75","4.1366","3.0311","1.8469"
"466990","1.55","2.5115","-2.0785","-3.2043","-2.8344","-2.9445","-2.2215","0.4341","0.5557","-2.2553","2.2498","1.6","-1.5975","-1.7321","-1.5321","1.0603","0.8893","1.0285","0.5472","1.2213","1.7","2.0569","-1.9734","-1.5035","-2.3492","3.5453","3.0211","-1.9053","-2.1613","-1.9053"
"467050","3.2782","2.9","3.9068","-2.0673","-1.3789","0.2605","-1.5427","-1.9734","-4.9793","-8.2733","4.9495","4.9495","3.2174","0.8","-0.6428","0","-4.7631","-6.108","-1.6087","-4.3301","-6.014","4.9804","4.4431","1.8794","-0.9526","-4","4.8261","4.7631","1.1287","0.2952"
"467060","-3.6438","-2.8579","1.2655","1.6417","1.3339","-1.1491","-1.2216","-2.2553","0.95","-1.9053","1.4","1.6712","-1.5975","-2.2517","2","1.35","-1.299","-1.299","-1.7619","-1.5975","0.8893","-2.8559","-2.6311","-1.6454","-2.1613","1.9919","-2.8191","-2.5372","-2.1651","-2.8191"
"467080","0.4341","2.8","-2.3492","0.8551","1.7854","1.299","-1.1491","1.7727","1.3499","1.6","1.9696","2.2553","-1.4","1.5757","1.3787","-1.6454","1.3156","-1","-1.5757","-0.9848","1.9053","0.95","-1.5975","-1.1","1.3789","1.9919","1.2124","2.3635","2.2","-1.7727"
"467110","3.6373","0.6251","3.4641","0","0","0","-0.382","0.3473","-1.7","-2.75","4.1569","3.4472","1.9926","0","0.2084","0.3299","-1.4","-0.4341","1.2","-1.7355","-2.314","2.6812","3.0642","1.7","0.85","0.9577","3.3706","2.911","0.4168","0"
"467300","4.7199","3.4544","0.6425","0.6772","0","-1.1287","-1.1982","-1.1287","-0.8509","-1.094","-1.0593","4.0358","3.3518","1.7443","0.8893","0.9919","0","-3.2139","-2.2","-2.8344","-3.0642","5.55","1.476","1.0419","0.8682","1.1629","6.45","1.9449","2.2231","0.382"
"467350","2.1205","1.5733","1.1629","-0.7182","0.2778","-0.2605","-1.0261","-0.9959","-1.2","0","-0.6599","2.0179","1.7101","0.4515","-0.6","-1.2216","-0.5383","-1.9053","-1.1","-1.3023","-0.4341","1.9837","1.6075","0.6251","0.8893","-1.8794","2.1889","1.7443","0.5557","0.2431"
"467410","1.9495","1.5","1.5427","-1.15","1.2","-1.2856","0","2.462","-2.2215","-0.8208","-0.8893","1.1629","1.7998","1.0927","-1.3787","1","-1.4141","-2.4432","-2.2215","-1.3499","-2.0673","1.1971","0.75","0.9","1","0.7866","1.4365","1.4023","0.9","0.9642"
"467420","0.9377","0","1.9917","0","0","-1.6914","0","-1.607","-2.2981","-1.9917","-1.9284","0.5209","0.4168","-1.0927","0.75","0.3126","-2.0673","-2.659","-1.4","-1.3499","-2.2651","0.5904","0.2778","-0.3126","0.3299","-2.2651","0","0.6599","-1.3023","-1.1491"
"467440","0.4862","0.6498","1.9053","1.7321","-1.7727","-0.4341","0.5036","-0.6156","0.2778","-0.7713","0.3126","-0.5472","0","-1.3789","-1.4772","-0.2778","-0.2778","-2.4432","-0.3647","-1.5427","-1.7854","0","-1.1276","0.85","-0.8999","-1.4784","-0.4168","-0.2778","-1.6742","-1.7854"
"467480","0.6599","-0.5814","-0.9642","-0.2778","-0.7","0.6894","-1.5588","-1.7321","-2.2981","-2.911","-1.5","0.3647","0.3762","-0.9526","-0.866","-0.9193","-1.9734","-2.2517","-2.2517","-1.5588","-2.2517","0","-1.4722","-0.1736","-0.191","-1.4","0","-0.2952","-0.766","1.1818"
