"stno","X2018.11.01","X2018.11.02","X2018.11.03","X2018.11.04","X2018.11.05","X2018.11.06","X2018.11.07","X2018.11.08","X2018.11.09","X2018.11.10","X2018.11.11","X2018.11.12","X2018.11.13","X2018.11.14","X2018.11.15","X2018.11.16","X2018.11.17","X2018.11.18","X2018.11.19","X2018.11.20","X2018.11.21","X2018.11.22","X2018.11.23","X2018.11.24","X2018.11.25","X2018.11.26","X2018.11.27","X2018.11.28","X2018.11.29","X2018.11.30"
"466880","2.9445","3.4641","0.9526","1.4095","2.1613","2.5981","0.7713","-0.4104","2.5981","3.2043","-0.342","1.3856","2.6311","2.9445","2.1449","1.4722","2.3492","1.1491","1.7854","2.4249","0.3762","1.5588","2.4249","2.2517","1.8187","0.9397","1.7321","1.2124","3.0311","2.4249"
"466900","0.6156","0.85","0","0.85","-0.4","0.8","0.6428","-0.766","0.6498","1.5035","0.5","0.2605","1.4141","0.8","1.2","1.0927","0.65","0.4104","0.3647","1.25","0.2605","0.7182","0.9526","1.2856","1.25","0.2605","0.8356","0.7518","1.3787","1.5"
"466910","0.6946","0","-0.4168","-0.3126","0.9577","1.8","0","0","0.4341","0","0","0.3126","-0.382","1.8","2.5605","1.2803","2.5372","-0.3299","-0.5209","1.95","0","0","0.6078","1.3681","0","-0.2257","1.3023","2.4432","1.2","1.0603"
"466920","4.1","4.3332","-0.8999","2.0681","2.659","3.8","1.6","-1.1258","4.0377","3.8408","1.1818","1.9","3.6438","4.1362","3.8408","2.3","3.2499","1.5757","2.3635","3.6648","0","2.2651","3.3483","3.6438","2.5372","0.9642","2.8","1.9696","4.2","3.4468"
"466930","3.294","2.4513","0.9642","1.6712","1.4555","1.5588","0.9","0.6928","2.35","1.8385","0.6928","0.8","2.2","2.45","1.157","1.2213","1.607","-0.6578","1.9284","1.65","0.1563","1.45","2.7","1.7998","1.1818","0.7","2.3","1.8","2.8344","1.5035"
"466940","3.7536","3.294","-1.05","0","1.2257","1.4722","0.75","1.1","1.95","1.9926","0.3126","1.1287","1.4365","2.2517","1.6853","0.4168","1.7619","0.382","0.8509","1.8385","0.5904","1.2329","2.5981","0.8356","-0.6156","0.5209","1.85","0.3994","2.0569","1.5757"
"466950","8.0348","10.3416","5.9756","2.2915","7.8808","7.4845","5.0559","2.45","7.0476","6.205","1.7443","1.0072","4.75","5.3994","4.6286","3.7924","4.4995","4.6045","1.476","8.7648","3.7","0","7.354","7.583","6.6718","0.8856","3.3","1.8811","5.889","7.3296"
"466990","3.3775","1.4555","-2.7","-2.7","1.8385","1.6454","1.3","0","-3","-2.3635","-3.1","-2.2651","2.911","2.4513","-1.7","-2","-1.9919","0.6156","4.1362","1.4784","-0.4689","4.9804","2.0785","-2.2553","-2.659","-2.6","1.9734","0.3647","0","-1.9"
"467050","8.9201","8.3499","2.8925","4.2898","4.4431","2.913","1.0927","-2.3635","6.2816","5.8985","0.6498","3.1408","6.1284","6.3582","3.6373","3.1408","3.9068","-0.3647","4.6729","4.5033","1.9917","5.7453","5.889","4.5899","-2.7251","2.5115","4.9363","3.0311","5.456","2.1651"
"467060","-2.3","2.0683","-2.1651","0.3473","-1.7854","0.75","0.4515","0.7524","4.924","-2.5","-2.8191","-1.8794","0.9235","-1.9053","-1.7727","-2.0673","-2.8559","-2.0673","2.6812","-1.6454","-2.5605","1.3339","-3.5453","-2.1613","-2.7575","-2.5605","-1.9696","-2.2553","-2.1666","-2.8559"
"467080","-1.2803","-2","-1.299","-1.1258","-0.9526","1.3787","1.4722","1.6742","3.5708","2.1449","-1.9696","-1.3787","2.6","-1.7727","1.0725","-1.4","1.7854","1.2124","2.7","-1.4772","-1.5","2.3492","-1.5588","-1.0392","1.2213","-1.9734","-1.5","-1.3","1.0725","0.6156"
"467110","5.8024","4.7631","1.607","1.7619","2.6847","0.5383","0.7866","-0.8356","3.1177","2.8191","1.7854","2.462","3.9467","3.8527","2.1855","2.2517","3.3829","1.3856","3.9467","2.3747","0.3299","3.294","3.294","2.5279","0.4341","1.6454","2.4513","1.7998","3.0311","1.9284"
"467300","11.8273","9.449","5.9136","4.25","4.2","0.8682","1.7443","1.2655","4.45","1.5976","2.1547","2.95","5.65","7.2635","3.7","4.371","6.1708","3.1","5.65","3.2834","2.5","7.15","6.1","4.2","1.0245","6.588","6.685","5.7208","5.25","0.8856"
"467350","4.5","3.6","2.35","2.1","1.5049","0.5557","0.9919","0.3473","2.55","0.8856","1.1287","1.45","2.85","2.9","2","1.85","2.65","1.6","2.75","0.8856","0.7866","3.5","2.0863","1.6417","0.4689","1.45","2.55","2.2","1.8469","0.5557"
"467410","-1.5049","-0.4689","-0.8893","-0.8208","-0.8551","-1.5975","-0.3473","-1.6853","-0.4862","-0.7866","-2.0673","-0.3994","-1.2313","-0.4862","0","-0.7182","-1.0603","-0.4862","-1.5049","-1.7355","-0.4515","-1.5733","-1.1629","-0.4168","-0.4168","-0.6599","-0.5557","-1.0945","-0.5209","-0.6156"
"467420","0","0","-0.3647","0","-0.7182","-1.0725","0","0","-0.382","-0.3473","-1.157","0","-0.5209","0","-0.85","-0.6498","-0.4862","0","-0.712","-0.3994","-1.3499","0","-0.9919","-0.5814","-2.0785","0","-0.4689","0","-0.8208","-0.5814"
