"stno","X2010.09.01","X2010.09.02","X2010.09.03","X2010.09.04","X2010.09.05","X2010.09.06","X2010.09.07","X2010.09.08","X2010.09.09","X2010.09.10","X2010.09.11","X2010.09.12","X2010.09.13","X2010.09.14","X2010.09.15","X2010.09.16","X2010.09.17","X2010.09.18","X2010.09.19","X2010.09.20","X2010.09.21","X2010.09.22","X2010.09.23","X2010.09.24","X2010.09.25","X2010.09.26","X2010.09.27","X2010.09.28","X2010.09.29","X2010.09.30"
"466880","1.2","1.0337","2.6","2.1","-1.5975","-1.5035","2.2651","4.7","3.3","-0.9193","-0.6","-0.4446","1.5757","-0.4446","-0.2605","1.9696","1.7727","0.2778","6.7952","-1.9","-0.4788","2.1613","3.1514","2.9544","2.8559","1.5757","-0.6498","3.6648","3.2909","3.6373"
"466900","1.1","1.4","1.95","0.3299","-0.342","-0.9193","0.2605","3.2174","2.2","-1.0927","1.0833","0.9642","1.3789","1.157","-0.9959","0.4446","0.2778","0.4515","3.8971","1.25","0.7","1.4555","0.6498","0.3299","0.2605","0.3126","0.75","1.6914","0.8356","0.85"
"466910","0","-0.9898","-1.0072","1.4","-0.2778","0","0","0","-1.2676","-0.3299","-0.191","-0.3647","-0.4341","0","0","-0.4689","-0.9919","-0.9898","0","-0.9724","0","2.1651","0.6156","2.1613","2.1","-0.3126","-0.2952","0.5557","0.6078","-0.3994"
"466920","1.5975","2.659","3.5708","2.6847","1.4722","-0.3762","1.9734","5.121","3.5708","-0.7713","1.0337","-0.9193","1.9919","0.5814","0.4788","2.0681","1.6742","-0.5472","6.8937","2.5372","1.2216","2.0673","3.1177","2.7713","2.5981","2.0785","1.9734","3.5507","3.9837","3.6373"
"466930","0.766","-0.3762","-0.2431","1.2856","0.6128","0.6894","1.1491","0.3126","-0.2431","0.6894","0.45","-0.3078","0.8863","0.6128","-0.5142","0.513","0.6","-2.3635","1.65","-0.7524","0.2778","0.6498","0.7866","1.1971","0.5814","0.8426","0.7713","1.6087","1.05","1.5975"
"466940","-1.0261","2.2498","3.2889","1.9917","-1.9917","-2.0683","2.1651","2.6046","2.5069","1.15","0.4168","0.684","1.9919","-1.15","-1.4141","-1.607","0.4515","2.3599","1.5802","1.7101","0.6498","1.05","2.5712","1.6712","1.3789","0.6156","-0.3647","2.7578","1.55","3.15"
"466950","6.8","4.75","7.0148","-1.5733","-4.3301","-5.1962","2.8925","7.7076","5.4","4.3437","2.3257","1.6075","1.6075","2.9","1.2997","2.4432","2.8925","1.4413","13.5966","5.0277","3.215","1.7101","5.8985","3.45","4.4","2.9","2.15","4.5033","4.06","6.0422"
"466990","0","-0.5557","-2.1651","-1.9919","-2.0673","-2.1613","2.3783","0.4862","-1.607","0","0.6946","-1.9053","-2.0785","-2.2215","-1.9919","-2.5981","-2.9445","-2.7713","9.209","-2.4426","-2.911","-1.5321","2.2651","1.8","0.8208","1.4772","1.6853","-2.6311","2.462","2.7575"
"467060","1.0593","2.0521","1.6075","-1.3856","2.2","1.7321","2.2553","1.9837","2.2573","0","1.0261","1.4","0.4689","-1.8794","2.462","-2.1613","3.3483","-3.8408","1.997","1.0072","0.9235","1.3","2.8191","1.8385","-1.5035","0.6498","1.7998","2.1613","1.7727","1.5321"
"467080","1.7619","2.314","2.6812","1.5975","1.7727","1.5975","2.6311","3.2174","3.2909","0.3994","1.1","2.2553","2.0681","1.6742","-1.4772","-2.1613","2.4432","0.4862","6.8178","2","0.7524","2.1666","2.8559","1.7321","-1.8","-0.4446","1.7727","2.4","1.4722","2.4513"
