"stno","X2012.08.01","X2012.08.02","X2012.08.03","X2012.08.04","X2012.08.05","X2012.08.06","X2012.08.07","X2012.08.08","X2012.08.09","X2012.08.10","X2012.08.11","X2012.08.12","X2012.08.13","X2012.08.14","X2012.08.15","X2012.08.16","X2012.08.17","X2012.08.18","X2012.08.19","X2012.08.20","X2012.08.21","X2012.08.22","X2012.08.23","X2012.08.24","X2012.08.25","X2012.08.26","X2012.08.27","X2012.08.28","X2012.08.29","X2012.08.30","X2012.08.31"
"466880","3.294","-3.5507","1.9734","-0.4104","-1.3856","-3.5","-4.7924","-1.9919","-0.7071","-0.2084","-0.3299","-0.191","-0.191","2.0681","3.9392","2.8","-0.8863","-1.6454","2.2651","2.3635","2.2651","2.0673","2.8191","5.0225","4.1362","0","2.0681","-2.7575","-2.3635","-0.4446","-0.3762"
"466900","1.85","0.712","1.15","0.1563","-0.5785","-1.0927","-2.1613","-0.7","0.6","0.65","0.55","0.3762","-0.5142","0.6","1.8385","0.9577","0.65","0.766","0.9","0.85","1.2213","0.2952","0.6498","2.9445","1.5321","0.2257","-0.5785","-1.8794","-1.1276","0.5785","0.7071"
"466910","-1.2329","-1.0245","1.0261","0","0","0.9203","0.6946","0","0","-0.2257","0","1.1491","0.2605","0","-0.712","-0.9377","0","-0.3647","-0.3647","-0.9577","-0.3647","-1.3","-0.5209","-1.1461","-0.7293","0","0","0","-0.8208","-0.2952","-0.3299"
"466920","2.55","1.8","1.157","0","-1.2124","-2.1613","-4.0377","2.1666","0.2431","0.2431","0.2952","0","1.4772","2.6","4.3","3.3829","0.191","2.1","2.3492","2.0683","2.7575","2.5605","3.2499","5.9088","4.4316","-0.7","1.8711","2.9544","-1.9734","0","1.0833"
"466930","-2.6354","-0.5036","0.8","0.766","-0.2431","-0.7182","-1.2856","-0.3762","0.5362","0.4596","-0.6928","0.8426","-0.8457","0.9526","0.8999","-0.4104","-0.1736","0.6128","0.5362","-0.4","1.0725","-0.75","-1.15","2.0673","1.15","-1.1","-0.2605","1.6742","-1.1491","0.5142","0.6062"
"466940","1.7191","-5.0559","0.9919","1.0285","0","-4.5197","-5.8261","1.45","-1.3023","1.157","-1.3499","-2.4513","1.5321","2.5115","2.3383","2.5279","1.157","1.1","2.0681","1.6087","1.607","0.6251","2.3","4.4167","2.3383","0.3994","-1.3499","-3.101","-2.8191","0.85","0.8"
"466950","11.8737","11.3253","5.9201","4.6281","-3.7924","-12.8172","-17.7265","2.4967","0.8161","0.4515","2.6046","1.9153","1.0261","1.5733","5.5442","5.8985","2.0785","2.3747","3.294","3.2782","2.15","2.6","4.6923","8.5","5.889","-2.3599","1.476","8.5","-10.242","2.8579","4.8497"
"466990","2.3257","-0.7293","-2.3383","-2.4249","-1.5035","-2.0785","-2.1651","2.7575","0.4341","1","-2.4249","-1.9919","1.9284","-2.6311","2.3635","0.6772","1.9919","2.3635","1.5427","1.6087","-2.5981","0.7293","4.1138","3.6648","0.4515","-3.2889","0","0.6078","0.8893","2.6","-2.2553"
"467060","2.0521","3.8302","-2.3","-1.9926","-1.8711","-1.7727","-1.5975","-2.1666","-1.8187","1.6087","-1.5035","-2.2651","-1.8187","1.9696","1.75","1.9495","1.2803","-2.3492","1.75","1.1287","-1.6454","-3.2499","0.5209","5.5155","1.1629","-2.3635","1.25","0.6078","-1.2803","1.9696","1.1287"
"467080","3.5","3.4711","-1.2124","2","-1.55","-3.2909","-2.7575","1.6","1.7854","1.0392","-1.7727","-1.6742","-1.7854","1.6","3.2499","3.7239","1.3156","1.8","2.2553","2.2","2.0673","-2.4","3.3775","5.4164","3.195","-1.2","1.7727","1.8641","-1.0337","-1.8","2.1"
"467110","0.6599","-1.9734","-2.2981","-1.3023","1.4555","-1.7321","-0.9642","-1.5427","-1.2213","-1.9917","-1.4","-1.25","0.3473","-0.75","2.911","2.2981","1.8187","-0.8356","0.4446","1.6742","1.6087","1.7998","1.1629","0","4.7631","3.3706","1.4141","-2.3492","1.4141","0.2431","1.2213"
"467300","-3.2646","-10.8065","-1.4066","-0.9203","-0.3647","-2.0681","-3.2889","-1.2503","1.285","-2.1889","-1.2676","2.2915","-0.712","-1.7355","1.6853","1.0419","2.1547","-1.8187","-2.1613","-1.4555","-1.5321","-1.0766","-2.3269","-2.3443","10.3405","3.4711","3.1408","-6.4","-0.8335","-0.4689","1.607"
"467350","0","-6.108","0.7293","0","0","-0.342","-0.2605","0","0.5904","0.6425","0.573","0.5383","0.382","-0.4104","0.8208","1.3","0","-0.9848","-1.1818","-0.9848","-0.7071","0","0","0","3.5353","1.85","0.382","-2.7251","0","0","-0.6128"
"467410","1.0245","-3.9853","-1.4023","0","-1.8","-0.9","-2.3492","-1.65","0.573","2.5279","0","0.4689","-1.9696","-0.8893","0.2952","-1.5321","-0.5036","-0.8999","-1.5588","1.0725","-0.684","1.1491","0.5383","0","3.8971","1.3023","2.7575","-3.3775","-1.4141","-1.9696","1.9696"
"467420","-1.094","-5.3694","-1.3339","0","-1.7321","-0.85","1.2","-1.1287","2.1855","1.6","0.9577","1.9284","-1.8187","-1.7619","0.6498","-1","-1.4","-0.4788","-1.6742","1.0285","-1.4555","1.4722","0","2.3783","2.6354","1.0285","1.5321","-3.9392","-1.7619","1.05","-1.5975"
"467440","-0.7293","-3.6639","-0.3473","0","-1.3","-1.9151","-1.2213","-0.2257","0.2952","1.1258","0.4788","0.1563","-0.8426","-1.3789","-0.8457","0.8208","0.382","0.9193","-1.2","-1.3787","-1.5588","-1.2257","-0.4446","2.8","1.75","0.7524","1.6","-3.5507","-1.4","-0.191","0.9193"
"467480","0","-4.9804","-1.1971","-0.7866","1.2124","-1.0833","-0.4168","-1.1971","-0.9577","-0.9577","0.5036","-0.9577","-1.6853","-0.7","-1.4722","-1.6914","1.6087","0.45","-1.3787","1.0725","0.9959","0.7","-0.85","1.0285","0.382","1.299","0.55","-2.3","-1.3","-1.157","1.5757"
"467490","0","-0.6772","0.3126","0","0.6062","-0.1389","0.4104","0","-0.4788","-0.3647","-0.3299","0.9","-0.2257","-0.65","-0.191","-1.0725","-0.6894","0.8457","-0.55","0.6128","-0.1563","0.1736","0","0","-0.45","-0.4446","0.5","-1.3856","-0.513","1.1818","0.8457"
"467530","1.4141","-3.6438","1","-0.8426","0.7878","1.1818","-0.1736","0.4104","0","0.342","0.5785","0.8356","-0.1736","0.3078","0.9848","0.1389","-0.2084","0.1389","0.1389","-0.5909","0.1389","0.9848","1.2856","1.9919","0.8863","-0.2394","1.6","-1.7355","0","0.1216","-0.8457"
"467540","0","-1.5733","-1.4","-0.3473","-0.9959","-1.5975","-0.3994","-1.5","-0.3647","-1.2","-1.1","-0.7524","-1.299","1.25","1.95","1.65","-1.3156","0.75","-1.5588","1.6087","1.157","-1.2216","-1.3787","4.5197","0.85","0.75","-2.5372","-2.15","-1.05","-1.8794","1.2257"
"467550","-1.0945","-5.121","-6.5778","-2.764","-1.0261","-2.3","-2.3","-4.7","0.7467","-6.8","-5.2828","-3.9068","4.6286","4.8256","8.2693","7.9669","3.0529","3.101","2.913","3.101","1.9734","-0.5472","-0.7524","12.6859","4.8852","3.0311","4.9793","-3.75","-7.2876","3.0311","3.6438"
"467571","1.7785","0.7293","0","1.0833","1.0833","-1.4","-1.1818","-1.8794","-1.2803","-1.2","-1.6","-1.2803","-1.2216","-0.6428","1.2216","0.5","1.1","-1.0392","-0.866","1.1818","1.1818","0.8893","1.0945","4.9804","1.1258","1.5321","0","-1.3787","-1.7","1.0833","1.2803"
"467590","-1.9053","-4.3301","-2.8191","-2.0681","-1.7727","-3.5708","-3.5453","-3.1514","-1.3789","-1","-1.9696","-1.2803","-0.9642","0.3994","3.0854","3.5","2","0.342","1.5975","1.9151","0","-0.513","-0.3762","-5.9201","0.4168","2.5","3.4641","-6.7","-2.1613","-1.2803","1.5757"
"467610","0.8682","-1.3","0.3473","1.25","-0.95","-0.7","-0.4446","-0.75","-0.4446","-0.65","1.4141","-0.95","1.5","1.4023","1.95","0.6156","1.8711","1.5","-1.2","-1.35","2.4426","1.1971","0.9724","2.4","1.4784","-0.6","-1.2856","-1.9","-0.75","-0.8","0"
"467620","-8.1","-19.0758","-10.8253","-9.2665","-8.7391","-14.1894","-17.2903","-12.4708","-10.8253","-11.0851","-10.9004","-10.3366","-4.6985","0.9898","0.9898","-0.8682","-3.2499","1.1629","0.573","0.712","1.3024","1.1634","3.557","-2.1185","-4.1781","-3.4641","0","-4.428",NA,NA,"2.6812"
"467650","-1.2213","-3.8567","-0.6","-0.35","0","-0.866","0.2431","-0.4788","-0.2571","-0.3078","1.1818","0.2431","-0.45","-0.45","-0.1736","-1.0285","-0.2431","0.3078","-1.2216","-0.65","-1.0337","-0.5909","-0.191","-0.5383","0","-0.8999","-0.0868","-2.5605","0.6062","-0.3214","-0.9959"
"467660","-0.3299","-2.2215","-2.0569","1.157","-1.1491","-0.8426","-0.8999","1.4722","-0.766","-0.191","1.2124","-1.1491","1.0285","1.7619","1.9919","0","0","1.3856","1.5","-1.3789","-0.9","-0.9959","-1.3023","2.5","0.9642","-0.2084","-0.8","-0.4341","-0.9193","0.75","0"
"467770","0","-2.2401","1.8469","0.4689","-0.5814","-2.3635","2.314","0.8509","0.712","0","0.8682","0.6946","-2.9544","0","-0.6156","0.5209","0.8208","-1.0927","-1.25","1.5427","-0.4341","0","0","0","0.8551","0.7293","0.5557","-2.8925","0.6078","0.4689","-1.15"
"467780","1.997","-10.0547","0","0","-1.7321","-1.1","-2.4249","-0.8893","0.6425","2.314","1.2313","0.5557","1.2856","-0.6599","0","-0.4515","0","-0.4788","-1.7321","1.3023","-1.05","0","1.3545","1.1634","2.8344","1.5588","1.4722","-5.4502","-1.1","0","1.0725"
