"stno","X2017.08.01","X2017.08.02","X2017.08.03","X2017.08.04","X2017.08.05","X2017.08.06","X2017.08.07","X2017.08.08","X2017.08.09","X2017.08.10","X2017.08.11","X2017.08.12","X2017.08.13","X2017.08.14","X2017.08.15","X2017.08.16","X2017.08.17","X2017.08.18","X2017.08.19","X2017.08.20","X2017.08.21","X2017.08.22","X2017.08.23","X2017.08.24","X2017.08.25","X2017.08.26","X2017.08.27","X2017.08.28","X2017.08.29","X2017.08.30","X2017.08.31"
"466880","-0.55","-0.342","-0.2084","-0.4788","-1.607","-1.8385","-1.4784","-1.6853","-2.1212","-1.55","-1.2213","-1.4722","-0.9","-1.8187","-1","1.4095","-0.4104","-0.2084","-0.2431","1.7854","3.195","3.195","0.9526","-0.2257","1.6914","1.9734","-0.4104","2.1613","2.913","2.913","3.6648"
"466900","0.6428","-0.6128","0.5","-0.7713","-1.1258","-1.1491","-0.8999","-1.3856","-1.8794","-1.8711","-1.0725","-0.8426","-0.9959","-1.1258","-1.1258","-0.8356","-0.5785","-0.7794","0.9","-1.0833","1.3787","3.2043","0.513","-0.9397","1","1.9917","0.9","1.157","1.2257","1.1258","0.65"
"466910","0","0","0","0","0.3299","2","1","1.05","1.7321","0.7866","0.7182","0.2431","0","0.5472","0.6498","0","0","0","-0.2605","1.4095","-0.573","-1.285","-0.6078","0","-0.5209","-0.9203","-0.5036","0","0","-0.4341","0.5383"
"466920","0.8999","0.3762","0.2084","0.65","-1.9053","-1.6","-1.8","-1.8794","-2.913","-1.9917","-1.8711","0.75","-0.513","-1.2803","-1.5757","1.2257","0.2257","0.6","1.3023","1.2213","2.6046","4.7271","1.2257","1.2216","1.15","3.6438","1.5975","1.8385","2.911","2.7578","3.294"
"466930","0.5","-0.45","-0.45","0","-0.9193","-0.8356","-0.866","-0.7071","-0.8","-1.4095","-1.1","-0.4596","-0.35","-0.5142","-0.1736","-0.1563","-0.2736","0","0.4","0.1563","1.3023","0.3299","-0.191","-0.3","-0.3762","-0.2605","-0.1216","1.5975","0.2778","0.9","1.607"
"466940","0.8999","1.05","1.3499","1.2","-2.2215","-1.8","-2.5712","-1.9284","-2.2","-2.9568","-0.8893","1.4","0.7524","1.1","1.157","0.7524","1.2","1.15","1.2","0.9577","2.0569","3.0529","0.7182","-0.684","2.3383","2.8579","-2.0569","1.8385","2.4513","2.1449","3.294"
"466950","3.7536","2.2215","2.462","-0.6599","-7.8785","-9.7496","-8.4","-8.7648","-11.2268","-11.4238","-7.7","-7.1","0","1.2997","1.7785","1.75","1.7998","3.195","2.5069","1.4707","5.8024","10.4306","3.9","3.2139","4.9804","7.3296","5.0743","-3.8527","5.8104","5.2828","6.2816"
"466990","0.8551","-1.3856","2.1","0.9","-1.6087","1.157","1.3789","-1.9734","-1.607","2.6311","-1.3856","2.3635","1.4784","1.5588","1.3023","-1.6454","1.5588","1.3789","-1.3789","2.3492","1.55","-0.4168","0.5383","-1.4722","1.4141","-1.7619","-2.0681","2.2651","-2.6311","1.35","0.8208"
"467050","-1.55","-2.5279","-2.5372","-2.1","-5.8985","-5.3994","-5.2066","-5.9779","-6.8778","-6.3636","-4.7566","-3.5353","-2.95","-4.4352","-2.6","-2.9876","-2.2651","-0.6156","-1.7854","-2.4","5.2091","4.4167","0.9642","-0.4341","-1.9734","-1.8187","-2.8191","2.5712","5.3694","5.9756","6.4348"
"467060","-1.8187","1.5035","-2.1613","1.7355","1.607","2.0673","2.0683","1.8711","2.0681","-2.4432","-2.2517","2.1666","1.7355","-2.1613","-1.5321","1.9284","-1.6853","-2.4432","-2.2517","1.8711","-2.1651","1.7101","1.8641","1.4784","2.5712","2.1","2.0569","-1.6454","-1.9053","-1.8385","3.3829"
"467080","0","1.157","1.2856","1.3789","-0.3299","1.0285","1.9696","-1.3023","-1.157","1.6454","-1.0927","2","-1.7321","0.95","1.6454","-1.9053","-1.3499","-1.4555","-1.2213","1.5321","-1.4141","2.913","0","1.7619","1.6712","3.195","1.3","1.2856","1.4784","-1.4784","1.2655"
"467110","-1.8","-0.4168","-1.6853","-1.7619","-1.9284","-1.8641","-2.2981","-2.764","-3.0211","-3.294","-2.0569","-2.4513","-2.6812","-2.2981","-1.15","-1.5427","-1.8385","-0.9","-0.7866","-1.4722","2.6847","4.2435","3.1514","1.3499","0.4788","3.4468","0","-1.3856","3.195","2.8925","3.9837"
"467300","-1.4239","2.25","-2.9876","-0.5383","-2.4513","-3.8302","-3.7282","-4.2424","-4.5963","-5.3623","-4.6985","-3.5708","-3.2909","-3.7239","-4.2286","-3.6648","-2.1666","0","0","-1.7998","0","5.3994","5.25","1.95","-1.4141","-0.684","-0.9377","-3.0854","-3.0211","0","2.35"
"467350","0","0","-0.3994","-0.3994","-0.5814","-1.15","-1.2","-0.573","-0.8893","-0.9235","-1.6087","-0.3647","-1.3789","-0.4168","-1.3789","-0.3126","-1.2124","-1.3156","-1.1491","-1.6","0","2.3783","0","1","-0.75","-1.2257","-0.4515","-1.6853","1.75","0.5383","1.5049"
"467410","2.9445","1.6914","-0.6498","-1","-1.4555","-1.1","0.9577","-1.4","-1.3","0.8893","-2.4","-2.3635","-1.2856","-2.0673","-1.6853","-1.2213","-1.7","-0.382","-2.4432","-1.3","-1.5","1.4141","1.2655","0","0","0","0.3473","-2.2215","-1.6914","1.5757","1.0285"
"467420","1.1287","0.3299","1.9734","-1.8187","-1.9053","-2.2553","-2.913","-2.5981","-2.5115","-2.7251","-2.3492","-2.0681","-2.0673","-2.2553","-2.1613","-2.0673","1.6","-1.9696","-1.7619","-1.6853","-0.9577","1.2257","0.6251","-1.4095","-0.3473","0.2778","-1.6914","-1.2","-0.9","1.6853","0.85"
"467440","0.3647","0.2257","-1.3156","-1.4","-1.6454","-1.8385","-2","-1.8711","-1.7854","-1.9919","-2.1651","-1.7619","-1.9734","-1.4141","-1.9919","-1.0927","-1.5757","-0.95","-1.9151","-1.607","-1.607","1.8","1.95","0.85","-1.4141","0","-0.382","-1.5427","-1.7321","1.5035","-1.2124"
"467480","1.25","-0.3473","-1.4095","-1.9734","-2.2553","-2.3383","-3.195","-1.6","-2.5279","-2.4249","-2.3383","-2.0673","-2.4432","-2.1613","-1.9919","-2.1666","-1.4095","-1.1818","-0.2084","-1.2216","-1.299","-0.4446","0","1.0725","-0.7071","1.0833","1.5757","-0.75","-0.8356","0.2952","-0.8863"
"467490","0.2257","-0.65","-0.7794","0.6","0.5472","-1.1","-1.1","0.3994","0","0","0.3299","-0.3299","-0.7182","-0.3473","0.85","-0.5814","0.6894","0.8426","-0.3078","-0.1736","-0.3078","-0.4","0.5638","-0.1563","-0.6428","-0.7518","0.7713","-0.2605","-0.2257","-0.2084","-0.3078"
"467530","0.2778","0","0","-0.6","0.1042","0.35","-0.1563","-1.2803","-0.2431","-1.3787","0.1736","0.35","0.1563","-0.8356","0.1216","0","-0.5362","0.9397","-0.6928","0.8426","1.7727","1.1818","0.5362","-0.1216","0.5142","-0.866","-1.0337","0.9397","0.8863","1.2","1.1818"
"467540","-0.6156","-1.2124","-1.4095","-1.299","-1.3856","-0.866","1.2257","-1.25","-1.35","-0.4515","-1.2257","-1.3789","-1.5588","-1.6454","-1.6454","-1.4722","1.2216","-1.3856","1.5975","1.0725","1.5","2","-1.0725","-1.0392","1.4784","1.3","-1.299","1.5427","1.7","1.45","1.35"
"467550","-8.0814","1.5733","1.607","1.4784","-1.5975","-1.1276","1.55","-4.6045","-5.6382","-5.5442","-3.0311","-2.8191","0.7182","-0.3299","1.607","1.2","-1.2216","1.4772","1.9","1.0833","0.382","9.6995","2.5309","2.8283","5.2857","5.45","1.7101","1.8711","4.3226","6.108","5.3351"
"467571","0.7518","-0.866","1.1818","-1.3156","-1.2803","-1.6742","-1.9","-2.1666","-2.462","-2.1","-1.5757","-1.3787","-1.5","-1.4772","-1.3787","-1.1276","-0.866","-0.9193","1.0337","1.1818","1.5","-1.5035","0.7878","1.0833","-0.8426","-0.7794","-1.1818","1.8","1.4784","2.2981","2.4513"
"467590","-0.7182","-0.65","-1.3787","-1.5757","-2.462","-2.8559","-2.9544","-3.2499","-3.6438","-4.0377","-2.1613","-1.6454","-1.8794","-2.1613","-1.6914","-1.2803","0","1.5975","1.4095","-0.8","0.4168","4.8","3.4","1.1276","2.2553","3.7588","2","0.382","1.2313","2.3","3.05"
"467610","-1.0603","0.8893","-0.95","-0.9","-0.8","-0.85","1.15","0.95","1.1","0.8208","-1.2856","-0.9","-1","-0.95","-1.05","-0.95","-1.05","-1","-1","-1.5","1.7443","0","-0.9","-0.85","-1.2","-1.4","-1","1.85","1.5733","1.5049","1.2655"
"467620","-9.6522","-9.6995","-4.8864","-8.8331","-10.1325","-14.8471","-13.7195","-11.9512","-15.1291","-16.5386","-9.5849","-7.6115","-8.054","-10.8253","-9.5263","-6.0622","-2.4432","1.9","1.95","2.25","7.65","9.2572","4.2435","2.2553","1.5733","3.2139","3.2043","0","1.0593","1.1982","1.1113"
"467650","0","-0.9959","-0.4","-1.2803","-0.342","-1.1276","-1.3856","-1.6742","-1.1258","-1.1","-1.1818","-0.2084","-0.866","-1.2124","-1.3156","-1.1276","-0.4104","-0.45","-0.2052","-0.5","-0.45","0","-0.342","-1.3856","0.6","0","-0.75","-1.2216","-0.45","-0.55","0"
"467660","-0.3994","0.6428","0.1736","-0.7071","-0.45","0.6894","-1.0392","0.9193","0.9526","0.9526","1.0392","0.2084","0.2257","0","0.2257","0.8426","-0.866","1.0337","1.1276","0.65","0.7866","1.15","-0.25","0.6928","0.9526","0","-0.5142","0.8","1.6087","1.2213","-0.1563"
"467770","2.2","2.0569","-3.007","-3.195","-2.9876","0.7467","-0.8161","3.1497","-0.8856","2.9568","-3.0642","-3.2909","-3.1408","-3.1408","-3.2909","-3.2909","-1.8187","-1.6853","-1.299","-1.9919","-0.8509","1.05","1.4095","-1.9151","-1.9053","1.4141","-1.9917","-1.95","-1.0945","-0.6251","0"
"467990","-1.094","-1.45","0.6772","-2.4","-4.2424","-3.7924","-4.6729","-3.8","-5.3994","-1.9837","-2.6046","-3.7924","-3.45","-4.3067","-4.8261","-3.2174","-1.5427","0.9193","0","1.1258","1.607","5.456","3.5453","1.5035","2","3.2043","2.913","1.3787","0.8208","2.7713","4.0703"
"C0A520","0.0968","0.2347","-0.3886","-0.5992","-1.1591","-1.3998","-1.4991","-0.9887","-1.722","-1.6742","-1.2982","-0.8995","-0.6772","-1.0973","-0.9994","0.0939","0.2779","0.3147","0.2796","1.0177","3.1031","3.8162","0.0832","0.4684","1.0517","2.384","0.809","1.7835","3.444","3.1715","3.8573"
"C0A530","0.45","0.2344","0.3536","0.1509","0.0261","0.0684","-0.3709","0.0349",NA,NA,NA,NA,NA,NA,"0.2817","0.328","0.227","0.2248","0.1253","0.0628","0.229","1.5214","0.1854","0.2817","0.5288","0.7488","0.2419","0.7981","1.9032","0.3435","2.2839"
"C0A540","0.0156","0.0174","0.1841","0.1576","-0.0382","-0.0966","0.2837","0.1841","-0.0484",NA,NA,NA,NA,NA,"0.0052","0.206","0.2007","0.2034","0.3654","0.3709","0.328","0.8947","0.4663","0.1805","0.4848","1.3244","-0.0974","0.2427","0.383","0.0695","0.4891"
"C0A550","0","0","0","0","-0.2945","-0.4728","-0.1975","0","-0.2719","-0.197","-0.0857","-0.0988","0","0","0","0","0.0899","0","0","0.0921","0.0934","0.5871","0.1714","0.0829","0.1389","0.2516","0.0799","0","0","0","0.0883"
"C0A560","0.0487","0.0157","-0.0244","0.0262","0.1545","0.1145","0.0557","0.1103","0.0609","0.4213","0.0695","0.0523","0.0209","0.0487","0.0523","0.0349","0.0349","0.1953","0.2339","0.1812","0.135","0.1777","-0.0262","0.0261","-0.0974","0.2099","0.4286","0.2781","0.014","-0.0695","0.3611"
"C0A570","0.4938","0.3951","0.4993","0.5638",NA,NA,NA,"0","0.5909","-0.6784","0.4938","0.4993","0.3978","-0.2396","0.4951","0.0627","0.9563","0.5768","0.6932","0.7878","0.7995","5.3366","0.7922","0.5992","2.1436","3.202","0.6999","1.817","2.3182","0.9962","1.6742"
"C0A640","0.0777","0.1981","-0.1995","-0.0845","-0.2517","-0.1172","0.0977","-0.3682","-0.4494","0.1873","-0.2677",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C0A650","0.1847","0.2939","-0.4974","0.206","-0.7824","-0.4386","0.4474","0.4114","-0.4326","0.7641","-0.3709","0.3605","0.1627","0.0977","0.159","0.1721","0.309","0.1454","0.412","0.3756","0.6561","0.6356","0.1939","0.2","0.3394","0.1046","0.3268","0.4","0.6772","0.4015","0.9027"
"C0A660","0.0208","0.2472",NA,NA,NA,NA,NA,NA,NA,NA,"0.2084","0.1103","0.2424","0.341","0.3597","0.121","0.1553","0.0262","0",NA,NA,"0.4961","0.0836","0.104","0.263","0.43","0.1145","0.3914","0.7989","0.2407","0.7715"
"C0A860","0.529","-0.2588","0.4357","0.0314","-2.2875","-2.9826","-2.3846","-2.5811","-5.0327","-3.6709","-1.6217","-0.8756","0.7625","0.6018","0.0384","0.8425","0.4225","0.5665","0.3225","0.3583","2.0768","2.3942","0.5333","0.6889","0.8988","1.7997","1.0324","0.6339","1.9917","1.6821","2.5427"
"C0A870","1.6458","-2.9799","-2.5984","-4.0165","-7.9951","-8.3795","-6.8989","-7.4077","-10.0247","-7.9898","-4.81","-2.8929","-3.2754","-3.3257","-4.6286","1.0034","-2.1946","-3.3257","1.3145","-4.1994","7.6251","7.8808","0.1117","0.0332","3.1408","5.2069","-3.7423","2.2927","6.6649","6.7","7.8892"
"C0A880","0.4316","0.8192","0.4815","0.8785","0.4994","0.2724","-0.0576","0.5991","-0.8229","0.8776","-1.0918","0.7071","0.6151","0.1045","0.3878","0.8229","1.0692","0.5878","0.3708","-1.0625","1.3584","1.1069","0.3285","0.6466","0.2644","1.1389","0.6489","0.5557","0.2025","0.4589","0.803"
"C0A890","-0.0988","0","0.0342","0","-0.1981","-0.3951","0.2","-0.0707","-0.0279","0.1169","-0.1854","0.0585","0.0309","0","0","0.0629","0.0891","0.0988","0.0259","-0.0998","0","0.2735","0.1231","0.0518","0.2837","0.1172","0.1498","0","0","0","0.0259"
"C0A920","0.5248","-1.0462","-1.3641","-1.3023","-3.3162","-3.3775","-2.6792","-3.0858","-5.5442","-4.3264","-2.7074","-1.9734","0.9368","-1.2434","-2.0539","-0.9326","-1.0103","-1.4266","1.4127","-1.8187","2.7113","3.4059","1.3743","0.4589","1.782","2.9944","1.7539","1.7659","2.8841","2.3752","2.9737"
"C0A940","-0.433","0.2084","-0.5438","-0.2298","-1.3595","-1.9924","1.817","0.0244","-2.2286","-3.0882","0.5999","0.2331","0.2868","0.3825","-0.3236","0.215","0.3214","0.4415","0.394","0.5638","0.7872","0.1308","0.1247","0.3886","0.0784","0.515","0.1219","0.341","0.5706","0.5481","1.3365"
"C0A950","1.1437","0.0733","1.0896","-2.1666","0.8139","1.9509","-3.5863","2.0861","1.172","0.8098","0.7016","1.2052","1.6263","1.35","1.309","1.0521","0.6774","2.1786","2.0145","1.606","5.3704","2.9301","1.2543","1.4707","1.1647","1.8192","1.2864","2.4432","4.8515","4.6951","7.7573"
"C0A970",NA,NA,NA,NA,NA,NA,"1.3","-0.0838","-1.2185","2.4321","-1.4554","-0.7423","-0.5475","1.6771","-0.4515","-0.0698","0.5383","1.5733","2.5981","0.3201","0.0558","4.0636","0.6014","-0.3763","1.7981","4.2966","1.2128","-2.1651","1.6401","1.607","2.5858"
