"stno","X2011.04.01","X2011.04.02","X2011.04.03","X2011.04.04","X2011.04.05","X2011.04.06","X2011.04.07","X2011.04.08","X2011.04.09","X2011.04.10","X2011.04.11","X2011.04.12","X2011.04.13","X2011.04.14","X2011.04.15","X2011.04.16","X2011.04.17","X2011.04.18","X2011.04.19","X2011.04.20","X2011.04.21","X2011.04.22","X2011.04.23","X2011.04.24","X2011.04.25","X2011.04.26","X2011.04.27","X2011.04.28","X2011.04.29","X2011.04.30"
"466880","-0.684","-0.5814","2.5605","2.4","3.4769","1.8187","-0.1563","2.2651","2.8579","-1.4095","3.195","4.3226","-0.4104","-0.3762","-0.513","-1.4095","1.1","2.3492","3.9837","3.5708","-0.4104","-1.3156","2.9544","1.8794","-0.3762","-1.2216","2.6311","2.5981","-0.3762","-0.5785"
"466900","1.25","0.7182","0.9577","1.1287","1.3499","1.9696","0.75","0.7182","0.55","-1.1491","0.382","0.8208","0.5814","-1.0725","-1.1491","0.684","0.5814","0.5814","1.3856","1.0603","1","1.1","1.05","1.4141","-1.3023","-1.2257","-1.0927","0.382","0.513","-0.6128"
"466910","-0.3647","0","0","-0.6251","0.684","0","0","0","-0.5036","-0.2952","2.659","4.6045","0","-0.2084","0","0.3647","-0.4341","-1.0603","2.1449","3.101","0","-0.5209","-1.5","0","-0.2778","0.6498","0","-0.3126","0","-0.3647"
"466920","1.3499","1.8711","2.8559","2.7575","4.1362","3.3483","1.5","2.7575","5.5149","-0.7","3.8408","4.8256","1.2","1.4","-1.4095","0","1.7","2.7575","5.7119","3.8408","-0.4446","-0.6","3.3483","1.2257","0.2257","0","2.5605","3.7423","1.2803","-0.8457"
"466930","0.766","0.6894","1.0261","1.4365","1.5733","1.5588","0.6894","0.6","0.7713","-0.766","1.4707","1.4023","0.45","0.6894","-0.9848","-1.2216","-0.3064","1.2213","1.4023","1.05","0.6894","-1","1.45","0.8356","0.45","-0.3762","-1.7727","0.6156","0.45","0.1563"
"466940","1.9151","0.3473","1.45","0.9551","2.1","0.3647","-1.8385","1.6712","0.5814","0.8999","1.7","2.7578","0.3299","-1.2213","-0.7182","-1.6712","0.4862","0.9642","3.6373","2.2215","-1.25","1.5427","1.0261","-0.6498","0.7524","1.05","-2.3783","1.9917","0.7182","1.2257"
"466950","6.2959","4.7631","3.55","1.6844","3.55","-2.75","3","3.5","3.9853","2.764","2.5652","4.5963","2.4625","-4.6045","2.1547","3","0.9551","4.2347","6.4086","5.3562","3.386","0","1.1982","4.4","3.1808","-5.6382","-8.9","5.8261","4.241","2.3941"
"466990","-2.3492","-2.4249","-2.5115","2.8925","2.6997","-2.6311","-2.8579","-2.7713","-0.5472","0.573","2","2.1855","-2.2981","-2.5279","0.6946","-2.9445","1.4","1.5427","-2.6","-2.2651","-3.4641","-2.5981","2.5712","-2.7251","1.6","-2.1651","1.2","0.4515","-2.7713","-1.9284"
"467060","1.35","1.45","-2.5605","2.5712","-2.7","-3.3829","-1.9919","-2.6311","-1.1258","1.35","0.8551","-1.5588","1.4","1.3","-2.0785","-1.8794","0.4168","-1.8794","-2.0673","-2.5372","1.55","1.9696","3.007","-3.1514","-3.5453","-1.8711","-2.6311","-1.2216","0.9235","-1.4095"
"467080","1.9734","1.6454","2.2651","0.7524","-1.2803","1.8187","-2.0673","1.8794","-0.4924","0.8","1.9053","1.2216","1.1491","-1.8794","1.7854","-1.157","-1.4722","-1.5975","1.3789","2.1666","1.5588","1.3156","2.0673","-1.7727","1.5321","-1.3787","1.7321","0.4","0.9848","0.8356"
"467110","-1.8711","1.9696","3.0311","3.9837","3.9834","1.9926","0.684","3.4468","2.3747","-0.3299","4.1346","3.5238","1.2856","0.2952","-0.3647","-1.9926","1.8187","2.659","4.5033","2.5069","1.9151","0","3.4641","1.4141","0.6498","-1.15","0.3994","3.4769","0.3762","-0.2778"
"467300","0","0","1.4365","2.2227","2.2748","1.2155","1.0261","2.1547","2.6336","0","2.0863","1.8233","0","0","0.6425","-2.913","1.8127","0","1.7538","1.1461","-1.0945","0.6772","4.0358","0","-2.0683","-1.3499","-3.0311","1.4365","0","-0.9203"
"467350","-0.5036","-0.3299","0.9235","1.1113","1.094","0","-0.8356","1.0603","0.6772","-1.0927","1.2655","0.9724","0","0.2605","0.2605","0","0.573","0","0.8856","1.5049","-1.0927","0","1.9837","0","-1.5975","-1.2803","0","0.9577","0.684","0"
"467410","1.4","-1.7854","-1.7619","1.4023","1.0603","-0.4168","-1.607","1.9","0.9577","0.6498","-0.4341","-0.8893","-1.4141","1","2.1212","0.4862","-1.15","0.5383","0","-1.4784","-1.3023","0.4341","0","-1.35","-1.9734","-1.7727","-1.9696","0.7524","0.5472","0"
"467420","-0.8208","-1.6","-2.0681","0","0.5036","0","-1.05","0.6078","0.4515","-0.6156","-0.8208","-0.3994","-1.8187","0.6498","-2.2981","1.4","0.7524","-0.9919","-0.4862","-0.7524","-1.3787","-2.2553","0","-1.7998","-1.2213","-1.7321","-2.0673","0.9","-0.513","0.573"
"467440","0.7182","-1.4722","-1.5321","-1.25","-1.3789","-1.3789","-1.3023","-1.3023","-1.4095","-1.3789","-1.3789","-1.3789","-1.5321","0.3299","0.8893","-1.7619","-1.6742","0.2778","-1.6454","-1.4555","-1.5","-0.382","-0.4168","-1.4784","-1.6914","-1.0725","-1.157","-1.2257","-0.9959","0.8551"
"467480","-0.7071","-0.1736","-1.3","0","0","0","-0.2257","-0.3994","-1.1491","-0.8863","-0.4788","0.2084","-0.6894","-1.0833","-1.8794","-2.4432","-0.2778","0","-0.3126","-0.8426","-0.766","-1.8","0.3994","-0.6498","-0.9959","-1.299","-2.3383","-0.342","-0.6894","-1.4555"
"467490","-0.1389","0.6894","-0.7","0.4168","-0.3299","-0.342","-1.1","0.2605","0","-0.9526","-0.2605","-0.65","-0.65","-0.4104","-1.1491","-0.3126","-0.1736","0.2084","0.5472","-0.342","-0.2084","-0.2257","0.3994","-0.6","-0.1736","-0.55","0","-0.1563","0.1389","-0.1736"
"467530","-0.4104","0.4104","1.1258","-0.9526","-0.342","-0.7071","0.6578","-0.1216","0.6894","0","0.9397","1.3156","0","-1.1276","-1.2216","-1.1818","-2.2553","-1.2803","0","-0.191","0.513","-0.5785","-1.1818","-0.866","-0.8426","-1.0833","0.2431","1.2216","0.6428","0.95"
"467540","1.6","1.2257","1.3156","2.1212","1.0603","1.607","-1.8794","-1.5588","1.2","1.0285","1.35","2.1","-1.1258","1.1491","0","-0.4862","1.4784","1.1","1.5","1.9926","-1.4095","1.5427","1.75","-1.8794","-1.2124","-0.9577","-0.3126","1.6","1.2856","-0.9235"
"467550","-4.2","-1.1287","-1.0603","-1.85","-1.55","-3.7588","-3.6373","0","0.5209","-4.9804","-2.8579","-3.0311","-2.9876","-3.3483","-3.9392","-4.4316","-5.3","-3.9392","-2.3747","-3.4468","-3.9392","-3.7423","-4","-4.6","-4.5301","-5.5","-4.1362","0","-6.5114","-7.1"
"467571","1.0337","-1.1276","0.684","1.1629","1.4","0.2778","-0.8426","0.3299","0.8208","-0.7794","1.607","1.7619","0.342","1.1","-1.4","-1.7727","0.4446","0.7182","2.7575","1.9919","-1.1258","-1.5757","0.9577","1.5","-1.1258","-1.3787","-2.0681","1.2","0.5638","-0.8457"
"467590","2.8925","0.9235","1.0285","2.6812","3.7924","2.4426","2.9","2.5605","2.3635","1.6454","1.7998","4.7495","2.5","0","0.684","-1.8187","-1","2.6997","3.7924","4.9804","2.9876","0","3.4711","3.1177","1.7854","0","-1.9919","1.65","3.8408","2.8559"
"467610","-0.7866","-1.25","-1.3","2.55","0.903","2.5279","-0.7182","-1.2","1","-0.85","1.1971","2.15","-0.75","0.3299","-1.6712","1.9","1.9","1.1629","0.6772","2.3783","-0.95","-0.5814","0.903","-1.7","-1.3","-0.8","-0.75","1.2313","-0.513","-1.4"
"467620","1.9153","1.3339","2.25","2.2915","1.0766","1.9837","1.4365","5.5442","3.0211","2.3","0.8335","1.094","3.8302","3.6438","0","-10.5655","-5.5426","2.4625","2.0179","2.0179","4.2435","0","1.3892","1.8469","1.5733","-4.0496","-10.2426","0.903","2.85","-5.1325"
"467650","0.2257","-0.8999","-1.0833","-0.1736","-0.35","-0.3","-1.2803","-0.8999","-0.9","-0.6894","-0.3762","-1.2","0.1736","0.2084","0","-0.65","-0.6","-0.9848","-1.0285","-0.75","-1.3787","-1.0833","-1","-0.2431","-0.8356","0.1563","-1.0285","-0.3762","0.5","-0.2952"
"467660","1.3789","1.5975","-0.9642","1.8385","-0.5814","1.6454","-0.2257","-1.0725","0.8999","0.2084","-1.5321","1.9917","-0.8356","-0.9959","-0.3126","1.4141","1.9053","-0.4446","-0.6156","-1.05","-0.8356","0.8999","1.7998","1.6914","-1.0285","-1.2213","0.191","1.4555","0.9526","-0.95"
"467770","-1.0261","-0.8208","0.6425","1.3718","1.1982","0","-0.3994","0","0","-0.95","0","0.9551","-0.5383","0.7182","1.6","-3.9392","0","0","0","0","-2","-3.1","1.2329","-0.6078","-1.05","-2.659","0","-0.5036","-0.6498","0.4515"
"467780","0","-1.5427","-2.4513","2.702","3.05","-0.6599","-1.1629","0","0","1.607","0","1.7101","-1.0603","-1.4","-1.4784","-2.9544","0","0","1.1287","1.5427","-1","1.0603","2.4967","-0.5036","-1.0603","-0.95","-2.659","-0.5904","0.8208","-0.573"
"467990","0.9919","0.7866","3.294","3.1408","2.8283","0","-0.9959","1.8641","0.9577","1.7","1.9284","1.0945","-0.2605","-1.607","-0.9377","2.0569","1.5757","0.8208","1.2313","0.4515","-0.75","0.9959","0.3299","-0.8457","1.7","-2.85","-2.2498","1.0261","-0.4104","-2.15"
"C0A520","0.4104","0.4902","1.5429","1.9856","3.5628","1.4745","0.4663","1.4127","2.5889","0.6292","2.6289","4.0287","-0.4286","-0.5846","-0.6962","-1.0718","0.6709","1.6548","3.6902","2.8187","-0.4872","0.3069","2.3166","0.8184","-0.2179","-0.4015","1.6961","1.9416","0.1302","0.0827"
"C0A530","0.7017","0.0959","0.195","1.4572","1.5147","0.2803","0.1097","1.3419","2.7581","0.2903","1.618","2.1429","0.4635","0.3394","0.45","0.1953","0.8863","1.3458","2.7406","1.7678","-1.3584","0.4925","0.85","0.9405","-1.137","0.3507","1.6168","0.2816","0.4093","0.1754"
"C0A540","1.0337","1.0673","0.6962","0.0469","0.0313","0.9205","0.6389","0.5035","0.4086","0.6847","0.0209","0.1693","0.9063","0.0518","0.045","0.0261","0.0191","0.2571","0.5803","0.8607","0.765","-0.0766","0.0209","0.4854","0.3756","0.0776","0.4925","0.9272","0.1954","0.2427"
"C0A550","0.4596","0.1678","0.0766","-0.1075","0","0.2571","0.2828","0.0518","0","0.0559","-0.0438","0.0643","0.0755","-0.094","-0.0996","-0.1995","-0.0682","0","0","0.2741","0.2677","-0.1389","-0.1627","0.1749","0.328","0.0035","-0.8912","0.0515","0.1968","0.1286"
"C0A560","0.5162","0.5035","0.1095","-0.4603","0.3346","0.6582","-0.6389","0.0523","-0.0872","0.1097","-0.4145","0.671","0.3611","0.1498","0.0262","0.3709","-0.5248","0.0262","0.6309","0.7641","-0.5456","0.206","0.4592","0.8184","-0.4225","0.0835","0.0628","0.682","0.1095","-0.104"
"C0A570","1.7727","1.0973","0.5999","-0.3886","0.4973","2.1729","-0.4455","-0.6128","1.7956","0.9994","0.7989","2.6","-0.424","0.8933","0.5996","0.6871","-0.6122","0.2998","2.4359","1.8711","0.5955","-0.5143","0.0996","1.4","1.6629","1.0918","-1.6853","1.3896","0.6999","0.6999"
"C0A640","0.0975","0.2396","0.1997","0.097","0.0839","0.6578","-0.2741","0.2649","0.1732","-0.4728","0.1992","0.0927","0.0781","-0.1827","-0.0891","-0.0993","0","0.0906","0.1999","-0.1251","0.2963","-0.0875","0","0.1854","-0.1992","-0.0993","-0.2673","0.1975","0.1902","-0.1696"
"C0A650","0.2735","0.2344","0.6359","0.7873","0.45","0.3069","0.3009","0.7053","0.3776","0.1026","0.6157","0.5333","0.15","0.1236","-0.2331","-0.2571","0.0927","0.1545","0.7726","0.2997","0.0418","0.4193","0.169","0.0572","0.1236","-0.265","0.9368","0.3069","0.0559","0.0695"
"C0A660","0.6915","0.3907","0.1721","-0.0733","0.2347","0.3399","0.293","0.1253","-0.0574","0.4405","-0.1721","0.5851","0.1125","0.0782","0.1545","-0.4702","0.0314","0.0487","0.4592","0.2909","0.4121","0.1125","0.0523","0.1627","-0.0782","0.0626","0.2631","0.3078","0.2536","0.007"
"C0A860","-0.6018","0.7014","1.2712","1.3506","2.0657","0.7321","-1.2302","1.0565","0.1948","0.4495","2.0649","1.4554","0.9584","1.2361","-0.6695","-0.9768","0.3473","0.7726","2.5916","2.1805","-1.2619","0.4686","1.2679","-1.1535","0.8817","-1.0324","-2.8285","1.5935","-0.454","-0.8714"
