"stno","X2017.07.01","X2017.07.02","X2017.07.03","X2017.07.04","X2017.07.05","X2017.07.06","X2017.07.07","X2017.07.08","X2017.07.09","X2017.07.10","X2017.07.11","X2017.07.12","X2017.07.13","X2017.07.14","X2017.07.15","X2017.07.16","X2017.07.17","X2017.07.18","X2017.07.19","X2017.07.20","X2017.07.21","X2017.07.22","X2017.07.23","X2017.07.24","X2017.07.25","X2017.07.26","X2017.07.27","X2017.07.28","X2017.07.29","X2017.07.30","X2017.07.31"
"466880","-0.4104","-0.65","-0.8356","-0.4104","-0.2605","-0.3762","-0.55","-0.342","-0.8426","-0.4","-0.5","-0.2084","-0.191","-0.191","1.3156","-0.3762","0.9397","-0.4104","-0.4788","-0.4788","1.4095","1.6914","1.4095","-0.4788","-0.4788","-0.4446","1.5035","3.101","4.3226","1.7854","1.2803"
"466900","0.7","0.7","-1.0725","0.8","0.4104","1.3","0.4446","0.65","1.0285","-0.9193","0.5","-0.9848","-0.8863","-0.9397","0.95","1.1","-0.6894","-1.0337","1.2","-0.8356","0.95","1.1","0.4446","-0.6128","-0.5362","1","0.9959","1.2124","2.462","2.3783","0.7"
"466910","-0.3299","-0.2778","-0.3126","-0.2952","-0.3126","0","-0.3473","-0.2778","0","0","-0.2084","-0.2431","-0.2257","0","-0.3994","0","0","-0.2257","-0.4168","0","-0.6251","0","-0.2605","-0.2952","-0.2084","0","0.3473","0","-1.0419","-1.2676","0"
"466920","-0.8356","-1.0392","0.8356","0.5472","0.513","0.8","0.4788","0.6428","0.6","0.9193","0","0.4104","0.4104","0.7","2.1","2.4","1.3787","0.6","0.513","-1.5975","0.95","2.9","-1.3856","-0.7713","0.4104","-1.3156","1.8187","2.7578","4.06","4.1346","0.3299"
"466930","0.4","0.3762","0.191","-0.6428","0.1563","0.1736","-0.191","0.6428","0.5785","-0.1563","0.4","0.4","0.6128","0.6062","0.866","-0.5","0.5196","0.6928","0.342","0.4596","0.6428","0.9848","0.6894","-0.5785","-0.1563","0.5785","1.0337","1.3789","1.7998","-0.3473","0.4446"
"466940","1.2","1.4784","-2.1449","-1.4141","-0.8893","-0.9919","0.4689","-1.8385","0.95","0.8208","0.7524","1.4555","-1.607","-1.3","1.7355","1.1629","0.8208","-1.2856","1.2","-1.2","1.7998","2.4249","0","1.35","-1.7619","1.4784","1.25","2.1212","5.6687","4.9495","-1.45"
"466950","1.0419","1.7443","-4.9027","0.9551","2.0521","5.0229","2.1205","1.8469","0","0","0","0","1.7101","1.8811","2.3599","5.65","1.8754","1.0593","0","1.0766","3.35","4.371","2.7362","2.0863","-3.8","1.9919","3.8","6.2043","14.0828","12.1244","5.9"
"466990","0.6946","-2.1449","-2.9876","-2.6812","0.6425","-3.2174","0","0.5557","1.3339","0.6772","0.6078","1.0945","-2.5115","-2.9445","-3.1177","-3.4068","-1.95","1.1629","1.55","1.607","-1.9917","1.2655","1.55","1.6712","1.2","1.1","2.1613","1.3339","0","-3.5507","-2.0569"
"467050","-2.7575","2.0681","-1.7","-0.8893","-0.8","1.0603","1.25","-2.3492","-2.5981","-3.2174","0.573","-1.4","-1.0603","-1.8794","0.9577","-1.0603","0.5814","0.684","-0.382","0","0.7182","-1.7998","-2.4249","-3.101","-1.2313","-0.6156","0.8893","3.4068","7.2774","1.7785","-1.75"
"467060","1.15","1.7998","1.6712","1.7998","1.45","2.0569","0.684","1.4141","1.7355","1.15","-1.8385","1.9284","1.8641","2.0569","1.3339","2.2","1.0603","1.9926","1.7998","2.0569","2.5069","2.1855","1.7355","1.4784","-1.5427","2.2553","-2.4249","0","-5.5921","1.7191","1.2655"
"467080","-1.0927","2.2517","-1.4555","-1.4784","-0.85","-1.7619","-1.4555","0.5814","-0.3647","0.3994","0","0.8551","-1.4784","-1.3499","2.2651","2.5981","-1.4555","0","-1.4784","2.4","-1.9151","2.659","0.4689","1.7321","1.8","1.6853","1.6853","1.4","1.3197","4.7495","-0.3994"
"467110","-1.2856","-0.382","-1.3499","0.6498","-0.9959","1.3023","-1.6712","-0.9642","-0.4689","0","-1","-0.4168","-1.9917","-0.7524","-1.4555","1.4555","2.3747","-1.5","-1.3023","-1.8385","-1.5427","3.5","-1.2213","-1.9151","-1.9151","-1.4555","1.6454","3.2909","1.95","-1.9284","-3.7282"
