"stno","X2012.02.01","X2012.02.02","X2012.02.03","X2012.02.04","X2012.02.05","X2012.02.06","X2012.02.07","X2012.02.08","X2012.02.09","X2012.02.10","X2012.02.11","X2012.02.12","X2012.02.13","X2012.02.14","X2012.02.15","X2012.02.16","X2012.02.17","X2012.02.18","X2012.02.19","X2012.02.20","X2012.02.21","X2012.02.22","X2012.02.23","X2012.02.24","X2012.02.25","X2012.02.26","X2012.02.27","X2012.02.28","X2012.02.29"
"467110","2.2215","4.2898","2.4426","1.6712","1.7727","1.157","4.5033","3.8105","2.4426","1.7321","3.2909","1.2856","1.2257","1.0337","2.4513","3.7239","4.0703","4.06","3.3706","2.0569","0.2778","-0.9848","2.0673","2.3747","3.5507","3.5507","3.0642","2.1651","1.9917"
"467300","1.7538","5.3355","2.3095","3.2834","0","1.6075","4.2753","5.4381","1.997","3.1466","2.2053","3.1808","3.75","2.3599","3.5228","5.1987","5.7459","6.0538","5.2671","1.9101","1.0419","-0.6251","0","0","3.7622","5.0619","4.5147","4.0016","3.5912"
"467350","0.8335","2.7704","2.1889","0.7988","1.7","0.7524","2.3599","2.6336","2.0179","1.6075","2.1889","0.8161","1.75","1.4023","2.1889","2.7704","2.873","3.1466","2.5652","0.9377","1.0261","0","0.6498","1.6075","2.1205","2.5309","2.3599","1.8811","1.9495"
"467410","0.7293","0.7988","0.7467","0.6078","0.5209","0","0.7293","0.9203","0.5383","0.8161","0.7467","0.5209","1.0603","0.3473","0.6078","0.8161","0.9551","0.9551","0.7641","0.4515","0.2778","0.4788","-0.5472","1.1287","0","0.9551","0.7467","0.7988","0.6078"
"467420","-0.5557","0","0.6251","0.4862","-0.4168","0","0","0","0","0.7467","0","0.5383","0.5209","0.3299","0","0","0","0","0","0","0","-0.866","-1.3787","0","0","0","0.6946","0.712","0.5209"
"467440","-0.4689","0","-0.3994","-0.3299","0.2431","0.4689","-0.5814","-0.4515","-0.3126","-0.3994","-0.5036","0","0.4788","-0.9193","-0.2431","-0.3473","0","0","-0.3647","0.5","0.2736","0.1563","-0.6","-1.3789","0.6498","-0.4515","-0.4168","-0.5209","-1.2213"
"467480","0","0","0","0.3994","-0.3299","-1.3","0","0","0","0.4689","0","0.382","0.4341","-0.7713","0","0","0","0","0","0.2778","0","-0.9","0","0","-0.4689","0","0.4341","0.5209","0.684"
"467490","-0.45","0","-0.8","-0.55","-0.3078","0","0.5036","0","-0.6428","-0.2952","-0.3299","-0.9642","-0.55","-0.5142","-0.75","-0.4515","0","0.5036","-0.7524","-0.55","-0.45","-0.6894","-0.6894","-0.55","-0.85","0.4341","0.2778","-0.2952","-0.1736"
"467530","-0.7","-0.2778","-1.1818","-0.1736","0.1389","1.1491","-1.7727","-1.8711","-0.6428","0","0.1216","0.1389","-0.1563","0.5785","0.3078","-1.0833","-1.0337","0","0.3078","0.7071","0.5785","0.4104","-1.6742","-1.7854","-1.7854","-2.2651","-1.5","0.85","0.55"
"467540","-1.5588","2.25","1.1629","1.8641","-1.1818","0","1.5049","0.9919","1.7","-1.299","1.9","1.0261","1.15","-0.9193","-1.9053","1.0261","2","2.55","2.2","0.9577","-1.6454","-1.2257","-1.5588","-2.0785","1.5","1.5","1.65","1.35","1.0261"
"467550","-6.6","-5.121","-4.7924","-6.1058","-4.06","-7.9674","-4.7271","-6.1","-4.8","-6.0622","-5.8","-4.8","-3.8567","-3.4711","-5.5149","-6.9537","-6.2043","-5.2","-6.3899","-4.5301","-4.9","-5.3623","-6.4013","-6.6","-5.7","-5.5149","-4.6286","-7.6815","-7.2876"
"467571","0.6498","1.6075","1.15","0.1389","0","-0.9526","1.4365","1.3339","0.8","0.2778","0.9919","0","0.513","0.2084","0.8208","1.2997","1.5733","1.5049","1.6","0.1563","-0.9397","-0.9526","0","0.3473","1.2655","1.4707","1.0945","0.6156","0.6156"
"467590","-0.85","3.921","2.75","1.3681","1.6","2.5","2.5","3.85","3.8567","-0.2431","1.45","1.5049","3.2889","2.6","2.1","3.2782","2.85","4.9495","4.8209","3.7588","2.6847","2.7575","-1.0337","-0.6","1.607","3.0854","3.4068","2.6847","4.4167"
"467610","1.1287","3","2.6997","2.3783","-0.95","-2.314","2.2915","2.4","1.5","-1.25","1.6759","1.15","-0.95","-0.8999","1.0261","1.7443","1.8127","1.9495","2.3","1.6","-0.75","-1.3787","1.55","1.25","1.4707","1.6759","1.6","1.0261","0.7866"
"467620","2.9414","1.667","1.3892","1.2329","0","0","3.557","1.1287","2.2573","4.2347","0","8.1406","7.1417","4.7","-0.8335","1.5281","1.5976","1.1982","2.4283","8.0435","4.3067","5.7158","-6.9537","2.4","2.1547","1.2155","0.9724","2.0179","2.2915"
"467650","-1.2803","-1.4","-0.9848","-0.8356","0.4104","-1.2216","-0.9642","0.45","1.0833","-1.1","-0.7518","-1.0725","-0.6428","0","-0.342","-0.1563","0.3857","0.3762","0","-0.6428","-0.2605","-0.55","0.4104","1.1818","0","0.4104","-0.4104","0.684","-0.4104"
"467660","-1.2213","-0.4341","-0.5472","1.6454","-0.9642","-0.9577","1.9926","-0.7","-0.65","-0.7713","1.4784","-0.4446","-1.2257","-0.9959","-1.1491","-0.8","-0.5472","-0.2952","-0.8","-0.85","-0.5142","-0.5142","1.2257","0.9959","1.5427","-0.75","-0.65","-0.3473","-0.55"
"467770","0","1.5976","1.0593","0","0","-0.684","1.5107","1.4239","1.5391","0","0","0","-0.573","0","1.2155","1.6323","1.7538","1.7365","0","0","0","-0.4168","0","0.8856","1.1461","1.5455","1.3545","1.1113","1.0766"
"467780","1.2503","3.0098","2.6678","2.0863","0","-0.5557","2.4283","2.9756","0.9898","2.2231","2.6678","1.8127","0","0.6946","1.0245","3.0782","3.4886","3.4886","2.7362","0.9377","1.6","1.2856","0.8893","1.7443","3.2","3.0782","2.4625","2.3257","2.95"
"467990","0.6078","3.7924","1.3681","-0.5557","1.7727","-1.7854","4.6729","2.9568","0","2.1855","2.15","-0.6078","0.3126","1.4","2.764","2.55","2.35","2.5","0.8509","-0.7467","0.8551","1","1.1287","1.9","3.1497","3.0854","0.903","1.6","0"
"C0A520","2.0128","3.6902","3.0674","1.8239","0.6857","0.2571","0.7185","3.343","2.3461","-0.4603","3.0674","2.0683","0.7947","0.318","1.7809","1.9505","1.9897","3.7159","3.8136","2.516","-0.4891","-0.4782","0.9225","1.157","3.0377","2.0098","3.1031","0.7461","2.1563"
"C0A530","1.5935","2.5961","1.1873","0.8402","0.9887","-0.4114","1.9167","1.7809","1.2433","-0.4668","1.8264","1.3577","0.2205","0.1216","1.5279","1.4345","1.7143","1.9505","1.9897","1.6689","0.4918","0.1097","-0.9986","1.3265","1.9425","1.279","1.2721","0.0872","1.1873"
"C0A540","0.4993","0.227","0","0.3654","0.212","0.2","0.0731","0.2194","0.856","0.1732","0.1389","0.8988","0.2","0.3709","0.2649","0.0259","0.104","0.2034","0.1498","1.1413","0.9225","0.7762","0.1364","0.0035","0.0105","0.05","0.169","0.2364","0.7461"
"C0A550","0","0.0588","0","0.0719","-0.2989","0.0777","-0.263","-0.0695","0.1286","-0.3225","0.0624","0.309","0.3009","0.1888","-0.5456","-0.3878","0.4532","0.0618","0.0485","0.4459","0.6561","0.5248","0.0261","0.0052","-0.09","-0.0908","0.0743","-0.265","0.1888"
"C0A560","0.0278","0.1553","0.1678","0.4974","-0.3886","0.4388","-1.1741","0.1176","0.2673","-0.9135","0.7053","0.4015","0.4168","-0.383","-0.1563","-0.4782","-0.2925","0.1873","0.3","0.6181","-0.0941","0.7469","-0.227","0.0174","0.0609","-0.2457","0.0939","0.1545","0.3236"
"C0A570","0.099","0.7999","0.0974","1.1993","0.4","0.5942","-0.1721","0.3985","0.2934","0.4963","1.1984","0.8988","0.5955","0.9903","0.3939","-0.2364","0.397","0.4988","0.1","1.6935","0.7995","0.4997","0.6761","-0.4915","0.3825","0.3985","0.2989","0.4668","1.4998"
"C0A640","0.0883","0.2911","-0.0743","0.0899","-0.1989","-0.0559","0.2677","0.0993","0.0906","-0.0988","0.0978","0.4698","0.0518","-0.1997","0.0951","-0.0993","-0.1","0.0982","0.1963","0.4193","-0.4286","-0.0174","-0.1","-0.0891","0.1","0.197","0.0921","-0.0999","0.1658"
"C0A650","0.5736","1.0466","0.4405","0.1939","0.2407","0.0781","0.9192","0.8604","0.1204","0.0035","0.6561","0.1628","-0.212","0.2396","0.6772","0.7502","1.1082","0.8529","0.8004","0.3746","0.1816","0.169","0.2424","0.1089","0.803","0.9642","0.5736","-0.4193","0.2868"
"C0A660","0.5967","1.309","0.8604","0.3152","0.0279","0.0523","0.3169","0.7526","0.2424","0.2079","0.508","0.3942","0.2071","0.1336","0.2703","0.2559","0.629","1.3192","1.0566","1.088","0.3517","-0.061","0.1721","-0.171","0.2952","0.1986","0.2605","0.0628","0.0436"
"C0A860","0.5614","3.4857","2.4664","1.0231","0.1908","-0.8817","2.2219","2.5821","1.2619","0.4049","1.5051","1.4627","0.1389","0.708","0.9889","1.8994","2.186","2.8","2.7038","1.5743","0.2847","0.5446","-1.0466","0.3897","1.4326","1.7255","2.424","0.2927","0.5788"
"C0A870","5.143","8.5745","6.3976","5.3926","0.7198","2.0225","2.836","5.7288","7.1299","1.2046","3.0099","5.7436","-1.8703","1.7714","0.6947","3.7262","4.8473","6.1395","7.3084","6.9861","2.508","0.4782","0.7814","2.3591","2.0246","5.0475","4.2923","0.5606","3.2134"
"C0A880","0.9271","1.5051","1.1411","0.9877","0.5448","0.1254","-0.6883","1.0507","0.3581","-1.9997","0.8948","0.3758","0.6157","0.3387","-0.1151","-0.5632","0.1221","1.1434","1.055","0.3859","0.0872","0.2093","0.3286","-1.4266","-1.3151","-0.4144","0.8987","-1.1181","0.4226"
"C0A890","0","0.0908","0","0","0.0551","0.0276","-0.1378","0","0","-0.5822","0","0.1658","0.0208","0.0174","-0.0358","0","0.0225","0","0","0","0.1867","0.2396","-0.1902","-0.1749","-0.0956","0","0","-0.2624","-0.0956"
"C0A920","1.0958","1.8542","1.7997","2.568","1.7616","-1.3743","1.4257","1.5279","2.5747","0.5448","1.5455","2.742","-1.4266","1.2873","0.9429","1.0382","1.2257","1.4375","2.1786","3.3807","-0.8457","-0.9712","1.3947","1.0833","1.3569","1.0071","2.0614","0.4121","2.197"
"C0A940","1.3265","3.1031","2.4273","0.4994","0.4915","0.1953","1.9778","2.7358","0.43","0.0628","1.7097","0.2419","-0.4286","0.2163","1.3926","1.5004","2.3747","2.7676","2.3483","0.1948","0.3214","0.45","-0.1462","-0.2924","0.6451","1.6368","2.0098","-0.803","0.4528"
"C0A950","7.7703","6.3093","5.6207","7.4339","-1.95","1.2361","-2.8211","1.1551","6.9921","-7.2822","0.2478","2.6161","-4.6743","-4.5301","-0.1257","-1.1273","1.2386","2.5957","5.4751","2.4011","1.1987","-4.2895","-4.9513","-6.2847","-2.6519","-1.7771","0.1396","-1.5801","0.0663"
"C0A970","3.069","2.6336","1.8994","2.5646","-2.955","-3.3706","1.1916","2.7348","-0.5632","-4.6591","1.3722","1.6982","-1.2361","-0.5904","1.6209","2.6606","2.9822","2.591","1.7082","5.7682","1.7554","0","-2.4","-2.8949","-1.6935","1.1412",NA,NA,NA
"C0A980","0.5663","2.7575","0.2958","0.0297","0.9011","-0.8529","-0.9318","1.9406","0.9899","-0.9368","-1.283","1.7965","-0.0314","-1.157","-1.4142","-2.0377","-1.3164","2.7893","3.0958","2.9645","-1.2075","-1.0898","0.0609","0.4659","-1.3156","-2.1865","-1.0607","-0.4093","1.2137"
"C0A9A0","1.4815","3.2594","2.9344","2.3635","1.4616","-1.0786","1.8641","2.0991","2.3559","-1.0673","3.1301","3.1922","1.1738","0.9235","1.6495","1.9715","1.97","2.2537","3.3483","2.758","1.2364","-1.0833","1.1782","1.5301","1.6249","1.7965","2.9344","1.1468","2.659"
"C0A9C0","1.3923","2.3396","1.0037","2.0614","-0.7872","0.6","0.879","1.157","2.0251","0.1103","0.5322","1.7264","-0.7902","0.1805","-1.2124","0.5017","1.6689","1.7835","2.1941","2.7282","0.5926","-0.4168","0.1125","-0.5088","0.0733","0.219","1.7092","0.6428","0.2316"
"C0A9E0","0.0349","1.2929","0.1878","0.7825","-0.6948","0.0471","1.2583","1.1126","0.215","-0.6962","0.794","0.9998","0.0732","-0.9986","-0.8999","1.0673","1.4345","1.2716","1.0958","1.565","-0.9998","-0.9903","0.0105","0.2099","0.1563","0.014","0.5869","1.0673","0.8863"
"C0A9F0","1.0993","2","1.3743","1.3991","0.9976","-0.5143","1.8651","1.4998","1.4991","0.2993","1.5998","1.6997","0.6999","0.6619","0.9962","1.3966","1.599","1.6","1.9","1.8896","-0.4973","0.4636","0.4603","0.5909","1.1993","0.9962","1.5035","0.3978","1.5998"
"C0AC40","0.2437","4.5651","2.0983","2.3492","2.7251","-3.8148","8.338","3.4039","3.4952","1.0489","2.3182","3.5339","0.2718","1.2929","3.2683","3.3471","6.5775","5.0068","2.6529","4.3993","2.758","2.5999","5.1683","3.202","4.3192","4.6591","-2.7977","3.9949","5.4"
"C0AC60","2.0843","2.4692","2.8467","1.9225","-0.4459","0.2394","1.2135","2.3476","2.659","0.3985","2.9","1.9633","0.797","-0.4974","1.284","1.6742","1.6791","2.5522","3.5453","2.8467","-0.4015","-0.4528","0.7922","1.0918","2.2986","1.5844","2.8559","-0.6472","2.1666"
"C0AC70","1.2929","2.1519","2.2577","1.6629","0.8978","0.2945","1.0404","1.7465","1.8815","0.3913","1.9754","1.8858","0.6792","0.3864","1.2803","1.2951","1.094","1.8711","2.5747","2.3476","0.2819","-0.1956","0.7956","1.2803","1.6688","1.1126","2.1729","0.6914","1.6791"
"C0AC80","1.0725","2.742","1.3523","1.6773","0.9887","0.197","2.1666","2.3559","1.4888","0.2911","2.4359","0.4686","0.1953","0.383","1.9633","2.1874","2.2216","2.1596","2.2944","3.0529","0.3939","0.2331","1.2216","1.4417","2.641","1.7303","1.8954","0.1929","1.7727"
"C0ACA0","0.8863","2.0284","1.4616","1.0517","0.0731","0.0366","0.2431","1.6286","1.0382","0.0624","1.1025","1.4183","0.5298","0.1754","1.0625","-0.2997","0.2997","1.9184","2.1436","1.757","0.1753","0.1368","-0.0776","0.3716","0.6871","-0.0419","1.4554","-0.1462","1.3641"
"C0AD00","0.8529","1.782","1.3923","1.1984","0.7999","-0.2339","1.4474","1.1698","1.1276","0.6695","1.0244","0.8619","-0.2339","-0.0279","0.7713","1.3585","1.4588","1.5174","1.5265","1.6959","-0.2394","-0.1553","0.6359","0.4822","1.058","1.4142","1.3789","0.3365","1.3787"
"C0AD10","0.1569","1.4544","0.4668","1.741","0.0087","-0.6694","1.4544","1.0598","1.891","0.5699","0.845","2.8689","-0.7461","-0.9205","0.5253","1.2202","1.362","1.2045","2.7615","5.5161","0.1097","-0.7853","0.1854","0.3508","1.1836","1.2712","0.6915","0.7185","1.212"
"C0AD30","0.8746","1.9988","1.4562","1.5757","0.2079","0.0697","1.4256","1.5893","1.6997","0.412","1.3864","2.1987","-0.7922","-0.4225","0.6691","-1.1181","1.079","2.1786","2.2","2.2317","-0.4695","-0.5164","0.6038","-0.6138","-0.788","-0.9119","1.4266","-0.6303","1.4937"
"C0AD40","1.0706","2.8718","1.8284","1.2343","0.4815","0.0487","1.8954","2.5961","2.3996","-0.4851","2.192","1.1658","0.2997","0.3694","1.3753","2.2776","2.3287","2.6777","2.364","1.9092","0.1753","0.212","0.3584","1.3856","2.2362","2.1836","1.7732","0.8889","0.8208"
"C0AD50","3.396","4.6136","4.2548","3.1825","-0.7193","0.8933","0.8282","3.7026","4.1687","0.0489","4.2296","2.9944","0.4121","0.9945","0.0838","0.1413","1.0896","3.8408","5.9667","4.3038","0.719","-0.8785","1.307","1.6742","3.1876","2.6065","4.1121","1.5301","2.8532"
"C0C460","0.3236","1.1702","0.5143","-0.4993","0.4193","0.856","1.2474","1.2432","0.5706","-0.5","0.061","-0.9613","0.25","0.8345","0.212","0.9548","1.2276","1.4417","1.0064","0.6619","-0.4851","-0.5996","-0.3864","-0.2424","0.5541","0.5861","0.1392","0.1753","-0.589"
"C0C480","1.3244","1.9471","2.0098","2.0098","-0.3961","0.1902","0.3536","1.0199","2.1472","0.0799","1.2245","1.6776","0.4988","-0.3","-0.3939","0.1286","-0.0209","1.6341","2.5961","2.7113","-0.197","0.2945","0.2945","0.2046","0.1721","0.2853","1.1413","0.2544","1.4127"
"C0C540","0","0.2624","0.0682","0.0819","0","0","0.1721","0.4243","0.2298","0","0","0.5601","0","0","0","0.0669","0.0574","0.4015","0.3886","0.394","-0.0999","0","0","0","0.0574","0.0629","0.0629","0","0.0799"
"C0C590","1.9096","3.6526","2.2652","1.3377","0.727","0.4121","2.1338","2.7786","1.966","1.0666","2.2943","0.7424","0.0628","-0.1564","0","1.8","2.5598","2.5275","2.9434","2.0991","0.225","-0.2903","1.1082","1.0982","2.7089","2.2535","2.0187","0.6445","1.8641"
"C0C630","2.0506","4.029","3.3457","1.3244","0.0227","-0.5694","1.784","3.9598","2.5364","0.2366","2.8644","-2.1039","1.0244","-0.7502","0.4175","1.4848","2.8283","3.9642","4.2284","1.9429","0.7092","0.0523","0.0419","0.1465","1.6411","2.6997","3.2139","-2.1874","1.8736"
"C0C650","1.4544","3.263","1.95","1.3703","0.0419","-0.6364","2.0337","1.9288","1.606","-0.1116","0.6251","-1.3265","0.2631","0.0975","0.6074","1.2423","1.6604","3.182","2.6","1.7809","0.4951","0.014","-0.0192","0.1204","0.5706","1.3782","1.3906","0.7728","0.8541"
"C0D360","0.1026","0.3597","0.1414","0.2801","0.1658","0.0278","0.0436","0.2396","0.0695","0.014","0.2973","0.2396","0.0781","0.0977","0.3392","0.3392","-0.1268","0.0927","0.3654","0.3277","0.1841","0.3392","0.0827","0.0052","0.0832","-0.2084","0.1509","0.0618","0.2396"
"C0D390","0.3845","0.5699","-0.1854","0.1721","0.0968","-0.3961","-0.529","-1.0519","0.2364","-0.1677","-0.1145","-0.5869","0.2158","0.2998","0.1628","-0.3069","-0.7314","-0.5448","0.0697","-0.3864","-0.3782","-0.4636","0.1949","0.2998","0.2071","-0.4239","0.263","0.1315","-0.5481"
"C0D480","0.725","1.7738","1.0401","0.0977","0.0349","0.5869","0.8756","1.501","0.6444","0.2939","0.6772","-0.662","0.1968","0.1545","0.5541","0.8714","1.1375","1.5279","1.3106","0.4999","-0.424","-0.5119","0.0261","0.2847","0.7641","1.0069","1.1126","0.3069","0.5851"
"C0D540","0.1576","1.3435","0.2007","-0.0695","0.0035","0.0244","1.7732","1.5106","0.1576","0.0366","0.682","-0.4988","0.2298","0.0174","0.3536","1.2504","2.0506","1.945","0.8485","0.0191","-0.1204","0.0521","0.0035","0.0174","0.6018","1.5358","0.7778","0.2294","0.1364"
"C0D550","0.0349","0.544","0.309","0.3661","-0.5999","-0.1986","0.9011","0.1717","0.1462","0.1564","0.0314","0.0624","0.4981","0.0868","0.4015","0.061","0.1564","0.2177","0.1113","0.1172","0.0961","-0.1531","0.708","0.1254","0.6359","-0.2084","0.1045","-0.0576","0.195"
"C0D560","1.9416","3.3755","1.3946","0.191","-1.2688","0.7388","2.3226","2.3226","0.9644","0.3882","0.7983","0.122","0.9506","0.191","0.5614","0.8396","1.4273","3.0912","1.7918","-0.1877","-0.8426","-1.2496","0.0244","-1.3023","0.5149","1.1612","0.8098","0.4724","0.684"
"C0D570","0.167","0.7014","0.1563","0.1251","0.0192","0.3254","0.6101","0.5902","0.0087","0.1828","0.2088","-0.3517","0.0366","0.0628","0.122","0.4961","0.5847","0.5376","0.4649","0.8668","-0.2631","-0.4474","0.0558","-0.1482","0.1359","0.3126","0.3053","0.1568","0.1307"
