"stno","X2014.06.01","X2014.06.02","X2014.06.03","X2014.06.04","X2014.06.05","X2014.06.06","X2014.06.07","X2014.06.08","X2014.06.09","X2014.06.10","X2014.06.11","X2014.06.12","X2014.06.13","X2014.06.14","X2014.06.15","X2014.06.16","X2014.06.17","X2014.06.18","X2014.06.19","X2014.06.20","X2014.06.21","X2014.06.22","X2014.06.23","X2014.06.24","X2014.06.25","X2014.06.26","X2014.06.27","X2014.06.28","X2014.06.29","X2014.06.30"
"466880","-1.0337","-0.95","-0.8457","-0.8","-0.7794","0.8457","0.4698","0.9397","1.3156","0.7518","1.3156","3.2909","3.0311","1.5035","-0.5142","0.7518","-1.7998","-1.9919","0.9397","0.6128","-0.4","0.7518","-0.55","-0.45","0.7","-1.157","-0.513","0.9397","-0.4104","-0.1042"
"466900","-0.9959","-1.0337","0.4104","-0.4104","0.342","0.7713","0.2736","0.1042","0.382","0.4862","0.8551","1","2.3747","0.1216","-0.6894","0.7713","-2.1","-1.7321","-0.9526","-1.1491","-0.6128","-1.1258","1.157","0.2778","-0.9193","-0.9959","-1.2257","-0.6062","0.6","1.0927"
"466910","0","0.5472","0.382","0.7524","0","0.4168","0.7182","1.299","-0.3126","0","-0.7293","0","0.7467","0","0","0","0","1.5588","0.1736","0","0","0.513","0.8551","0","0.2605","0.2952","-0.2257","0","0","0.75"
"466920","-1.3","-1.7","1.5757","1.5","1.2803","1.5975","1.1276","1.8","2.7575","2.0681","2.0681","4.1362","4.4316","2.2651","-0.9526","0.342","-2.5372","-1.9696","1.4095","1.2803","1.1818","1.1276","0.55","-0.766","1.2216","-1.299","0.513","1.3787","1.0392","0"
"466930","0.6062","-0.7","-0.4788","-0.6428","-0.342","-0.2736","-0.4","0.9","0.9919","0.8551","-1.6742","1.1971","1.4784","0.6128","0.3214","0.4596","-1.157","-0.65","-0.5142","0.45","0.45","-0.1563","-0.8356","-1.0927","-0.3762","-0.5785","-0.8457","0.3759","-0.4596","0.6894"
"466940","-0.684","0.7182","1","0.8","0.4446","0.75","0.8999","0.7866","1.4707","0","1.9495","2.6354","2.6812","1.1","0.9","1.3789","-1.45","-2.6046","0.9642","-0.75","1.157","-1.2257","-1.6087","0","0.9642","-1.607","1.3499","0.9642","1.5427","1.5321"
"466950","2.1205","-5.9201","5.3623","3.3829","3.9392","3.3","1.95","4.2132","5.2066","2.0179","3.1808","4.5963","5.1","5.4502","0","3.3829","-11.2","-9.6511","3.4472","2.5","1.5733","-4","-4.0377","-3.3775","-3.6","-6.6","2.0179","3.2889","3.2","1.1629"
"466990","2.3635","2.3492","-1.9053","1.7727","-2.2517","0.9","0","-2.3635","1.8794","1.4","3.6004","2.1212","-2.2553","-2.1449","0.6251","0.8893","-1.7854","-2.7713","2","1.4707","0.7988","1.25","0.9577","1.05","1.05","-1.9053","0","0.9577","2.0673","0.6156"
"467050","-2.7713","-6.5114","-2.8344","-1.8711","1.2856","2.0785","-0.3647","2.314","4.4352","3.5","4.6281","5.2066","4.2132","2.15","-2.3492","1.3787","-7.8903","-5.9751","-3.7536","-2.9876","-2.9876","-2.7","-5.4164","-2.8283","-4.6765","-3.921","-3.1497","-2.3","-1.6454","-2.2651"
"467060","1.0392","-0.9397","-1.4095","1.2","-1.3787","0.45","1.1818","1.3156","1.9734","2.1666","0.8893","1.5035","1.2803","1.7321","0","-1.299","-0.7878","1.9","-1.1258","0.2605","0.9","0.55","-0.9526","0.866","-1.1276","1.3499","0.7","-1.2124","1.1276","-1.2216"
"467080","1.1","0.9397","-0.6428","1.1258","0.866","0.2736","0.9397","1.4095","1.5035","1.4095","1.7321","1.7727","1.3787","0.7071","0.5","0.8","1.0337","1.3787","0.9","0.6156","1.05","0.9642","0.7071","0.9848","0.9848","0.8999","1.6914","1.3023","1.1818","1.0392"
"467110","0.8356","-1.157","1.6742","1.5035","1.8711","1.7854","1.0285","2.9445","2.1212","1.9284","3.0311","3.1408","3.5507","3.7588","4.1346","2.55","-1.9926","-1.607","-1.2856","-1.4141","0","-0.4168","-1","0.7524","1.9734","-1.2213","-1.3789","-0.3473","2.4432","0"
"467300","-1.607","-1.6759","-2.85","-1.8641","-0.6599","3.4468","-0.7988","2.314","1.4586","0","4.1726","3.6254","1.1461","1.2155","4.6","1.5455","-2.2915","-0.9203","-0.6251","-0.9898","1.3718","-1.2155","-1.1634","-0.6946","-0.7641","-1.95","-1.0603","-0.2952","-0.7467","-0.6251"
"467350","-0.2431","-0.5036","-0.7866","0.2257","-0.3299","0.7878","-0.2605","1.3499","1.65","1.4023","2.8","2.8","1.3339","2.764","1.5","0","-0.6251","-0.4341","-0.3473","0","0","-0.6946","-0.5557","-0.3647","-0.4862","-0.7182","-0.2257","-1.0392","0.6","-0.2605"
"467410","-1.3499","-1.7854","1.7355","-1.7727","0.2257","-1.9","1.6712","0.4341","0.7866","1.0945","0.9919","0.2952","0.95","0.7866","1.4023","0.8335","-1.9284","-2.1449","-1.0261","-0.6078","0","0.8161","-1.4707","-1.1629","0.4689","-0.8551","-2.1651","-0.7182","-1.1287","-1.9151"
"467420","-1.4555","-2.0785","1.2","-1.6454","0","-1.3856","1.7355","2.0673","0.3473","-0.5557","-0.4689","-1.8794","0","0","1.2655","1.7101","1.65","-1.45","-1.0261","-2.3783","1.9153","2.4","-2.2","-2.6812","1.5","-2.1449","0.8551","-1.05","-1.1287","-1.9917"
"467440","-1.8385","-1.6087","-0.75","1.2216","0.9959","-1.9","0","0.5472","0.2952","-1.6087","0.3473","-1.7727","-0.9642","0.9","1.65","0.5557","-1.4555","-1.5757","0","0.9577","1.5391","1.1971","0.5209","-1.1","0.3473","-0.3299","-1.7321","-1.6914","0.4341","0"
"467480","-1.3856","-2.5115","0.3994","-1.9053","-1.4555","-2.1","-1.9053","-1.5588","0","0","0","0","1.3856","0","-1.25","-1.4707","-0.4515","-2.8579","-2.5981","-2.5981","-0.6946","-1.4023","-1.3339","-3.0311","-1.4","-1.9734","-2.2","-0.65","-2.6311","-1.8794"
"467490","-1.2257","0.382","0.6","-0.55","-0.7713","0.6428","-0.45","-0.45","-0.3299","0.4341","0.3994","-0.8356","0.3762","-0.3762","0.6928","-0.684","-0.8551","-0.3647","-0.6498","-0.3126","-0.6498","-0.7524","-1.3789","-0.2431","0","0.2778","-1.0725","0","-0.8457","0.191"
"467530","-0.4446","-0.7","-2.0681","-0.55","-1.4095","-1.3856","-1.2803","0.8356","-0.55","-0.8863","0.8863","0","0.6894","0","0.55","1.1491","-1.5975","-1.3156","0.2952","0.5472","0.2605","0.8","1.2257","0.9193","0.9959","0.2605","0","-0.191","-1.1276","0.6"
"467540","1.157","1.1491","-1.299","-1.299","-1.4722","0.55","-1.299","-1.0725","1.15","1.15","1.35","1.85","1.7","1.2","0.6","-1.45","-0.9235","-0.3647","-1.6914","-1.2216","-1.7854","-0.8893","-1.45","-1.6914","-0.7866","-0.8893","-1.6454","-1.6454","-0.8551","-0.3473"
"467550","-4.4316","-5.8","-4.5301","-3.294","-4.0703","-5.2195","-5.4164","-3.6","2.8","1.6454","-2.8579","-2.3492","2","1.9622","1.7538","-7.1992","-5.1683","-2.9544","-3.7423","-2.3941","0","-4.1","-6.6646","-5.0743","-3.9837","-3.4769","-1.75","2.8","-1.0261","-2.2517"
