"stno","X2016.12.01","X2016.12.02","X2016.12.03","X2016.12.04","X2016.12.05","X2016.12.06","X2016.12.07","X2016.12.08","X2016.12.09","X2016.12.10","X2016.12.11","X2016.12.12","X2016.12.13","X2016.12.14","X2016.12.15","X2016.12.16","X2016.12.17","X2016.12.18","X2016.12.19","X2016.12.20","X2016.12.21","X2016.12.22","X2016.12.23","X2016.12.24","X2016.12.25","X2016.12.26","X2016.12.27","X2016.12.28","X2016.12.29","X2016.12.30","X2016.12.31"
"466880","2.0673","3.3483","3.4769","1.5757","2.5372","3.101","3.101","2.5372","3.1514","3.2889","2.5372","-0.4104","0.8457","2.0681","2.2553","3.3829","2.4432","-0.5472","-0.513","2.6311","-0.3762","1.7854","4.1346","4.3226","2.8191","-0.2778","2.462","2.6311","3.2889","3.6648","3.4769"
"466900","0.9919","0.8893","0.6","0.4788","0.5814","1.3789","0.9","0.2605","1.2856","1.5975","0.6498","1.2213","0.8356","0.8893","0.8551","0.5814","2.3383","1.6853","0.7","2.2981","1.4784","0.684","1.2213","2.4249","2.5981","-1.7321","0.6599","0.7071","1.15","1.3023","1.157"
"466910","-1.1","-0.5383","0.6425","-0.6156","2.9","0","0.712","0.9235","1.1287","1.4365","-0.6772","-0.4168","-0.3994","-1.1971","-1.4365","-1.9","1.5391","-0.5557","-0.4515","0.6425","-0.5557","-0.4862","0","1.9153","0","-0.4168","-0.9551","-1","-1.9284","0","0.7814"
"466920","2.2981","2.9876","3.1408","1.3789","2.6812","2.4513","3.4641","2.4513","2.7578","3.2174","2.6812","0.9193","0.9193","1.8385","2.4249","2.3747","2.8579","1.6087","1.8794","3.2174","1.8711","1.9151","3.8302","4.06","2.9876","1.3023","2.2981","2.0683","2.6046","3.294","2.911"
"466930","1.9","2.6","1.9","0.4446","1.2313","1.2","1.7785","1.5733","1.7785","1.5","1.7355","0.5362","0.2736","1.85","1.7","-1.4141","1.1","1.1276","0.9397","1.4722","-0.342","0.9919","3.9834","1.9917","1.2216","-0.5785","1.1287","1.55","1.2","1.9284","1.4784"
"466940","2.25","2.9876","2.0683","-1.05","0.4341","2.75","2.6046","1.3856","2","3.8302","2.8344","0.3299","0.3473","1.1808","1.1982","0.9724","1.9919","1.5035","2.0673","2.3492","-0.8551","1.65","4.06","2.6847","2.2651","1.4555","1.3545","1.5391","2.95","2.6046","1.0725"
"466950","5.1","6.9421","7.2008","4.9027","5.6687","2.9072","6.2816","6.2816","7.8808","10.4789","8.6563","-3.7924","-2.65","1.6497","1.5976","1.4934","8.1","2.95","5.1962","6.322","8.1406","4.3","6.1065","8.5","8.7469","1.8127","1.997","5.6565","3.0782","8.487","9.303"
"466990","3.0211","2.1","1.25","-2.4249","2","3.1497","1.2","0.382","2.1212","-2.4432","0.3994","-2.5981","1.7619","2.5712","3.7282","1.15","-1.5035","-2.1449","2.1666","-1.6914","-2.1449","2.5069","2.45","0","-1.5588","-1.8711","5.1423","1.5","3.2782","1.2","-1.7854"
"467050","6.1708","6.8778","5.9136","3.0211","4.2424","6.5564","5.3994","3.95","6.235","6.2993","6.5114","-1.7355","2.3783","5.528","6.4279","6.4922","4.6729","1.3789","0.684","1.9926","-1.5588","3.3425","8.3499","6.1284","2.5372","-2.659","7.0064","6.2816","7.0707","6.8944","4.5"
"467060","0.6425","-3.3483","-2.1613","-1.5321","-2.462","-3.1","-2.7251","-2.5372","-2.4249","-1.8187","-2.2517","-2.1651","-2.1613","0.4341","-3.5453","-3.5453","-2.0673","-2.3383","-1.9053","-1.9053","1.0603","0.4689","-3.4468","-1.4722","0.4341","1.6712","1.5049","-4.2347","-2.9544","-1.7321","-2.1651"
"467080","-1.4722","-1.3856","-1.2124","-1.4","-1.5757","0.95","-1.6454","-1.5757","-1.2257","0.95","-1.7321","-1.2124","-1.4095","-0.3299","-1.2803","-1.7","-1.3787","1.7854","1.5035","1.5757","1.1","3.007","2.7251","-1.0833","1.5588","1.5975","2.1449","-1.8794","-1.4095","-1.3787","1.3023"
"467110","3.7239","3.1497","1.85","0","3.2909","3.1497","1.4023","1.8","2.314","3.294","3.5238","0","1.7355","4.2435","3.677","4.3665","2.4426","2.4432","0","0.4862","0.5814","2.2517","4.5963","3.0854","1.25","0.85","4.06","3.8302","2.6","2.15","2.5279"
"467300","4.9593","5.0619","4.0016","1.4934","3.5228","5.6091","2.0317","1.9101","3.899","1.9275","3.4886","2.4283","2.8046","4.8567","5.4723","5.1987","0","2.2573","2.2573","0","-1.8469","3.4202","4.8567","3.3176","1.3892","1.9495","6.088","5.2329","5.5749","4.3437","3.6254"
"467350","2.3941","2.4967","1.0245","0.7293","1.6759","2.5994","1.9153","0.9551","2.0179","1.094","2.0179","0.6425","1.3339","2.3257","2.5309","2.702","1.8127","0","1.2655","0.7467","0","1.6075","2.5652","1.9837","0.8161","0.5036","2.873","2.4625","2.702","1.1287","0.9377"
"467410","2.25","1.2997","1.75","0.9577","1.5","2.25","1.7998","1.9","1.7","0.85","1.4141","1.0945","1.65","1.6075","1.7443","1.2997","1.05","1.15","1.45","0.8208","0.684","0.6946","0.9577","1.05","1.5","1.0603","2.1889","1.4023","1.5049","1.1","0.8551"
"467420","0.712","0.573","0.5209","0","0.4862","0.6946","0","-0.5904","0","0","-0.3299","0.5557","0.4862","0.712","0","0.6078","0.2778","0","0.8208","0.382","0.2952","0.6599","0.4515","-0.3299","0.3994","0","1.1287","0.6772","0","0.3299","0"
"467440","0","0","1","0.95","-0.3473","0","-1.4555","0","-1.4555","-1.1258","-1.5321","0.8208","0.9","0.7182","0","0","-1.3789","1","0.9","-1.4722","-1.157","0","-0.2778","-1.3789","0.7182","0","0","0.9","0","0.4788","-1.1491"
"467480","0","0.3994","0.3126","-0.2431","0.2952","0","0","-0.6156","0","-0.766","0.1563","0","0","0","-0.5557","0","0","0","0.2084","-0.9848","-0.2605","0.5209","0","0","-0.2084","0","0","0","0","0","-0.191"
"467490","0.8551","-0.3299","0","-0.342","-0.2084","0.4515","0","0","0","-0.45","-0.3","-0.1563","0","0.4168","0.9235","0.7866","-0.1042","-0.2736","-0.2394","-0.2052","-0.3078","0.6498","-0.5814","-0.1736","-0.1736","-0.3762","1.2313","0.3299","0.4862","-0.5362","-0.5362"
"467530","-0.6062","-0.5142","0.3078","0.5","0.3762","-0.9397","0.1216","-0.55","-0.5","0","0.1736","-1.0337","0","0","0","-0.7518","0","0","-1.1276","1.0833","0.1563","-0.3762","-0.5362","-0.8457","-0.3762","0.9848","0","0.9848","0.7878","-0.7878","0"
