"stno","X2012.11.01","X2012.11.02","X2012.11.03","X2012.11.04","X2012.11.05","X2012.11.06","X2012.11.07","X2012.11.08","X2012.11.09","X2012.11.10","X2012.11.11","X2012.11.12","X2012.11.13","X2012.11.14","X2012.11.15","X2012.11.16","X2012.11.17","X2012.11.18","X2012.11.19","X2012.11.20","X2012.11.21","X2012.11.22","X2012.11.23","X2012.11.24","X2012.11.25","X2012.11.26","X2012.11.27","X2012.11.28","X2012.11.29","X2012.11.30"
"466880","3.2499","2.911","3.2","2.5605","3.7423","4","3.9","1.299","-0.4104","-0.4788","2.462","3.4468","1.9696","4.4316","3.7239","2.1","2.3635","2.8559","3.007","2.3383","-0.45","0.7518","-1.5035","2.7713","1.2803","2.6","3.1514","-0.45","1.7727","1.5035"
"466900","1.0927","1.7","1.85","0.7524","0.4446","1.2803","1.2213","1","0.7713","0.382","0.4788","1","0.2431","2.4513","3.2174","0.9235","0.7524","1.0285","1.3787","1.1","0.5472","0.6","1.0261","0.8356","0.684","1.15","0.9642","0.7","0.6498","0.7713"
"466910","-0.9577","1.4365","-0.6772","0","2.3","-0.382","1.8641","0","-0.1563","0.4862","-0.6251","1.1629","0","1.4023","0.8682","-0.4168","0","3.4468","3.3829","0","0","0.513","0","0.6425","-0.3647","-1.1971","2.9445","-0.2084","0","-0.3994"
"466920","3.2499","4.3332","3.7","3.0529","3.9","4.0377","4.3","1.8711","-0.2778","0.2257","2.5605","3.9392","2.2651","5","5.6134","2.1449","2.5605","3.2499","4","3.4468","0.9848","1.1","1.8711","3.7423","1.7727","2.8559","3.5453","0.866","2.3","2.462"
"466930","2.35","1.1","0.8999","1.45","2.3","2.314","1.85","0.7794","0.6128","-0.2605","1.85","1.75","1.1491","1.7619","1.4784","0.9397","2.1","1.8811","2.4","1","0.25","0","1.1971","2.1","0.5","2.2","1.7101","0.4924","1.6","1.25"
"466940","2.05","1.3856","1.607","2.3783","3.2909","3.6373","2.5981","-0.6498","1.3789","-1.4784","0.5904","1.9734","1.7619","2.6847","1.9053","0","2","1.45","1.3856","0.95","-1.4555","0.5785","0.8682","3.0642","1.6853","0.8509","2.1651","-0.6","0.6078","1"
"466950","4.9495","7.0477","8.3138","4.5638","5.1325","6.322","4.7631","1.3892","-4.4167","0","6.3582","5.7158","0","5.5","6.8937","3.8306","2.7704","5.2091","3.9853","5.3694","1.1461","-1.1287","1.7191","6.3582","1.2155","3.1466","6.2354","-2.9568","1.2676","5.456"
"466990","1.6","-1.8711","-1.9053","1.8","1.9","1.7","-1.9734","-2.4249","-2.4249","-2.2553","1.75","1.25","0.3994","-0.382","-0.3994","-2.8191","2.4426","-1.0285","-0.382","-1.6454","-2.1651","-0.3126","2.764","-2.3","-3.007","3.7282","-0.6156","-1.7854","0.8551","-2.2553"
"467060","-2.9","-1.0392","0.7182","0.4168","-2.3635","-2.8559","-1.6742","-1.6914","-1.5035","-1.8794","0.4515","-1.9734","-2.1613","-1.6914","-0.2778","0.3647","0.9577","-3.2889","-3","-1.5035","-0.6928","-1.2216","1.0603","-2.1666","-1.7854","3.4769","-3.5","-1.7727","-2.9","0.3299"
"467080","-1.7727","-1.1276","0.6156","2.2517","-1.8","-2.2517","-1.4772","-1.5757","1.5588","1.3787","2.5279","-1.6742","2.0681","-1.3787","0.5814","0.4104","1.6087","-1.6454","-1.6853","1.0285","-0.9397","0.8863","1.8385","-1.1258","0.7713","2.3383","-1.4722","-0.6128","-1.3023","-0.9848"
"467110","2.764","1.2997","2.4249","2.6847","1.9926","3.2174","2.5069","1.4784","1.2213","0","2.5115","2.6046","1.4141","2.6354","3.5238","1.15","1.7355","3.0642","2.913","2.0569","0","0.9526","2.7713","3.2174","-2.8","2.6847","3.0642","0.7182","2.3383","2.1212"
"467300","2.2922","1.3892","0","2.9756","1.997","2.1185","2.873","0.6599","1.5","2.0673","1.7538","3.1124","0","0","1.5628","0","3.0098","3.899","1.5628","2.1205","1.2313","-2.8579","2.3257","4.0016","1.5733","3.5912","4.07","2.9","2.9414","2.4967"
"467350","2.1889","0.7467","0","1.5391","1.9153","2.1205","1.8811","0.3647","0.4446","0","1.8469","1.5391","1.3339","0.7641","0.8682","0.5209","2.05","1.8469","1.5049","1.1629","0.1563","-0.2052","1.0603","2.0863","0.5814","1.9837","2.0863","1.15","2.05","1.8"
"467410","1.1629","0.6156","-0.8356","0.5383","1.0261","1.35","0.95","0.5814","-1.3499","-0.9397","0.6946","1.45","1.2313","0.7182","0.7524","0.6156","1.1971","1.3339","1.0603","0.684","0.4446","-0.9","0.3994","0.8893","0.2952","1.1971","1.4","1.2","1.0261","0.3994"
"467420","0","0.4788","0","-0.4689","-0.4515","0","0","-0.85","-1.4722","-1.2216","-1.2997","-0.8893","0","-0.85","-0.3126","-1.5975","0.6078","-0.6251","0","-0.2778","-0.2084","-1.6454","0","0","-1.1491","-0.5557","0","0","-0.5383","0"
"467440","0.1563","0.1389","-1.3156","-1.3023","-1.2216","-1.2","-1.4095","-1.0725","1.0725","0.45","0.6498","-1.2257","-1.6087","-0.75","-1.1818","-1.2803","0.3647","0.6498","-0.2605","0.4104","1.2216","-0.866","-0.2952","-1.1818","0.7","1.4555","-0.2736","-0.9193","-1.4555","-1.2257"
"467480","0","-0.5142","-1.0833","0","0.2605","-0.55","-0.766","-1.1258","-1.0725","-1.1818","0","-0.2431","0.3299","-0.6062","-0.5","-0.9526","0.4689","0.3126","-0.2257","0.1216","0.1563","-2.1666","0","-0.65","0.8457","0","0","0.2605","0","0.2605"
"467490","-0.382","-0.2394","-0.45","-0.6498","-0.5472","0","-0.4","-0.866","0","0","-0.3299","-0.45","-0.5472","-0.2736","-0.3078","-0.3078","0","-0.6428","-0.7071","0","0.4698","-0.6","0","0.191","-0.5362","0","-0.1563","0.2052","-0.2431","-0.1389"
"467530","0.1736","0.2257","0","-0.866","-0.6894","-1.2","-0.6128","-0.3078","-0.2257","0.75","-0.5","0.45","0","0.3078","0.1216","0.65","1.7","-0.9193","-0.9526","-0.3762","0","-0.9959","-1.5757","-1.3787","0.3762","1.0725","-1.3","0","-1.7","-0.9959"
"467540","2.15","1.75","1.6","-2.4249","1.3339","1.3339","1.7","-1.6914","-1.2124","0.684","1.75","1.95","1.4784","1.9","1.95","1.25","1.45","1.4","1.7355","1.4","-1.1258","1.2213","1.7355","1.6","0.9","2.1","0.9235","-1.7854","1.8641","1.15"
"467550","-4.2","-4.2347","-4.5301","-4.6286","-3.7924","-4.4316","-4.2347","-4.7","-3.3829","-3.9392","-3.9392","-4.924","-5.7119","-5.1683","-4.9","-5.5149","-5.3694","-4.0377","-5.8","-5","-4.1","-3.8","-5.3","-3.7423","-4.2","-3.6648","-4","-4.2","-3.7423","-3.7423"
"467571","1.55","1.2803","0.9397","0.7524","2.3383","2.0569","1.5321","-0.9397","0.8863","1.3","1.05","1.4555","0.2605","1.1818","1.5588","1.0337","1.0285","1","0.8","0.6894","0.6894","-0.9526","0.8893","0.8208","1.2","0.7524","1.4141","0.5638","0.8","0.9848"
"467590","3.55","3.921","1.6","0.5036","2.65","3.55","2.85","2.9445","2.659","1.7727","2.4426","3.0211","1.3789","2.55","4.6281","3.9068","1.1287","2.8344","1.9","3.0311","2.5605","-0.9397","-1.9919","3.0211","2.9","2.3783","2.764","2.1613","1.8385","1.6853"
"467610","2.7","1.7","1.6712","1.65","0.8682","1.5733","0.573","-1","-0.8","-0.8","1.65","2.3","0.8551","1.7","-1.0261","-1.1","1.1287","1.75","0.5036","-1.3","-0.5472","1.35","1.5049","0.5904","0.5814","1.5049","1.6","0","1.55","1.05"
"467620","2.9414","2.95","4.2424","2.6","3.95","3.7","3","5.7321","4.2","-0.6599","2.85","6.4","3.1","5.3623","4.9495","5.2857","3.5","4.9","4.1781","6.202","-0.9377","-6.014","-9.9466","3.35","6.6","5.05","4.05","3.7924","1.8","2.45"
"467650","0.0868","-0.7878","0.2394","-1.0833","0.6894","-0.6894","-0.7","-0.5638","-0.5142","-0.6894","-0.5638","0.7518","0.6894","-0.433","0.1216","-1.0833","0.4788","0.6128","-0.7","0.0868","1.0392","0.25","0.9193","0.8","0","0.7071","-0.171","1.2216","-0.2431","1"
"467660","0","-0.2431","1.3856","1.7321","1.8385","-1","-0.684","-0.7713","-0.8356","-0.5814","1.9151","1.5321","-0.3299","-0.684","-0.7524","-0.55","-0.5472","-0.191","-0.3126","1.299","0","1.1491","2.5981","0.8999","-0.3078","-0.4515","-0.2084","-0.6","1.5321","0.513"
"467770","0","-0.8551","-1.3023","0","0","1.0419","0.7814","0.3647","0.4168","0.7866","0","0","0.8335","1.0261","-0.6425","-1.25","0.7467","0.6772","0.8509","0.3647","1.0285","-0.8551","0.7641","0.7988","-0.85","1.0245","0.7641","1.9734","0.7293","0.5383"
"467780","2.95","0.4689","-1.2257","0.9377","2.7","2.55","2.2215","0","2.0683","-1.2216","3.5","0.7814","2.8","2.0569","2.05","0","2.7","2.8","1.7443","1.35","1.1491","-1.2856","1.7","2.3","1","2.55","2.55","1.5","2.4","1.7"
"467990","2.764","0.7293","0","2.5115","1.8641","2.3783","2.1212","0","0.342","-0.9526","2.6847","2.5279","1.6914","2.4426","0.8335","-0.3994","2.1855","2.2498","2.0683","0","-1.6454","1.2856","2.3783","2.1","0","2.6354","2","0.2778","2.1855","-0.6946"
"C0A520","2.9682","3.2572","2.0353","2.1191","3.6466","4.2945","3.6542","0.5803","0.3","0.0105","2.2286","2.7986","1.2436","3.6001","3.343","0.2924","1.9184","2.7032","3.2043","1.884","0.169","0.3236","0.5829","2.6698","0.829","1.9184","2.6289","0.0968","1.966","1.1321"
"C0A530","0.7461","1.0517","1.0595","1.7387","1.6495","2.0673","1.7976","0.3812","0.0279","0.2605","1.4937","1.8672","1.137","2.2986","1.7202","0.6368","0.9329","1.0519","1.4869","0.1389","0.1378","0.0695","0.0244","0.9801","0.5664","1.023","0.9708","0.0624","0.9511","0.7922"
"C0A540","0.1992","0.6932","0.7771","0.1563","0.2364","0.2624","0.3897","0.5803","0.1554","0.0719","0.0781","0.3951","0.3019","0.6914","0.7469","0.9329","0.0956","0.0999","0.2963","0.3214","0.2971","0.2934","0.0105","0.1989","0.5362","0.0977","0.1941","0.3961","0.0349","0.1867"
"C0A550","0","0.2427","0.2298","-0.1827","0","0","0.0819","0.0809","0.0766","0.1312","-0.2996","0","-0.1","0.0829","0.0788","0.2779","-0.1597","0","0","0","0.0695","0.0799","-0.1563","0","0.1509","-0.1408","0","0.0656","-0.1414","0"
"C0A560","-0.0349","-0.061","0.3355","0.0314","0.3441","0.2998","0.1954","0.3825","0.0349","0.2229","0.1792","-0.6292","0.3355","-0.8157","0.6252","0.6847","0.2457","0.2723","-0.0782","0.4988","-0.0407","0.0366","-0.5438","0.1763","0.1575","-0.3878","0.0763","0.1089","0.104","0.0743"
"C0A570","0.2963","1.9951","1.7539","0.6948","0.7989","0.5926","1.6564","0.6847","0.6871","0.7981","0.2911","1.3694","0.6914","3.0205","2.9836","1.4979","0.0998","0.0998","0.5638","1.284","0.3999","0.3999","-0.3147","0.3939","0.5955","0.3978","0.2945","0.1932","0.2923","0.1949"
"C0A640","0.099","0.2696","0.6395","0.0985","0.0993","0.0999","0.1749","0.2782","0.0974","0","0.1","0.0961","0.0906","0.0906","0.3654","-0.8089","0.0999","0","0.0682","0.3532","0.0956","0","-0.1749","0.0891","0.2572","0.1999","0","0","0","0.0921"
"C0A650","0.2007","0.0521","0.2536","0.5416","0.2973","0.4357","0.318","0.1362","0.1816","0.1414","0.4589","0.2868","0.2396","0.4","0.4848","0.1452","0.3355","0.2158","0.2237","0.1433","0.0656","0.0602","0.6038","0.2463","-0.1721","0.5785","0.4092","0.0669","0.1312","0.0731"
"C0A660","0.6466","0.0707","0.2052","0.2099","0.3355","0.3774","0.2516","0.2819","0.2517","-0.2934","0.394","0.1902","0.0521","0.2741","0.2923","0.2257","0.3859","0.4405","0.0749","0.0877","0.0487","0.0225","-0.0454","0.2661","0.0487","-0.0523","0.0609","0.0717","0.293","0.0974"
"C0A860","1.3422","0.0576","0.8668","0.9762","1.359","1.9062","1.8607","0.0731","-0.8302","0.5814","1.2361","1.4375","0.4326","1.2045","1.4375","-0.8479","1.5514","1.3391","0.6642","0.2339","-0.8479","-0.5299","1.3339","1.85","-0.75","1.4457","1.135","-0.8947","0.8987","0.508"
"C0A870","3.6619","7.4376","5.8274","4.0196","5.2797","7.3361","7.0611","2.9799","1.0261","-4.0924","5.4092","6.3","-3.7489","7.3231","8.1847","1.6658","3.3223","6.5775","4.33","5.0406","0.1187","-3.202","0.9628","7.0513","2.8012","3.0912","7.2103","-0.5533","0.0942","3.9858"
"C0A880","0.3742","0.6582","0.1656","0.1674","0.9804","1.5174","0.6151","-0.2505","0.9621","-0.6932","1.2619","0.6709","0.0523","1.1478","0.263","-0.5945","0.3062","0.4689","0.6792","0.2677","-0.1663","0.1169","-0.1883","-0.2925","-0.1395","-0.0471","-1.1911","0.0939","-0.4686","0.1219"
"C0A890","0","0","0","-0.1204","0","0","0","0","0","-0.0857","-0.103","0","0.0017","0","0","0.0259","0","0","0","0","0","0","-0.0485","0","0","-0.0326","0","0","-0.0515","0"
"C0A920","1.5762","3.2675","3.0559","1.0625","1.8858","2.1879","2.5964","1.5871","0.9508","1.1692","1.3998","2.6504","1.076","3.7302","4.0373","1.7077","1.3388","1.7303","1.7975","2.8978","0.9744","0.7771","1.3585","2.2497","1.8672","0.8336","2.2912","0.9703","1","1.4419"
"C0A940","1.5174","0.1359","0.2671","1.3396","1.5371","2.0493","0.788","0.1169","0.3286","0.5945","1.4127","0.8785","0.5283","0.1341","-0.1392","0.2924","1.8124","1.3265","0.8019","0.3927","0.0523","0.3316","1.5089","1.9242","0.1216","1.4142","0.944","0.2034","1.2257","0.9548"
"C0A950","0.2513","0.9923","2.0069","0.2512","4.2424","7.1281","6.1991","1.1613","0.1948","-3.4739","-8.7987","6.9478","-1.6127","7.616","7.9465","2.0602","-1.5297","1.3231","0.3868","1.5456","0.7718","0.0314","-3.728","-2.4807","2.0744","1.5801","4.2328","-0.3129","-2.4727","0.8098"
"C0A970","0.9742","-2.116","2.1889","1.4757","2.6958","3.0565","1.2894","-1.0876","-0.9378","-1.1743","2.9371","2.6213","-1.3023","1.9926","2.9109","-0.9826","0.5511","0.7988","0.4509","-0.3758","-0.9772","-2.0506","0.3925","-0.8917","-1.0325","0.4449","0.4599","-2.7577","-4.7561","0.1326"
"C0A980","1.7738","2.0142","2.0673","1.7","2.3909","2.8689","2.7893","0.9703","0.1455","-0.487","0.0733","1.8367","1.0893","2.7406","4.1974","1.5455","-0.9177","1.4381","1.6257","1.4004","0.2724","0.0827","-1.3575","0.547","0.8699","-0.0853","-1.7607","-0.3109","-0.454","0.2756"
"C0A9A0","2.9109","3","3.1412","1.9633","2.5679","2.673","2.3396","1.5128","0.2279","0.6772","2.0462","3.118","0.7014","3.5978","3.9","2.8","1.7264","2.7388","2.8718","2.568","0.9563","0.8988","1.6604","3.1049","1.3106","1.6977","2.9944","0.1145","0.6432","1.7465"
"C0A9C0","0.8829","1.2982","1.4","0.6137","1.2216","1.6178","2.3705","1.076","0.6","0.2163","1.1025","1.7727","0.6928","1.9997","1.9973","1.1984","-1.0786","0.7431","0.9329","1.1346","0.0523","0.2179","0.5905","1.2124","0.5541","0.0279","0.7715","0.2973","0.9986","0.8222"
