"stno","X2013.02.01","X2013.02.02","X2013.02.03","X2013.02.04","X2013.02.05","X2013.02.06","X2013.02.07","X2013.02.08","X2013.02.09","X2013.02.10","X2013.02.11","X2013.02.12","X2013.02.13","X2013.02.14","X2013.02.15","X2013.02.16","X2013.02.17","X2013.02.18","X2013.02.19","X2013.02.20","X2013.02.21","X2013.02.22","X2013.02.23","X2013.02.24","X2013.02.25","X2013.02.26","X2013.02.27","X2013.02.28"
"467440","-1.2257","-1.3156","0.2952","0.4104","-1.2216","0","0.4341","0","-0.4515","-0.5557","0","0","-0.3299","-0.2257","-0.8208","-0.3299","-1.4095","0","-0.3647","-2.0673","0","-0.5036","0","-1.7619","-1.3023","-0.9959","-0.8208","0"
"467480","0.3299","0","0","-0.8356","0","-1.1491","0","0.6078","0","0.4168","0","0","0","0","0","0.4168","0","-1.0833","0","0","0","0","0.4341","-1.0285","-0.2952","0","-0.382","0.2952"
"467490","-0.3078","-0.55","-0.6428","-0.45","0.513","-0.342","-0.3126","0","-1.15","-0.5814","0","-0.5814","-0.382","-0.4446","-0.6498","0","-0.7071","-0.35","-0.3994","0.382","-0.382","0","0.3126","-0.9526","-0.6428","-0.35","-0.2431","-0.4446"
"467530","0.95","0.45","-0.2431","0","0.342","-0.7713","-0.3762","-1.1818","0.6428","1.0833","0.6128","-0.8426","0.6894","0.191","-0.1736","0.1736","0","-0.4104","-0.2257","-0.1736","0.9848","0.45","-0.2394","0","-0.5","0.3762","-0.8426","-0.191"
"467540","-2.3492","1.75","1","1.299","0.6156","1.4141","-1.3856","1.4707","1.7355","1.6712","1.35","1.5427","2.3","1.2856","1.4","2.3","1.2856","-1.2124","1.55","1.6075","1.9","1.35","2.6","2.05","1.6712","-1.299","1.55","1.25"
"467550","-4.9363","-4.5899","-5.2195","-3.3483","-6.202","-5.5","-5.4","-4.6045","-6.6967","-6.4","-6.0073","-3.9392","-4.2435","-5.121","-4.5301","-5","-4.6","-4.6","-4.7271","-4.924","-3.3706","-3.3829","-4.6286","-5.3","-5.4","-3.8527","-5.121","-3.2909"
"467571","0.8863","0.7524","0","-1.1276","1.3787","0.7182","0.8551","1.6417","0.9919","0.4168","0.8893","0.9235","1.4","0","1.4","0.8893","0.191","1.0833","1.2997","1.1971","0.6251","1.1629","1.3681","-1.1276","-0.5142","-0.7794","0.6498","0.5814"
"467590","2.2651","3.5453","3","2.462","1.0725","2.1651","1.4722","3.3","1.5049","-0.6156","2.0785","0","4.6281","0.3647","1.607","4.4995","4.0377","2.5605","2.2498","5.3351","2.45","1.65","4.05","3.5353","3.3706","2.4","-0.7524","2.913"
"467610","-1","1.3499","-0.6","0","-1.157","-1.0603","0.9919","2.4967","2.3","1.8641","0.9235","1.2313","2.45","0","2","2.4","-1.05","0","1.5733","2.8","1.75","0.6772","2.1205","-1.55","-1.05","-1.2257","1.8","0.9919"
"467620","4.9804","7.2356","4.6765","5","-0.8161","2.45","-0.9551","3.1124","2.0179","3.9834","5.0743","2.764","3.9","1.4365","2.4","2.2915","6.8","-0.7293","1.6759","2.702","5.9756","2.2231","2.6336","4.4995","7.9769","5.1","3.1","3.6639"
"467650","0.9848","-0.2052","0.8457","0","-0.2605","-0.9","-0.7878","-0.3","0.1042","-0.7071","-0.3857","0.0868","0.0684","-0.2571","-0.9","0.4","-0.7518","-1","-0.4924","0.5909","0.6928","0.5","-0.5196","0.1389","0.2736","-1.1","-0.5196","-0.9848"
"467660","-0.513","-0.4104","-0.3078","-0.5785","-0.9193","-0.684","-0.513","-0.4862","1.6087","-0.684","-0.5814","1.2856","-0.3994","-0.513","-0.684","-0.7866","-0.3762","-0.6894","-1.4141","-0.4515","-0.7182","1.6454","-0.8893","-0.7182","-0.6156","-0.766","1.6853","-0.5472"
"467770","0.5209","0","0","-0.3473","0","0","0","0","1.285","0.9203","0","0","0","0","0","0","-0.6078","-0.9","0","0","0","0","0","-0.9919","0","-0.65","0","0"
"467780","0.6251","0.903","2.25","-0.5036","1.9","0.8509","2.3257","4.35","3.8","3.25","3.25","2.5652","2.4967","2.85","2.2915","3.8","1.1287","1.4555","3.5","4.2","3.7","3.0098","4.05","0.6425","0.6946","0.382","0.9203","2.4"
"467990","-1.3789","1.5391","-0.4689","-1.7355","-1.5427","1.1971","1.7443","2.0521","1.2655","0","0","2.6046","1.3681","-0.6498","2.6997","0.6772","-0.5814","-1.9284","3.5353","0.8335","0","2.1","0","-0.7814","0.3647","-1.5","1.75","2.1666"
"C0A520","0.106","2.4871","-0.7922","0.3355","-0.699","2.4321","0.7264","4.3503","3.2226","1.8187","2.5999","0.0384","2.8751","-0.309","1.2583","3.9418","0.0349","0.3019","1.0517","4.1569","2.4871","0.4067","4.1095","2.2644","-0.2347","-0.9659","0.9193","1.5935"
"C0A530","0.3178","1.7492","0.2394","0.309","0.0877","1.8187","1.1434","1.9184","1.2124","0.7825","0.5673","0.6038","1.9425","0.3069","1.0286","1.8607","0.5619","0.1792","0.497","1.5893","0.1531","0.8222","1.8858","1.0945","0.2847","0.3942","0.766","1.3569"
"C0A540","0","0.2487","0.3993","0.0438","0","0.3464","0.0262","0.1315","0.0684","0","0","0.0191","0.3939","0.6535","0.0624","0.7762","0.719","0.0105","-0.007","0.2923","0.0899","-0.0956","0.2971","1.0692","1.0337","0.3978","0.0423","0.4455"
"C0A550","0.2427","0","0.0731","0","-0.4993","0","0.0342","0.0035","0","0","0","-0.2996","0.0755","0.1364","0.0977","0","0.2084","0","-0.0877","0","0","-0.1813","0","0.3536","0.2925","0.1364","-0.0469","0"
"C0A560","0.7608","0.5353","0.1654","0.3536","0.0174","0.4728","-0.6428","0.1336","0.0418","0.0521","0.1954","-1.1852","-0.5936","0.0279","-0.1953","0.3759","0.7314","0.206","-0.5996","0.2624","0.0927","-0.6217","0.1462","0.4384","0.2339","0.1654","0.0261","-0.0697"
"C0A570","0.9781","1.7901","0.7981","0.699","0.7999","1.3896","0.2911","0.699","0.2978","-0.1509","0.2","0.4993","1.2716","0.6948","0.7995","0.6619","0.8912","0.8999","-0.341","0.4782","0.2923","-0.1763","0.2984","2.5228","1.0918","0.2996","0.5977","0.794"
"C0A640","-0.0999","0.2801","0.2516","-0.0961","-0.0961","0.0829","0.2869","0.1658","0","0","-0.1","0.1147","0.1782","-0.1813","-0.0839","0.3654","0.1362","-0.3","0.0682","0.0995","0","-0.0993","0.1985","-0.6536","0.3857","0.2993","0.0707","0.1749"
"C0A650","0.0977","0.4774","0.2","0.0719","0.0487","0.7217","0.5664","1.5104","0.4684","0.0809","0.215","0.206","0.6022","0.1231","0.6947","0.2","0.0695","0.1878","0.6022","0.7713","0.3346","0.1634","0.9642","0.0836","0.2192","-0.2463","0.1124","0.2347"
"C0A660","0.007","0.3536","0.206","0.0209","0.4728","0.007","0.2177","0.3994","0.191","0.0419","0.0349","-0.0384","0.2631","0.0279","0.4558","0.383","0.215","0.1753","-0.441","0.7314","0.3993","0.0175","0.515","0.3508","0.2997","0.0974","0.0157","0.0743"
"C0A860","-0.5162","1.1756","0.1693","0.4994","-2.0317","0.6498","1.3151","3","1.172","0.9356","0.958","0.9235","1.55","0.3597","0.5162","1.309","-0.6428","-0.4474","0.9317","1.9976","1.4905","1.172","2.0657","1.1314","0.7272","-1.0598","0.3299","0.3399"
"C0A870","1.8353","6.8905","3.3917","-3","-5.5966","6.0963","2.6625","7.0941","3.5391","3.45","3.6568","0.3418","4.9253","1.0625","-6.3116","7.5954","1.1468","0.5788","0.1239","7.4376","5.456","2.5099","7.378","6.5982","1.888","1.075","0.7665","4.1898"
"C0A880","0.014","0.2817","-0.1256","0.1627","-0.0488","0.4596","0.3119","0.0628","-0.0314","-1.4616","0.3149","0.2509","0.2503","0.1042","0.1674","0.6137","-0.2092","-0.6821","-0.5533","1.1151","0.1046","0.0803","0.2509","1.2362","0.0576","-0.0977","-0.3256","0.2047"
"C0A890","0","0","0","0","0.1545","-0.0921","0","0","0","-0.0899","0","-0.3625","0","0","-0.1","0","0","0","-0.1891","0","0","-0.0848","0","0.0755","0.0191","0","-0.0309","0"
"C0A920","0.8668","2.1786","1.4724","-1.0037","-2.8929","1.9406","1.7465","1.5174","0.9948","0.9526","1.1876","0.5905","1.8284","-0.8157","0.9326","2.7728","-1.0269","-0.6553","0.682","1.5871","1.5217","0.6474","2.2577","3.4154","-0.6344","-1.3156","1.0973","1.5803"
"C0A940","0.2973","0.5785","0.0314","0.0314","-0.5871","0.0279","0.014","2.5889","1.4375","1.1491","0.8619","0.183","1.3667","0.1035","0.0332","0.9368","0.2536","0.3936","0.2972","1.9425","1.2608","-1.3577","2.0765","0.2605","0.4684","0.3147","-0.0122","0.3532"
"C0A950","0.9206","1.3111","2.1353","-2.9944","-5.5455","6.0249","0.6825","0.4292","0.8907","0.103","1.2593","-9.0322","-0.7408","2.2","0.3106","4.5136","2.1126","-2.3967","-8.4","7.0477","4.4548","-8.7879","0.1745","3.6912","1.2046","1.5049","0.2983","1.3674"
"C0A970","-1.094","1.2313","2.2249","-2.3755","-4.0165","1.4619","1.6451","1.4892","0.2164","0.954","1.1473","-5.9099","1.4753","-0.5428","1.5456","1.3906","2.5634","-2.3738","-1.6219","1.1449","2.3486","0.4953","1.5178","5.1725","3.1124","-0.1082","0.6959","0.8467"
"C0A980","0.5996","1.7956","1.2887","-0.7547","1.2992","1.7465","-1.5106","2.5901","-1.5588","-1.2229","-1.6853","-1.6007","2.582","-0.8999","0.7728","2.8689","1.1326","-0.4121","-1.9747","2.3869","1.9997","-1.9926","3.2336","2.9311","-1.1809","-0.8999","-0.6894","0.9712"
"C0A9A0","0.1097","2.5522","-1.6914","0.9781","-1.1046","2.8929","2.5432","3.3953","2.7282","1.9225","2.1039","-1.6495","3.1876","0.6292","1.0466","3.5912","1.0958","1.0126","1.1389","3.118","2.2951","-0.9959","3.5339","4.3993","-1.4815","-0.9456","1.1644","1.9633"
"C0A9C0","0.3913","1.817","0.8733","-0.3716","-0.25","0.5017","0.3149","0.5829","0.2179","0.0418","0.1042","0.2723","1.1818","-0.2396","0.0087","1.2903","-0.3657","0.2925","0.3286","1.1258","0.788","0.4373","1.0607","1.3","-0.3277","0.424","0.3804","0.7981"
"C0A9E0","0.014","1.2216","0.0349","-0.0175","-0.5665","1.1276","0.3581","0.9903","0.4769","-0.8933","0.9397","-1.0064","1.0337","-0.7981","0.6792","0.9455","0.559","-0.794","-0.9976","1.0985","0.0628","-0.9511","1.0958","0.856","-0.6304","-0.7547","0.0558","0.8995"
"C0A9F0","0.3804","1.8988","1.0998","-0.5871","0.5926","2","1.6977","1.9805","1.4998","0.9397","1.0893","0.9945","1.9997","0.4963","1.0993","2.1","-0.5362","0.5298","1.3828","1.7932","1.4943","0.7878","2.197","1.3896","0.4872","-0.5936","0.6657","1.0918"
"C0AC40","-2.4814","3.1956","3.2888","-3.7588","-6.5934","3.3995","3.2841","3.9467","3.7977","3.7907","1.2638","2.8941","3.5233","2.1034","4.0657","-1.9284","2.9483","-1.35","5.0112","3.1385","-1.945","5.932","3.1086","4.3226","2.0098","-5.7916","-3.7532","3.091"
"C0AC60","0.215","2.6198","-0.7188","0.2993","-0.6472","2.6737","1.0833","2.8841","2.1666","1.3991","1.8711","1.0893","2.9344","-0.3774","1.0865","3.4103","-0.4092","-0.35","1.4772","3.6052","2.2411","0.7922","3.4569","2.2317","-0.5557","0.8966","0.9","1.5844"
"C0AC70","0.1902","1.6873","0.6847","0.5985","0.1878","1.7539","0.8995","1.7932","1.4554","1.5844","1.3694","0.4663","1.989","-0.0978","0.7989","2.1786","0.4782","0.1928","1.2761","2.0376","1.2496","0.4963","2.2497","2.2577","0.3897","-0.3","0.8889","0.8995"
"C0AC80","0.2945","2.2216","0.544","0.5905","0.2782","1.9167","1.8657","2.8841","1.8858","1.9633","1.8711","1.0495","2.6897","-0.1985","1.6564","2.2064","0.394","0.25","2.1879","2.2829","1.9715","1.0893","2.5679","2.568","0.4168","-0.0717","1.3584","0.9235"
"C0ACA0","0.0225","1.6444","0.1575","0.0278","0.1103","1.6074","0.8746","1.817","1.1535","0.3845","0.7825","-0.4774","1.4972","0.2344","0.3776","2.2109","0.2571","0.2052","-0.3032","2.2317","1.0574","-0.3517","1.7727","2.1436","0.1236","0.0122","0.3939","0.9613"
"C0AD00","-0.3746","1.0285","-0.2347","-0.2257","-0.2816","1.5978","0.6092","1.5282","0.9642","0.6889","0.881","0.727","1.5912","-0.0558","1.0404","1.9973","-0.1871","-0.1736","1.1809","0.9642","0.9192","0.068","1.3419","-0.5788","0.0558","-0.1462","0.2703","0.8356"
"C0AD10","0.5985","1.0566","0.2847","-0.6997","-0.8192","0.5299","0.508","0.9271","0.5333","0.5448","0.5634","0.7981","1.0816","-0.6821","0.7","2.2951","0.2699","0.6535","0.7757","0.5829","0.5902","0.7264","1.0607","3.477","-0.7902","-0.9976","0.225","-0.4384"
"C0AD30","0.0487","1.6914","-0.65","-0.3394","-0.4994","2.0284","1.4094","1.9319","0.8184","-0.6428","-1.1911","-0.7272","1.7607","-0.4225","0.115","2.3967","0.1531","0.0609","-0.7981","2.2912","1.3787","-0.5619","2.1786","2.4996","-0.6303","-0.4225","-0.3605","1.1852"
"C0AD40","0.0877","2.0308","0.5333","0.1753","0.0836","1.705","1.7932","3.2336","2.2117","1.7143","2.3985","1.5912","2.0994","-0.4973","1.2614","2.275","0.4114","0.135","1.8858","2.0768","1.4141","0.9994","2.6529","1.9151","0.1553","-0.45","0.115","1.0466"
"C0AD50","0.6","3.5739","-1.3864","0.6217","-1.4943","3.8709","0.0942","4.6951","3.091","2.3182","3.0602","0.2923","4.4433","-0.8785","1.8766","5.5754","0.4635","-0.8785","0.1047","5.4792","3.3609","0.1361","6.0411","4.0569","-0.9661","1.5844","1.6835","2.3869"
"C0C460","0.3914","0.35","-0.3392","-0.3998","0.3532","0.3355","-0.6729","1.4854","0.0122","-0.2993","0.171","0.1455","0.769","0.2828","0.8285","0.5936","0.2","-0.4728","0.8978","0.7902","0.766","-0.8978","0.8835","0.3346","-0.4924","-0.5955","-0.1949","-0.2971"
"C0C480","0.5481","1.8271","0.649","0.3825","-0.5999","1.6444","0.6962","1.4127","0.5481","-0.3709","-0.6729","0.0487","1.722","-0.4999","0.3195","2.7863","-0.4872","0.4728","-0.4924","1.9053","1.1782","-0.4973","2.1571","2.1172","-0.6983","-0.0939","0.3985","0.6784"
"C0C540","0.0999","0.1928","0.2624","0.1981","0.5663","0.3473","0.2194","0.8485","0.4388","0.1888","0.4168","0.1968","0.8632","0.1995","0.3536","1.741","-0.433","0.1841","0.4316","0.8776","0.4243","0.2779","1.5096","1.6168","0.2298","-0.8988","0.2828","-0.3939"
"C0C590","0.1908","1.4369","-0.6536","0.0695","-0.1392","1.3615","1.4528","3.0196","2.0696","1.4554","1.8908","1.9086","2.0932","-0.0192","1.8518","3.1486","0.0175","0.1103","1.5368","2.8949","1.4707","1.9056","3.309","1.9068","0.4213","-0.7794","1.2638","1.0816"
"C0C630","0.0628","2.0861","-1.3523","0.4104","1.3845","1.8641","-1.1128","3.7555","2.233","0.1674","2.4758","0.1604","2.5712","0.1736","0.329","3.1448","-0.618","-0.0454","0.2789","4.0676","3.3459","2.0994","4.1988","1.9151","-0.55","-1.1153","1.4444","1.3545"
"C0C650","-0.5035","0.7107","-0.3812","-0.6894","-0.6691","0.3647","0.23","2.4061","0","0.329","0.1884","0.2789","0.9923","-0.2796","0.2702","2.7335","-0.6474","0.2847","0.6101","2.7","0.4183","0.8396","2.7634","1.7077","-0.0279","0.0576","0.1395","-0.068"
"C0D360","0.0279","0.4974","0.1968","0.2624","0.1408","0.383","0.0731","0.5248","0.4045","0.2877","0.4792","0.4925","0.3147","0.1312","0.2779","0.4015","0.1172","0.0209","0.2294","0.3078","0.2723","0.3597","0.2736","0.0523","0.3716","0.1294","0.2","0.1462"
"C0D390","0","0.1763","-0.2457","-0.0982","-0.0877","0.1124","0.0557","-1.0495","-0.4636","-0.0848","-0.1315","0.1294","0.215","-0.1992","0.0419","0.5999","-0.1638","-0.2801","0.0731","0.18","0.4388","-0.4974","-0.7913","-0.4494","0.122","-0.2298","-0.0781","-0.3625"
"C0D480","0","0.4973","0.0105","0.045","0.106","0.2869","0.5202","1.4257","0.4769","0.3268","0.2622","0.5035","0.6688","0.0105","0.6138","0.7461","0.0418","0.0209","0.7552","1.1025","1.3808","0.7713","1.6178","-0.5734","-0.0157","-0.3625","0.3019","0.0279"
"C0D540","0.0977","0.318","0.169","0.0832","0.215","0.3611","0.431","1.2302","0.5878","0.0347","0.265","0.5446","0.5829","0.0675","0.6309","0.5541","0.1236","0.0523","0.6359","0.671","0.3878","0.6889","0.7456","0.1125","0.0157","-0.3527","0.014","-0.2364"
"C0D550","0.2192","0.1454","0.3939","0.2817","0.1854","0.0279","0.3682","0.061","0.2394","0.1452","0.2264","-0.0157","-0.3","0.171","0.5999","0.171","0.4668","0.495","0.0418","0.4782","0.0877","-0.3951","0.3355","0.2853","0.0052","0.0732","0.1575","0.4357"
"C0D560","0.7641","0.5562","0.2703","-0.8175","1.2608","1.3216","1.135","3.9744","0.7742","0.7524","0.5406","1.6957","1.9","0.4902","1.6968","2.3471","-0.2699","0.9584","2.0847","3.3504","1.3339","2.2065","3.6739","1.2","-0.6309","0.9801","0.8714","0.2605"
"C0D570","-0.0488","0.1948","0.1392","-0.342","0.115","0.2495","0.2862","0.908","0.3119","0.2481","0.3534","0.2257","0.2911","0.1531","0.4384","0.4298","-0.2495","0.0175","0.6576","0.6642","0.4574","0.4113","0.3308","0.6923","0","0.3","0.1254","-0.1948"
"C0D580","0.0988","0.1932","-0.0105","-0.0643","-0.0515","0.1985","0.1997","-0.4863","-0.159","-0.0995","-0.1913","0.2978","0.2741","0.0588","-0.0675","0.2989","-0.0156","-0.0616","-0.3985","0.483","0.206","0.3978","0.4908","0.0551","-0.0914","-0.0866","0.0829","0.2"
"C0D590","0.5244","2.8321","0.8205","0.8947","0.23","2.2875","2.5723","4.9768","3.1547","2.3419","2.7556","2.796","3.2992","1.2","3.1153","3.04","0.6137","-0.7431","3.5505","3.9744","3.5946","3","4.3592","-0.2923","0.5288","-0.3756","2.0131","1.6957"
"C0E420","0.0105","0.2923","0.2431","0.0384","0.65","0.6064","1.1987","1.2147","0.501","0.329","0.3554","0.3658","1.3111","-0.089","1.2609","0.7506","-0.9959","0.6894","1.6269","1.1577","0.8316","1.5359","1.6482","-1.1852","-0.6151","0.4168","0.3285","-0.1535"
"C0E430","1.3808","1.0064","0.4854","0.1753","0.9659","1.0519","-0.7042","-1.587","-0.9548","-0.3605","-0.3527","0.2605","0.2431","0","0.1882","0.1809","0.7064","0.2588","0.2923","0.3119","0.2605","1.0896","-0.3882","0.0872","0.9801","0.1133","0.6038","0.0697"
"C0E530","-0.7364","0.7552","0.45","0.4405","0.4848","0.736","1.0706","1.6007","1.3199","1.0927","1.2021","1.2465","1.2213","1.0462","1.2044","1.0706","-0.9621","-0.8995","1.1472","1.5556","1.2713","1.705","1.4142","-0.5244","0.6792","1.2432","0.6303","1.3237"
"C0E610","0.3774","0.2344","-0.4145","-0.5768","0.4168","0.3126","-0.5985","0.1042","-0.5738","0.3536","0.5673","0.4963","0.1873","0.5871","0.1754","0.2575","-0.4974","-0.4988","-0.3998","0.2179","-0.4782","0.0523","0.1654","0.1654","0.0488","-0.5523","0.104","-0.6578"
"C0E730","0.061","0.0489","-0.7372","0.725","-0.6772","-0.0489","0.0332","0.6973","0.2404","0.3053","0.0401","0.9696","0.2972","-0.014","0.6498","0.6915","0.014","0.0419","1.2361","1.1804","0.1744","0.5152","1.7358","0.559","0.529","0.171","1.1684","-1.1025"
"C0F861","0.6018","0.794","0.7469","-0.2279","-0.708","-0.3907","-0.515","-0.6466","-0.9","-0.7272","-0.5","-0.662","-0.9177","-0.5448","-0.7829","-1.058","-0.487","-0.9177","-0.7607","-0.671","-0.5541","-0.618","-0.8817","1.4991","-0.618","-0.75","-0.9259","0.4135"
"C0G640","0.0279","1.3618","0.6891","-0.3032","0.614","0.2925","1.2372","3.2394","1.516","1.8541","2","2.4045","1.1922","0.8186","0.4875","1.5142","-0.4274","-0.309","2.7149","3.15","2.3234","1.9159","1.8883","-1.023","-0.1569","0.0784","0.8893","1.2"
"C0G650","-0.2179","-0.1125","-0.5992","0.0954","0.0122","0.2279","0.1045","0.0384","0.0698","0.0244","0.1113","0.0279","0.014","0.0366","-0.4239","0.0941","-0.7308","0.1455","0.0698","0.0523","0.0471","0","0.0279","0.1042","0.699","0.1125","0.4774","0.0279"
"C0H990","-3.294","-2.0569","-2.6997","-0.9919","-3.7924","-2.7578","-1.0945","-3.7536","-2.6997","-1.0261","-0.8551","-1.85","-4.7566","-3.9834","-3.9068","-2.35","-4.2435","-2.55","-3.6639","-1.4023","-0.3647","-0.7182","-0.7524","-1.75","-1.3339","-2.911","-3.6","-3.4769"
"C0H9A0","0.8863","-0.4","0.3","0.6894","0.5","0.8863","0.8863","0.5638","0.5","0.6894","0.6","0.8","0.7","0.8863","1.0337","0.7518","0.9","0.8","0.8863","0.7794","0.5196","0.8863","0.7878","0.5909","1","0.4924","0.6062","1.0833"
"C0H9C0","-1.5893","-0.0454","0.6368","-2.0308","-1.0898","-2.3037","1","-1.3071","-3.7681","-3.0406","-3.2226","0.0279","-2.0768","-1.2861","-1.2213","-5.1678","-2.247","-3.6734","-2.1449","-3.5859","-2.1384","-2.2658","-2.5441","-3.6531","-1.884","-2.6837","-3.2967","-2.9403"
"C0I010","1.3","0.8","0.5909","0.9","0.8863","0.7","0.9","0.8","0.6","0.9","0.8","0.8","0.6","0.8863","-0.7794","-0.6128","1.1","0.8863","0.7878","0.5","0.8","-0.9526","0.9","0.9848","0.5909","0.7","-0.1042","0.8"
"C0I090","1.3743","0.5","0.2419","0.1564","0.1809","0.0576","0.2257","0.736","1.0401","0.2756","0.115","-0.7552","0.1219","0.1871","-0.9272","0.45","0.3907","0.4848","0.0314","-0.3804","0.1219","-0.8572","-0.2588","0.1097","0.0175","-0.8899","0.3746","0.8285"
"C0I110","0.1315","0.1439","0.0726","0.0626","0.212","0.0418","0.0557","0.0626","0.0418","0.1389","-0.2869","-0.3995","-0.2782","0.1172","0.0832","-0.4","-0.3978","-0.397","0.1627","0.1454","0.1368","0.1627","0.1075","-0.3804","-0.3759","0.1678","0.3236","-0.2624"
"C0K240","0.9205","0.3927","0.3536","-0.2723","-0.341","-0.2939","-0.341","0.5393","-0.3536","0.3782","0.4494","0.2741","-0.1286","0.2046","0.1878","-0.2121","-0.2677","0.6","0.3019","0.2194","-0.2194","0.394","-0.2457","0.2673","0.2696","0.2877","-0.1816","0.2782"
"C0K280","0.3647","0.6425","0.4862","0","0.9919","0.4515","1.4023","2.0863","1.7443","0.6599","1.5049","0.8161","0.9377","1.0945","0.712","0.8682","0.5814","0.55","1.7443","1.9837","0.8509","2.0179","1.7785","0","0.3647","0.2736","0.5036","0.8551"
