"stno","X2010.05.01","X2010.05.02","X2010.05.03","X2010.05.04","X2010.05.05","X2010.05.06","X2010.05.07","X2010.05.08","X2010.05.09","X2010.05.10","X2010.05.11","X2010.05.12","X2010.05.13","X2010.05.14","X2010.05.15","X2010.05.16","X2010.05.17","X2010.05.18","X2010.05.19","X2010.05.20","X2010.05.21","X2010.05.22","X2010.05.23","X2010.05.24","X2010.05.25","X2010.05.26","X2010.05.27","X2010.05.28","X2010.05.29","X2010.05.30","X2010.05.31"
"466880","1.8711","-0.85","2.7","0.9848","-0.4596","0.1026","1.2","1.5757","-0.2819","2.4","2.7575","3.0311","-0.25","-0.6578","-1.1258","-1.2257","0.8457","-0.6894","-0.7794","-1.1258","-0.6128","-1.2803","0.4698","2.8","1.6914","2.659","2.1651","1.299","0.6894","1.9696","2.3635"
"466900","1.35","1.2","1.9151","1.2856","0.2084","0.3","0.3299","0.55","-0.3078","0.684","0.3","0.7866","0.513","-0.4446","-0.7518","0.2084","-0.6","-0.9959","-1.2257","-0.8356","-0.9193","0.684","1.2213","0.5472","0.9","1.8641","1.35","0.6498","0.3299","0.684","0.5814"
"466910","-0.5557","-0.7182","0","-0.382","0.3126","0.85","-0.3473","0.5","1.8385","2.3492","2.8559","3.8408","0.1563","-0.4168","0.3126","-0.5209","0","0.95","-0.382","-0.4515","0.3126","0.8551","1.85","1.5757","0.684","0.3647","0","-0.5036","-0.6078","-0.3299","0"
"466920","2.2651","1.8187","3.2499","2.3492","0.1736","0.2736","1.5035","2.3492","-0.4","3.007","3.7588","4.2435","0.65","-1.2803","-1.0833","1.5975","2.0673","-0.5142","-0.6","-1.3156","-0.9193","-1.8711","0.2257","2.8559","2.3383","3.3829","3.0311","2.5115","1.3787","2.3492","2.4249"
"466930","1.0392","1.1258","1.2257","0.3078","0.2736","-0.5362","-0.9526","0.1928","-0.6928","-0.7794","0.2605","0.2952","0.1368","0.55","-0.5362","0.2257","0.1563","-0.2394","-0.2605","-0.2257","-0.6894","-1.2803","-0.2778","0.513","0.7","1.0725","1.2124","-0.1216","0","-0.3","0.5472"
"466940","1.4","1.9696","2.1855","2.462","1.2213","-0.866","0.8551","1.3789","-1.9053","1.0945","1.4095","2.2517","-0.191","-1.6914","-2.4249","0.573","0.5472","1.3023","0.3473","-1.6087","0.8","1.1491","-1.7619","1.8641","1.8385","2.1613","1.6454","1.05","-0.4168","0.8551","0.7524"
"466950","5.4637","8.3633","6.4952","7.8934","3.8","1.0603","2.8","3.8105","-4.6985","3.2","4.4431","5.5","3.7","-5.2195","-6.6718","0.9724","3.2174","-4.0377","-3.8302","-4.1362","-2.913","2.2","-5.1325","1.85","3.3775","5.2","6.1","6.8416","1.8469","1.8127","0"
"466990","-2.9445","-2.6311","-2.5372","-2.1449","-1.9917","-1.8794","2.6812","1.4141","1.55","2.1212","2.2981","-1.8711","-2.6847","2.0569","-2.3","1.3499","1.8","0.5383","1.8794","2.2651","-2.0785","1.1287","-2.0785","1.8641","-2.1651","-2.0673","-2.2651","-1.7321","1.9284","1.35","1.9919"
"467060","1.5733","-2.0673","-2.8559","1.85","-1.9919","0.513","0","0.2084","1.2216","0.9919","-1.7321","-1.4095","1.2","1.9696","-1.6742","1.4141","2.1613","1.2","1.4","0.8","-1.8794","-1.5588","-1.3789","2.2553","-2.2553","-1.9919","-1.299","0.9397","-1.9734","0.8551","-1.9734"
"467080","2.2517","2","2.1666","2.0681","1.4555","-0.9848","-1.4772","0.9848","1.1818","1.5321","-0.7878","-0.8863","0.9642","-1.7619","1.2803","-2.0681","1.7727","1.157","2.0785","-1.5975","1.5","0.85","-1","-1.4772","1.8711","1.6742","-1.8","1.5035","1.8385","1.9734","2.0785"
"467110","1.9","1.4772","1.1287","0.8999","0","-1.0833","2.6847","2","0.3762","3.195","2.9544","2.7713","2.462","2.5372","0.7878","1.5","0","-0.5814","-0.3299","-0.5472","-1.05","-1.7","-1.7998","2.5372","2.2","2.9544","3.5507","2.3747","1.8794","2.913","2.1651"
"467300","-0.6946","-0.7988","-0.8509","-1.8641","-1.4365","-2.7578","0","-0.6425","-1.55","-1.1634","0","-2.6678","-2.1547","0","-1.1808","-1.285","-1.5049","-2.913","-2.05","-2.6812","-1.0945","-2.2573","0","1.1634","0","1.5733","2.8283","0","-2.7575","1.1113","-1.5107"
"467350","0","0.4515","0","-0.6","0","-0.2778","1.55","0.7182","0","1.1971","1.4707","0.712","1.1971","1.5733","1.1287","0.6425","0.382","-1.9","-0.7524","1.4784","0","-0.7293","-2.3783","1.3681","1.0603","1.1287","1.0945","1.9284","-1.5588","1.2997","0.712"
"467410","0.4168","-1.3","-0.382","-1.9151","-1.1287","-0.4168","-1.7619","-1.6853","-1.6853","-1.0261","0.5036","-1.9284","0.3994","0.6251","0.6599","0.7988","0.95","-1.7854","-0.7524","-1.9919","-1.9696","-0.5904","-0.7814","-1.3499","-1.2856","1.15","0","0","-1.9","1.1","0.5383"
"467420","-1.3499","-1.6087","-1.2213","-1.6087","-1.7","-1.9917","-1.7619","-1.8187","-2.0681","-0.4689","0","-2.3383","0.382","0","0.573","0","0.3647","-2.1613","-2.0785","-2.1651","-1.9734","-1.65","2.15","-1.6087","-1.6087","0.3299","-1.5","0.7988","-2.0681","1.4555","0"
