"stno","X2011.06.01","X2011.06.02","X2011.06.03","X2011.06.04","X2011.06.05","X2011.06.06","X2011.06.07","X2011.06.08","X2011.06.09","X2011.06.10","X2011.06.11","X2011.06.12","X2011.06.13","X2011.06.14","X2011.06.15","X2011.06.16","X2011.06.17","X2011.06.18","X2011.06.19","X2011.06.20","X2011.06.21","X2011.06.22","X2011.06.23","X2011.06.24","X2011.06.25","X2011.06.26","X2011.06.27","X2011.06.28","X2011.06.29","X2011.06.30"
"466880","-0.7713","1.5035","0.6894","-1.1258","-1.7854","-0.7524","-1.6853","-1.4555","-0.191","-1.2216","1.3787","-1.7","-0.2778","-1.7727","-1.7727","1.5","-0.75","-0.513","0","-0.3126","-0.9959","1.4","2","3.2889","-3.8408","-1.299","-1.2257","1.1276","-0.8863","-0.342"
"466900","0.2431","0.2084","0.45","-0.8426","-1.3156","-1.0285","-1.5975","-1.0725","-0.9193","-0.7","0.45","-1.2257","-1.3789","0.7","-1.0725","-0.5785","0.7","-0.9642","0.513","1.1","0.342","-0.9959","0.75","1.8187","-3.1177","1","0.4788","0.55","0.7","0.342"
"466910","-0.4689","-0.1563","0","0.7182","0.95","1.5427","1.35","0.8893","0","-0.3126","-0.3126","0.6498","0.684","0.6156","0","0.9","-0.3299","-0.3473","0","-0.6772","-0.3299","0","-0.7641","0","-1.2329","-0.3126","0","0","-0.3994","-0.3126"
"466920","-0.9959","1.9","1.1818","0","-1.2257","-1.6914","-1.8","-1.6742","0.9526","-0.6","1.4095","1.5588","0.5814","0.2431","-1.5588","0.2778","0","0.2084","0.2257","2.2553","0.2778","1.4095","2.4432","3.8","-3.0311","0.8356","1.7854","0.55","0.1389","0"
"466930","0.6428","0.3857","-0.171","-0.7878","-0.513","-1.5","-1.3023","-0.9193","-0.2736","0","-0.2394","-0.8356","-0.766","-0.7878","-0.866","-0.4","-0.2052","0.6128","0","-0.3762","0.5362","-0.2394","-0.4104","1.4722","-1.9926","-0.8426","0.45","-0.1736","0.1736","0.25"
"466940","0","0.5472","0.7","-1.4784","-1.9917","1.3023","1.35","1","1.157","0.2952","1.15","1.0285","-1.4784","0.3299","-0.382","1.3789","1.4141","1.8385","0","1.4","-1.8187","1.3339","2.6812","3.4472","-3.6004","-1.0603","-0.4515","-1.7619","-1.6853","1.607"
"466950","1.3339","0","2.314","2.1889","2.5309","2.3599","-6.5778","-6.6718","0.9724","2.6336","3.1","0.8856","-2.6354","2.0179","3.1","2.1547","3.2139","2.3257","3.7","5.7208","6.35","6.35","5.5923","8.2724","-12.1801","-6.4997","4.5","4.1726","2.873","2.1205"
"466990","1.157","0.9577","-1.9053","-2.1651","-2.0683","-2.1613","-2.6311","-2.2215","1.7101","0","1.094","0.5036","1.2856","3.0529","1.3","-0.4862","0.7641","0.7467","1.2655","-0.6078","-2.7578","0","-1.5588","1.3339","-0.191","0.75","0.7293","0","0.6078","-1.5588"
"467060","-1.5588","-1.8794","1.9696","1.35","-1.6454","-1.9734","1","-1.7854","1.6","0","0","0.9","1.5757","1.5757","1.1","0","0.7524","0.4341","1.6","1.6417","1.5049","1.0072","2.05","-2.1","-1.0392","-1.6454","0.6251","0.5904","0.85","1.35"
"467080","-1.3","1.1818","1.2803","1.5035","-1.4095","1.5757","1.299","1.3856","0.8208","1.1","1.4141","1.3789","1.3156","1.5757","0.6156","0.85","0.8208","1.4141","1.1","2.2215","0.9577","0.8208","2.3383","0.85","-1.2213","1.2803","1.1","0.9","0.6156","1.25"
"467110","0","2.5115","1.4722","0","-1.4","-1.6","-1.85","-1.4141","-1.6853","0","3.8971","-1.607","-1.4784","-1.6","-1.6","-0.65","-0.3299","-0.9","-1.9151","3.4","1.8794","2.1666","-1.0285","1.35","-1.4","-0.8208","1.1","-2","0","0"
"467300","5.6382","-2.8579","-1.8385","-0.6078","-0.6772","-2.764","-2.5","-3.0642","-1.0072","2.0664","-1.7538","-1.094","-2.9445","-1.85","-1.4023","-0.8161","1.5976","-1.1113","-1.9","0","1.65","2.659","0","0","-5.0137","-1.2503","-1.094","1.4586","-1.2676","0.8682"
"467350","2.659","0","0","0","0","0","-0.4689","0","-1.8711","1.0245","0.9724","0.6772","-1.6454","-0.9","0","0","0","0","0","0.9577","1.8","1.0392","0","0","-0.8208","0","0.4341","0.6425","0","0"
"467410","2.0569","1.2655","-1.6742","0.3473","0.7182","-1.7321","-0.4168","0","-1.5049","0","0","-1.2655","0","0","-0.4168","-1.1971","-0.7641","-2.2498","0.8893","1.0603","0.8999","0.3126","0","0","0.4862","-1.0945","-1.1971","1.1971","-0.5036","-1.5427"
"467420","1.9284","1.9","-1.6454","-1.9734","1.2856","-2.0673","-2.6311","-2.5372","-2.1","0","1.1461","1.85","-2.2517","-0.4341","-2.7251","-2.1212","-1.4365","-1.8641","-2.3492","0.4862","0.4446","0","-0.3994","-0.5036","-1.9926","-1.1287","-1.2313","1.9","1.0945","-1.4141"
"467440","1.25","0.4862","-1.0285","1.2216","-1.2856","-1.3499","-1.3856","-1.7727","1.2655","2.65","1.85","0","-1.7","0","0.3299","0.6251","1.3681","0.6772","0.382","-0.2952","1.1","0.9","-1.3789","-1.9696","-0.4862","-0.6498","1.0261","0.8893","0.5209","-0.4168"
"467480","0.3126","-1.6914","-1.9053","-2.0673","-2.0785","-2.1666","-0.573","-2.5115","-2.2553","-1.5","-1.5391","-2.05","-2.5372","-2.5605","-2.7251","-1.5757","-0.7071","-1.9696","1.2124","0.3473","0.2257","0","-0.2431","-2.3","0.3647","-0.7866","-0.9919","-1.1629","-1.5588","-1.2"
"467490","0","-0.6428","-0.2257","-1.3499","-1","-0.7524","-0.8551","-1.6087","-0.9642","-0.9193","-1.157","-0.3647","-0.3299","-0.3473","-0.7182","0.4446","1.1818","-1.3156","-0.7","-0.9","-0.2084","0","-0.4788","0.5472","0.2605","-0.513","-0.45","-0.7713","-0.6894","-0.866"
"467530","0.4104","0.95","-0.75","1.299","-0.4104","-1.1491","-1.2216","0","1.0392","0.342","0.4788","0.6","-1.0833","0.2431","0.65","0.4104","0","0.45","-0.6","0","1","0.3","0.9","-0.75","-0.9577","-1.1818","0.1736","0.2257","0.3762","0.1216"
"467540","-0.9193","-1.25","1.6087","-0.4515","-0.4341","-1.3856","-0.3126","-1.5588","1.1491","1.2257","-1.4722","-1.3","1.2856","-0.4689","-1.1287","-1.0392","-1.2216","-1.5035","1.15","1.35","1.7","1.4","1.55","1","-1.2","-0.3299","-1.0725","-0.866","-1.0392","-1.299"
"467550","-8.8095","-5.4502","-5.0225","-4.4316","-3.7588","-5.318","-7.0906","-4.1346","1.0593","1.4066","0","-7.3296","-4.0377","-5.2623","-4.8209","-3.8567","2.1547","0.8682","4.1569","5.7453","8.6134","9.6418","9.115","-1.6075","-2.9","-4.4316","3.2139","1.667","-3.7924","0.8335"
"467571","0.2736","0.4446","0.1026","-1.6742","-1.6","-1.6","-2.5605","-1.8","-1.0337","-0.9526","-0.8863","-1.8711","-1.6742","-1.5757","-1.7727","-0.9526","-0.7794","-1.0833","-1.1258","-1.0392","-0.4698","-0.6928","-0.866","1.15","-1.4772","-1.5757","-0.5196","0","0.8","-0.7794"
"467590","1.9696","-1.5","-1.2216","-1.1276","-1.7854","-2.6311","-2.7251","-1.8794","3.6438","3.6438","1.05","-1.4","-1.5","-1.5757","-1.3156","2.2651","2.913","3.5","3.8","3.4468","3.8","4.3332","1.8","1.4","-3.7588","-0.5472","1.3789","0.5472","2.3635","1.9696"
"467610","-0.2778","1.1","1.2856","-0.5814","-0.3994","-0.7524","1.3499","-0.9","0","-1.2","-0.5036","-1.9284","0","-0.4168","-2.2498","-1.2","0","-0.3126","-0.2431","-0.7182","0.85","-0.6","1.9926","2.6","0.4446","-1.157","-1.157","-1.4784","-0.9642","-0.4788"
"467620","0","-4.8209","-7.188","-8.4004","-8.2733","-10.6521","-13.6255","-9.0933","0","0","-3.5","-5.7208","-6.5564","-6.0422","-5.9779","-1.9153","0","4.1362","1.6417","4.5197","3.921","6.108","1.6759","1.5107","-16.9145","-10.0352","-6.588","-4.0496","1.4","1.75"
"467650","0","0","-1.2216","-0.9193","0.1563","-1.3856","-1.1276","-1.1491","-1.3787","-0.9959","-0.9193","-0.9642","-0.342","-0.191","-1.2257","-0.7071","-0.4104","-0.8356","-1.5035","-0.9959","0.866","-0.1736","0.4104","-1.6454","0","1.4772","0","-0.3","1.0392","-1.1276"
"467660","-0.766","-0.6498","1.1258","1.0927","-0.95","1.2257","1.2124","1.0285","-0.513","-0.9959","-0.7182","-1.1629","0.85","-0.513","-1.2856","-0.2605","-0.513","-1.0725","-1.2257","0.2084","-0.513","-0.191","1.5588","1.6853","1.157","-1.6853","0.7","-0.7071","-0.6428","0.9193"
"467770","0","0","-0.7524","-2.6354","0.7641","-2.8925","-0.8856","0.8682","-3.4","-0.6251","-3.1408","0","-4.4316","-4.5301","-3.0211","0","1.45","-3.3483","-0.9235","-0.7293","-2.3","-0.4515","-1.1971","0","0","0.8161","-3.3","0","1.45","-2.1"
"467780","1.75","-0.6599","-2.1666","0.3994","-0.3994","-2.3635","-1.25","-0.3994","0","-0.8335","0","0","-3.2","-1.3","-0.8551","-1.35","-0.5557","-2.2498","-3.0529","-0.8335","1.8187","-0.8551","0","0","-2.5279","-0.8551","-1.65","1.4707","-1.45","-1.1"
"467990","0.4862","1.9053","1.5757","-1.9495","-3.85","-3.65","-1.3024","-2.15","-3.35","-2.3257","-3","-2.2915","2.1651","-2","-1.4239","-2.0521","-0.8856","-1.1287","-2.85","1.1971","0.382","1.3856","0.95","2.9876","-2.75","-1.1","0.6","-0.6251","-0.8335","0"
"C0A520","0.3473","0.9272","0.0781","-0.6948","-1.1126","-0.5634","-1.3998","-1.0985","0.4981","-0.5196","0.4015","-0.9903","-0.794","-0.8995","-0.9903","0.1336","0.4863","-0.6871","0.1792","0.7281","-0.5393","0.6","-0.6923","3.0612","-2.1148","0.544","0.5248","0.159","0.1678","-0.4951"
"C0A530","0.212","0.9969","0.1336","0.171","0.7071","-0.6535","0.4702","-0.2736","0.4815","0.0941","0.4243","0.0488","0.014","0.3009","0.0696","0.2113","0.3776","0.1953","0.9887","1.6362","-2.1874","1.2256","1.1398","1.2245","-1.1203","0.8345","-0.5657","0.2279","0.1231","0.0523"
"C0A540","0.2801","0.0588","0.3995","0.1902","-0.1677","-0.4","0","0.0366","0.0961","0.1597","0.0999","0.0052","0.0521","0.0743","0.1847","0.0934","0.0391","0.2364","0.6821","1.4617","1.4489","1.1032","0.9959","0.5393","-0.7981","0.1867","0.4815","0.2364","0.1597","0.2853"
"C0A550","-0.0682","0","0","-0.1997","-0.1805","-0.1999","-0.0974","-0.0574","0.0669","0","0.0122","-0.1","0","-0.094","0","0","-0.0616","0.0819","0.2298","0.328","0.4092","0.4863","0.2828","0.2677","-1.1984","0","0.3064","0.1721","0","0.0035"
"C0A560","0.007","0.0035","0.0732","0.007","0.135","-0.4863","0.265","0","-0.3346","0.2796","0.169","0.3064","0.2424","0.0954","0.2925","0.1236","0.244","0.0209","0.0627","0.6389","-0.0939","0.1935","0.8175","0.5481","0.5665","0.1563","0.1553","-0.007","0.0035","0.1172"
"C0A570","0.3961","0.0999","0.6932","0.4938","0.4973","0.5967","0.4993","0.7995","0.7989","-0.383","0.1941","0.3995","0.2984","0.3998","-0.3473","0.4951","0.1975","0.399","-0.559","2.0796","0.9976","1.1738","2.2944","2.4939","2.3821","0.3804","1.5961","0.4924","0.197","-0.394"
"C0A640","0.0139","0","-0.099","-0.1259","-0.1841","-0.1902","-0.1","0.1949","-0.1985","-0.099","-0.0515","0.0515","-0.0978","-0.0588","-0.0961","-0.0978","0.097","-0.1981","0.0988","1.2929","-0.1392","-0.7873","-0.5035","-0.0749","-0.4925","0","0.2973","-0.0454","-0.0574","0.0998"
"C0A650","0.1089","0.1286","0.1147","0.0927","-0.2407","-0.1805","-0.15","0.0813","0.122","0.2179","0.1315","0.1763","0.106","0.1545","0.0845","0.0813","0.1878","0.1678","0.2779","0.2622","-0.0977","-0.3605","0.1247","0.4474","-0.8999","0.171","0.0624","0.0518","0.0122","0.1678"
"C0A660","-0.1364","0.0763","0.0469","0.0314","0.1873","0.0521","0.0087","0.1172","0.0523","0.0696","0.1754","0.0968","0.0624","0.0521","-0.1545","0.0209","0.0835","0.0087","0.2205","0.43","0.3374","0.586","0.2472","0.8356","-1.1491","0.4589","0.2474","0.0695","-0.1204","0.104"
"C0A860","0.6772","0.487","0.2509","-1.2206","-1.5966","-1.6957","-3.2328","-2.648","0.6","0.7607","0.0227","1.1809","-1.5795","-0.8817","-2.0075","0.2847","0.7949","0.5494","1.0666","-1.4913","-1.05","-1.55","0.3625","1.7706","-4.0923","-2.3395","-0.892","0.0262","0.3878","0.3583"
"C0A870","0.4067","2.9982","0.7884","-4.6359","-7.1299","-5.4866","-8.4677","-6.2655","-2.0997","2.9","1.4421","-4.3458","-4.3672","-3.8","-4.6936","-3.0995","-2.7932","0.647","1.3976","2.7092","1.2503","1.7511","2.0572","7.6402","-11.073","-5","0.7983","0.2822","2.4666","-2.9776"
"C0A880","0.2939","-0.6578","0.2724","-1.0574","0.6138","0.1721","0.8336","0.5283","0.0803","0.0419","-0.2195","0.0523","-0.769","0.0349","0.309","0.1151","-0.2088","1.5358","0.2092","1.0093","0.6772","0.0541","0.1413","-1.6992","-1.9734","-0.4388","0.4067","0.4387","0.6743","1.0918"
"C0A890","0.0743","-0.0755","0","0.0208","-0.0883","0.0242","-0.0743","0.0391","0.0407","0.0156","0.0139","0.0174","0","0","0.0156","0.0087","0.0225","0.0342","0.1286","0.2052","0.4474","0.708","0.3178","0.3236","-0.6632","0","0.2407","0.2572","0.0515","0.0225"
"C0A920","0.8769","0.7902","0.7","-1.8974","-2.6888","-2.2957","-3.2675","-3.0698","0.5967","0.5909","0.2163","-2.1613","-2.2825","-1.7778","-2.4727","-0.9584","0.433","-1.4183","0.8222","1.6074","0.7795","-0.5803","1.4501","2.608","-5.5753","-1.9242","1.2614","0.3907","-0.104","-0.6994"
"C0A940","0.4092","0.0954","0.2264","0.3277","0.2699","0.1736","0.2671","0.8426","0.1654","0.0732","0.0105","0.171","0.3216","0.2351","-0.8157","0.2229","0.4863","0.0558","0.6038","0.395","0.1871","0.3508","0.4389","1.741","-5.6948","0.3473","0.1251","-0.891","-0.6729","0.0835"
"C0A950","-3.3953","-3.2499","0.7526","0.497","0.3742","1.0261","1.1411","1.0988","0.6","-2.0885","-1.7387","0.7891","0.7182","1.4539","0.3244","0.9534","0.5562","0.9859","1.3946","1.6378","1.6843","1.6417","1.3906","1.641","-10.4662","0.2316","1.6798","1.4982","0.9676","0.8756"
