"stno","X2014.10.01","X2014.10.02","X2014.10.03","X2014.10.04","X2014.10.05","X2014.10.06","X2014.10.07","X2014.10.08","X2014.10.09","X2014.10.10","X2014.10.11","X2014.10.12","X2014.10.13","X2014.10.14","X2014.10.15","X2014.10.16","X2014.10.17","X2014.10.18","X2014.10.19","X2014.10.20","X2014.10.21","X2014.10.22","X2014.10.23","X2014.10.24","X2014.10.25","X2014.10.26","X2014.10.27","X2014.10.28","X2014.10.29","X2014.10.30","X2014.10.31"
"466880","2.1613","1.9734","2.0785","0.9642","2.3383","3.195","2.3492","2.3492","1.7854","2.3492","1.8385","-0.8999","1.6914","1.9053","2.2517","2.7251","2.8191","2.5981","2.2553","-0.2736","-0.3078","2.0673","2.8191","2.6847","2.4249","-0.4788","3.3829","3.1177","2.9445","1.8187","1.299"
"466900","0.9193","0.85","0.513","0.2778","0.9","1.3023","1.157","1","0.3647","0.5557","0","-0.6498","1.1491","0.5814","0.4446","1.1258","0.9397","1.5321","1.6712","0.8356","-0.7518","0.684","0.6428","0.1563","0.55","0.6428","1.4141","1.8794","2.5279","2.4249","0.85"
"466910","0.1736","-1.5588","-4.2286","-5.7119","-5.2195","-2.4249","-0.85","2.3","-2.6046","-4.6045","-9.2572","-6.4997","-4.1362","-2.1","0.2605","2.0681","3.3775","3.4769","3.3","0.8","-1.2803","-1.4784","1.4555","0","1.4","0.5909","2.1","4.3226","3.3483","3.6","2.2"
"466920","2.9544","2.5605","2.0673","1.3499","1.4141","3.007","3.101","3.6438","2.7575","1.607","-0.2257","-0.9642","1.7321","2.462","2.1613","2.3492","3.1514","3.7","3.3483","0.2257","-0.55","2.3492","3.0529","3.4468","3.8408","1.8711","4.3332","4.1","3.8408","3.3483","1.9696"
"466930","0.7","0.4788","-1.6914","-1.6742","-2.2","-1.7998","-1.3499","1.6087","-1.2","-2.5372","0","-0.8","1.1491","-1.2213","1.5427","0.9919","1.65","2.4249","1.2124","0.9193","0.766","1.4","2","1.5391","1.3","0.5785","1.75","1.4","1.299","1.2216","1.0392"
"466940","3.1497","1.1287","1.7443","2.3599","2.2573","3.921","3.6004","3.7536","2.55","1.0593","0.9898","-0.5383","0.9577","1.75","1.3","2.5279","2.7713","2.6311","1.5035","-1.1258","-1.5427","1.2313","2.4513","0.9526","1.7619","1.1","3.6004","3.6373","2.1613","2.2553","1.5427"
"466950","2.9","0.8335","2.9414","1.7018","1.6844","4.6","5.5923","7.8137","6.235","3.4202","0","-7.7777","0","2.2573","2.6","4.9027","7.7994","7.7055","6.9282","1.9837","1.4023","5.3351","5.2857","6.2959","5.5442","4","6.8178","8.5512","7.1014","7.0148","4.8"
"466990","2.4426","2.2215","3.0211","3.3775","3.1408","3.5996","3.0211","2.4","2.05","3.7924","-2.8344","-1.9919","2.764","1.9284","0.382","2.0569","2.3747","-0.3994","-2.2553","2.2651","1.5321","3.4068","1.75","1.9926","-1.5975","-1.9919","2.8925","1.0603","-1.8187","-2.1651","-2.3383"
"467050","4.4352","2.75","5.0559","4.7566","5.5923","6.0422","6.4348","6.0518","5.2066","4.25","4","1.0261","3.0854","4.9363","3.921","4.6923","5.078","5.3623","2.4","-1.157","-2","4.0496","4.9495","3.8567","2.8283","1.6","6.1065","6.5114","2.4513","-1.8711","-2.1666"
"467060","0","1.5975","-1.9734","-2.3492","2.1651","2.2553","-2.3635","-2.2","-3","1.1971","-2.3635","-2.0673","-2.7","-2.1666","-1.7854","-1.8794","-1.3787","-1.2216","-2.0681","-1.6914","-1.2803","-2.0673","-1.7854","-1.5975","-0.7","-1.1276","0.5814","-1.4095","-0.513","-1.7854","-1.2216"
"467080","2.4432","2.3492","-1.8794","-0.8551","-0.4168","-2.7","-1.6914","-2.3","1.4784","1.4141","-1.1287","-2.9568","0.9235","-2.3635","-2.5372","2.5372","-1.5975","-1.4","-1.7321","-1.5757","-1.3787","1.9919","-1.5","-1.5","-1.6","-1.6","2.7251","-1.4","1.4095","1.4555","-1.4722"
"467110","2.1855","2.3","2.7713","3.1177","1.85","3.677","3.294","3.2174","2.1855","3.2909","1.8","0","2.3383","2.8559","1.35","2.5712","1.8","2.1212","0.8551","1.7","-0.3762","2.9445","3.294","2.2215","1.4784","1.5","3.6373","3.3706","2.2981","1.607","-0.3473"
"467300","1.3371","1.476","4.2753","2.5179","4.8225","2.4658","6.8","3.6938","4.5147","5.2671","5.4039","3.5912","3.3176","1.9796","1.8059","3.557","0","1.1982","-1.0245","0","-2.1449","1.476","4.4805","1.5628","1.285","0","3.4202","0","-1.2503","-0.5904","-2.1449"
"467350","3.3425","1.4365","3.2","3.55","3.75","4.25","4.9495","4.371","3.4","3.3","3.8","2.25","3.1497","2.75","2.7","2.95","2.1","2.1","0.6078","0.5036","-0.3762","2.4","3.3","2.35","1.9","1.1287","2.8","2.8","0.6946","0.513","0.3078"
"467410","0.4689","0.7866","0.9919","1.95","1.35","1.45","1.25","1.05","1.35","1.65","2.7","2.4","1.3","0.9577","1.2856","1.2213","0.9","0.6156","0.85","1.4784","1","1.1287","1.0945","1.4","1.1","1.7355","0.8208","0.8208","1.1","-1.4095","-0.9642"
"467420","-1.6712","0","0","0.6425","0.4168","0.4515","0.4341","0","0.3994","0.5557","0.903","1.6075","0.4168","0","0.3473","0.3299","-0.8","-1.1491","-1.5","0.684","-0.3126","0.5383","0.5209","0.4168","0","0.382","0.7524","0","0.3126","-1.5757","-1.0725"
"467440","-1.2213","-1.7727","-1.9696","-0.3126","-1.7","1.6087","-1.9","1.4095","-1.6914","-1.6087","-0.4689","0.5209","-0.5814","-1.6742","-1.4772","1.3789","-1.6087","1.3023","-1.7","0.3126","-1.5321","-1.8385","-0.3126","-1.4722","-1.3023","-1.6454","-2","-1.3023","-1.7619","-1.5975","-1.5321"
"467480","-0.2952","0","0","0","0","0.5814","0.2605","0","-0.766","0.3994","1.4707","1.0945","-0.2257","-0.7","-0.3078","-0.6894","-0.45","-0.5","-0.45","0.342","-0.5362","-0.3473","0.5814","-0.3078","-0.5362","-0.5","0.3078","-0.6928","-0.8","-0.9397","-0.45"
"467490","-0.4788","-0.2431","0","0","0","0","0","-0.4446","-0.4788","0","0.712","0","-0.8","-0.5472","-1.0392","-0.3762","-0.5785","-0.3762","0.6928","-0.3078","-0.7878","-0.3299","0","-0.6894","-0.4","-0.4104","-0.5472","-0.8426","-0.3078","-0.3078","-0.3078"
"467530","-0.2736","1.2216","0","0.6428","0.5142","-0.2257","0","0","0","0.9848","1.4772","1.3787","-0.513","-0.3078","0.5472","0","0","-0.2736","-0.1563","0.2257","-0.191","-0.6428","0.55","0.3762","-0.2084","0.5","-0.191","0.45","-0.1736","-0.1736","1.1276"
"467540","1.6","1.4784","1.7355","1.5427","2.314","2.9568","1.4365","2","1.45","1.1","1.299","0.8551","0.8208","0.6078","1.55","1.75","1.9","1.75","0.9919","1.4","1.3856","0.9577","1.8","1.7998","-2.2553","1.2213","2.05","2.3","1.7","1.7998","-1.8794"
"467550","1.7","3.0529","-2.05","2.3492","4.0703","3.007","1.9734","2.4249","1.6087","1.6742","-0.8208","-2.2553","-5.0225","-2.2651","-1.1","1.607","2.3783","-5.8261","-4.924","-3.3483","-3.9392","-3.8","-4.1","-4.1346","-3.5","-0.3647","-0.65","-2.0683","-2.5981","0.7866","0"
"467571","1.0261","0.7866","1.8641","1.4","1.0261","3.2909","3.2909","3.294","1.6","1.6","1.1287","1.2124","2.2651","2.5372","0.8208","1.3","1.9734","1.7854","1.0833","0.7518","1","1.3","0.9235","0.4446","1.0337","1.2216","1.9926","1.9284","-1.0337","-1.0337","0.9397"
"467590","2.15","1.2","2.4","2.4","2.25","4.2424","3.5","2.25","-0.3299","0.2952","1.5","-1.0833","3.3775","2.75","2.4","1.9153","2.8","2.35","2.1","2.0569","1.1258","1.6","3.1","0.4168","2.0683","1.4555","3.6004","4.6923","3.2139","3.0311","1.7355"
"467610","2.25","1.4365","2.65","1.5049","3.4711","2.2915","0.9724","2.2231","3.15","2.1547","1.45","-1.2","0","0.7293","1.2997","0.7641","2.05","0","1.45","1.9284","-0.75","1.5391","1.4707","1.9284","-1.15","-1.25","1.6075","2.45","0.5036","-0.5209","-1.35"
"467620","-0.8509","0","0","0","0","0","0","0","0","3.5945","2.5005","0.7293","0.9377","-0.8161","-0.7293","0","0","-0.8856","-0.8682","0","1.4784","0.712","0","-0.8682","0","0.7293","0","0","1.0419","0","-0.6251"
"467650","0.7878","0.4924","0.7","0.5638","0.5909","0.5909","0.4924","0.5638","0.4924","0.5909","0.7","0.7878","0.7","0.6","0.4698","0.3759","0.7","0.8","0.6","0.7878","0.3857","0.6894","0.6578","0.4924","0.5","0.5909","0.5638","0.6894","0.4924","0.4924","0.4924"
"467660","1.6853","1.6087","1.7998","1.9151","2.4513","2.5279","-0.4515","2.1449","2.0683","1.7355","-0.55","0.9642","1.4095","-0.7866","-0.684","-0.8893","-0.9235","-0.6498","-0.3473","-0.5814","0","-0.684","-0.684","-0.7182","-0.4788","-0.513","1.9151","-0.8208","-0.684","-0.7182","-0.5814"
"467770","0","0","0","0","0","1.2676","1.2329","0","0","0","0","0","0","1.1287","1.0245","0","-0.6772","0","-0.8208","-0.8893","-0.7","0","0","0","-0.5557","-0.6599","0","0.9551","-0.4515","0.684","0.7524"
"467780","0.6772","2.15","2.0521","3.65","2.7","3.3425","2.45","1.8","0","3.25","3.044","4.05","0.9724","2.8","1.95","1.85","0.8208","0.5557","0.7524","0","-0.7524","2.55","2.85","2.45","2","0.7467","0.8161","0.6772","-0.4689","-1.3789","-1.5321"
"467990","3.5507","2.3","4.5105","3.7239","1.2997","3.9837","4.7631","3.6639","3.4711","1.8127","0","2.1666","0","2.9445","2.5115","3.3775","2.05","2.314","0.5209","0","-1.7619","4.5899","3.4641","1.7355","2.2651","0","4.3301","3.8302","1.1629","0.5209","0.382"
"C0A520","2.8743","2.0726","1.6383","0.0105","1.7358","3.1486","3.0559","2.8254","1.7143","1.4339","0.6883","-0.5977","1.5407","1.8579","2.2641","2.8316","3.1408","3.5224","1.9429","0.1498","-0.5926","1.9184","3.7159","2.9532","1.9429","1.0392","4.0784","4.6332","2.7429","1.6604","0.6252"
"C0A530","-0.9877","0.0105","0.4592","-0.244","0.2997","0.6894","1.0049","1.3482","1.5265","0.4961","-0.1674","-0.2923","0.1392","0.309","0.2699","0.6787","1.4184","0.803","0.5665","0.0628","0.1216","0.5456","0.7947","1.3715","1.6341","0.8549","2.5954","2.3638","0.817","0.9751","0.0697"
"C0A540","0.0191","-0.0105","-0.0675","0.0105","0","0.0035","0.0225","0.1576","0.0523","0.0349","-0.2344","-0.3654","-0.0418","0.007","0.0382","0.0469","0.3464","0.4997","0.6688","0.5196","0","0.0209","0.0914","0.2945","0.3913","0.3498","0.0572","0.3961","0.8045","0.8222","0.6784"
"C0A550","-0.0999","-0.0559","-0.1498","-0.1302","-0.1378","0.0052","0","0.0105","0.0209","-0.265","-0.7222","-0.8988","-0.2963","-0.0766","0","0","0","0.0829","0.0819","0.0829","-0.0988","-0.0208","0","0","0","0.0743","0.0669","0","0.1486","0.0883","0.0951"
"C0A560","0.1169","0.3978","0.2344","0.3064","0.1498","-0.2723","0.1286","-0.0559","0.0602","-0.6871","0.5448","0.0488","-0.2","0.3473","-0.4405","-0.2631","-0.4993","0.171","0.5393","0.8889","-0.3429","0.061","0.0651","0.1294","0.1873","0.2034","0.0585","0.1816","-0.215","-0.6784","-0.3878"
"C0A570","0.2","0.5738","0.3759","-0.4663","0.0946","0.4981","0.399","0.0946","0.2984","0.4997","-0.8604","-1.6059","0.5999","0.5977","0.5909","1.4888","1.4616","1.3743","1.7825","1.4888","0.9848","0.4891","0.0956","0.7853","0.8803","0.6821","0.7995","1.284","1.8651","1.5871","0.6962"
"C0A640","-0.0342","0","0.0946","-0.0518","0.0749","-0.099","0.0993","0.2","0.2","-0.4924","-0.6062","0.0956","-0.0966","0.1923","0.0999","0.0961","0.0766","0.1854","0.2673","0.3709","-0.1439","-0.1949","0.0259","0","0.1732","0.0518","0.1879","0.1956","0.4532","-0.0939","0.1798"
"C0A650","0.5657","0.1509","0.3774","0.3776","0.5557","0.682","0.1231","0.3473","1.2213","1.609","0.6293","-0.2796","0.0557","0.1268","0.2877","0.2796","0.5456","0.1362","0.1763","0.106","0.1923","0.3195","0.0719","0.1928","0.3441","0.2294","0.6428","0.5557","0.0731","0.1368","0.1847"
"C0A660","0.4049","0.1564","0.3534","0.2091","0.183","1.4444","1.1375","0.9185","1.0065","0.0593","-1.3766","-1.0566","0.0939","0.309","0.1452","0.4474","0.4999","0.3845","0.09","0.3857","0.206","0.4326","0.4863","0.0391","0.0835","0.4015","0.8866","0.7995","0.5592","0.7217","0.3069"
"C0A860","2.5276","0.8875","1.6432","1.4848","1.9522","3.212","2.7089","2.4674","2.4207","1.6485","1.2361","-0.7726","0.9786","1.3616","1.5098","2.1412","2.1855","1.888","0.7092","-0.4815","0.3804","1.5493","1.8221","0.1809","1.1468","0.5829","2.3486","2.5597","0.8229","0.2847","0.3254"
"C0A870","4.7804","3.1945","3.3","1.8541","1.8468","5.9546","6.5769","7.1891","5.6421","2.4807","-2.2258","-4.9804","1.8356","3.3983","5.8775","7.0172","7.9988","7.5954","5.8014","2.2117","-3.5863","2.6845","6.3069","3.9364","5.2968","1.359","5.425","8.4793","6.5683","4.5899","4.0601"
"C0A880","0.1151","0.0994","0.0576","-0.1396","-0.2721","0.3778","1.3248","1.4421","0.7016","-0.7693","-1.4215","-2.4541","0.0384","-0.0367","0.1463","0.5634","1.4854","0.8175","0.4","0.4","0.18","1.3575","0.9259","0.3527","0.1315","0.0419","1.0816","1.5978","1.1375","0.908","0.318"
"C0A890","0.0259","-0.122","-0.1433","-0.2736","-0.2575","-0.0261","-0.1696","0.1118","0.0487","-0.6996","-0.9206","-0.6994","-0.2516","-0.1813","-0.0891","0.0314","0.0891","0.0829","0","0.15","0.0877","0.1414","-0.094","0","0","0.0469","0.0717","0.0225","0.2179","0.2877","0.0651"
"C0A920","0.9456","0.8","0.6691","0.5416","0.8776","1.4417","1.2667","1.0963","1.0517","0.8184","-0.1463","-1.0666","0.769","1.0798","1.1046","1.4345","1.5844","2.4541","3.0079","0.6309","-1.2614","0.6772","1.0833","1.8766","2.1039","1.1644","1.538","2.197","2.8366","2.9483","1.97"
"C0A940","1.9747","0.6157","1.3121","1.3499","1.4776","2.2627","1.6618","1.6689","1.6773","0.5253","0.712","-0.6299","0.9508","1.2257","1.0404","1.3365","1.2276","0.7222","0.0939","-0.4728","0.5822","1.5849","1.3595","0.0835","0.0262","-0.6062","1.5649","1.9184","-0.0209","0.1935","0.394"
"C0A950","-1.0593","-1.8755","-3.6823","-4.9295","-3.386","0.7408","4.3932","4.3","1.4397","-5.9971","-9.4045","-12.0158","-2.3154","0.9073","-0.8396","1.608","10","8.9824","1.0233","1.3111","1.157","2.873","5.8862","3.8015","1.1468","2.7189","1.7902","8.9781","3.6361","1.0325","0.8098"
"C0A970","-2.7251","-0.8604","-3.8036","-0.8716","-1.4613","-4.9295","-3.6348","1.5522","1.5802","-3.1536","-4.0267","-3.5402","-3.85","0.2268","0.3139","0.8225","2.9403","0.3532","-2.2656","-0.8968","-1.7355","2.2","2.1","1.6368","-1.0065","1.3211","1.4494","2.4626","2.4267","3.3417","2.608"
"C0A980","0.7518","-0.8988","1.023","0.2613","2.2049","2.6415","2.6311","2.9836","0.9534","0.2613","0.1465","-0.3119","-0.4298","1.3981","0.5562","1.8711","2.4814","2.5605","2.3182","-0.6428","-0.5785","1.0963","2.5228","1.2619","1.782","0.7947","2.4814","3.2148","2.9109","2.1472","1.0777"
"C0A9A0","1.6581","1.8928","1.3121","1.6458","1.2503","2.5597","1.6712","2.2215","2.1212","2.4674","-1.3845","-1.7778","1.3585","1.9015","1.5106","1.4721","2.9927","3.2499","2.7486","1.3523","-0.7913","1.0893","2.5605","3.5339","2.7983","1.0903","3.0814","3.3917","3.0529","2.7733","1.9021"
"C0A9C0","0.3517","0.6022","0.4086","0.5991","0.8572","0.0384","0.9063","1.2124","0.0209","0.3629","0.2257","0.1693","0.3225","1.0893","0.6389","1.0625","1.8928","1.8974","1.699","0.6694","-0.431","0.3762","1.1413","1.5893","1.5912","0.7878","1.4257","1.6873","1.6791","1.4888","1.2951"
