"stno","X2014.11.01","X2014.11.02","X2014.11.03","X2014.11.04","X2014.11.05","X2014.11.06","X2014.11.07","X2014.11.08","X2014.11.09","X2014.11.10","X2014.11.11","X2014.11.12","X2014.11.13","X2014.11.14","X2014.11.15","X2014.11.16","X2014.11.17","X2014.11.18","X2014.11.19","X2014.11.20","X2014.11.21","X2014.11.22","X2014.11.23","X2014.11.24","X2014.11.25","X2014.11.26","X2014.11.27","X2014.11.28","X2014.11.29","X2014.11.30"
"466880","2.1613","1.0392","2.3492","1.4722","1.8794","1.4095","2.1651","1.6914","1.1258","2.4432","2.3492","1.7854","1.9053","2.5115","2.1613","1.6914","0.6578","1.5975","2.0673","2.6847","1.2216","2.6311","2.3492","-0.342","0.866","2.1651","2.5981","0.8457","0.7518","-0.6578"
"466900","0.2605","0.4862","0.8356","0.5785","1.1276","0.9959","0.2736","1.2856","0.382","0.7","0.8457","0.8","0.9526","1","1.8385","0.4446","0.6599","1.2213","0.342","0.4446","0.5","1.8187","2.5115","1.0725","0","0.5814","1.1491","0.1736","-0.6128","-0.5196"
"466910","1.3787","-4.2347","-2.0683","1.2124","0.2605","-2.1666","2.2553","0","-0.573","-0.382","1.8711","-0.7","-0.9235","-0.6251","0.7988","-0.7182","-2.1547","0.9577","0","-0.5209","0.4168","-0.5209","-0.5383","-0.2778","0","0.8208","1.3681","-0.2257","-0.513","0.6156"
"466920","2.5605","2.1666","2.462","1.8794","2.659","2.1666","3.3","1.9696","1.5757","3.4468","2.7251","2.3635","2.6","3.5","3.2499","1.9734","1.8711","2.3492","2.9544","3.5453","2.1666","3.5453","3.4468","-0.55","1.7727","3.1514","3.3483","1.3787","1.1818","-0.3857"
"466930","0.7713","1.55","-1.2213","1.2997","0.7713","1.2213","2.05","0.8356","0.9919","2","1.1287","1.9","2.05","1.8127","1.4","0.9235","1.9151","1.1287","2.05","1.157","0.6156","1.9053","0.9959","0.6894","0.5362","1.0261","1.95","0.45","-0.3","-0.6928"
"466940","2.3747","1.094","3.5996","2.911","1.157","2.2215","3.4641","0.2952","0.9203","2.4426","1.0927","1.75","3.9837","3.6648","2.1651","2.2215","1.4586","4.1781","2.6311","1.4141","0.8999","1.157","2","-1.4722","0.7524","1.75","0.9","0.9642","0.7524","1.1491"
"466950","5.1962","3.1808","4","5.3623","4.0407","4.2898","8.2693","5.0225","6.3582","6.4086","3.9834","3.2","8.3138","8.4004","8.4","7","4.9","8.3499","9.021","7.6115","3.2909","3.8105","5.8024","1.8469","2.4426","3.4","8.0814","3.9467","6.8","-4.3332"
"466990","-2.6311","3.5996","3.8567","-2.9445","-0.382","1.45","1.5","-2.0673","2.5069","1.85","0.684","0","1.2","1.0261","-1.9151","-2.5981","2.7","4.371","0.9235","-2.0785","-2.2517","1.3","-2.1613","-2.9445","-2.4249","1.45","-2.0785","-1.8187","0.6425","-2.2517"
"467050","3.1497","4.8209","5.3351","4.7495","2.8344","2.45","5.5155","1.1287","3.45","5.4389","3.9834","4.0496","6.0518","6.8944","4.9027","3.15","7.0707","7.2774","5.8219","5.078","2.1212","3.2","-1.6742","-1.7727","1.7998","4.7566","3.8567","1.7998","1.5","-0.9642"
"467060","-1.4095","0.8551","-2.2651","-2.4","-1.4772","-1.7854","-1.9696","-1.5757","0.3299","-1.7727","-1.3156","-1.6742","-2.6311","-2.5372","-1.2216","-1.6914","0.9235","-3.5","-1.7854","-1.4722","-1.5975","-1.2803","-1.5757","-1.6914","-1.4","1.2257","-1.7727","-1.1818","0","-0.866"
