"stno","X2018.06.01","X2018.06.02","X2018.06.03","X2018.06.04","X2018.06.05","X2018.06.06","X2018.06.07","X2018.06.08","X2018.06.09","X2018.06.10","X2018.06.11","X2018.06.12","X2018.06.13","X2018.06.14","X2018.06.15","X2018.06.16","X2018.06.17","X2018.06.18","X2018.06.19","X2018.06.20","X2018.06.21","X2018.06.22","X2018.06.23","X2018.06.24","X2018.06.25","X2018.06.26","X2018.06.27","X2018.06.28","X2018.06.29","X2018.06.30"
"466880","2.6847","2.5115","1.6914","1.2257","-0.7","1.2257","2.7713","2.6847","1.9053","1.3156","1.2216","2.5115","2.5115","2.4249","1.1258","2.0785","1.9053","1.0392","-1.607","-0.8356","-1.4722","-0.6428","-1.2856","-0.513","-0.3762","-1.4","-0.2605","-0.684","-0.55","1.299"
"466900","0.684","0.5","0.1736","-1.1","0.65","0.513","1.2257","1.1491","0.3299","0.4446","0.5814","1.7619","1.5","1.9053","0.2431","0.4788","0.8426","0.6428","1.157","-0.6","-0.9959","0.45","0.7","-0.5785","-0.5785","1","-0.6894","-0.8356","-0.9959","-0.5"
"466910","2.4432","2.659","0","-0.1216","0","0.5472","1.1971","0","0","0","0","0","0","-0.95","-1.9495","-0.573","1.05","0","1.4555","1.25","1.15","1.0927","0.684","0.65","0","0","0.2605","0.3473","-0.2605","-0.2778"
"466920","4.2347","3.7423","2.659","2.7575","1.8711","1.8","4.3332","4.1362","3.3483","0.5814","-0.2257","2.7251","3.8408","3.8408","1.5975","2.7575","2.7575","1.7","-2.1666","-0.7","-0.3126","0","-1.7321","0","0","1.2257","0","-0.3126","0","0"
"466930","1.95","0.75","-0.4596","0.5196","0.6128","0.55","1.3856","1.6914","1.2257","0.6062","1.3789","1.5035","1.3156","1.4","-1.4555","0.85","0.9642","0","-1.2216","-0.3762","-0.9193","-0.8","-0.866","0.6928","-0.45","0.6578","0.6128","-0.8457","0.6928","-0.6894"
"466940","1.6","1.5427","0.8","0.95","0.382","0.4168","2.8344","1.55","0.5904","0.8999","0.4168","1.1","1.9919","1.75","0","0.9577","1.157","0.65","-1.1","-0.1563","-1.5427","0.2952","-0.9","0.85","0.95","0.7866","1","-1.6712","1.05","1.25"
"466950","5.3351","3.5353","2.8283","4.3226","4.8497","2","5.8261","5.9756","1.8127","-0.6425","0.9898","4.0407","6.9537","8.4004","7.0064","-1.3718","4.3665","2.1547","2.5309","1.6075","-5.6382","0","2.4283","2.1547","1.4707","3.15","2.1889","1.0593","2.55","3"
"466990","3.2174","1.6454","2.5605","2.2651","-2.5605","1.8385","1.3789","-3.0529","3.2","1.4141","2.9","-2.0681","0.5209","-2.5115","1.607","-2.4","-1.9696","-1.2313","-2.0673","-0.3126","2.1613","-2.5605","-2.9","0","-0.4862","-1.6914","-2.8559","0","1.3789","2.462"
"467050","4.8261","3.9834","2.8344","1.607","1.2856","2.6812","4.2898","4.3665","3.8302","2.5115","2.6046","3.0311","4.2286","5.1095","4.6765","4.7495","2.9876","0.9642","-5.8219","-5.528","-6.202","-4.0407","-3.2782","-3.2909","-2.314","-1.5427","-3.1177","-3.3425","-4.6985","-2.659"
"467060","0","-1.9","-1.9919","1.8711","2.3","2.8","-1.6087","-1.6454","2.2215","1.7727","-1.8385","-1.9919","-1.4141","3.6373","-3.0529","2.5981","-1.9053","-1.7619","-1.9053","0.2778","-1.4555","-1.6454","1.1818","1.157","1.8641","1.6","1.7355","1.607","-1.3023","1.7727"
"467080","3.1514","1.5035","1.6914","1.6914","1.8794","1.6087","2.1613","1.2213","2.6311","-1.6","-2.0681","-1.7","0.513","2.913","-1.7727","2.9544","1.157","0.7","-1.4772","-1.2803","1.5975","-1.2213","-1.5","1.6914","2.0785","2.659","-2.462","2.1666","-1.6","1.8794"
