"stno","X2016.11.01","X2016.11.02","X2016.11.03","X2016.11.04","X2016.11.05","X2016.11.06","X2016.11.07","X2016.11.08","X2016.11.09","X2016.11.10","X2016.11.11","X2016.11.12","X2016.11.13","X2016.11.14","X2016.11.15","X2016.11.16","X2016.11.17","X2016.11.18","X2016.11.19","X2016.11.20","X2016.11.21","X2016.11.22","X2016.11.23","X2016.11.24","X2016.11.25","X2016.11.26","X2016.11.27","X2016.11.28","X2016.11.29","X2016.11.30"
"466880","3.2499","2.913","2.5372","2.3635","-0.55","1.5975","1.3856","-0.8426","2.2553","1.2216","3.195","0.9526","0.6894","0.2736","3.2889","3.4769","2.0673","-0.342","-0.191","1.9734","-0.342","2.3492","2.8559","3.2889","4.1346","1.4722","1.7854","3.8527","3.101","2.3492"
"466900","1.9053","1.25","0.7866","0.866","0.7","1.5588","1","0.8893","1.2257","0.2605","1.3499","0.85","0.6894","0.6428","0.8","1.3789","1.2257","0.8999","0.8356","1.0927","1.0927","0.4788","0.9919","0.8551","1.8385","0.5383","0.513","1.5321","1.3499","0.9642"
"466910","-2.7","0.3994","-0.7524","0.8893","1.2803","-0.4341","-0.513","-0.8161","-1.0945","0","3.4769","-0.4788","0","0","0","1.1971","0","-0.3647","-0.1736","-0.6078","-0.4689","0.3994","-1.35","1.0945","1.9837","-0.9377","-0.573","-0.5209","2.5","1.35"
"466920","3.294","2.911","2.8579","2.2981","1.0725","1.5321","1.9151","1.3023","2.913","1.5588","3.294","0.9959","0.342","0.342","3.294","3.7536","2.3747","1.2124","0.9193","1.9917","1.2257","2.1449","2.4513","3.5507","3.9834","1.7321","1.6087","3.5238","3.8105","2.4513"
"466930","1.5","1.85","1.6","1.7","0.6128","0.8426","0.6062","1.2257","1.35","0.9235","1.1629","0.5909","-0.3857","-0.5196","1.9926","1.4","0.8999","0.6928","-0.3857","1.15","0.6928","0.9235","2.6997","2.05","1.6","0.6498","-0.95","-1.2","1.9284","0.95"
"466940","3.35","2.95","3.4068","0.5472","-0.6","1.2856","1.4784","1.0245","2.8","0.5557","2.7713","1.0725","1.1491","-0.2605","2.1212","2.8579","1","-1.4722","0.8","0.95","-1.7619","1.5","3.15","2.95","3.3775","0.5383","1.0072","4.7495","3.2043","0.7"
"466950","7.7777","7.4563","8.4265","7.4478","3.2","5.3","2.65","1.5802","4.95","1.1461","4.1781","2.6678","2.3599","1.0603","5.078","5.4389","6.0073","6.4952","1.6759","4.6765","-1.85","5.2066","7.9706","5.9","10.9314","10.2191","2.9072","7.6604","10.1487","6.5114"
"466990","3.9853","3.7282","2.2","-2.659","-2.1651","-2.3383","-1.6914","2.9568","4.2424","2.1855","-0.6498","-2.3492","-2.5981","1.15","2.2498","-0.3994","-1.6454","-2.6311","-2.6812","-3.0311","-2.0673","-2.0681","2.6","3.5996","0.9","-1.35","3.0854","2.95","1","-1.7854"
"467050","7.5838","7.354","7.0476","4.06","1.6853","1.2","1.4555","3.7282","6.205","3.1497","3.8567","1.7321","0.684","-0.5472","5.3994","4.3067","1.65","0.7713","0.6498","3.2139","2.911","4.371","6.1708","7.1349","5.9779","2.6997","4.8852","7.2635","6.205","2.4"
"467060","-4","-4.4","-3.6","-2.4432","-1.9053","-2.7251","-2.0673","1.1287","-3.2043","-2.8191","-1.9919","-2.3383","-2.5115","1.607","0","-1.9734","0.3994","0.8208","-1.7854","-2.1613","-1.0725","-1.9919","3.6373","-2.5372","-2.1","1.0261","0.5209","4.1569","-2.3492","-1.7321"
"467080","1.4784","-1.8711","-1.7619","-1.4722","1.6742","1.2257","1.9","1.7727","-1.6","-1.0337","-1.299","-1.3787","1.5035","-1.6","2.5115","-1.4","1.4095","-1.4","1.157","-1.5588","0.9848","-1.3787","0.95","-2.2553","-1.8711","1.0927","1.3023","2.3492","-1.5757","-0.9848"
"467110","4.1138","4.3665","2.3","1.75","0","2.5981","0.5036","3.4641","4.2898","2.2517","1.8","0.3647","1.3023","-0.75","3.8971","3.1408","1.2","0.2431","1.3156","2.2215","2.2553","3.0311","4.5197","4.3665","2.5712","0","2.4","3.5996","2.25","2.5981"
"467300","8.5","5.5065","6.6","1.2503","0","0.7467","-0.573","2.9072","7.8","1.9449","2.9756","0.9551","0.5557","0","1.4413","1.4934","1.1461","0.8682","1.2655","4.1","4.3","3.386","6.9","5.1987","1.8928","1.667","7.45","5.0277","1.7886","1.8233"
"467350","2.9072","2.702","2.2573","0.712","0.5557","0.5036","-0.684","1.5049","2.6678","0.9203","1.5049","0.4862","0.3299","-0.6","1.5049","1.6759","0.6078","0.4862","0.6498","2.4","2","2.45","3.4","2.6336","1.9837","0.7988","2.2573","2.7704","2.0521","0.9377"
"467410","0.5904","1.4707","1.5","1.2","1.7355","1.9734","1.15","1.2655","1.1629","1.3339","1","1.4","1.4141","1.157","1.1","1.15","1.607","1.2","0.7866","0.95","1.75","1.55","2.5712","1.2313","0.7866","1.0261","2.8","1.15","1.2","1.55"
"467420","0.5383","0.6946","0.9577","0.3126","0.7866","-0.5472","-0.3126","0.6251","1.0945","0.6946","0.3299","0.3994","0.5814","-0.2431","0.3473","0.3473","-0.3299","0.3647","-0.2952","0.3126","0.5209","0.5036","0.6251","0.5904","0.3647","0","1.7101","0.3126","-0.684","-0.5036"
"467440","-1.4722","0","-1.5588","-1.4784","1.1","-0.7182","-0.3473","-1.607","-1.8711","0","-1.299","0.8","-1.3023","-0.4788","-1.2803","-0.3126","-1.299","-1.0285","-1.2257","0","-1.5035","0.2605","-0.3647","-0.3299","-1.7727","0.7524","0.9919","0.8999","-0.2778","0"
"467480","0.3647","0.4689","0.1736","-0.5909","-0.766","-0.6894","-0.6128","-0.7524","0","0","0.3078","0","0","0","-0.4","0.342","-0.5785","0","0.9526","0","0.4168","0.2952","0.8208","0.3473","0.2257","0.4341","1.3339","0","-0.6894","0.2778"
"467490","0.8893","0.9919","0.6156","-0.1389","-0.6428","0.1389","-0.9848","0.684","0.4168","0.2952","0.2736","-0.2736","-0.1389","-0.2052","-0.3762","0","-0.3","0.45","-0.1563","0.4446","0.513","0","0.6498","0","-0.3078","0.5472","0.7866","0","-0.5362","0"
