"stno","X2016.05.01","X2016.05.02","X2016.05.03","X2016.05.04","X2016.05.05","X2016.05.06","X2016.05.07","X2016.05.08","X2016.05.09","X2016.05.10","X2016.05.11","X2016.05.12","X2016.05.13","X2016.05.14","X2016.05.15","X2016.05.16","X2016.05.17","X2016.05.18","X2016.05.19","X2016.05.20","X2016.05.21","X2016.05.22","X2016.05.23","X2016.05.24","X2016.05.25","X2016.05.26","X2016.05.27","X2016.05.28","X2016.05.29","X2016.05.30","X2016.05.31"
"466880","-0.3078","-0.342","1.8187","0.866","0.5","-0.7","1.1818","0.6894","-0.5","-1.3789","3.007","1.3156","2.5372","2.3492","-0.5785","2.7251","3.2889","1.4095","1.4095","1.0392","0.9397","1.5035","1.5975","1.9734","1.0833","0.7518","-0.35","-0.6","-1.6712","-1.6914","-0.9642"
"466900","0.65","1.3023","-1.8385","1.0285","0.7","-1.5321","-0.9526","1.0285","0.9642","1.1","0.2778","0.513","1.0285","1.15","1.0927","0.8551","0.35","0","0.3299","0.5472","1.1818","0.35","0.6","0.1563","0.8457","-1.4","0.9642","1.2213","-1.9","-1.7321","-1.2124"
"466910","-0.2084","0.191","0.573","-0.2605","-0.2605","0.4104","0","0","0.191","0.4341","1.9151","-0.1563","0.4862","0","0","0","4.3","-0.4515","-0.4168","-0.1563","0","0","0","-0.2084","0","-0.191","-0.3299","0.6498","0.3299","0.4341","0"
"466920","0.7794","0.766","1.9917","1.299","0.9193","-1.2803","0.5472","0.513","0.65","-1.4","2.9876","1.9053","2.7713","3.1177","0.513","2.8344","3.3775","1.6454","1.8187","1.4555","1.2124","1.9919","2.1449","2.6046","1.8187","0.9526","0.4104","1.1818","-2.4","-1.6","-1.5757"
"466930","0.15","-0.433","-1.3789","-0.3","0.5362","-0.8457","-0.2","-0.2052","0.3857","-0.9959","1.1287","-0.2598","1.0285","1.0392","-0.4698","2.45","1.1629","0.3762","0","-0.197","0.2954","0.6","0.2298","0.1026","-0.2598","0.2","-0.1389","-0.45","-1.1258","-1.2124","-0.9397"
"466940","0.75","-0.6498","2.1651","1.2257","-1.1","-1.7355","0.95","-0.3126","-1.2213","-2.1449","1.7","0.3299","2.6046","1.9917","-1.6712","3.0211","2.4513","0.4168","0.8893","0.5814","0","0.95","1.15","1.5321","0.9642","1.157","-1.4141","0.85","0.8893","-1.7355","1.05"
"466950","3.101","2.6678","-7.7076","5.0137","3.7924","2.95","1.4","0.7988","2.0521","-6.8598","4.4995","6.2043","6.9921","7.4845","1.3024","5.3","6.1284","2.85","0.8856","-1.3681","4.1","3.2174","4.4167","4.2132","1.8","1.2655","2.05","-4.6045","-9.0602","-5.1095","2.1889"
"466990","-1.9919","1.1","1.75","1.8711","0.6599","0.573","0.7866","-3.2043","0.712","1.4023","2.5069","-1.4555","2.9544","2.0673","1.0945","3.2782","0.95","-2.3635","-2.4249","-0.6156","-1.3856","-1.6914","-0.3994","0.4689","-1.5975","-1.4555","1.7","0.3994","-1.7854","0","-1.9151"
"467050","0.8999","-2.4426","-6.202","-1.6","-1.4784","-3.5238","-2.0785","0.2952","-2.5115","-6.4086","4.5197","1.1","3.4068","1.8","-0.8893","5.6687","4.5963","2.911","1.95","1.55","1.4722","1.9734","1.5","2.3783","1.45","-0.3762","-1.05","-4.8261","-7.5072","-5.3694","-6.5818"
"467060","-1.6454","-2.4432","2.1651","1.5757","0.9577","1","-1.4555","-1.6454","-1.2257","1.5035","0.5036","-1.9917","2.5","2.0681","1.1","3.2909","-2.6311","2.2215","2.1449","-1.0725","-0.9193","-1.5588","1","1.5427","0.6498","1.6853","1.4141","1.9696","1.5","-2.2517","1.5427"
"467080","1.5757","1.4722","2.1","-1.2124","1.25","1.7619","-1.2124","1.3499","1.157","1.0285","2.3492","-1.8711","2.4513","1.3156","-1.6742","3.195","-1","0","-1.6","1.3787","0.6428","1.1276","1.4772","2.2651","-0.8457","-1.3787","1.4141","1.3787","-1.4772","1.6742","1.9696"
"467110","0","0.9","-1.3856","2.2","-0.2431","-1.6454","0","1.5","0","-1.0927","3.6373","1.8641","2.8191","3.101","0","3.4641","3.3775","1.8641","1.9917","1.8187","2.5115","2.4513","2.1449","1.9","1.6853","0.9959","1.05","-0.9919","-1.7321","-0.4788","-1.0285"
