"stno","X2016.02.01","X2016.02.02","X2016.02.03","X2016.02.04","X2016.02.05","X2016.02.06","X2016.02.07","X2016.02.08","X2016.02.09","X2016.02.10","X2016.02.11","X2016.02.12","X2016.02.13","X2016.02.14","X2016.02.15","X2016.02.16","X2016.02.17","X2016.02.18","X2016.02.19","X2016.02.20","X2016.02.21","X2016.02.22","X2016.02.23","X2016.02.24","X2016.02.25","X2016.02.26","X2016.02.27","X2016.02.28","X2016.02.29"
"467571","1.4707","1.2997","0.9235","0.684","1.1629","1.6","0.7866","1.6914","-1.1276","0.8863","1.0833","-0.6578","1.3156","1.0261","1.2655","1.6853","1.3023","0.342","0.2431","1.8641","2.1613","0.4446","1.2655","1.6417","2.1855","0.6498","0.4446","0.5814","1.2655"
"467590","4.3665","4.2424","2.5069","1.35","0","2.25","2.8925","2.7578","3.2889","4.3226","2.913","0","-1.4772","-2.5115","4.0496","2.9568","2.6997","1.2856","-0.4788","4.2132","6.8416","3.3829","3.9068","6.8944","6.3582","2.9876","0.3473","2.314","5.0559"
"467610","1.9495","2.45","1.85","1.3339","0.9898","1.0593","0","-1.0261","-0.9235","-1.05","-0.9193","-1.35","-0.5209","1.5391","2.75","0.5383","0.9919","1.15","-0.7524","0.7988","0.7293","-0.684","1.7101","2.1547","2.7","2.05","1.0945","1.75","0.9377"
"467620","1.8233","1.2676","3.0098","3.5228","1.5107","1.4239","0.8682","1.5733","2.7","2.9","-1.3371","-4.15","-7.7055","-8.5678","1.1634","0","2.1547","2.75","-4.8256","2.3599","0.9898","1.7785","2.3257","2.702","2.1205","3","-3.007","2.6","1.9837"
"467650","-0.7713","-0.3078","-0.5785","1.1276","0","-0.45","0.7","-0.6","0.866","0.55","0.2431","-1.2803","-1.6454","-1.2216","-0.8426","0","-0.4104","0.9193","1.4","-0.7713","0.191","-0.6428","-0.5","-0.6","0","0.8863","0","-0.6","-0.5472"
"467660","-1.65","-1.6","-1.5","-1.5","-1.45","-1.0261","-1.1287","-1.35","-1.45","-1.15","-0.85","-0.6425","-1.0603","-2.1855","-1.45","-1.65","-1.9","-1.25","-1.2213","1.95","-1.75","-0.85","1.65","-0.9919","-1.2655","-1.65","-1.3499","-1.35","-2"
"467770","0","0","0","0","0","0","0","0.8335","-1.2","-1","-1.75","-1.9696","2.15","0","0","0","0","-0.5904","0","0","0","-0.6772","0","0","0","0","0","-0.9724","0"
"467780","1.7018","2.6336","2.2231","2.5309","1.7365","2.0838","1.4413","0","1.7355","1.2","2.6812","0.7866","1.1","2.6997","2.9414","1.85","1.4023","2.55","0","1.476","0.9919","1.95","1.4934","2.5309","0","2.2231","1.1461","1.9495","0"
"467990","4.6765","3.3706","2.4426","0","3.0642","3.4468","0.7866","-1.9","1.2213","2","-1.3023","-1.2655","-3.55","5.3694","3.0311","2.4249","2.2981","0.8208","0","3.4468","2.05","0.4341","4.1569","2.5","3.0854","0.5036","0.6498","1.1","3.8971"
"C0A520","2.3564","2.9233","3.1378","0.682","0.0279","0.4635","0.3709","0.5362","0.121","0.309","0.6389","0.0624","0.8285","0.9959","0.7167","2.6529","2.7507","1.8113","-0.6292","1.5429","3.6406","-0.6729","1.0126","3.564","4.0623","2.5394","0.2052","1.5752","3.2361"
"C0A530","2.0493","0.6389","0.7872","0.5871","-0.1186","0.0628","-0.0872","0.5035","0.3945","1.0521","0.1877","0.2394","0.2248","1.4572","0.8572","1.1741","1.2124","0.682","-0.2945","0.0698","2.0082","0.0785","0.6395","2.1201","2.7713","1.2361","-0.0927","1.4489","0.803"
"C0A540","0.0891","0","0.0857","0.0707","-0.0419","0.0209","0.014","0.0366","0.3945","1.4419","0.8999","0.3694","0.0261","0.0696","0.1891","0.2911","0.1658","0.1813","-0.2923","-0.0782","0.7431","0.8457","-0.0906","0.3995","0.6894","0.0956","0.0309","0.4636","0.014"
"C0A550","-0.1169","-0.0574","0.0545","0.0087","-0.1878","-0.4015","0.0261","-0.0545","0.3532","0.4792","0.5734","-0.0927","0.0225","0.0052","0.0518","0","0","0","-0.4096","-0.45","0.1749","0.3152","-0.1816","0.0052","0","0","-0.0914","0","0.0174"
"C0A560","-0.8995","-0.0999","0.2884","-0.1873","-1.0566","-0.4596","-0.848","-0.3508","1.3211","0.2088","-0.4689","-0.2257","-0.2257","-1.1509","0.0853","0.0244","0.1118","0.1439","-1.042","-0.1663","0.3776","-0.9351","-0.8803","-0.2007","-0.8402","0.3355","-0.3939","0.7364","0.0782"
"C0A570","0.2984","0.097","0.2572","0.3897","-0.2516","-0.1563","0.5673","1.2998","1.7213","1.6935","1.0064","0.8978","0.8966","0.8","0.1995","0","0.2782","0.3709","-0.682","0.5992","2.2553","1.1644","-0.0927","0.1949","0.7995","0.1813","0.4908","1.2992","1.076"
"C0A640","0.0349","0.0242","0.0988","0.0845","0.2801","0.1","0.1231","0.0469","0.3625","-0.9712","-0.2735","0.1782","-0.1949","0.007","0.2007","0.0899","0.0966","0.0656","-0.1963","0.0914","-0.061","-0.6688","0.007","0.2396","0.1841","0.1956","-0.0914","0.1118","0.2828"
"C0A650","1.6989","1.0725","0.4684","0.1563","0.7548","0.227","0.061","0.309","0.4","-0.4239","0.2958","0.2796","0.1486","1.1321","0.2868","0.2571","0.1147","0.2407","-0.3109","0.1754","0.3605","-0.559","0.5353","0.8184","0.8947","0.5353","0.0454","0.4702","0.9899"
"C0A660","0.334","0.2437","0.7431","0.2736","0.0663","-0.7524","0.0209","0.2509","0.8485","1.1109","0.8242","0.1095","0.0087","0.122","0.7981","0.5523","0.2984","0.1231","-0.526","-1.3777","1.0798","0.6498","0.0297","0.8241","1.3523","0.6582","-0.3878","0.1452","0.6368"
"C0A860","2.36","2.0978","2.1249","0.6774","0.8316","0.5567","0.8343","0.9027","1.0126","-1.2036","-1.6634","0.3762","-2.5276","1.1402","1.3999","1.2718","1.1375","0.9751","1.1128","0.8524","2.4854","0.9859","0.7196","3.467","2.8283","2.6616","0.5788","0.5555","2.5723"
"C0A870","4.7417","4.9901","4.9732","2.8168","0.5162","-1.0299","1.087","2.0137","4.7102","2.2164","2.25","-2.5806","-5.6575","1.1273","2.3766","6.6751","7.4897","5.9261","-2.9708","6.8077","8.7365","1.2258","0.3978","7.7076","9.8985","5.6737","0.2355","3.3884","5.374"
"C0A880","0.1675","0.2963","1.3248","0.3129","0.082","-1.3906","-3.2279","-1.279","0.4838","0.4599","0.1152","0.0558","-0.9744","-0.3778","0.1466","1.7901","-0.7902","0.5706","0.2911","-1.5049","1.9505","-0.2822","-1.816","0.706","2.3635","1.25","-2.2497","0.6303","0.6861"
"C0A890","0.0035","-0.0908","0","-0.0951","-0.3939","-0.5416","-0.4213","0.1509","0.5248","0.7949","0.4902","0.2572","0.122","0.2396","-0.1928","-0.0966","-0.0993","0","-0.2817","-0.4363","0.5523","0.3914","-0.3","0.1486","0.2762","0.0423","-0.2853","0.1782","0.1075"
"C0A920","2.0506","2.2064","1.9505","0.803","0.6489","0.5198","0.4141","1.2608","1.6935","-1.0833","-1.6059","0.5","-2.2672","1.3192","1.609","1.7612","1.9425","2.2829","-1.4888","1.6771","3.7792","-1.4815","1.5358","2.3747","3.3917","2.7791","0.5162","1.5978","2.1563"
"C0A940","2.2641","2.1551","2.0539","0.1045","0.5849","0.8951","0.6451","-1.0401","-0.8889","0.6792","0.5164","0.2047","0.4495","0.7492","1.4444","1.0392","0.4405","0.6428","-1.283","0.5152","0.0332","0.6947","1.9622","2.5556","2.2074","1.5407","0.4386","0.7762","2.2117"
"C0A950","-1.35","0.5929","7.4642","1.002","-3.2138","-7.0458","-3.8","-4.3893","1.1851","1.4494","2.0229","1.1402","0.5904","-8.2798","-3.719","6.0991","7.6251","6.3334","-7.78","-8.5282","9.086","2.8878","-3.9855","3.9855","11.2","5.5849","-2.4412","1.9397","0.7234"
"C0A970","0.5966","1.0577","1.7974","0.5017","1.4196","-1.9275","0.1274","0.3911","3.4115","3.3208","2.3176","-0.6837","-0.5176","0.9384","1.0481","1.15","1.4501","0.7794","-3.1086","1.7554","1.0603","-1.0481","0.6069","1.1808","2.1824","0.6414","0.7665","-0.708","1.2021"
"C0A980","-1.2948","-0.9877","-1.2474","-1.0598","-0.7167","0.0454","-1.058","-0.5035","-0.3581","-0.9031","1.4943","-0.5699","-0.5991","-1.1957","-0.497","2.2951","0.8242","0.4558","-0.9506","-0.8465","3.2148","-1.0324","-1.6728","2.5432","1.6458","0.1986","-0.5164","0.508","3.0529"
"C0A9A0","2.274","2.3476","2.4257","1.565","1.0065","0.5253","0.0489","0.736","1.4266","1.8988","-1.7659","0.167","-0.866","1.3545","1.3391","2.8978","3.2154","2.6198","-1.2583","1.4849","3.6977","1.3419","1.538","2.3383","3.5453","2.8257","0.8089","1.9988","2.7791"
"C0A9C0","1.5217","0.6359","1.1468","0.891","-1.1583","0.0244","0.1563","0.7922","0.8345","0.8426","1.0495","0.6871","0.3746","0.4949","1.0064","1.5752","2.3821","1.4381","0.6914","1.2688","2.3476","0.9976","0.4067","1.2229","2.5679","1.0348","-0.3195","1.2981","0.2952"
"C0A9E0","0.9272","0.8829","0.4589","0.5991","-1.2436","0.0837","0.122","0.5333","0.0192","-0.0192","-0.9708","-1.1818","0.0209","0.9397","1.2137","0.5991","0.6359","0.9511","-1.1583","0.441","1.2364","0.6137","-1.0865","1.2053","1.0625","0.6359","0.2394","0.7762","0.75"
"C0A9F0","1.7119","1.3","1.2432","0.6535","0.9563","0.3661","0.5523","0.4963","-0.5438","0.5393","0.7922","0.4999","-0.4243","1.2873","1.0673","1.3388","1.6914","1.2364","-0.4755","0.8912","2.0997","-0.5734","0.9998","1.5998","1.9021","1.3458","0.0755","0.9976","2.1836"
"C0AC40","7.1598","5.0743","-1.7058","3.3609","6.6511","3.9905","3.6862","2.57","2.7371","3.8483","3.546","-5.346","-8.7055","6.6511","4.9434","2.3287","-2.5","2.6984","0.286","5.5352","4.0495","3.002","5.7553","5.5081","2.4626","2.889","3.1177","1.9289","3.7455"
"C0AC60","1.3998","1.3981","2.3385","0.8863","0.1247","0.1721","0.6691","0.5448","0.2781","-0.3746","-0.7547","-0.171","-0.4474","1.2","1.0998","2.4692","2.7575","2.0186","-0.7128","0.6871","3.2499","-0.5755","0.014","1.5998","2.9231","2.6668","0.0696","1.1852","1.7975"
"C0AC70","0.3709","0.3429","0.4792","0.0781","0.0755","0.0259","0.1891","0.0643","0.1678","0.3316","0.1766","0.0743","0.0719","0.1753","0.2084","0.4698","0.4373","0.4455","0.097","0.1439","0.9455","0","0.1509","0.5196","0.9455","0.6062","0.0839","0.3595","0.5999"
"C0AC80","2.4454","1.6495","1.1782","1.0833","0.8889","0.0418","0.9945","0.662","0.2847","0.487","0.0209","0.3914","0.25","1.9924","0.9563","1.6935","1.9754","0.9185","-0.1532","0.7825","2.8718","0.1627","1.2951","2.6799","2.7728","1.4963","0.2963","1.5371","2.6963"
"C0ACA0","0.8835","0.3878","1.1852","0.0419","0.2088","0.2505","-0.4589","0.5967","0.0557","0.121","0.2622","0.3019","0.4528","0.0419","-0.0593","1.565","1.2614","1.0673","-0.4769","1.3743","2.3492","-0.45","-0.0784","1.565","2.3559","1.2761","0.0418","0.9659","2.0572"
"C0AD00","1.2","1.5606","1.0466","0.229","0.6725","0.7016","0.1482","-0.497","-0.2084","-0.293","-0.2503","-0.225","-0.3285","0.9211","0.5513","1.4943","1.7932","1.5939","-0.1877","0.5237","2.7893","-0.7431","0.8135","1.4141","2.4757","1.7901","0.3708","1.5881","1.364"
"C0AD10","1.1267","1.0065","0.6576","0.6252","1.0442","0.6615","1.0718","0.014","-0.7308","0.8918","-1.2","-0.5438","-1.137","1.1267","0.7728","0.856","1.8271","0.0836","-1.0049","0.7492","3.7821","0.1307","1.212","1.2504","1.7465","0.6293","0.4017","0.0836","0.8626"
"C0AD30","1.0404","0.7461","1.1782","-0.6103","-0.892","0.2783","0.4446","0.8999","-0.35","0.8426","0.6293","-0.1336","0.1736","0.4649","-0.7452","2.0885","1.966","1.3106","-0.55","1.6804","2.5937","-0.8184","-1.0324","1.8954","2.4692","1.8451","-0.3756","1.1326","1.9167"
"C0AD40","2.3942","2.2658","1.5104","-0.4239","0.2903","0.0279","-0.2474","0.0628","-0.0488","0.0941","0.9329","0.0087","0.0209","1.565","1.8","2.3996","2.2216","1.5427","-0.8733","1.501","3.4979","-0.3914","1.3595","2.6311","2.9016","1.309","0.1563","0.9009","2.3314"
"C0AD50","1.1722","3.1606","4.2501","-0.6432","0.3778","1.398","0.0489","0.43","0.7188","-0.5248","1.1413","-0.6217","1.5279","0.0733","0.1832","4.5155","5.6934","3.292","-1.2287","0.5624","6.1843","-0.7778","0.1604","3.845","6.1843","5.5583","-1.1478","1.7989","4.206"
"C0C460","0.8785","0.9351","0.2248","-0.3881","0.1389","0.2728","0.318","0.6062","0.8089","0.7308","0.2735","0.4728","-0.8285","1.1967","1.1046","0.2828","0.3913","0.3064","-0.5999","0.3254","0.9135","0.6292","0.9329","1.1478","0.6894","0.2347","-0.2978","-0.0349","0.8651"
"C0C480","0.0105","-0.0731","-0.4851","0.0651","0.1597","0.0209","0.2298","0.1364","0.0105","0.0951","0.2741","0.0921","0.4782","-0.1696","-0.1939","-1.0595","-1.1607","-1.0876","0.0951","-0.1981","-1.5174","0.1879","-0.0982","-0.6709","-1.5265","-1.0777","0.0998","-0.4872","-1.0382"
"C0C540","0.8184","0.5353","0.3355","0.2177","0.5209","0.2227","0.0836","0.2205","0.014","0.495","0.122","0.1873","-2.2216","0.6359","0.6018","0.5516","0.8549","0.1654","-0.0419","0.4225","3.0377","1.0876","0.6466","0.7641","1.5588","0.4863","0.0209","0.265","0.9192"
"C0C590","3.0693","2.7092","2.069","1.55","1.8423","1.8423","0.4724","0.2778","1.1025","0.0959","0.0349","-0.4226","1.4107","2.2368","2.233","2.4723","2.4321","0.8172","0","1.888","3.6542","0.5994","2.5811","3.1372","3.7967","2.0861","0.9988","0.9804","2.7577"
"C0C630","2.1748","2.764","3.3457","-0.803","0.8343","1.1411","1.5686","-0.1465","0.5244","0.3365","-2.0997","0.0576","0.7993","1.3524","2.5427","2.6096","2.9434","1.042","-0.6573","1.5795","3.3236","0.0297","1.3946","4.0189","4.1509","2.2336","0.6642","1.0816","3.3585"
"C0C650","1.3999","1.1743","0.5567","0.4949","0.7251","0.9941","1.6997","-0.7272","-0.4363","-0.4225","-0.727","0.1812","-0.9271","0.88","1.1129","1.7","2.3747","0.1307","-0.1575","1.7335","2.8751","0.0175","0.9673","3.3809","3.6739","2.1212","0.1706","0.6101","2.8284"
"C0D360","0.0279","0.1026","0.2819","0.1147","0.0174","0.1133","-0.5955","0.1498","0.424","0.0418","-0.2047","0.0174","0.0436","-0.6914","0.3536","0.1782","0.2396","0.3782","0.5481","0.3009","0.1172","0.1462","0.2649","0.014","0.3657","0.1932","0.0684","0.3532","-0.6444"
"C0D390","-0.2817","0.2472","0.2407","0.0276","-0.2575","0.0574","0.3825","0.2298","-0.2782","-0.1941","-0.2673","-0.1","-0.3782","-0.0731","0","0","0.0848","0","0","0.3277","0.2113","-0.2762","-0.104","-0.9063","-0.2736","0.1532","0","0.1176","0.0829"
"C0D480","0.9642","0.8485","0.8019","0.2868","0.6359","0.6304","0.3152","0.0877","-0.2696","-0.0438","0.1463","0.0682","-1.1046","-0.7999","-1.2951","-0.6344","-0.394","-0.0999","-0.1439","-0.6962","-0.8402","0.2923","-1.1818","-1.5649","-1.6074","-0.5638","-0.2782","-0.4096","-1.4095"
"C0D540","1.5004","1.3893","0.3694","0.3886","1.2229","1.3667","1.0071","0.4114","-0.4528","0.1368","0.2631","0.0174","-1.2557","0.8229","1.5282","0.4045","0.544","0.2939","0.4915","1.3164","0.5936","0.1145","1.3383","2.0683","0.4854","0.2779","0.2298","0.265","1.4142"
"C0D550","0.8889","-0.1219","-0.3945","0.2536","0.4806","0.0557","0.3857","0.1847","0.007","0.0209","0.3149","0.068","0.4678","0.7913","0.3581","-0.6101","-0.2084","0.1854","-0.1575","-0.3993","0.0314","-0.167","-0.3605","0.412","-0.1854","0.0767","-0.2867","0.3473","0.1888"
"C0D560","0.1082","0.0419","0.5209","-0.1392","0.3598","0.8601","2.0398","1.4772","1.3569","1.2887","1.4127","-0.8866","-1.7366","2.1925","0.334","1.1607","1.1873","0.4635","0.65","1.7874","1.4257","0.0628","0.0401","1.9926","1.1375","0.4298","-0.5785","-0.0227","0.8241"
"C0D570","0.7526","0.5376","0.5699","0.3308","0.7891","0.5818","0.1908","0.8045","0.4589","0.3694","-0.2279","0.0122","-1.4183","0.513","0.7272","0.3694","0.1532","0.0122","0.1871","0.6553","0.2868","0.2736","0.8604","0.8767","0.4114","0.2622","0.2177","0.0872","0.618"
"C0D580","-0.5996","-0.1462","0.0347","0.0087","-0.3019","0.4997","0.3759","0.2782","0.2993","0.2","0.1932","0.0695","0.3464","0.1928","0.5438","0.1992","0.0999","0","0","0.4891","0.1913","-0.0208","0.265","0.3371","0.3978","0.0995","-0.0839","0.1554","0.699"
"C0D590","4.7828","4.1535","3.3504","2.5878","3.174","2.8285","1.8221","1.324","0.9563","0.9851","1.6689","-0.1531","-1.4555","3.4613","3.6324","2.8481","2.5177","1.6362","1.8054","2.5069","2.6616","1.1698","4.0277","4.657","4.3763","2.9552","1.8656","2.4626","3.3425"
"C0E420","3.1466","2.5276","1.5029","0.8551","1.8309","1.784","1.8414","0.0942","0.769","0.3178","-0.0975","-0.3225","-1.5939","1.9062","2.8283","1.5282","1.0566","0.3762","0.7321","2.7977","1.0833","0.0733","2.3316","3.6146","1.7239","0.7264","0.7492","0.1986","2.3511"
"C0E430","0.2927","0.2644","0.0436","0.1378","0.647","0.4141","0.9271","0.3742","0.2431","0.3399","0.1717","0.1389","0.3824","0.1395","0.4961","0.0052","0.0261","0.0087","-0.1575","-0.6511","0.4924","-0.3812","1.0575","0.9355","0.0052","0.0105","0.0209","0.1563","2.1039"
"C0E530","1.8736","1.3766","0.9009","0.8241","1.6249","2.2498","0.9206","0.5288","0.4015","0.6729","-0.7632","-1.3667","-2.1034","1.3777","1.606","0.662","0.1336","0.3914","0.1736","1.5098","0.5142","0.1564","1.4474","1.7732","0.5","0.515","0.8388","0.5446","0.9298"
"C0E610","0.5353","0.2034","0.3913","-0.383","0.1341","0.4158","0.0784","-0.9994","0.3178","0.397","-0.4993","-0.9225","-1.2044","0.1953","0.244","-0.4459","0.4668","0.4988","0.4388","0.1294","0.0279","-0.3152","0.0731","0.0418","0.0209","0.1169","0.1454","0.5942","0.1877"
"C0E730","1.3524","1.5282","0.4659","0.3308","0.7167","1.6712","1.324","-0.3119","0.8607","0.529","0.0697","-0.6997","1.1583","0.9534","2.1209","1.097","0.4774","-0.2736","0.2084","1.7058","0.8175","-0.3399","1.8641","1.589","1.3585","0.6151","0.2034","-0.2481","2.0377"
"C0F861","-0.5665","-1.2619","-0.7","-0.4","-0.5","-0.671","-0.708","0.4999","-0.2179","-0.2294","-0.2294","-0.2407","-0.4357","-0.7456","-1.2343","-1.0625","-0.7949","-0.5736","-0.3605","-0.6466","-0.515","-0.7552","-0.4239","-0.5446","-0.4589","-0.431","-0.6695","-0.4769","-0.4815"
"C0G640","3.5923","3.0417","1.4215","0.8777","2.2867","3.4232","0.9223","1.0159","0.2088","-0.3365","2.0801","-0.7452","-0.0907","0.7641","2.4089","1.2676","0.3201","0.0838","0.7423","2.0708","0.7512","0.334","1.4325","1.5637","1.0159","1.1804","1.4905","0.4022","1.2128"
"C0G650","0","-0.0244","0","0.1359","0.0349","0.0994","0.068","-0.6582","-0.1452","0.1125","0.0941","-0.7092","0.9326","-0.2495","0.1463","0.014","0.1216","0.0419","-0.6428","-0.1133","0.5871","-0.3878","0.0262","0","0.0853","-0.2781","0","-0.4067","0.0523"
"C0H990","-7.0004","-6.6801","-5.5109","-5.3562","-3.2967","-3.8389","-1.9927","0.9206","-2.2267","-4.1486","-4.2824","-3.4068","-4.2426","-5.0484","-7.5111","-3.1372",NA,NA,NA,NA,NA,"-4.3026","-3.5946","-4.4808","-3.1795","-2.9357","-3.7282","-2.8","-2.4011"
"C0H9A0","0.43","0.7564","0.6994","0.1654","0.6582","0.7469","1.1692","0.9925","-0.7762","-0.3473","-0.2644","-0.9848","0.7167","1.307","-0.6151","-0.8966","0.1526","0.6821","0.9659","0.0279","0.7902","1.7539","0.7995","0.5143","0.1873","0.6928","0.7372","1.0985","-1.0718"
"C0H9C0","-0.7217","-1.5893","0","-0.2847","-0.3355","0","-1.2","-1.6368","-0.9057","-0.1663","-0.3756","-0.4792","-0.529","-1.0912","-2.2049","0","0","0","0","0","-0.3268","-0.9185","-0.8336","-1.6113","-0.9429","-0.7217","-0.2113","-0.3381","-1.1147"
