"stno","X2015.08.01","X2015.08.02","X2015.08.03","X2015.08.04","X2015.08.05","X2015.08.06","X2015.08.07","X2015.08.08","X2015.08.09","X2015.08.10","X2015.08.11","X2015.08.12","X2015.08.13","X2015.08.14","X2015.08.15","X2015.08.16","X2015.08.17","X2015.08.18","X2015.08.19","X2015.08.20","X2015.08.21","X2015.08.22","X2015.08.23","X2015.08.24","X2015.08.25","X2015.08.26","X2015.08.27","X2015.08.28","X2015.08.29","X2015.08.30","X2015.08.31"
"466880","1.0392","-0.6","-0.35","1.2216","-0.4446","2.4432","5.1962","5.6292","0.6928","0.1042","0.5362","-0.3762","-0.6928","0.8457","-1.0927","-1.8641","-1.3023","0.866","1.6914","2.5115","3.0311","3.2889","1.7321","-1.4784","1.1258","0.6062","0.6062","0.6062","0.7794","0.6062","-0.3"
"466900","-0.9959","-1.2803","0.8356","1.1276","0.85","0.5814","1.9917","6.8",NA,NA,NA,"-0.8356","1","0.8999","-1.5588","-2.0785","-1.6454","-1.2124","0.95","1.607","2.5115","1.8187","0.4168","-2.2651","0.4788","0.8356","0.8999","0.6","0.7071","0.9959","0.8426"
"466910","-0.2778","0","-0.2778","-0.3126","0","0.95","-4.1366","-2.1011","0","-0.3299","1.3856","-0.2431","1.05","-1.0285","0.8999","1.2","0.5209","-0.2605","-0.3994","-0.6946","-0.8335","-0.8682","-0.9898","-0.903","-0.382","0.2257","0","0.4788","1.1276","0.3299","0.6498"
"466920","1.5","-0.2605","1.2803","1.7727","0.5472","2.659","3.0854","9.4542","1.5035","0.191","0.65","0.4446","0.5","0.8356","-1.8794","-1.8794","-1.5035","0.8999","2.5372","3.8408","4.0377","4.0377","2.1613","-2.1613","1.8711","1.7727","1.0833","1.0833","1.2","1","-0.4596"
"466930","0.6062","0.5362","0.1042","0.866","0.6894","-0.5472","-2.911","-1.5391","-0.2736","0.25","0","-0.4","-0.7071","0","-1.0337","-1.0285","-1.2257","-0.45","1.3789","1.4095","1.5975","1.7321","-1.25","-1","-0.9526","0.3214","0.2","-0.171","0.45","-0.6128","-0.5362"
"466940","1.7998","1.7998","1.9151","2.2215","2.0683","1.55","4.1","9.1919","1.3681","1.0725","1.3499","1.4784","-1","1.0285","-1.6087","-2.6354","-1.6712","1.157","2.1449","2.2981","3.101","3.8971","0.9203","-2.7251","1.2856","1.2856","1.0725","-1.0927","0.8426","-1.299","-1.4555"
"466950","2.5712","3.6373","3.0311","2.6354","3.1177","1.6075","8.0991","29.2488","8.8705","4.05","0.9377","1.3681","-1.6759","-3.0311","-4.8256","-10.3","-5.4389","1.6","3.9467","6.4","7.1891","8.4693","7.354","-10.4306","-0.6425","3.2909","4.8256","-3.5507","3.7423","-3.6639","-5.8261"
"466990","2.0785","-2.1449","-2.2553","2.0673","2.7575","2.05","4.45","0","0","0.9235","0.8551","1.9917","-2.5372","-1.8385","-1.9151","-1.9734","-2.8579","-2.3383","-2.462","2.462","0.4689","0","0.6772","-1.9053","2.2517","-2.1651","-1.6454","0.85","0.9","-0.3126","0.7866"
"467050","-2.7575","-2.3492","-1.9734","0","2.9445","2.75","7.3921","6.35","-0.85","-2.5981","-2.2","-2.6","-4.4995","-4.8209","-4.8852","-4.2","-4.7495","-2.4249","1.75","3.3775","7.9674","7.7942","4.9495","-4.8497","1.9","0.3299","1.5588","-2.462","-1.7","-1.75","-2.3635"
"467060","1.5757","-1.4722","-2.0673","1.5757","1.5","-2.0681","0.8161","8.15","2.95","1.3","1.9151","-1.6087","-1.8187","-1.8187","-1.8187","-1.4722","-1.9053","-1.7321","-1.4555","2.0785","2.3383","1.8187","-3.7423","-2.1651","-1.3789","-1.8187","-1.2124","-1.4722","-1.3023","1.4555","-1.4772"
