"stno","X2010.01.01","X2010.01.02","X2010.01.03","X2010.01.04","X2010.01.05","X2010.01.06","X2010.01.07","X2010.01.08","X2010.01.09","X2010.01.10","X2010.01.11","X2010.01.12","X2010.01.13","X2010.01.14","X2010.01.15","X2010.01.16","X2010.01.17","X2010.01.18","X2010.01.19","X2010.01.20","X2010.01.21","X2010.01.22","X2010.01.23","X2010.01.24","X2010.01.25","X2010.01.26","X2010.01.27","X2010.01.28","X2010.01.29","X2010.01.30","X2010.01.31"
"466880","2.659","-0.1879","1.5757","-0.45","4.5301","3.4468","3.5453","1.7727","2.1666","-0.7518","0.1736","0.2952","2.1666","3.5453","2.3635","3.5453","3.7423","3.101","1.8711","-0.25","2.3","4.1362","4.0377","1.2216","2.1","4.8","-0.45","0.6578","3.9392","-0.9397","-0.7"
"466900","0.6156","0.2431","1.4095","1.0285","1.4","0.6156","0.5","0.6498","1.299","0.85","1.0261","0.8208","1.6742","1.2","1.7619","1.6914","1","1.2257","0.9235","-1.1491","1.9926","1.0261","0.5472","0.1216","0.9235","1.9284","1.05","0.191","1.05","0.7182","0.8"
"466910","1.9734","-0.6599","-0.5209","-0.2257","0.5383","1.4","0.4862","0.4515","0","-0.5383","-0.7988","-1.1113","-1.8385","3.5708","0","0","0.8161","-0.7988","-0.5557","-0.2084","2.659","2.3635","2.4426","-0.4168","-0.4515","0.6078","-0.3126","0","3.8408","-0.3299","0.4788"
"466920","3.3829","0.3762","1.9919","1.4095","4.1346","3.4468","3.3829","2.4","2.7","-1.5975","0.85","-1.2257","2.1613","3.4769","3.4769","3.8105","3.8527","3.3829","2.1","-0.766","2.8191","4.4166","4.6045","2.3492","2.1613","4.9804","1.4095","0.8","4.0407","1.5588","-0.8863"
"466930","0.7182","0.5142","0.7866","0.9959","2.0179","1.9153","1.6759","1.5049","0.684","0.6428","1.25","0.8208","-0.4446","1.2257","1.0725","1.6","2.3","0.9","0.9526","-0.5362","1.2313","2.1889","1.8811","0.6498","1.6","1.9","0.5785","0.6498","1.4707","0.766","0.7071"
"466940","1.9919","0.4689","1.8641","0.3994","3.6639","3.2782","3.9068","2.3","1.3856","-2.4249","1.9837","1.8469","1.2655","1.6742","1.157","3.1177","4.1346","1.157","1.15","1.6454","0.6599","2.8","3.9837","0.9","1.5733","3.7588","1.4555","-1.2124","2.5115","0.7182","1.6087"
"466950","5.1095","0","3.25","-3.5996","7.4563","6.7493","7.5838","6.235","7.0148","-3.5238","1.8233","1.9796","2.0863","5.2623","5.9201","8.1406","8.487","6.6718","7.2774","3.35","5.0137","6.6207","7.4478","5.7","4.6","6.0518","4.45","4.371","5.2091","4.924","-3.2043"
"466990","-1.7854","-2.4513","-3.2889","-2.4513","1.2997","1.9","-0.6498","1.45","-1.8794","-2.3635","-3.1177","2.75","1.75","-1.9919","-2.6812","-2.5115","0.4862","-2.659","-3.1408","-4.0407","2.05","3.0642","2.1449","-1.6742","2.6354","2.5279","-2.8579","2.8344","1.85","-2.659","1.0945"
"467060","-1.6087","0.7866","-2.6311","-2.5372","-3.5453","-2.9445","-3.8527","-3.7","-1.8794","-2.0673","3.007","-3.4468","-4.1","-2.5981","1.7","-2.462","-2.1651","-2.8559","0.6251","0.3299","1.7355","-2.8559","-2.8559","-1.3787","-3.5","-2.5","-2.8559","-2.1613","-2.5","1.0603","1.3"
"467080","-1.1818","-1.0285","-1.2257","-1.6454","1.8385","-1.2257","-1.299","-0.7878","-1.3787","-1.5975","0","0.5557","-2.8191","1.7854","1.9919","1.4141","-1.3787","1.8","1.4141","-1.5757","2.4249","2.6311","-1.4095","-0.8","1.3","-1.3","-1.5975","-1.2803","-1.6914","1.6742","1.3156"
"467110","2.2215","0.9642","3.0311","1.2213","4.5033","3.9837","3.8105","2.9445","1.4784","1.9734","3.7588","3.0311","2.8344","2.1855","0.4689","2.9445","2.8283","2.3747","1.4772","0","3.9467","4.3301","3.7239","1.5321","3.4769","4.4167","0.2257","2.4432","3.4641","1.4","0.6156"
"467300","0","-1.2676","-1.5976","-0.9551","0","0","0","0","-1.667","-1.4586","0","0","0","1.4239","-0.8682","-1.7018","0","-1.6323","-0.9377","-0.5036","-1.094","0","0","0","1.8233","0","-0.9203","-1.0766","1.8233","-0.9377","-0.4515"
"467350","1.5733","0.573","1.5049","0.8551","2.0521","2.0521","2.1889","0.9203","0","1.95","1.8469","2.2231","2.3941","1.6759","0.4689","0.8682","1.9153","0.7467","0","0","1.0603","2.5994","2.3599","1.5733","1.7443","2.4625","0","0.8893","2.0179","0","0"
"467410","0.9919","1.4023","1.2313","1.7","1.4023","0.8161","0.6078","0.7814","1.75","1.5049","1.5391","1.1982","1.4707","2.5605","2.1651","3.2","2.2517","3.007","2.4249","-0.513","1.45","2.8925","2.764","2.9876","3.0854","2.7578","2.4249","3.0311","3.1177","2.3383","-1.3856"
"467420","0.3647","0","0.5036","0.4689","0.573","0.6946","0.5557","0.6772","-0.5036","0.5904","0","0","0.6251","0.3126","-0.3299","0","-0.6498","0.4168","0.3994","-1.1258","0","0","0","0.573","0.8161","0.5036","0.7524","0.4862","0","-0.3994","-1.3023"
"467440","-1.3789","-0.382","-0.4862","0.6156","0.3126","-0.4168","-0.3647","-0.4689","0.7866","0.8208","-0.3647","0","0.5814","0.4788","-1","0.5814","-0.9959","0","0.5472","-0.9193","-0.2431","-0.3299","-1.4555","-1.3789","-0.4515","-0.3126","0.5472","0.6498","-1.6914","-1.5321","-0.2736"
"467480","0.2778","0","0.3299","0","0.3473","0.4341","0.3473","0","0","0.8893","-0.4341","0","0.4341","1.1258","0.8426","-0.2431","-0.7071","0.2952","0.684","0.191","0","0","0","0","0.5383","0","0.5472","-0.2778","0.382","0","1.5757"
"467490","-0.1563","-0.6","-0.4446","-0.6062","1.1258","-0.2778","0","0.513","0","0.513","0.3299","0.9919","0.3126","-0.2736","-0.6894","0.9848","-0.45","-0.3762","0","0.9","0.2778","0","0","-0.4104","0.2952","0.2257","-0.6928","0.2084","-0.2431","-0.866","-0.9397"
"467530","-0.2778","-0.5","0.5472","-0.4104","-0.9526","-1.0337","-0.6928","-1.2803","0","0.1563","-0.8457","-1.1276","1.0392","0.7713","-0.2052","-0.2736","-0.3","-0.6128","-0.5638","-0.45","1.1276","0.1368","0","0.35","0.6128","-0.25","-0.4104","-0.5142","-0.8863","0.342","0.8356"
"467540","1.25","0.2778","0.7866","-1.0833","1.45","1.55","1.0945","0.4168","0.573","0.95","1.2213","0.4862","0.7641","0.6599","1.5","0.6078","1.95","1.1971","0.4515","-1.9734","-1.6914","2.25","1.5391","1.0945","1.1287","1.5391","1.1","0.7866","1.2655","1.157","-1.6454"
"467550","-5.0225","-4.5301","-4.5301","-6","-7.3","-6.1","-3.7","-1.7","-6.3028","-6.014","-4.2347","-5.121","-4.5899","-1.3339","-6.7658","-6.7","-6.5982","-5","-7.2","-7.1417","-3.7239","-5.2","-5.1","-4.1","-3.7","-5.6","-4.9804","-3.8971","-5.7119","-4.4167","-5.8261"
"467571","0.9193","0.1736","0.6156","0.342","1.75","0.9577","1.0603","0.9235","-0.9397","-0.9959","1.0603","1.0603","2.8191","1.7727","0.7518","1.9151","2.2981","0","0.8457","-0.866","1","1.85","0.8893","0","1.3","1.0945","0.5638","0.4446","0.8893","1.0833","-0.8457"
"467590","3.5507","1.4","2.2981","1.7727","3.1408","2.8925","4.1781","2.314","2.1855","0","0.8356","0.4341","5.078","3.4711","3.2139","3.6639","4.1781","5.0229","4.8497","3.2889","2.4","4.4352","4.4352","2.1212","2.8344","6.0518","3.9","1.8711","3.0211","1.9151","0"
"467610","1.35","-1.15","1.2997","-1.3","2.45","1.7101","2.45","1.4707","2.5279","-1.35","0.712","1.0072","0.903","0","-1.1287","1.95","0.6946","0","-1.35","-0.8","-1.15","3.05","2.35","1.4784","1.5049","1.6417","-0.6156","1.35","1.95","-0.8208","0"
"467620","3.4711","0","3.75","4.924","3.85","7.2635","3.35","6.4279","6.3899","3.1","3.55","7.6492","1.2155","1.0593","1.9153","3.4","4.25","3.4","8.1","4.1569","4.3332","2.9414","2.5652","1.9495","2.1205","2.702","3.25","-1.2155","3.2","1.6075","-1.7101"
"467650","1.3","-0.191","-1.5975","-0.6428","1.6742","-0.4446","0.1563","-1.3156","-0.7071","-0.2605","-1.1","-0.191","-0.4104","-1.0833","0.2257","-1.2803","0.2605","0.2605","-0.9526","-0.9526","-1.1818","-0.9","-0.7878","-0.5142","-0.8999","-0.7878","0.191","-0.342","-0.7071","-1.0833","-1.3"
"467660","-0.513","-0.7713","1.5427","-0.8999","-0.684","-0.684","-0.4788","-0.3762","1.7321","-0.5472","1.607","1.5427","-0.6498","-1","-0.6498","-0.3647","1.9151","1.9053","-0.4788","-0.8426","-0.7713","2.0683","-0.7524","1.1258","2.0683","-0.5472","-0.5","-0.85","1.4141","-0.75","-0.7713"
