"stno","X2013.09.01","X2013.09.02","X2013.09.03","X2013.09.04","X2013.09.05","X2013.09.06","X2013.09.07","X2013.09.08","X2013.09.09","X2013.09.10","X2013.09.11","X2013.09.12","X2013.09.13","X2013.09.14","X2013.09.15","X2013.09.16","X2013.09.17","X2013.09.18","X2013.09.19","X2013.09.20","X2013.09.21","X2013.09.22","X2013.09.23","X2013.09.24","X2013.09.25","X2013.09.26","X2013.09.27","X2013.09.28","X2013.09.29","X2013.09.30"
"466880","-0.8","-0.2394","-0.2431","2.1613","2.7251","2.1613","2.2981","3.2889","3.195","1.6454","2.5372","2.4432","2.0681","1.7854","1.8711","3.4468","3.101","2.5605","2.9445","2.8559","5.0743","3.6438","2.6311","3.195","3.007","2.659","2.7578","2.8579","2.6847","2.1613"
"466900","-0.4168","0","0.6156","0.5814","0.9397","0","1.3787","1.0927","1.6087","1.15","1.8794","1.2","1.2856","0.7713","0.191","0.5785","1.0725","0.5196","1.3","1.2","3.0529","3.3775","1.6712","1.4722","0.4446","0.8","0.7713","0.2084","1.2257","0.8208"
"466910","0","0","0","-0.3126","2.2651","2.6","0","-0.5557","0","0","0.5904","-0.6078","-0.6251","1.7727","-0.7524","-0.7182","0","-0.6425","0","-0.9919","-2.3941","-1.3718","-0.9203","-0.5383","0","-1.35","1.0261","0.4168","0","-0.3647"
"466920","-1.1","-1.2803","0.7","2.5605","3.2499","3.3483","3.6","3.6438","3.8","2.9544","3.6","3.4","3","2.659","2.4","3.5","3.6","2.6311","3.7","3.8","6.2","5.0225","3.3483","3.7","3.2","2.7575","3.5453","3.8408","3.4468","3.4468"
"466930","-0.3994","-0.4788","1.05","1.9","1.0603","1.3789","1.5588","1.7321","1.1","1.0392","0.9959","-0.6","0.8457","1.4555","0.6156","1.6742","1.607","1.8187","1.4555","-1.5427","2.7575","1.5321","1.0337","1.25","0.85","1.35","1.157","0.95","1.5975","1.8187"
"466940","-1.6075","0","0.7641","0.6425","2.0683","1.6712","2.1212","2.3383","2.3383","2.2981","1.8641","1.9053","1.9919","1.35","1.35","2.9876","2.314","3.3706","2.45","2.85","6.322","3.3775","2.1613","1.35","1.9926","2.65","2.1449","2.0683","1.85","3.4"
"466950","0","-1.3892","-1.3892","3","4.924","3.0642","3.8408","5.318","4.3332","3.9392","4.8256","4.4431","4.9027","2.7578","3.2139","6.2354","6.4839","7.5","7.3296","8.6603","9.6788","11.3375","7.5838","4.7271","3.8567","7.621","6.2354","4.1366","5.0229","6.7412"
"466990","-1.4555","0.8208","-2.1449","-2.9445","2.3635","2.1666","2.462","1.25","2.659","-2.1613","2.2651","-1.6454","1.6454","-1.9734","3.5708","2.4426","-3.2909","-2.8191","1.4707","1.8469","3","-2.6847","-2.4249","2.462","-2.913","2.5712","2.5115","-2.1613","-1.9053","-2.9544"
"467050","1.4365","1.6712","2.8344","5.0229","4.2435","2.6812","4.3301","5.2091","3.2139","1.4141","2.4513","-2.1","-2.1666","1.9926","4.4167","6.4086","5.9751","6.4086","7.188","7.2008","9.8727","4.6286","2","3.8302","5.3623","7.2746","6.1284","4.8261","4.5963","6.588"
"467060","-2.2553","-2.1613","-2.5605","1.9919","-2.0673","0.8208","1.9696","-1.8794","-1.8794","1.607","2.0785","0.8893","0.9577","1.9696","-2.2553","2.0785","-2.4432","-3.0529","-2.0673","-2.8559","6.9921","4.4431","0.6498","-1.5975","-1.7854","-2.5605","-2.3635","-1.0392","-1.9053","-2.0785"
