"stno","X2015.02.01","X2015.02.02","X2015.02.03","X2015.02.04","X2015.02.05","X2015.02.06","X2015.02.07","X2015.02.08","X2015.02.09","X2015.02.10","X2015.02.11","X2015.02.12","X2015.02.13","X2015.02.14","X2015.02.15","X2015.02.16","X2015.02.17","X2015.02.18","X2015.02.19","X2015.02.20","X2015.02.21","X2015.02.22","X2015.02.23","X2015.02.24","X2015.02.25","X2015.02.26","X2015.02.27","X2015.02.28"
"467080","-1.1818","0.95","1.6914","-1.4555","0","-1.8","-1.3787","0.3647","-1.4722","-1.2124","-1.4095","-1.95","1.6853","1.4784","1.2","-1.8794","1.9053","-1.1818","-1.3023","-1.5975","0.5814","-1.3787","-1.3","1.5757","-1.2803","1.4772","-0.8863","1.6742"
"467110","2.7578","2.3492","2.2517","3.4769","3.2909","2.2498","0","4.0703","3.6004","1.7998","0","1.7998","0.4341","0.3647","-0.2952","0.6","2.9876","3.4472","3.294","1.0927","0.2736","1.7998","2.1666","1.7321","1.2257","3.6648","2.7578","2.1651"
"467300","3.7622","1.5107","1.6497","4.2068","7.6","3.728","0","5.3355","5.3697","3.4544","0.9377","3.3176","3.5","0.573","2.911","1.1461","2.8046","3.6596","1.8928","2.0179","3","0","1.1808","0","0.712","0.8161","1.7191","3.85"
"467350","1.5733","1.0261","1.1629","2.45","3.3","2.2","0.8208","3.6","3.6","2.1","0.2952","2.3","1.1629","-0.3126","1.607","1.7998","2.55","3.1","2.95","1.7","1.25","1.35","1.7","1.9284","0.3126","1.35","2.65","2.6354"
"467410","1.8","1.2655","1.3339","1.4365","1.8127","1.45","1.1287","2.5","1.7443","2.0569","0.9577","1.4365","1.15","0.5814","0.75","1.55","0.7524","0.9919","0.9577","1.2","0.5209","1.35","1.25","1.8","1.2","0.9235","2.05","1.1629"
"467420","-1.1287","0","0","0","0.903","-0.4515","0.5036","0","0.8335","0.4515","0.7524","0","0","0","0.4788","-0.4862","-0.6498","-0.4168","0","-1.6853","0","-0.8551","0.4168","0","0.684","0","0.6946","0.5557"
"467440","0.3994","0.4689","-2.2981","0.8893","-0.5383","-0.3299","-0.3994","-0.4689","-0.382","-1.4555","-1.6853","-1.0261","-1.4555","-1.4555","0.2778","1.2","-1.1491","-1.4555","-1.6087","-1.6742","1.45","-1.5321","-1.3023","-0.8893","-1.299","-1.7619","-1.9151","-1.3023"
"467480","0.3126","-0.513","0.4689","0.5036","0.6078","0.2431","0","0.6251","0.5383","0.6498","-0.4446","0.5036","0","-0.4","0.191","-0.3473","-0.2084","-0.2257","-0.1736","0","1.0833","-0.8","0","0.3473","0.3762","0","0.4689","0.3647"
"467490","-0.4446","-0.5","-1","-0.8208","0","-0.5","-0.342","0","0","-0.6","-0.4","-0.3126","-0.5785","-0.35","-0.342","-0.2431","-0.8457","-1.0392","-0.7071","0.1563","-0.1216","-0.55","-0.6","-0.3762","-0.3078","-0.6","-0.3647","-0.4788"
"467530","0","0.2084","-0.7794","-0.9193","-1.4772","-1.3856","-1.1","-1.0725","-0.9","-1.0927","-0.9642","-0.3762","-0.55","0","-1.5757","-0.9642","-1.1818","-0.9959","-1.1","-0.3762","0.4788","-1.4095","-1.2","-1.4772","0.65","-1.7727","-1.5","-1.3856"
"467540","0.6251","1.607","1.2216","1.9926","2.05","1.55","-1.5975","2.1","2.05","1.5427","-1.8187","0.8893","1.7998","1.3","-1.1276","1.35","1.9284","1.8","1.2997","1.15","-1.1258","0.8","1.0392","1.55","-1.6914","1.3","1.607","-1.4722"
"467550","-5.9088","-4.8256","-3.2909","-3.5","-3.5","-3.6","-4.2347","-5.4164","-6.0073","-6.3","-4.6","-3.4468","-3.2909","-4.2347","-4.5033","-4.5","-4.2","-3.8","-1.9284","-2.6812","-2.911","-3.5","-4.4166","-3.9392","-3.6648","-4.5","-5.8","-4.7"
"467571","0.7524","0","0.4168","0.5904","1.7","0.95","0.342","2.0569","1.45","0.684","0.8","1.7727","1.1","-0.9397","-1.1258","1.6","1.4095","1.3","1.607","0.9","0.8","1","0.6","0.2431","-0.6578","0.4446","1.05","0"
"467590","4.5963","0.9577","1.6","1.95","3.7924","3.1497","0.4341","4.7495","4.4352","0.9577","-0.7713","1.7355","3.4068","6.108","4.0377","1.8187","3.3706","4.5197","4.8261","4.0407","3.2889","-0.7","-0.191","1.5321","-0.2778","-0.2257","2.5605","1.2803"
"467610","2.1","-0.8893","-0.7182","2.6","0.9203","0.5557","-0.382","1.9153","1.6075","1.8","-0.6498","0","0.573","-0.6498","-0.5472","0.5904","1.95","2.05","2.15","-0.8","-1.5588","1.75","-0.5472","1.25","-0.684","0.7182","1.0261","0.8208"
"467620","1.0072","1.8469","0.7988","0","-1.2676","-0.7988","0.7641","0","0","0","-4.3301","-0.8856","-0.8509","5.5921","5.7321","-3.6","0.9724","0.9377","0.903","6.7658","0.903","1.1113","0.6078","-4.5197","-1.9153","-1.0245","1.2155","-0.5557"
"467650","0","-1.1","-0.8457","-1.0337","-1.0392","-0.1736","1.1","-0.4","0.9848","-0.55","-0.4104","-0.3762","-1.4772","1.3787","-1.2216","0","-0.4104","-1.2216","0","-0.7713","-0.4104","1.1","0.5909","0.383","0.5909","0.7878","0.7","0.7878"
"467660","-0.7182","-0.684","-0.4788","1.3499","-0.8551","-0.684","-0.513","-0.8893","-0.7866","-0.7524","-0.4446","-0.7182","-0.6498","-0.4788","-0.4104","1.5321","-0.7182","-0.7866","-0.7182","-0.4104","-0.4446","-0.6498","0.7878","1.3023","-0.3762","0.8999","0.8999","0.9959"
"467770","0","-0.7293","0","0","0","0","0","0","0","0.8856","-0.5383","0","-0.9235","-0.7524","-1.0603","-0.6425","0","0","0","-0.7866","0.2952","0","0","0","0.7524","-0.6772","0","0.7467"
"467780","3.15","0.9898","3.25","3.75","3.044","2.9568","3.4068","3.0782","4.1","3.1497","0.7293","1.1287","1.9926","0.4341","1.25","0.8509","2.1","2.85","2.5","0.5904","0.4689","0.6946","1.5391","0.8509","0.5209","1.2655","3.4","1.8127"
"467990","1.95","1.1287","1.7355","3.2909","3.5507","2.6046","0","4.1569","3.6004","0.4862","-1.8711","-0.6498","0.95","1.4784","-1.2213","-2.3383","1.1971","1.95","2.764","0","-1.05","1.5","2.2498","2.659","-1.7321","3.2174","2.5","0.4515"
"C0A520","3.943","2.4513","1.5371","0.441","1.8858","2.2852","0.9887","1.8657","2.1613","1.7732","-0.2817","0.2279","1.0598","-0.5035","-0.6996","0.9811","2.9156","4.4768","4.1934","0.4298","-0.3532","1.198","0.4213","0.6038","-0.5796","0.9887","1.7619","0.2344"
"C0A530","2.0785","1.8001","0.5851","0.7469","0.4774","0.6122","0.0209","0.7193","0.0899","0.8457","0.0518","0.4848","1.1434","0.5174","0.1113","0.9969","2.384","2.5961","2.1472","0.3801","0.35","1.1143","0.8572","0.6389","0.014","0.3078","1.3244","0.1888"
"C0A540","0.2673","0.2884","0","0.0208","-0.0035","0.1981","0.0684","0.0262","0","0.0875","-0.0974","0.135","0.2958","1.1478","0.0697","0.2728","0.3734","0.4698","0.3709","0.851","0.2819","0.0777","0.0643","0.3682","0.2869","0.1147","0.3978","0.0877"
"C0A550","0","0","0","0","-0.0454","0","0","0.0314","0","0","-0.0988","-0.3709","0.2331","0.495","0.3774","-0.2998","0","0","0.0829","0.2396","0.1597","0","0","0.2796","0.0799","-0.0996","0","-0.053"
"C0A560","-0.8184","0.2192","0.014","0.1169","-0.8019","0","-0.3214","-1.1126","0","0.2945","0.0314","-0.4769","0.9185","-0.3942","0.6761","0.5416","1.1203","0.1254","0.4649","0.797","0.2677","0.1251","0.2723","0.1216","0.1042","-0.5851","0.4592","0.0558"
"C0A570","1.4963","1.0798","0.0999","-0.1486","0.0999","0.1932","0.3625","0.2923","0","0.5706","0.4988","1.284","1.6742","1.8766","0.8835","0.3978","2.2829","2.8532","2.5114","0.7727","0.4997","0.5523","-0.159","0.8746","0.6619","0.6983","1.5757","-0.4494"
"C0A640","0.1813","0.1956","0","0.1486","-0.1997","0","-0.0788","-0.0209","-0.0966","0.0951","0","0.2984","0.7564","-0.5917","0.2993","0.1813","0.1813","0.2963","0.2649","0.3625","-0.0993","0.0899","0.0914","0.2673","0.1749","0.1879","0.2487","0.2837"
"C0A650","0.7552","0.4589","0.3147","0.3473","0.383","0.103","0.1888","0.7193","0.0995","0.2007","-0.0485","0.3441","0.2034","0.2192","0.2728","0.2517","0.529","0.5736","0.5736","0.0868","0.0656","0.2779","0.1259","0.3147","-0.1721","0.4388","0.3694","0.3019"
"C0A660","0.2984","0.1985","0.5657","0.0959","0.4918","0.1231","0.3709","0.4949","0.167","0.0731","-0.1454","0.1113","0.487","1.0603","0.586","0.121","0.5202","0.4997","0.4792","0.547","0.2","0.1389","0.0521","0.0122","0.0087","0.0209","-0.2424","-0.318"
"C0A860","1.6401","1.3789","1.6427","1.0744","1.326","1.0348","0.3871","2.0884","1.5999","0.681","-0.7314","0.803","-0.7502","-1.5282","-0.817","1.058","1.35","1.7428","2.0861","-0.9259","0.0628","0.8241","0.1754","0.7272","-0.9629","1.1151","0.0733","0.8756"
"C0A870","7.4817","6.5","3.6004","1.4847","1.5972","5.7676","0.0733","5.6962","3.7914","4.9986","-1.8711","0.5484","4.9728","1.5214","2.0572","4.4821","3.5562","7.2095","7.8594","3.717","-1.8815","0.1082","1.9322","-3.6438","-3.0205","-4.9081","0.1954","0.0506"
"C0A880","0.4848","0.5822","1.1809","0.1465","0.1326","-1.0865","0.8241","0.0733","-0.1535","-0.7902","-1.2614","-1.8513","0.8626","-0.305","-0.3868","0.1463","1.1126","1.4772","1.198","0.0524","-0.2162","-0.0853","0.0349","0.0523","0.1816","0.6508","0.1336","0.7986"
"C0A890","0","0","0.0347","-0.0035","-0.0813","-0.0995","0.1118","0.2517","0.0545","0","-0.2407","-0.5706","0.4145","0.618","-1.0963","-0.1816","0.0656","0.0788","0.1732","0.104","0.4474","-0.0934","0","-0.4999","0.1968","-0.2898","0.0485","0.4357"
"C0A920","2.1946","2.1","1.5217","0.727","0.7981","1.9997","1.2968","1.5321","1.2229","1.6914","-0.191","1.5762","2.3745","1.6914","0.8426","1.9126","2.6852","2.7962","3.0924","1.6929","0.4213","0.9986","0.9962","1.2364","-1.2968","1.178","1.4345","0.2575"
"C0A940","1.2021","0.6038","0.9326","1.4387","1.4695","0.9801","1.279","2.0478","1.7678","0.8988","0.0558","0.6615","0.0558","0.5263","0.2287","0","0.6","1.3595","1.3211","0.1378","0.1042","0.135","-0.4193","0.0698","0.227","0.2474","0.0157","0.2699"
"C0A950","6.528","6.8737","5.4878","0.2687","-1.8088","4.6679","5.0514","-2.3225","0.8653","3.0111","-4.3973","-7.5711","0.9159","1.8994","-5.2992","-5.6298","7.3718","7.6953","8.1004","1.6905","1.7","-5.5923","-4.9878","-6.0963","-2.9233","-5.2992","-4.8814","-6.9829"
"C0A970","1.7239","0.8229","1.6843","1.0299","0.8454","0.4265","0.6212","1.4015","1.0481","0.6891","-2.6163","-4.7495","2.6997","5.1289","-1.7418","-1.5733","2.342","2.706","2.1412","2.7022","0.8676","-2.05","-2.5008","-3.4126","-1.2113","-2.1131","-2.9176","-2.7634"
"C0A980","1.8385","2.1843","0.4884","-0.9271","-0.3647","0.8987","-0.7071","1.4815","1.2496","0.4635","0.454","-1.1993","1.5279","1.5649","-0.6915","-1.1491","2.6065","2.7113","3.2888","1.2998","-0.6157","-0.4822","-0.8229","0.5209","-0.5456","-0.9368","-1.3383","-1.135"
"C0A9A0","3.8148","3.2955","2.0614","1.8585","1.3893","2.4541","1.1535","1.9622","1.5407","2.125","0.1717","1.0625","2.5522","3.202","-1.0495","1.632","3.118","3.5567","3.7532","1.3743","-0.9397","1.8997","-1.2432","-1.8367","0.0628","1.4616","2.7962","1.1702"
"C0A9C0","2.6852","2.3287","0.0732","0.7778","0.2481","1.2287","0.0384","0.219","0.8387","1.3991","-0.5035","0.4474","1.4835","1.8858","0.5905","1.094","2.6852","3.4952","3.7948","0.6536","0.6928","0.5665","0.7314","0.6688","0.5481","-0.3694","0.9508","0.5736"
"C0A9E0","1.2903","1.4004","0.4225","0.7308","0.9969","0.5162","0.0698","0.8004","0.6018","0.8345","-0.8668","-0.9725","1.1883","1.0574","-1.3458","0.2661","1.7119","1.817","1.5525","1.2053","0.0853","-0.9848","1.0199","-1.1967","0.3254","-0.8912","-0.9429","-1.1276"
"C0A9F0","2.0987","1.7866","0.9","1.0462","1.0893","1.1203","0.5909","1.4854","0.856","1.1476","0.4","-0.3254","1.1984","1.5803","0.4993","0.9455","2.2944","2.4905","2.2968","0.8978","-0.1634","1.1934","0.797","1.1993","0.7999","0.7922","1.5","0.6395"
"C0AC40","-2.0251","1.9032","2.2109","5.0753","5.9157","2.5996","-1.2287","8.2474","6.7602","2.462","-2.7581","5.1678","3.1981","3.9733","0.6809","2.6777","1.25","-1.5427","2.8996","3.2279","-2.3635","3.5863","2.1298","-4.2596","-4.3659","-4.5973","4","-3.2147"
"C0AC60","3.6191","2.3559","1.0985","0.9994","1.1692","2.1786","0.2025","1.0918","1.2761","1.6959","0.2796","0.7853","0.6762","0.4689","0.3581","1.0985","3.0079","4.0247","3.8408","0.7956","0.3064","1.2761","-0.544","-0.7548","0.5851","0.8988","1.6495","0.1854"
"C0AC70","0.6561","0.431","0.0908","0.0518","0.0749","0.2571","0.0731","0.2984","0.1231","0.2294","0","0.0684","0.3886","0.6997","0.0485","0.1721","0.5905","1.0649",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C0AC80","3.0323","1.9416","1.2075","1.2982","0.5768","1.3694","0.7564","1.2688","0.0557","1.1203","0.1867","0.7902","1.7607","0.1568","-0.3536","1.6935","2.673","3.3871","3.5803","0.4854","0.1995","1.4766","0.8285","0.8019","0.3759","1.5939","1.8113","1.2721"
"C0ACA0","2.0225","2.0845","0.5846","0.0122","0.817","1.2716","0.1368","1.283","1.2716","1.1046","-0.2407","0.014","0.4769","0.7762","0.2756","1.0269","2.3182","2.7046","2.7251","0.5945","-0.2939","0.9135","-0.431","-0.4114","0.0624","-0.4405","1.3641","-0.682"
"C0AD00","1.989","1.7956","0.6103","0.6787","1.2229","1.1984","1.1876","1.2465","1.2257","1.0462","-0.2084","0.3365","-0.3387","-0.1877","-0.2699","-0.1482","2.1879","1.8974","2.2776","-0.1253","0.0628","0.727","0.229","0.0767","-0.2924","0.3581","0.8004","0.2756"
"C0AD10","1.817","2.0462","0.7264","0.7272","0.8241","0.8933","0.0349","1.0231","0.9205","1.279","0.1693","0.2503","2.7406","2.2852","0.1935","0.3801","1.1168","1.2245","3.0079","1.7077","0.1693","0.3584","0.2419","0.2756","-0.7188","0.2997","0.6508","0.2419"
"C0AD30","2.5806","2.1325","0.0157","-0.4474","1.4672","2.1596","0.1871","1.4627","1.1873","1.1468","-0.2394","1.5265","1.5","1.5978","0.1133","1.2998","2.3559","2.7728","3.0769","0.9801","0.1455","-0.5829","0.2756","-0.7824","0.1113","-0.3661","-1.3908","-0.8479"
"C0AD40","2.4905","1.6217","0.9629","0.5917","1.5","1.607","0.2339","1.8766","1.4","1.283","0.1315","0.0784","1.2944","0.983","-0.014","0.0209","2.1824","3.0469","2.8983","0.4848","0.1753","0.8619","-0.7878","-0.9994","-0.5967","0.0837","1.4784","-0.7217"
"C0AD50","6.7232","4.3038","2.1729","0.2559","0.4862","3.6724","0.9011","2.2951","2.1995","2.614","0.7853","-1.807","0.3126","-0.5353","1.5844","1.7119","5.1612","7.0906","7.0677","1.0865","-0.7981","1.8651","-0.2474","-1.0495","-0.7947","1.5525","2.4996","0.1394"
"C0C460","0.9511","0.4854","0.0782","0.3907","1.0574","0.3734","0.6472","0.9329","1.0673","0.5393","0.2544","0.318","0.983","0.9326","0.829","0.4663","0.7092","0.6709","0.7794","0.5516","0.3897","0.0366","0.0521","-0.4806","0.544","-0.3782","-0.3951","-0.5977"
"C0C480","-2.5679","-1.7607","-0.0995","-0.1989","-0.2923","-0.9744","0.1975","-0.483","-0.399","-0.7608","0.2","0.2978","-1.3787","0.7989","0.2898","0.699","-2.2216","-2.8689","-2.8838","0.383","0.099","0.2649","0.0998","0.1997","0.1902","0.0956","0.4872","0.3"
"C0C540","2.0308","1.3265","0.9031","1.2135","1.3199","1.1478","-0.0244","2.0128","1.9856","0.9119","-0.1526","-1.3365","1.8928","0.0489","0.0209","-0.2778","1.3023","2.4249","3.3255","0.4474","-0.0349","0.529","0.0349","-0.1935","1.094","0.7314","0.7272","0.115"
"C0C590","3.0612","1.6349","1.9284","2.3471","2.4543","1.4776","1.1472","3.1212","2.508","1.4141","0.0959","0.7607","1.6113","1.4766","0.7726","0.1186","1.7355","3.0311","3.0858","1.307","0.4232","1.5825","1.0927","1.1115","-1.1032","1.576","2.2306","1.1434"
"C0C630","2.8925","1.4539","1.5733","1.9062","2.165","1.7397","-0.5699","3.4931","3.1385","1.6249","-0.5288","1.9225","1.3896","0.4495","1.3211","-0.6064","2.0994","3.1954","3.0565","0.9508","-0.3583","1.3106","0.4822","-0.3629","-1.5998","1.0893","1.5733","0.2778"
"C0C650","1.9068","1.2958","0.0436","0.7442","1.2655","1.5647","0.0122","0.2372","2.0338","1.0959","0.0488","0.4686","-0.3907","-0.3178","0.0157","-0.7042","2.1551","2.9493","2.8283","0.4863","-0.5663","0.0489","0.1336","0.0523","-0.7986","0.3629","0.2681","0.089"
"C0D360","0.1169","0.0209","0.1362","-0.328","0.0349","0.1576","0.0209","0.0837","0.2237","0.169","0.1026","-0.6","-0.5985","0.1693","0.0835","-0.399","0.5822","0.649","0.0174","0.0557","0.0521","0.4","0.0366","0.0868","0.5438","0.2052","0.2622","0.433"
"C0D390","0.2344","0.0684","0","-0.0974","0.1259","-0.007","-0.1989","0.1597","0.0261","0","0","0","0","-0.0906","-0.1913","0","-0.007","-0.0588","0.0695","0","0","0.0326","0","0","0","0","0","0"
"C0D480","0.9455","0.2978","0.4239","0.803","0.9969","0.6792","0.4145","1.0876","0.9801","0.649","0.0209","0.2796","-0.4455","-0.3","0.0835","0.0279","0.5846","1.0998","1.0625","-0.3236","0.0624","0.3195","0.007","0.2868","-0.3429","0.3716","0.1693","-0.0087"
"C0D540","0.2868","0.0174","0.45","0.9351","1.7552","0.394","0.0763","2.6163","1.7678","0.4993","-0.1678","0.5785","0.0209","0.0087","0.0488","0.328","0.8157","0.5142","0.5878","0.1498","0.014","0.328","0.0314","0.0087","-0.1627","0.4145","0.3473","0.4663"
"C0D550","0.4096","-0.0695","0.0572","0.2179","-0.0974","0.5694","-0.2588","-0.171","0.1575","0.1219","0.2034","0.0262","0.014","0.0954","-0.2366","0.2696","0.0523","-0.1452","0.2248","0.0523","0.5196","-0.2997","0.3508","0.0157","-0.2924","-0.195","-0.5448","-0.3907"
"C0D560","1.3121","-0.0941","0.1482","0.9577","0.6297","0.7272","-0.7713","2.1064","1.9056","0.7042","0.9397","0.1828","1.4998","1.1321","-1.1115","1.6113","1.3595","0.8947","0.4597","1.1876","0.8549","0.2088","0.0314","0.2862","0.9455","0.0227","0.0558","0.1046"
"C0D570","0.2631","0.0192","0.2605","0.5535","0.9193","0.3","0.0628","0.6772","0.5829","0.3126","-0.1663","0.1378","0.5945","-0.3936","-0.3381","0.0175","0.0698","0.1455","0.263","-0.2997","0.2828","0.1045","0.0974","0.0314","0.6237","0.2735","0.2034","0.1736"
"C0D580","0.2971","0.1","0.2741","-0.3759","0.4863","0.1949","0.0829","0.7825","0.6784","0.2516","-0.0017","0.1172","0.197","0.2971","0.0035","0.0484","0.2624","0.1928","0.2544","-0.0978","0.0956","0.1932","-0.053","0.0551","0.0105","0.0978","0.1879","-0.0209"
"C0D590","2.9826","1.587","2.3964","3.212","3.3267","2.4674","1.4913","3.4303","3.174","1.9062","0.671","1.2045","1.182","0.8181","1.2313","1.4421","2.4099","2.9826","2.8887","1.0963","0.3801","2.1748","1.6249","1.6634","0.1563","1.7046","2.3486","1.986"
"C0E420","1.3616","0.0244","0.8186","2.233","2.8949","1.4052","0.7757","3.0835","2.764","1.2929","0.0872","0.7728","-0.2279","0.2279","0.0419","0.8619","1.5358","1.2343","1.6971","0.0157","0.2867","0.6498","0.8184","0.3327","-0.2735","0.9177","1.0982","1.1434"
"C0E430","0.3914","0.25","0.3399","0.6498","0.8551","0.1816","0.4592","1.7207","1.364","0.766","0.5248","1.4972","0.3327","1.1314","0.0628","0.0977","0.4659","0.225","0.4225","0.3507","0.3507","0.1253","0.0262","0.4474","0.3178","0.4474","0.2509","0.3517"
"C0E530","0.8229","0.0209","0.9027","1.1128","1.7355","0.6466","0.6157","2.0743","1.6007","0.8356","0.5945","-1.2361","-0.5945","-0.7989","0.5785","0.2472","0.1408","0.342","0.2588","-1.1276","-1.3315","0.454","0.5035","0.1253","0.8529","-1.2583","0.8479","0.5299"
"C0E610","0.2424","-0.1714","0.3998","0.0349","0.0731","0.1315","-0.3961","-0.9887","-0.2237","-0.2954","-0.3654","-0.4589","0.227","0.1816","0.0624","0.1812","0.2179","-0.4","-0.2457","-0.2971","0.2728","-0.1368","0.1338","0.1627","-0.4145","0.2989","0.0609","0.2487"
"C0E730","1.0466","-0.2474","0.3285","1.6007","2.23","0.9548","0.4822","2.8368","1.7634","1.0037","0.866","1.3482","1.0049","-0.8157","-0.0384","1.1782","1.0607","1.1032","1.0566","1.0574","0.8019","0.068","0.0157","1.0998","-0.5803","1.0692","-0.0628","-0.1809"
"C0F861","-0.0829","-0.1763","-0.1259","-0.2347","-0.5736","-0.7502","-0.4015","-0.3527","-0.6923","-0.5878","-0.671","-1.0065","0.5755","-0.3078","-0.9629","-0.7456","-0.3632","-0.3214","-0.1634","-0.3","-0.4015","-0.3","-0.4015","-0.4384","-0.5033","-0.6309","-0.7824","-0.5664"
"C0G640","1.0612","0.1361","1.3023","2.0978","2.8056","0.6488","0.6532","3.2967","2.3672","1.4466","-0.0942","0.706","0.6508","-0.2084","0.382","-0.1361","1.3285","1.9288","0.6251","0.2194","1.0495","0.6237","0.974","0.4689","0.6511","0.5343","0.7352","0.9372"
"C0G650","0.0836","-0.5663","-0.1408","0.0192","0.068","0.0939","-0.0488","0.0244","0.0454","-0.0697","0.3069","-0.225","-0.5955","-0.6962","-0.7","-0.6691","0.1693","-0.6","-0.2605","-0.5977","0.1929","-0.6472","-0.6038","0.1408","0.6062","-0.4925","0.0227","-0.9903"
"C0H990","-0.7","-2.0681","-0.513","-3.1497","-4.0496","-0.5814","0","0","0","0","0","-1.1491","0","-3.8527","-6.1065","-4.2424","-4.7631","-1.75","-1.65","-3.0211","-3.5353","-3.2139","-3.7924","-4.4995","-3.9853","-5.0137","-4.9495","-5.2091"
"C0H9A0","0.5","0.7","0.6","0.2819","-0.3","0.197","0.4924","0.3759","0.35","0.7518","0.8863","0.6","0.8","0.9848","0.6428","0.5909","0.8","1","0.433","0.9","0.0868","-0.9","0.3759","0.6894","0.6928","-1.1818","-0.7071","0.8863"
"C0H9C0","-1.9289","-2.0991","-1.609","-1.2075","-1.3989","-1.2981","0","0","0","0","0","-1.1082","-0.8947","-0.8756","-1.7998","-1.9966","-1.618","-2.1034","-3.4972","-2.5441","-1.6776","-2.1449","-1.2856","-1.576","-1.2343","-1.7058","-2.3959","-1.9322"
"C0I010","0.7","1","0.7878","0.171","0","0.4","0.4698","0.6","0.2736","0.9848","0.6894","0.8457","1.1","1.4","0.6062","0.7","1.1","1.1","0.5909","0.9848","0.9","0.7878","0.8","-1.1491","0.7878","1.4","1.1","1.2"
"C0I090","0.6821","-0.8089","0.7872","0.4363","0.6632","0.3441","-0.3605","0.5393","0.061","-0.5353","-0.7548","0.0157","0.0349","1.0103","0.0959","0.8045","0.6252","-0.7364","-0.5456","0.5299","0.2205","0.766","0.8192","0.6138","-0.5664","0.7715","0.1564","-0.6857"
"C0I110","0.5945","0.6821","0.2079","0.5592","0.0959","-0.3611","0.0488","0.6582","-0.4589","0.5202","-0.7995","0.1935","-0.794","-0.6","-0.851","-0.9659","0.6894","-0.699","0.7364","0.3254","0.3605","-0.9563","-0.7518","0.1575","-0.5393","-0.8345","0.1219","-0.8402"
"C0K240","-0.5905","0.4848","0.9135","0.8785","1.1954","-0.8184","0.9429","-0.8181","-0.8632","0.8668","-0.6138","0.5592","0.5446","-0.6923","1.2721","1.0649","1.0126","0.9661","-0.6309","1.0963","1.2021","0.9456","0.3907","1.1692","-0.9508","1.0069","-1.0071","0.6428"
