"stno","X2014.09.01","X2014.09.02","X2014.09.03","X2014.09.04","X2014.09.05","X2014.09.06","X2014.09.07","X2014.09.08","X2014.09.09","X2014.09.10","X2014.09.11","X2014.09.12","X2014.09.13","X2014.09.14","X2014.09.15","X2014.09.16","X2014.09.17","X2014.09.18","X2014.09.19","X2014.09.20","X2014.09.21","X2014.09.22","X2014.09.23","X2014.09.24","X2014.09.25","X2014.09.26","X2014.09.27","X2014.09.28","X2014.09.29","X2014.09.30"
"466880","-0.3762","-1.2803","-0.9193","2.0673","2.5115","2.4249","-0.4446","-0.65","-0.4788","1.0392","1.0337","-0.8356","1.2216","3.1177","2.9445","-0.5","1.7854","2.5981","3.3775","3.4769","1.8187","-1.0285","-0.1368","0.3214","1.3156","1.9734","1.7854","1.8794","1.0392","2.4432"
"466900","-0.6062","-0.9193","-1.2257","0.2778","0.9526","0.3299","0","-0.7794","-0.7794","0.45","1.2257","0.7","-0.7","0.9959","3.0211","-1.2124","0","1.4095","1.5321","1.6454","3.0211","-1.0285","-0.5196","0.7071","0.7713","0","0.8356","0.2257","-1.3","0.75"
"466910","-0.9397","-0.1563","-1.0392","0.8356","3.3483","-0.3473","-1.4","-0.7713","-0.9","-0.9848","1.6914","-1.5035","-1.3","3.9","5.9201","-1.4","-0.3473","3.101","4.7271","4.3332","6.7658","-3.3","-1.3","-1.9","-0.9193","-0.2952","0.9397","-0.2257","0","-0.2605"
"466920","0.4788","0.5472","-0.2778","2.1666","3.7423","3.3483","0.75","0.513","0.513","0.5814","1.7727","1.7727","1.4772","4.4316","4.6985","1.4","2.659","3.9392","4.7271","4.2347","4.6","-1.8","-0.191","0.9959","2.3635","2.9544","2.5605","3","1.4772","3.0529"
"466930","-0.5142","0.2736","0.766","1.0285","1.2257","0.9235","0.766","0.5785","-0.2736","0.3","0.9526","-0.4","-0.1563","2.1651","1.7727","0.766","0.8","1.6087","1.5321","1.7854","-0.3473","-0.3126","-0.45","-0.5","0.9","0.6428","0.766","0.766","0.5785","1.2856"
"466940","-1.7998","-1.25","1.7619","1.9151","2.3383","1.9151","0.7524","1.6712","1.7355","-1.6853","2.1","1.1491","0.4515","3.294","2.5712","0.382","1.5321","2.2651","2.913","2.8191","2.5","-1.8385","-1.4722","0.7713","1.6712","1.9053","1.3789","1.4722","1.0927","2.8344"
"466950","1.7443","1.6759","2.1547","3.9392","3.7","2.6997","-1.1287","-3.3775","-5.0225","-2.7713","4.4167","2.8","-3.0529","5.7321","7.9674","3.55","1.85","5.1","5.5","4.6045","6.55","-8.4693","2.1","0.9919","4.6985","3.8527","3.3","2.6311","-0.5383","3.7282"
"466990","-2.4513","-2.5115","1.5","-1.9053","-2.2517","-2.8579","-2.3383","-2.0683","-2.4249","-2.4249","-2.8579","-1.9917","-1.9919","2.6311","-2.9876","0.8335","1.5588","2.3492","-1.6853","-1.5427","-3.7536","1.2997","1","0.7524","2.2651","0.8551","-2.4432","1.2","2.1666","1.9"
"467050","-0.9577","-3.4769","-3.5507","2.25","4.5963","2.75","1.2213","-2.5115","-2.5372","-2.1","-0.9959","-1.8","-2.659","5.7851","3.6004","-1.9919","2.0569","4.8261","4.8209","4.15","2.659","-3.9068","-2.8579","-1.5427","1.607","2.3783","1.9","2.5069","1.6454","4.1366"
"467060","0.9","-1.299","0.75","-1.1491","1.3856","-1.3156","-1.5975","-1.7727","-1.0725","1.3499","1.35","0.9","1.4","-1.0392","2.0179","0.382","1.2216","1.3156","1.1287","0.8509","-0.7641","-0.7","-0.7878","-0.8","1.2216","-0.8426","-1.4095","-1.3156","-1.2216","1.5035"
"467080","1.4772","-1.4095","-1.5975","1.6","2.1","2.0681","2","1.4","1.1276","1.6","2.2651","1.1276","0.9397","1.8794","2.5069","0.8208","1.4772","1.8711","2.4249","3.6648","2","1.9696","1.4722","1.5757","2.0673","-1.7854","2.0681","1.8794","1.7727","2.4249"
"467110","-1.5975","-1.0725","-2.1","3.007","2.0683","3.1514","-1.5975","-1.299","-1.5588","-0.75","1.5757","1.2213","-0.2431","2.6812","3.677","3.6","2.3635","1.7854","2.6812","3.3775","1.65","-1.4722","0.513","0.8356","2.0681","1.8385","1.4555","1.8187","-0.4788","2.6847"
"467300","-1.35","-2.4","-3.2499","1.0603","-1.0072","1.3","-0.4341","-1.4141","-2","0","-0.5557","0","-1.3","-1.094","-4.1366","0.712","-0.4862","-1.0072","0","1.9101","0","0.9235","-0.5209","-1.1971","-1.6087","-0.6078","0","0","0","0"
"467350","-0.9193","-1.4772","-1.1491","1.157","1.1971","0.8893","0.2605","-0.2257","-1.2803","-1.0833","0.4788","-0.9526","-0.7713","2.35","2.5069","-0.3126","0.2952","0.573","2.35","2.1205","1.1982","-1.1491","0","-0.2605","-0.342","0.684","1.5","0.9919","0.7524","2.0569"
"467410","0.6498","-0.95","-1.3499","0.6498","-0.9642","0","-0.5814","-1.1","-1.3023","1.8711","-0.6498","-2.4432","0.4168","1.05","-1.5427","-1.2","-0.8893","1.2856","0.3126","1","1.9495","1.3789","-0.5209","1.6712","-1.3789","1.2","-0.4168","-1.607","-0.382","-0.8208"
