"stno","2016-09-01","2016-09-02","2016-09-03","2016-09-04","2016-09-05","2016-09-06","2016-09-07","2016-09-08","2016-09-09","2016-09-10","2016-09-11","2016-09-12","2016-09-13","2016-09-14","2016-09-15","2016-09-16","2016-09-17","2016-09-18","2016-09-19","2016-09-20","2016-09-21","2016-09-22","2016-09-23","2016-09-24","2016-09-25","2016-09-26","2016-09-27","2016-09-28","2016-09-29","2016-09-30"
"466880","1003","1002.3","1003.6","1004.6","1005.5","1006.7","1005.8","1006.9","1008.1","1007.7","1007.9","1010.5","1008.6","1000.6","1003.8","1004.3","1001.3","1005.6","1008.2","1012.4","1014","1012.9","1011.4","1009.6","1008.7","1005.2","986.3","996.5","1005.5","1008.5"
"466900","1002.1","1001.4","1002.8","1004","1004.7","1006","1005.1","1006.2","1007.3","1006.7","1007","1009.6","1007.7","1000","1002.6","1003.2","1000","1004.3","1007.1","1011.2","1012.7","1011.8","1010.4","1008.7","1007.9","1004.6","987.3","995.5","1004.7","1007.6"
"466910","914.4","913.9","914.9","916.3","917.1","917.7","917.2","918.1","918.8","918.5","919.1","920.9","919.5","911.8","914.7","916","911.4","915.3","918.3","922","923.9","923","921.7","920.2","919.4","916.2","899.9","908.1","917.1","919.6"
"466920","1000.4","999.7","1001","1002.2","1003.1","1004.1","1003.3","1004.3","1005.6","1005.1","1005.4","1007.9","1006.2","998.8","1001.4","1001.8","998.4","1002.9","1005.7","1009.9","1011.6","1010.5","1009.1","1007.3","1006.3","1002.8","984.4","994.2","1003","1006"
"466930","937.6","936.9","937.9","939.4","940","940.8","940.4","941.3","942.1","941.7","942.2","944.1","942.8","936.4","938.6","939","934.8","939","941.7","945.4","947.2","946.2","944.8","943.1","942.6","939.1","922.6","932.1","940","942.7"
"466940","1000.8","1000.1","1001.7","1003.1","1003.9","1004.5","1003.8","1004.7","1006.1","1005.5","1005.8","1008.3","1007.1","1001","1002.2","1002.5","997.9","1002.9","1006.2","1010.5","1012.5","1011.4","1010.1","1008.4","1007","1003.3","987.5","995","1003.3","1006.3"
"466950","993","992.2","993.7","995.4","996","996.4","995.9","996.9","998.1","997.6","997.9","1000","999.3","995.1","995.1","995","986.7","992.8","997.7","1002.2","1004.5","1003.4","1002.2","1000.6","999.1","995.2","982.6","989.3","996.3","999.1"
"466990","1002.4","1001","1002.3","1003.8","1004.5","1005.3","1004.8","1005.8","1006.9","1006.6","1006.9","1008.7","1008.1","1004.2","1005.4","1003.5","996.5","1002.6","1006.8","1010.9","1013.3","1012","1010.8","1009.2","1007.5","1001.3","979.4","998.8","1005.8","1008.4"
"467050","1001.6","1000.8","1002.2","1002.8","1003.5","1005.3","1004.4","1005.4","1006.5","1006.1","1006.6","1009.1","1006.2","997.1","1002.4","1002.9","1000.6","1004.3","1006.6","1010.4","1011.9","1010.8","1009.1","1007.6","1006.7","1003.4","984.1","995.2","1004.2","1007.1"
"467060","1001.8","1000.7","1002.2","1003.9","1004.6","1005.1","1004.6","1005.6","1006.8","1006.2","1006.4","1008.6","1008","1002.8","1003.6","1003.4","997.2","1002.4","1006.5","1011.1","1013.2","1012","1010.7","1009.1","1007.6","1003.4","985.2","997.2","1004.5","1007.5"
