"stno","2014-04-01","2014-04-02","2014-04-03","2014-04-04","2014-04-05","2014-04-06","2014-04-07","2014-04-08","2014-04-09","2014-04-10","2014-04-11","2014-04-12","2014-04-13","2014-04-14","2014-04-15","2014-04-16","2014-04-17","2014-04-18","2014-04-19","2014-04-20","2014-04-21","2014-04-22","2014-04-23","2014-04-24","2014-04-25","2014-04-26","2014-04-27","2014-04-28","2014-04-29","2014-04-30"
"466880","1011","1012","1013.3","1016.7","1015.6","1018.2","1016.3","1013.7","1013.6","1014","1012.1","1010.5","1011.2","1016.6","1014.3","1011.6","1010.5","1011.4","1010.3","1011.3","1011.7","1012.6","1013","1011.7","1011.4","1011.1","1010.9","1012.8","1012.5","1011.2"
"466900","1009.4","1010.7","1011.8","1015.1","1014","1016.5","1014.7","1012.2","1012.2","1012.4","1010.6","1009.1","1009.8","1015.1","1012.9","1010.3","1009.1","1010.1","1009","1009.7","1010.2","1011.1","1011.4","1010.2","1009.7","1009.5","1009.4","1010.9","1010.7","1009.3"
"466910","917.9","919.7","920.7","923.5","923.5","926","923.9","922.3","922.1","922.9","921.4","920.2","920.8","923.6","922.8","920.8","920.2","921.2","920.2","920.4","920.9","921.2","921.1","920.5","920.9","921.2","920.6","921.3","921","920"
"466920","1011.4","1012.7","1013.8","1017.5","1016.1","1019.1","1016.8","1014.2","1014.3","1014.8","1012.6","1010.9","1011.8","1017.3","1015.2","1012.1","1011","1011.9","1010.8","1011.9","1012.3","1013.1","1013.7","1012.2","1012","1011.7","1011.4","1013.5","1013.3","1011.8"
"466930","942.4","944","945","947.9","947.7","950.4","948.3","946.3","946.1","946.8","945.3","944","944.6","947.9","947","944.8","944","944.9","943.8","944.2","944.6","945.1","945.1","944.4","944.6","944.8","944.2","945.1","944.9","944.1"
"466940","1008.7","1010.3","1011.3","1015.4","1014","1017.5","1014.4","1012.1","1012.1","1013.2","1010.2","1008.5","1009.6","1015.2","1013.5","1009.6","1008.6","1009.4","1008.4","1009.7","1010.3","1010.7","1011.6","1009.9","1009.6","1009.1","1008.8","1011.5","1011.4","1009.7"
"466950","999.6","1001.9","1002.9","1007","1006.5","1009.7","1006.4","1004","1003.8","1005.3","1002.9","1000.6","1001.6","1006.7","1005.7","1001.8","1000.6","1001.5","1000.5","1001.5","1002.2","1002.4","1003.5","1001.4","1001.7","1001.5","1000.9","1003.2","1003.5","1002.1"
"466990","1007.3","1010.8","1011.1","1015.6","1016","1019.1","1016.1","1013.2","1012.4","1014.4","1012.6","1010.5","1010.2","1014.7","1015.3","1012.2","1010.4","1010.8","1009.6","1010","1011.1","1010.8","1012.3","1010.5","1010.6","1011.1","1009.3","1011.7","1012.6","1011.3"
"467050","1010.1","1011","1012","1015.2","1014.8","1016.1","1015.3","1012.7","1012.4","1012.6","1011.1","1009.5","1010","1015.3","1013.2","1010.8","1009.3","1010.3","1009.5","1010.1","1010.6","1011.5","1011.5","1010.7","1010.3","1010.2","1010","1011.2","1011.2","1010"
"467060","1006.9","1010.2","1010.8","1015.6","1015.1","1018.1","1015","1012.4","1012","1013.8","1011.7","1009.1","1009.6","1015.1","1014.4","1010.6","1009.1","1009.7","1008.7","1009.7","1010.7","1010.5","1012","1009.8","1009.9","1010.1","1008.7","1011.7","1012","1010.5"
"467080","1008.4","1012","1012.5","1017.6","1017","1020","1016.9","1014.2","1013.6","1015.6","1013.5","1010.9","1011.3","1016.9","1016.3","1012.4","1010.9","1011.6","1010.4","1011.2","1012.4","1012","1013.8","1011.5","1011.6","1011.9","1010.4","1013.4","1013.9","1012.5"
"467110","1009.7","1011.2","1011.8","1014.9","1014.7","1016.9","1015.8","1012.6","1012.3","1013.1","1011.8","1009.2","1009.1","1014.3","1014.2","1010.7","1008.5","1009.3","1009","1009.4","1010.9","1010.8","1011.9","1010.7","1010.5","1010.5","1009.4","1010.7","1011.1","1010.1"
"467300","1006","1007.7","1008.4","1010.1","1011.4","1012.5","1011.8","1009.7","1009","1009.7","1009.1","1007.5","1007.5","1009.6","1010.1","1008.5","1007.3","1007.9","1007.2","1006.9","1007.8","1007.8","1007.7","1007.3","1007.6","1007.8","1007.4","1007.3","1007.6","1007.2"
"467350","1010.1","1011.7","1012.4","1014.6","1015.3","1016.7","1016.1","1013.5","1012.9","1013.7","1012.9","1011.1","1011","1014","1014.3","1012.2","1010.8","1011.4","1010.7","1010.5","1011.6","1011.6","1011.9","1011.3","1011.4","1011.5","1011","1011.3","1011.5","1011"
"467410","1007.8","1009.9","1010.7","1012.1","1013.3","1014.4","1013.9","1011.7","1010.7","1011.6","1011.1","1009.6","1009.5","1011.3","1012.2","1010.6","1009.5","1010.1","1009.2","1008.9","1009.7","1009.6","1009.7","1009.2","1009.4","1009.7","1009.2","1009","1009.5","1009.1"
"467420","1009.3","1011.4","1012.2","1013.6","1014.8","1015.9","1015.4","1013.2","1012.1","1013","1012.5","1011","1010.9","1012.8","1013.7","1012","1010.9","1011.5","1010.7","1010.3","1011.2","1011.1","1011.2","1010.6","1010.9","1011.2","1010.6","1010.5","1010.9","1010.6"
"467440","1009.6","1011.8","1012.4","1014.4","1015.7","1016.6","1015.9","1013.8","1012.7","1013.8","1013.2","1012","1011.7","1013.4","1014.4","1012.8","1011.8","1012.3","1011.4","1011.1","1011.8","1011.6","1011.8","1011.3","1011.3","1011.9","1011.1","1011.3","1011.9","1011.3"
"467480","1007.6","1009.3","1010.2","1011.6","1012.9","1013.8","1013.5","1011.2","1010.2","1011","1010.5","1009","1009","1011","1011.7","1010.2","1008.9","1009.6","1008.7","1008.3","1009.2","1009.2","1009.3","1008.8","1009","1009.3","1008.7","1008.6","1008.8","1008.7"
"467490","1001.2","1002.7","1003.7","1005","1006.3","1007.1","1007.2","1004.8","1003.8","1004.2","1003.8","1002.4","1002.4","1004.4","1004.9","1003.5","1002.4","1003.1","1002.2","1001.9","1002.7","1002.9","1002.8","1002.3","1002.5","1003","1002.4","1001.9","1002.1","1002.3"
"467530","762.5","763.5","764.1","764","764.9","766.4","765.8","765.3","765.1","765.8","765.2","764.7","765.1","765.8","765.5","764.2","764.3","765.4","764.9","764.7","765.7","765.8","765","765.1","765.7","766","765.6","764.7","763.7","763.3"
"467540","1008","1011.5","1011.3","1016","1016.4","1018.6","1016.7","1013.7","1012.9","1014.5","1013.3","1011.8","1011","1014.6","1015.7","1013.2","1011.7","1012.1","1011.1","1010.7","1012","1011.2","1012.6","1011.4","1011.4","1011.8","1010","1012","1013.1","1011.9"
"467550","639.2","640.1","640.2","639.9","640.5","643","642.2","641.8","641.9","643.1","642.4","642.4","643.1","643.1","642.9","642.6","643.2","644.2","643.4","642.8","643.3","643.6","643","643.1","643.7","644.1","643.3","641.9","640.6","640.2"
"467571","1009","1009.8","1011","1013.6","1013.4","1014","1014.2","1011.7","1011.3","1011.5","1010.4","1008.7","1009.2","1013.4","1011.7","1009.9","1008.6","1009.5","1008.6","1009","1009.6","1010.5","1010.5","1009.8","1009.4","1009.5","1009.2","1009.8","1009.6","1009"
"467590","1007.5","1009.7","1010.2","1013","1014.2","1015.3","1014.1","1012","1011.2","1012.3","1011.6","1010.4","1009.9","1012.1","1013","1011.4","1010.1","1010.7","1009.7","1009.3","1010.3","1010","1010.2","1009.6","1009.8","1010.2","1009.2","1009.8","1010.6","1010"
"467610","1004.5","1007.9","1007.9","1012.6","1013","1015.8","1013.3","1010.4","1009.6","1011.2","1009.8","1007.9","1007.4","1011.4","1012.3","1009.7","1008","1008.4","1007.3","1007.2","1008.3","1007.9","1009.1","1007.8","1007.8","1008.3","1006.5","1008.6","1009.7","1008.5"
"467620","972.2","975.2","975.2","978.4","979.5","981.3","980","977.4","976.7","977.9","977.3","976.1","975.6","977.5","978.6","977","976","976.4","975.4","975.1","976.1","975.7","975.9","975.4","975.5","975.9","974.4","975.1","976.1","975.5"
"467650","899.4","901","902","902.8","904.2","905.1","904.6","903.3","902.8","903.4","902.8","901.9","902","903.1","903.3","902.3","901.7","902.4","901.5","901.4","902.2","902.3","901.9","901.8","902.1","902.6","902.1","901.4","901.4","900.9"
"467660","1007.9","1011.6","1011.3","1016.3","1016.7","1019.3","1017","1013.9","1013","1014.7","1013.4","1011.6","1011","1014.7","1016","1013.3","1011.7","1012","1010.9","1010.6","1011.9","1011.4","1012.7","1011.3","1011.3","1011.7","1009.9","1012.1","1013.3","1012.1"
"467770","1008.6","1009.9","1010.9","1012.4","1013.7","1014.3","1014.5","1012","1011.1","1011.5","1011.1","1009.4","1009.4","1012","1012.2","1010.6","1009.3","1010.1","1009.2","1009.1","1009.9","1010.2","1010.1","1009.6","1009.8","1010","1009.4","1009.2","1009.3","1009.4"
"467780","1009.7","1011.8","1012.6","1014.2","1015.4","1016.6","1015.9","1013.7","1012.8","1013.8","1013.3","1011.7","1011.6","1013.5","1014.3","1012.8","1011.5","1012.1","1011.4","1011","1011.9","1011.8","1011.8","1011.3","1011.6","1011.8","1011.3","1011.1","1011.5","1011.2"
"467990","1002.6","1003.7","1004.6","1008.5","1007.7","1012.1","1008.7","1005.3","1005.7","1007","1004.5","999.9","1002.3","1008.9","1007.9","1002.2","999.4","1002.2","1001.2","1003.6","1004","1004.7","1005.7","1003.9","1003.4","1002.6","1001.8","1004.3","1004.3","1003.3"
"C0A520","1007.1","1008.1","1009.6","1012.8","1011.6","1013.9","1012.5","1009.9","1009.8","1010.1","1008.3","1006.6","1007.3","1012.5","1010.2","1007.8","1006.6","1007.6","1006.6","1007.6","1008.1","1009","1009.3","1008.2","1008","1007.9","1007.7","1009.2","1008.7","1007.6"
"C0A530","977.8","979.4","980.4","984.1","983.3","986.4","983.7","981.4","981.4","982.5","980.4","978.6","979.4","984.2","982.8","979.7","978.7","979.5","978.4","979.2","979.6","980.4","980.9","979.4","979.6","979.6","979","980.9","980.8","979.4"
"C0A540","967.6","969.3","970.2","974","973.5","976.3","973.7","971.5","971.4","972.8","971","969.1","969.6","974.2","973.2","970.2","969.1","969.9","968.8","969.4","970","970.5","971.1","969.6","969.9","970.2","969.3","971.1","971.1","969.8"
"C0A550","963","965","965.9","969.7","969.1","972.1","969.2","967.2","967.2","968.5","966.3","964.6","965.3","969.7","968.6","965.6","964.6","965.5","964.3","965","965.5","965.9","966.6","965","965.3","965.5","964.7","966.7","966.6","965.1"
"C0A560","965.2","967.3","968.1","972.2","971.6","974.5","971.9","969.5","969.1","970.7","968.7","966.8","967.1","971.8","971.3","967.8","966.6","967.6","966.3","966.9","967.6","968","968.7","967.3","967.6","967.8","966.8","968.7","968.9","967.6"
"C0A570","971.9","973.5","974.6","978.1","977.4","980.2","977.9","975.6","975.4","976.4","974.5","972.9","973.4","978.2","976.7","973.9","972.9","973.8","972.7","973.3","973.7","974.5","974.8","973.7","973.8","973.9","973.3","975","974.8","973.6"
"C0A640","986.2","987.5","988.6","992.2","991.1","994.2","991.7","989.2","989.3","990.1","988","986.3","987.1","992.2","990.5","987.3","986.3","987.2","986.1","987","987.3","988.2","988.7","987.3","987.3","987.1","986.8","988.7","988.5","987.1"
"C0A650","979.7","981.4","982.5","986.2","985.3","988.4","985.6","983.3","983.5","984.5","982.2","980.5","981.3","986.2","984.8","981.6","980.5","981.4","980.4","981.3","981.8","982.3","982.9","981.4","981.4","981.4","980.8","982.9","982.8","981.3"
"C0A660","999.9","1001.5","1002.6","1006.6","1005.3","1008.7","1005.6","1003.4","1003.4","1004.6","1001.7","1000","1001","1006.4","1004.6","1001","1000","1000.9","999.9","1001.1","1001.7","1002.2","1003","1001.4","1001.2","1000.8","1000.5","1003","1002.8","1001.1"
"C0A860","970.5","972.1","973.1","976.8","975.9","979.2","976.2","974.1","974.2","975.4","972.7","971.1","972","976.7","975.5","972.1","971.2","972.2","971.2","972.1","972.7","973","973.7","972.3","972.3","972.1","971.7","973.7","973.6","972.1"
"C0A870","932.6","934.2","935.2","938.2","938","940.5","938.5","936.7","936.6","937.5","935.6","934.1","934.6","938.2","937.4","935","934.1","935.2","934.2","934.6","935.3","935.4","935.8","935","935.2","935.4","934.8","935.8","935.5","934.5"
"C0A880","1008.6","1010.8","1011.6","1016","1015","1018.2","1015","1012.6","1012.5","1014.1","1011.5","1009.2","1010.2","1015.6","1014.3","1010.4","1009.2","1010.1","1009","1010.2","1011","1011.3","1012.4","1010.5","1010.5","1010.6","1009.8","1012.5","1012.5","1010.9"
"C0A890","1005.6","1007.6","1008.4","1012.7","1011.8","1014.9","1011.8","1009.4","1009.4","1010.8","1008.4","1006.1","1007","1012.5","1011.1","1007.5","1006.2","1007","1005.9","1007.1","1007.9","1008.2","1009.2","1007.3","1007.3","1007.3","1006.4","1009.1","1009.2","1007.7"
"C0A920","989.6","990.9","992.1","995.6","994.3","997.3","994.9","992.7","992.9","993.7","991.1","989.5","990.5","995.6","993.5","990.7","989.6","990.6","989.6","990.7","990.9","991.8","992.3","991","990.6","990.3","990.3","992.3","991.8","990.2"
"C0A940","1007.7","1009.2","1010.2","1014.3","1012.9","1016.3","1013.3","1011","1011.1","1012.2","1009.2","1007.4","1008.4","1014.1","1012.3","1008.5","1007.4","1008.4","1007.4","1008.7","1009.4","1009.8","1010.6","1008.9","1008.7","1008.2","1007.9","1010.6","1010.4","1008.8"
"C0A950","1003","1005.8","1006.6","1010.9","1009.7","1012.5","1010.1","1007.9","1007.7","1009.1","1006.5","1004.5","1005.4","1010.6","1009.1","1005.5","1004.4","1005.3","1004.3","1005.5","1006.2","1006.4","1007.4","1005.6","1005.6","1005.5","1004.7","1007.4","1007.1","1005.6"
"C0A970","1001","1003.9","1004.5","1009","1008.4","1011.4","1008.3","1006","1005.7","1007.4","1005.1","1002.8","1003.5","1008.5","1007.7","1004","1002.9","1003.7","1002.6","1003.4","1004.4","1004.3","1005.5","1003.5","1003.7","1003.8","1002.6","1005.3","1005.5","1004.1"
"C0A980","1011.8","1013.1","1014.3","1017.9","1016.5","1019.5","1017.4","1014.8","1014.8","1015.3","1013.2","1011.6","1012.3","1017.7","1015.8","1012.8","1011.5","1012.5","1011.5","1012.3","1012.7","1013.7","1014.1","1012.9","1012.6","1012.4","1012.2","1013.9","1013.8","1012.5"
"C0A9A0","1008.9","1010.1","1010.7","1014.5","1013.1","1016.1","1013.9","1011.3","1011.3","1012","1009.7","1008","1008.9","1014.3","1012.3","1009.2","1008.1","1009","1007.9","1009","1009.4","1010.3","1010.8","1009.5","1009.3","1008.9","1008.7","1010.8","1010.5","1009"
"C0A9C0","1007.6","1009","1010.2","1013.9","1012.8","1015.7","1013.3","1011","1010.8","1011.6","1009.5","1008","1008.6","1013.6","1012","1009","1007.9","1008.7","1007.7","1008.3","1008.8","1009.6","1010","1008.9","1008.7","1008.6","1008.4","1010.1","1009.9","1008.4"
"C0A9E0","1010.4","1011.7","1012.9","1016.6","1015.2","1018.2","1016","1013.4","1013.3","1014","1011.7","1010.2","1010.8","1016.3","1014.4","1011.3","1010.2","1011.1","1010","1010.8","1011.3","1012.1","1012.6","1011.4","1011.1","1010.9","1010.7","1012.6","1012.4","1011"
"C0A9F0","1007.6","1008.8","1009.9","1013.6","1012.2","1015.3","1013","1010.3","1010.4","1011","1008.6","1006.9","1007.8","1013.4","1011.4","1008.1","1007","1007.9","1006.8","1007.9","1008.3","1009.2","1009.8","1008.4","1008.1","1007.7","1007.5","1009.7","1009.5","1008"
"C0AC40","890.8","892.7","893.6","895.7","896.6","897.6","896.8","895.6","895.4","895.9","894.7","893.6","894.1","896.1","895.5","894.2","893.6","894.6","893.6","893.7","894.3","894.3","894.1","893.9","894.4","894.8","894","894.2","893.7","893.1"
"C0AC60","1006.4","1007.4","1008.7","1011.7","1010.8","1012.6","1011.6","1009.1","1008.9","1009","1007.5","1005.8","1006.6","1011.6","1009.1","1007","1005.9","1006.9","1005.8","1006.7","1006.9","1008.1","1008.2","1007.3","1007","1006.8","1006.6","1008","1007.4","1006.6"
"C0AC70","1003","1004.4","1006","1009.9","1008.7","1011.7","1009.4","1007","1007","1007.7","1005.4","1003.8","1004.6","1009.8","1007.9","1004.8","1003.7","1004.6","1003.5","1004.5","1005","1005.8","1006.4","1005","1004.9","1004.7","1004.4","1006.3","1006","1004.6"
"C0AC80","1007","1008.3","1009.7","1013.6","1012.2","1015.2","1012.8","1010.3","1010.3","1011","1008.7","1007","1007.8","1013.3","1011.2","1008","1006.9","1007.8","1006.7","1007.9","1008.3","1009.3","1009.8","1008.4","1008.2","1008","1007.7","1009.8","1009.4","1008"
"C0ACA0","1009","1010.1","1011.3","1014.7","1013.5","1016.4","1014.5","1011.8","1011.8","1012.3","1010.1","1008.5","1009.2","1014.7","1012.6","1009.6","1008.5","1009.5","1008.4","1009.4","1009.8","1010.7","1011.2","1010","1009.6","1009.3","1009.2","1010.9","1010.7","1009.4"
"C0AD00","1002.3","1003.5","1004.6","1008.1","1006.9","1009.7","1007.4","1005.2","1005.3","1005.9","1003.6","1002.1","1003.1","1008.4","1006.5","1003.5","1002.3","1003.3","1002.4","1003.4","1003.5","1004.7","1005.1","1003.8","1003.3","1003","1002.9","1004.8","1004.5","1002.9"
"C0AD10","1009.1","1010.3","1010.8","...","...","...","1012.1","...","1010.3","1010.4","1008.6","1007.1","1007.8","1013.1","1010.6","1008.2","1006.9","1007.9","1007.0","1007.8","1008.1","1009.2","1009.4","1008.4","1007.8","1007.7","1007.6","1009.1","1008.7","1007.3"
