"stno","2010-01-01","2010-01-02","2010-01-03","2010-01-04","2010-01-05","2010-01-06","2010-01-07","2010-01-08","2010-01-09","2010-01-10","2010-01-11","2010-01-12","2010-01-13","2010-01-14","2010-01-15","2010-01-16","2010-01-17","2010-01-18","2010-01-19","2010-01-20","2010-01-21","2010-01-22","2010-01-23","2010-01-24","2010-01-25","2010-01-26","2010-01-27","2010-01-28","2010-01-29","2010-01-30","2010-01-31"
"466880","1017.6","1016","1016.2","1014.8","1018.2","1019.6","1021.2","1019.8","1017.6","1017.1","1017.2","1022.9","1028.2","1026.6","1024.1","1025.3","1025.6","1022.3","1019.8","1019.2","1019.6","1024.2","1023.4","1020","1022.7","1024","1018.1","1017.3","1019","1017","1015"
"466900","1016.6","1015.2","1015.4","1014","1017.1","1018.7","1020.3","1019","1016.8","1016.2","1016.5","1022.2","1027.5","1025.8","1023.2","1024.4","1024.5","1021.5","1019","1018.3","1018.6","1023.3","1022.5","1019.2","1022","1023","1017.3","1016.6","1017.9","1016.2","1014.3"
"466910","923.5","922","922.1","921.3","923.5","924.6","926","924.6","924.1","923.6","922.8","925.6","930.8","930.5","929.7","930.7","930.8","928.7","927.4","927","926.6","929","928.3","926.5","928","929.2","925.3","924.3","925.7","924.3","923"
"466920","1018.2","1016.4","1016.8","1015.3","1018.9","1020.2","1021.9","1020.4","1018.2","1017.5","1017.7","1023.3","1028.7","1027.3","1024.7","1026","1026.2","1023","1020.3","1019.5","1020","1024.8","1024.1","1020.6","1023.2","1024.9","1018.6","1017.8","1019.6","1017.5","1015.5"
"466930","948.2","946.8","946.9","945.9","948.1","949.2","950.8","949.5","948.8","948.2","947.7","951.2","956.4","955.9","954.9","955.8","955.7","953.8","952","951.3","950.8","953.6","953","951","952.7","954","949.7","948.6","949.9","948.6","947.3"
"466940","1015.6","1013.1","1013.8","1012.3","1016.3","1017.5","1019.2","1017.4","1015.4","1014.1","1014.6","1020","1025.6","1024.8","1022.1","1023.4","1023.7","1020.5","1017.5","1016.5","1017.5","1022.3","1021.7","1017.6","1020.2","1022.5","1015.5","1014.7","1017.2","1014.4","1012.3"
"466950","1007","1004.2","1004.9","1003.4","1007.1","1008.4","1010.2","1008.4","1006.9","1005.5","1005.3","1010.3","1016.5","1016.4","1014","1014.6","1014.9","1012.1","1009.5","1008.1","1008.6","1013.2","1012.9","1009.1","1010.9","1013.8","1007.1","1006","1008.6","1005.9","1003.8"
"466990","1017.2","1013.1","1014.1","1013","1015.9","1017","1019.3","1017.2","1017.1","1015.3","1013.6","1017.3","1025.5","1026.6","1024.9","1024.4","1024.7","1022.6","1020.8","1019.2","1017.6","1022.2","1022.8","1020.3","1020.3","1024.4","1018.9","1015.8","1018.6","1016.7","1014.1"
"467060","1016.7","1012.8","1014.2","1012.4","1016.6","1017.8","1019.7","1017.8","1016.4","1014.4","1014.1","1019.5","1026","1026","1023.6","1023.9","1024.4","1021.5","1019.2","1017.6","1017.5","1022.5","1022.1","1018.5","1019.8","1023.4","1016.9","1015","1017.9","1015.1","1012.8"
"467080","1018.8","1014.8","1016.3","1014.4","1018.6","1020","1021.9","1020","1018.5","1016.5","1016.1","1022","1028.4","1028.3","1025.7","1026.2","1026.5","1023.5","1021.1","1019.5","1019.3","1024.5","1024.2","1020.5","1021.8","1025.6","1019","1016.8","1019.9","1017.1","1014.8"
