"stno","2013-07-01","2013-07-02","2013-07-03","2013-07-04","2013-07-05","2013-07-06","2013-07-07","2013-07-08","2013-07-09","2013-07-10","2013-07-11","2013-07-12","2013-07-13","2013-07-14","2013-07-15","2013-07-16","2013-07-17","2013-07-18","2013-07-19","2013-07-20","2013-07-21","2013-07-22","2013-07-23","2013-07-24","2013-07-25","2013-07-26","2013-07-27","2013-07-28","2013-07-29","2013-07-30","2013-07-31"
"466880","1007.7","1009","1008.6","1006.4","1006.3","1008.4","1010.1","1010.5","1008.7","1007.3","1007","1000.2","987.6","1006.7","1009.5","1008.2","1005.8","1005.4","1007.6","1007.9","1007","1007.5","1008.6","1007.9","1006.8","1007.4","1008.1","1008.5","1007.1","1005.8","1005.4"
"466900","1007.1","1008.4","1008","1005.9","1005.6","1007.7","1009.4","1009.9","1008","1006.6","1006.3","999.7","987.6","1005.9","1008.7","1007.4","1005.2","1004.6","1006.8","1007.2","1006.3","1006.9","1008.1","1007.4","1006.2","1006.8","1007.4","1007.9","1006.6","1005.3","1004.7"
"466910","919.3","920.4","920.1","918.2","917.9","919.6","921.1","921.6","919.8","918.5","918.2","911.2","900.5","918.1","920.4","919.5","917.2","916.8","918.7","919.3","918.5","919","920","919.4","918.2","918.6","919.4","919.8","918.8","917.5","917"
"466920","1007.9","1009.2","1008.9","1006.7","1006.6","1008.7","1010.4","1010.8","1008.9","1007.5","1007.4","1000.4","988","1007","1009.8","1008.6","1006.3","1006.1","1007.8","1008.2","1007.4","1007.8","1008.9","1008.2","1007.1","1007.7","1008.3","1008.7","1007.4","1005.9","1005.6"
"466930","942.4","943.7","943.4","941.5","941.2","943","944.5","944.9","943.2","941.8","941.5","934.4","923.7","941.4","943.7","942.8","940.8","940.5","942","942.6","941.8","942.3","943.3","942.6","941.4","942","942.7","943.2","942.1","940.7","940.2"
"466940","1005.9","1007.2","1006.7","1004.6","1004.5","1006.5","1008.2","1008.6","1006.8","1005.6","1005.4","997.9","985.8","1004.7","1007.5","1006.6","1004.4","1004.3","1005.5","1006.2","1005.3","1005.8","1006.7","1005.9","1004.9","1005.4","1006.2","1006.5","1005.3","1003.8","1003.4"
"466950","998.1","999.2","998.8","996.8","996.6","998.6","1000.2","1000.8","999","997.8","997.3","989.5","981.6","997.5","999.9","999.1","997.3","996.6","997.9","998.5","997.7","998.4","998.9","998.1","997","997.5","998.2","998.7","997.5","996","995.7"
"466990","1007.5","1008.6","1008.4","1006.3","1005.9","1007.7","1009.6","1010.2","1008.3","1006.7","1005.5","993.7","988.9","1007.5","1009.4","1008.5","1007.5","1007.1","1007.5","1007.9","1007.1","1008.1","1008.5","1007.5","1006.1","1006.4","1007.4","1008.1","1007.2","1005.6","1005.4"
"467050","1007.5","1008.6","1008.6","1006.2","1005.7","1008.1","1009.6","1010.6","1009.1","1007.6","1007","999.4","986.7","1004.9","1007.8","1006.7","1004.3","1003.6","1006.2","1006.4","1005.5","1006","1007.2","1006.6","1005.2","1005.9","1006.8","1007.3","1006","1004.5","1004.2"
"467060","1006.2","1007.4","1007.2","1005.1","1005","1006.8","1008.4","1009.2","1007.4","1006","1005.3","996","985.9","1005.9","1008.2","1007.4","1005.6","1005.8","1006.4","1006.9","1006.2","1006.8","1007.3","1006.5","1005.2","1005.9","1006.6","1007.1","1006.1","1004.5","1004.1"
