"stno","2017-09-01","2017-09-02","2017-09-03","2017-09-04","2017-09-05","2017-09-06","2017-09-07","2017-09-08","2017-09-09","2017-09-10","2017-09-11","2017-09-12","2017-09-13","2017-09-14","2017-09-15","2017-09-16","2017-09-17","2017-09-18","2017-09-19","2017-09-20","2017-09-21","2017-09-22","2017-09-23","2017-09-24","2017-09-25","2017-09-26","2017-09-27","2017-09-28","2017-09-29","2017-09-30"
"466880","1004.5","1004.9","1007.9","1008.7","1007.5","1004.9","1007.3","1008.9","1009","1009.7","1008.4","1008.8","1009.3","1007.1","1006.7","1007.3","1008.7","1009.7","1009.2","1008.2","1007.5","1009.4","1010","1010","1010.2","1009.2","1007.8","1009.2","1012.3","1012.9"
"466900","1003.7","1003.9","1007","1007.9","1006.7","1004.2","1006.7","1008.2","1008.2","1008.9","1007.7","1008","1008.3","1005.9","1005.9","1006.5","1007.8","1008.7","1008.3","1007.4","1006.8","1008.6","1009.1","1009.2","1009.5","1008.5","1007.1","1008.4","1011.6","1011.8"
"466910","915.9","915.9","918.5","919.8","919.2","916.8","918.9","920.3","920.1","920.9","919.8","920.2","919.1","916.8","917.6","918.1","919","919.9","920.2","919.6","919","920.8","921.6","921.4","921.5","920.8","919.5","920.4","923.2","923.9"
"466920","1002.1","1002.5","1005.5","1006.3","1005.2","1002.5","1004.8","1006.5","1006.4","1007.2","1005.9","1006.4","1006.6","1004.3","1004","1004.7","1006.2","1007.3","1006.7","1005.6","1005","1006.9","1007.5","1007.4","1007.7","1006.6","1005.2","1006.6","1010","1010.7"
"466930","938.9","938.7","941.7","943","942.3","940","942","943.4","943.3","944","942.9","943.4","942.7","940.4","941","941.3","942.3","943.1","943.5","942.7","942","943.9","944.7","944.5","944.6","943.9","942.6","943.6","946.4","947.3"
"466940","1003","1003.2","1005.8","1006.7","1006","1003.1","1005.2","1006.9","1006.8","1007.6","1006.3","1007.3","1006.6","1003.8","1003.9","1005","1006.9","1008.1","1007.1","1006.1","1005.4","1007.7","1008.2","1007.8","1008","1007","1005.5","1007.2","1011","1011.9"
"466950","995.5","995.2","997.6","998.7","998.4","996","997.5","999.2","999.1","999.7","998.6","999.6","997.3","993.1","994.9","996.8","999","1000.5","999.9","998.7","997.8","1000","1001.2","1000.1","1000.1","999.2","997.7","999.3","1003.2","1004.3"
"466990","1004.5","1003.5","1006.1","1007.5","1007.4","1005.8","1006.7","1008","1008.1","1009","1007.8","1008.2","1005.6","1003.8","1004.3","1005.8","1007.8","1009.5","1009.4","1008","1006.9","1008.9","1010.4","1009.5","1009.5","1008.6","1007","1008.1","1011.8","1013.5"
"467050","1001.6","1002.5","1006","1007.3","1006.2","1003.6","1005.9","1007.4","1007.6","1008.2","1006.9","1006.7","1007.7","1005.8","1005.6","1005.8","1006.9","1007.8","1007.7","1006.9","1006.2","1008","1008.6","1008.6","1008.8","1007.8","1006.4","1007.7","1010.3","1010.5"
"467060","1004","1003.6","1006","1007.2","1006.8","1004.4","1005.9","1007.6","1007.5","1008.4","1007.2","1008.2","1006.3","1003.4","1003.7","1005.4","1007.6","1009.2","1008.6","1007.1","1006.2","1008.4","1009.5","1008.7","1008.9","1007.8","1006.3","1007.8","1011.6","1013"
