"stno","2012-10-01","2012-10-02","2012-10-03","2012-10-04","2012-10-05","2012-10-06","2012-10-07","2012-10-08","2012-10-09","2012-10-10","2012-10-11","2012-10-12","2012-10-13","2012-10-14","2012-10-15","2012-10-16","2012-10-17","2012-10-18","2012-10-19","2012-10-20","2012-10-21","2012-10-22","2012-10-23","2012-10-24","2012-10-25","2012-10-26","2012-10-27","2012-10-28","2012-10-29","2012-10-30","2012-10-31"
"466880","1014.3","1013.3","1010.2","1010.3","1012.7","1015.1","1015.3","1013.5","1011.5","1012.1","1012.8","1012.4","1011.2","1012.3","1014.2","1012.4","1013.7","1017.5","1017.3","1016.1","1016","1014.5","1015.2","1014.3","1013.6","1012.9","1014","1015.9","1014.5","1012.5","1015.3"
"466900","1013.4","1012.5","1009.3","1009.3","1011.8","1014.1","1014.4","1012.5","1010.6","1011.2","1012","1011.5","1010.4","1011.6","1013.4","1011.7","1012.7","1016.7","1016.3","1015","1015","1013.7","1014.2","1013.2","1012.5","1011.8","1013","1015","1013.2","1011.6","1014.5"
"466910","922.8","922","918.8","919.3","921.8","924","923.9","922.3","920.5","920.6","921","920.3","919.9","921","922.6","921.2","921.4","924.3","925.2","924.6","924.6","923.5","923.7","923.4","923.3","923","923.9","925.4","923.3","921.2","922.6"
"466920","1014.8","1013.7","1010.5","1010.6","1013.1","1015.5","1015.6","1013.8","1011.8","1012.4","1013.1","1012.7","1011.5","1012.7","1014.5","1012.8","1014","1017.9","1017.8","1016.6","1016.3","1014.8","1015.6","1014.9","1014.3","1013.6","1014.3","1016.5","1015","1012.9","1015.7"
"466930","946.8","946","943","943.3","945.8","947.9","947.9","946.2","944.3","944.7","944.9","944.4","943.9","945.1","946.7","945.3","945.8","948.9","949.6","948.9","949.1","947.6","947.6","947.3","947.4","947","947.7","949.2","947.1","945.1","947"
"466940","1012.9","1011.8","1008.4","1008.6","1011.1","1013.4","1013.4","1011.7","1009.5","1010","1010.7","1010.3","1009.3","1010.3","1012","1010.4","1011.4","1015.6","1016","1014.9","1014.5","1012.5","1013.6","1013.1","1012.8","1012","1012.3","1014.8","1013.1","1010.8","1013.3"
"466950","1004.4","1003.5","1000","1000.3","1002.9","1005.1","1004.9","1003.2","1001","1001.2","1002.1","1001.6","1000.5","1001.5","1003.2","1001.7","1001.9","1006.7","1007.7","1007.1","1006.7","1004.3","1005.2","1005.1","1005.2","1004.5","1004.8","1006.8","1004.8","1002.5","1004.5"
"466990","1013.3","1012.1","1008.8","1009.1","1011.9","1013.5","1013.1","1011.3","1009.1","1008.4","1008.8","1009","1008.6","1009.6","1010.8","1009.5","1008.7","1015.1","1016.9","1016.7","1016.6","1013.8","1014","1014.3","1014.6","1014.4","1014.3","1015.7","1013.8","1011","1012.7"
"467060","1013","1011.9","1008.6","1008.9","1011.3","1013.4","1013.4","1011.7","1009.3","1009.6","1010.5","1009.9","1008.8","1009.7","1011.3","1009.7","1010.3","1015.4","1016.4","1015.8","1015.4","1012.8","1013.6","1013.5","1013.6","1013.1","1013.3","1015.1","1013.3","1010.8","1013.2"
"467080","1015.4","1014.2","1010.8","1011.1","1013.5","1015.6","1015.9","1014.1","1011.7","1012.2","1013.2","1012.7","1011.1","1012.1","1014.1","1012.2","1013.2","1017.9","1018.7","1018.2","1017.7","1015.1","1015.9","1015.8","1015.8","1015.2","1015.4","1017.3","1015.6","1013","1015.5"
