"stno","2013-09-01","2013-09-02","2013-09-03","2013-09-04","2013-09-05","2013-09-06","2013-09-07","2013-09-08","2013-09-09","2013-09-10","2013-09-11","2013-09-12","2013-09-13","2013-09-14","2013-09-15","2013-09-16","2013-09-17","2013-09-18","2013-09-19","2013-09-20","2013-09-21","2013-09-22","2013-09-23","2013-09-24","2013-09-25","2013-09-26","2013-09-27","2013-09-28","2013-09-29","2013-09-30"
"466880","1008.3","1009.8","1009.2","1010.1","1010.4","1011.3","1012.1","1012.5","1011","1009","1009.6","1009.7","1007.7","1004.8","1005.1","1008","1008.4","1008","1007.4","1003.8","997","998.8","1004.8","1006.3","1009.4","1013.2","1011.3","1007.8","1007.5","1010.4"
"466900","1007.3","1009","1008.5","1009.4","1009.6","1010.6","1011.5","1011.9","1010.3","1008.3","1008.9","1009.1","1006.9","1004","1004.6","1007.4","1007.7","1007.2","1006.7","1003.1","996.7","997.9","1003.9","1005.5","1008.6","1012.3","1010.6","1007","1006.7","1009.6"
"466910","917.4","919.4","919.1","920.1","921","922.4","923","923.2","922.1","920.5","921","921.1","919.2","916.6","916.4","918.7","919.1","919","918.6","915.1","909.7","910.5","916.2","917.8","920.1","922.3","921.1","918.6","918.6","920.6"
"466920","1008.4","1010.1","1009.5","1010.5","1010.9","1011.8","1012.7","1013.1","1011.6","1009.5","1010.1","1010.3","1008.1","1005.2","1005.5","1008.5","1008.8","1008.5","1008","1004.3","998","999.7","1005.5","1007","1009.9","1013.6","1012.1","1008.4","1008.1","1010.9"
"466930","941.3","943.2","942.7","943.5","944.2","945.6","946.3","946.5","945.3","943.7","944.3","944.5","942.6","939.6","939.6","942.1","942.5","942.2","941.9","938","932.8","934.4","939.8","941","943.4","945.9","944.7","942","942","943.9"
"466940","1005.7","1007.6","1007.2","1008.4","1009.1","1010.1","1011.1","1011.4","1009.9","1007.7","1008.5","1008.7","1006.4","1003.3","1003.6","1006.6","1007","1006.5","1006.1","1002.4","997.2","998.6","1003.8","1005.3","1007.9","1011.4","1010","1006.6","1006.3","1008.7"
"466950","996","998.8","998.6","1000.2","1001.1","1002.5","1003.3","1003.4","1002.2","1000.2","1000.9","1001.1","998.9","995.7","995.4","998.5","999","998.8","998.2","994.6","990.4","991.8","996.4","997.6","999.8","1002.9","1001.8","998.7","998.8","1000.7"
"466990","1005.6","1008.1","1007.8","1009.2","1010.3","1011.7","1012.2","1012.5","1011.3","1009.4","1009.9","1010.4","1008.3","1004.7","1004.1","1007.1","1007.6","1007.5","1006.5","1001.9","998.3","1001.2","1005.7","1006.7","1008.6","1011.5","1010.8","1007.9","1007.6","1009.3"
"467050","1007","1008.2","1007.6","1008.4","1008.8","1009.8","1010.2","1010.3","1008.8","1007.6","1007.8","1008.3","1006.8","1003.9","1003.9","1006.4","1006.8","1006","1005.6","1002.1","994","996.3","1003.4","1004.9","1007.9","1011.4","1009.6","1006.4","1006.1","1008.8"
"467060","1005","1007.3","1007","1008.7","1009.7","1010.9","1011.7","1012","1010.6","1008.6","1009.2","1009.4","1007.3","1004","1003.7","1007","1007.4","1007.1","1006.5","1002.8","997.9","999.6","1004.7","1005.9","1008.3","1011.8","1010.5","1007.1","1006.9","1009.1"
