"stno","2010-02-01","2010-02-02","2010-02-03","2010-02-04","2010-02-05","2010-02-06","2010-02-07","2010-02-08","2010-02-09","2010-02-10","2010-02-11","2010-02-12","2010-02-13","2010-02-14","2010-02-15","2010-02-16","2010-02-17","2010-02-18","2010-02-19","2010-02-20","2010-02-21","2010-02-22","2010-02-23","2010-02-24","2010-02-25","2010-02-26","2010-02-27","2010-02-28"
"467650","903.3","903.3","904.2","904.5","904.8","905.1","905.4","904.5","904.7","904.4","905.3","905.8","905.2","902.7","903.8","904.6","904.5","905.2","904.4","904.1","903.8","903","902","901.2","901.2","901.3","902.4","904.4"
"467660","1012.5","1014.8","1015.1","1015.3","1015.7","1015.5","1015.3","1015.2","1014.1","1012.9","1012.5","1019.5","1020.2","1013.4","1015.3","1019.2","1017.8","1019.8","1018.7","1017.2","1015.3","1012.8","1012.9","1011.9","1010","1007.7","1010.6","1014.9"
"467770","1012.3","1013.7","1014.9","1015.5","1015.5","1015.4","1015","1013.8","1013.3","1011.7","1012.6","1017.5","1017.4","1013.4","1014.9","1017.6","1017.6","1019","1017.9","1016","1014.9","1013.2","1011.5","1009.5","1008.2","1008.1","1009.9","1012.7"
"467780","1017.7","1018.7","1020","1020.5","1020.6","1020.6","1020.2","1019.4","1019.1","1017.6","1018.6","1021.9","1022.5","1018.2","1019.5","1022.2","1022.4","1023.8","1023.1","1021.4","1020.2","1018.3","1016.9","1015.1","1014.2","1014.4","1015.7","1018.3"
"467990","1007","1009.4","1011","1011.2","1010.7","1010.3","1008.7","1007.7","1004.6","1002.3","1004.6","1015.8","1015.3","1008.6","1011.9","1016.1","1015.1","1016.1","1013.9","1011.2","1008.1","1005.9","1004.7","1001.5","998.5","999.8","1003.1","1007.1"
"C0A520","1010.5","1011","1012.8","1012.9","1013","1012.8","1012.8","1011.2","1010.4","1008.8","1010.1","1018.1","1015.9","1010.5","1014.1","1017.4","1016.5","1018.2","1016.1","1013.6","1011.7","1010.4","1008.8","1007","1005.3","1004.7","1007.4","1010.4"
"C0A530","981.6","982.2","983.5","983.5","983.7","983.5","983.2","982.5","981.7","980.4","981.7","988.5","987.1","981.2","984.5","987.6","986.6","988.1","986.3","984.4","982.3","981.1","980.1","978.5","977.1","976.6","978.7","982.3"
"C0A540","971","971.6","972.8","972.8","973","972.8","972.6","972.1","971.2","970.1","971.1","977.7","976.4","970.5","973.6","976.7","975.7","977.3","975.4","973.7","971.7","970.4","969.6","968.3","966.8","966.2","968.3","971.9"
"C0A550","968","968.7","969.8","969.8","969.9","969.8","969.4","969.1","968.2","967.1","968.3","974.8","973.6","967.5","970.7","973.7","972.6","974.2","972.4","970.7","968.6","967.2","966.5","965.1","963.7","963.3","965.3","969"
"C0A560","968.6","969.6","970.6","970.6","970.9","970.8","970.6","970","969.2","968.1","969.1","975.2","974.3","968.4","971.6","974.7","973.7","975.2","973.4","971.8","970","968.5","967.9","966.6","965.3","964.3","966.5","970.1"
"C0A570","975.5","976.1","977.4","977.4","977.7","977.5","977.3","976.4","975.7","974.5","975.6","982.4","980.9","975.1","978.5","981.6","980.6","982.1","980.2","978.3","976.4","975.1","974.1","972.7","971.3","970.6","972.7","976.1"
"C0A640","989.6","990.4","991.7","991.6","992","991.8","991.5","990.5","989.5","988.1","989.4","997","995.4","989.4","992.9","996.2","995.2","997.2","995.6","993.5","991.1","989.5","988.1","986.4","984.7","984.2","986.4","990.1"
"C0A650","983.6","984.3","985.5","985.5","985.6","985.4","985.1","984.5","983.6","982.3","983.6","991","989.6","983.3","986.8","990.2","989.2","990.7","988.9","986.9","984.6","983.1","982.2","980.5","979","978.5","980.7","984.4"
"C0A660","1006.6","1007.3","1008.5","1008.4","1008.4","1008.2","1007.9","1007.1","1005.9","1004.6","1006.2","1014.6","1012.9","1006","1009.9","1013.4","1012.3","1014","1012.1","1009.7","1007.2","1005.7","1004.8","1002.7","1001","1000.7","1003.2","1006.8"
"C0A860","974","974.8","976.1","976","976.1","975.8","975.4","974.9","973.8","972.6","974.1","981.1","979.8","973.6","977.1","980.1","979","980.6","978.8","977","974.7","973.2","972.4","970.8","969.4","968.8","971","974.9"
"C0A870","936.7","937.1","938.3","938.4","938.6","938.6","938","938","937.3","936.3","937.3","941.6","940.7","936.2","938.4","940.9","940.1","941.2","939.6","938.6","937.4","935.8","935.4","934.3","933.2","932.6","934.5","938"
"C0A880","1014.6","1015.5","1016.6","1016.5","1016.6","1016.3","1016.1","1015.5","1014.2","1012.8","1014.4","1023","1021.6","1014.2","1018.2","1021.9","1020.6","1022.5","1020.7","1018.3","1015.5","1013.8","1013.2","1011.1","1009.2","1008.9","1011.3","1015.2"
"C0A890","1010.7","1011.6","1012.8","1012.6","1012.7","1012.4","1012.2","1011.6","1010.3","1008.9","1010.4","1019","1017.6","1010.3","1014.2","1017.9","1016.6","1018.6","1016.7","1014.4","1011.6","1010","1009.3","1007.3","1005.5","1005","1007.3","1011.4"
"C0A920","993.9","994.7","996.2","996.2","996.1","995.8","995.6","994.3","993.3","991.9","993.5","1001.9","999.8","993.6","997.6","1000.8","999.8","1001.5","999.5","996.7","994.5","993.2","991.8","989.9","988.3","987.8","990.4","993.6"
"C0A940","1010.9","1011.8","1013.3","1013.2","1013.2","1012.8","1012.6","1011.7","1010.3","1009","1010.8","1019.3","1017.5","1010.7","1014.8","1018.2","1017","1018.7","1016.8","1014.3","1011.7","1010.2","1009.4","1007.2","1005.4","1005","1007.6","1011.5"
"C0A950","1009.5","1010.5","1011.5","1011.4","1011.5","1011.2","1010.9","1010.5","1009.2","1007.9","1009.5","1017.6","1016.1","1008.9","1012.8","1016.5","1015.1","1017.1","1015.3","1013","1010.4","1008.7","1008.1","1006.1","1004.4","1004","1006.3","1010.2"
"C0A970","1004","1005.2","1006.1","1006","1006.2","1005.7","1005.6","1005.3","1003.9","1002.5","1003.8","1012","1011.1","1003.5","1007.1","1010.9","1009.6","1011.5","1009.9","1007.8","1005.1","1003.2","1002.8","1000.9","999.1","998.5","1000.9","1004.9"
"C0A980","1015.9","1016.6","1018.2","1018.2","1018.4","1018.1","1018.1","1016.5","1015.7","1014.1","1015.4","1023.9","1021.9","1015.8","1019.6","1023.1","1022","1023.9","1021.8","1019.3","1017.1","1015.9","1014.2","1012.3","1010.5","1010.1","1012.8","1015.8"
"C0A9A0","1013.2","1013.8","1015.4","1015.3","1015.5","1015.3","1015.2","1013.7","1013","1011.5","1012.8","1021","1019.1","1013","1016.8","1020.2","1019.1","1020.9","1018.9","1016.4","1014.3","1013","1011.5","1009.6","1007.8","1007.4","1010","1013.2"
"C0A9C0","1011.8","1012.4","1014","1014","1014.2","1014","1013.9","1012.4","1011.7","1010.1","1011.4","1019.5","1017.6","1011.7","1015.3","1018.6","1017.7","1019.4","1017.4","1014.9","1013","1011.7","1010.1","1008.2","1006.5","1006.1","1008.7","1011.7"
"C0A9E0","1014.1","1014.8","1016.3","1016.3","1016.5","1016.3","1016.2","1014.7","1013.9","1012.4","1013.6","1021.9","1020","1013.9","1017.7","1021.1","1020.1","1021.8","1019.7","1017.3","1015.2","1014","1012.4","1010.5","1008.7","1008.3","1010.9","1014"
"C0A9F0","1012.5","1013.1","1014.6","1014.6","1014.8","1014.5","1014.4","1013","1012.2","1010.6","1011.9","1020.5","1018.6","1012.2","1016","1019.5","1018.5","1020.2","1018.2","1015.8","1013.5","1012.2","1010.7","1008.7","1007","1006.5","1009.1","1012.5"
"C0AC40","894","894","895.2","895.6","895.9","896.1","895.9","895.8","895.2","894.6","895.3","897.3","896.3","893.5","895","896.4","896","896.6","895.1","894.8","894.7","893.3","893","892.2","891.4","891","892.6","895.8"
"C0AC60","1009.7","1010.2","1012.1","1012.3","1012.4","1012.2","1012.2","1010.5","1009.7","1008.1","1009.3","1017.5","1014.8","1009.9","1013.5","1016.6","1015.8","1017.7","1015.4","1012.8","1011.1","1009.9","1008.1","1006.3","1004.5","1003.9","1006.7","1009.6"
"C0AC70","1008.3","1008.9","1010.4","1010.4","1010.5","1010.3","1010.2","1008.8","1007.9","1006.4","1007.6","1016.1","1014.3","1008","1011.8","1015.2","1014.2","1016","1013.9","1011.5","1009.2","1007.9","1006.4","1004.5","1002.8","1002.3","1004.9","1008.2"
"C0AC80","1011.7","1012.4","1014","1014","1014.1","1013.9","1013.8","1012.3","1011.5","1009.9","1011.2","1019.8","1017.9","1011.6","1015.5","1019","1018","1019.7","1017.6","1015.2","1012.9","1011.6","1010","1008","1006.4","1005.9","1008.5","1011.8"
"C0ACA0","1013.6","1014.2","1015.8","1015.9","1016.1","1015.9","1015.9","1014.2","1013.4","1011.8","1013.1","1021.4","1019.6","1013.5","1017.4","1020.8","1019.8","1021.6","1019.6","1017.1","1014.9","1013.6","1012","1010","1008.2","1007.7","1010.5","1013.6"
"C0AD00","1006.4","1007","1008.6","1008.7","1008.7","1008.4","1008.4","1006.7","1005.8","1004.4","1005.9","1014.3","1012.3","1006.1","1010.1","1013.3","1012.3","1014.1","1012.1","1009.2","1007.1","1005.9","1004.3","1002.5","1000.6","1000.4","1003.1","1005.8"
"C0AD10","1013.2","1013.7","1015.6","1015.7","1015.7","1015.4","1015.5","1013.7","1012.7","1011.1","1012.4","1021.5","1019.1","1013.1","1017.2","1020.6","1019.4","1021.4","1019.3","1016.2","1014.2","1013","1011.2","1009.3","1007.2","1006.9","1009.8","1012.2"
"C0AD30","1013.6","1014.3","1015.9","1015.9","1016.1","1016","1016","1014.3","1013.5","1011.9","1013.1","1021.4","1019.6","1013.6","1017.4","1020.8","1019.9","1021.6","1019.6","1017.1","1014.9","1013.6","1011.9","1009.9","1008.2","1007.7","1010.5","1013.5"
"C0AD40","1011.7","1012.1","1014","1014.1","1014.3","1014.1","1014","1012.3","1011.5","1009.9","1011.1","1019.4","1017.3","1011.7","1015.4","1018.8","1017.9","1019.7","1017.5","1014.9","1012.9","1011.7","1009.9","1008","1006.3","1005.7","1008.6","1011.4"
"C0AD50","1008.1","1008.5","1010.4","1010.6","1010.7","1010.5","1010.5","1008.9","1008.1","1006.6","1007.7","1015.7","1013","1008.2","1011.7","1014.8","1013.9","1015.8","1013.6","1010.9","1009.4","1008.1","1006.5","1004.7","1003","1002.4","1005.2","1008"
"C0C460","962","962.4","964","964.4","964.5","964.5","964.4","963.1","962.7","961.4","962.4","967.6","965.7","962","964.6","966.9","966.4","967.6","965.7","964.3","963.3","962","960.8","959.4","958.1","957.6","959.8","962.6"
"C0C480","1004.5","1005","1006.9","1007.1","1007.2","1006.9","1007","1005.3","1004.4","1002.9","1004","1012.3","1009.8","1004.7","1008.3","1011.5","1010.6","1012.4","1010.3","1007.6","1005.9","1004.6","1002.8","1001","999.2","998.6","1001.4","1004.2"
"C0C540","1011.2","1011.9","1013.8","1013.9","1013.9","1013.6","1013.6","1011.9","1010.9","1009.4","1010.5","1019.3","1016.9","1011.3","1015.1","1018.3","1017.5","1019.2","1017.2","1014.3","1012.5","1011.2","1009.5","1007.5","1005.5","1004.9","1008","1010.6"
"C0C590","1007.8","1008.6","1010.4","1010.6","1010.6","1010.4","1010.3","1008.7","1007.6","1006.1","1007.2","1015.6","1013.3","1008.1","1011.6","1014.7","1014","1015.6","1013.6","1010.9","1009.2","1007.9","1006.2","1004.3","1002.2","1001.7","1004.7","1007.4"
"C0C630","991.8","992.5","994.3","994.6","994.7","994.5","994.5","992.9","992.1","990.6","991.6","998.9","996.5","992.2","995.4","998.1","997.5","999.1","996.9","994.8","993.3","992","990.4","988.7","987","986.4","989.1","992"
"C0C650","992.1","992.8","994.6","994.8","994.9","994.7","994.6","993.1","992.3","990.8","991.9","999.2","997","992.4","995.6","998.4","997.8","999.3","997.2","995.1","993.5","992.3","990.6","988.9","987.2","986.6","989.3","992.2"
"C0D360","954.9","955.4","956.9","957.2","957.4","957.3","957.3","956.2","955.7","954.4","955.3","959.8","958.4","954.9","957.2","959","959","959.9","958.4","957.1","956.2","955.1","953.8","952.4","951.1","950.5","952.8","955.7"
"C0D390","997.5","998.4","1000.1","1000.5","1000.6","1000.4","1000.2","998.6","998","996.4","997.2","1004.2","1002.2","998.2","1000.9","1003.3","1003.2","1004.5","1002.7","1000.7","999.3","998.1","996.2","994.5","992.8","992.1","994.9","997.7"
"C0D480","989.4","990.2","991.9","992.3","992.4","992.2","992","990.4","989.9","988.4","989.3","995.9","993.8","989.9","992.7","995","994.8","996.2","994.3","992.3","991","989.8","988","986.4","984.7","984.2","986.8","989.6"
"C0D540","990.6","991.4","993.1","993.6","993.6","993.4","993.3","991.7","991.1","989.6","990.3","996.9","995.2","991.2","993.8","996.1","996","997.3","995.5","993.6","992.3","991","989.3","987.6","985.9","985.2","988","990.9"
"C0D550","/","811.4","812.3","812.6","813.2","813.6","814.0","813.3","813.1","812.9","813.6","813.8","812.9","810.6","811.7","811.8","811.5","811.6","810.8","810.6","811.1","810.7","810.4","809.8","810.0","810.4","811.7","813.8"
"C0D560","999.7","1000.7","1002.4","1002.9","1002.9","1002.7","1002.5","1000.8","1000.1","998.6","999.3","1006.4","1004.6","1000.4","1003.3","1005.5","1005.5","1006.8","1005.1","1002.9","1001.5","1000.2","998.3","996.7","994.8","994.2","997.1","999.9"
"C0D570","1014.6","1015.9","1017.6","1018.1","1018.1","1017.9","1017.5","1015.9","1014.9","1013.3","1014.1","1021.8","1020.1","1015.6","1018.7","1021.2","1021.1","1022.4","1020.7","1018.2","1016.7","1015.3","1013.4","1011.6","1009.4","1009","1011.8","1014.7"
"C0D580","1001.8","1002.8","1004.5","1005","1005","1004.8","1004.6","1002.9","1002.2","1000.7","1001.2","1008.6","1006.8","1002.6","1005.4","1007.8","1007.7","1009","1007.3","1005.1","1003.7","1002.4","1000.5","998.8","996.9","996.2","999.1","1002"
"C0D590","1000.6","1001.6","1003.3","1003.7","1003.8","1003.6","1003.3","1001.8","1001","999.5","1000","1007.2","1005.4","1001.3","1004.1","1006.4","1006.4","1007.6","1005.9","1003.8","1002.5","1001.2","999.3","997.6","995.5","994.9","998","1000.8"
"C0E420","1011.8","1013.1","1014.7","1015.2","1015.3","1015.1","1014.7","1013.1","1012.2","1010.6","1011.2","1018.8","1017.2","1012.9","1015.8","1018.2","1018.2","1019.4","1017.8","1015.4","1013.9","1012.6","1010.7","1008.8","1006.8","1006.3","1009.1","1012"
"C0E430","989.6","990.8","992.2","992.9","992.9","992.7","992.5","990.8","990.2","988.6","988.9","995.8","994.4","990.5","992.9","995.2","995.1","996.3","994.8","992.9","991.7","990.4","988.6","986.9","985.1","984.2","987","990"
"C0E530","/","/","/","/","/","/","/","/","/","/","/","/","/","/","/","/","/","/","/","/","/","/","/","/","/","/","/","/"
"C0E610","921.3","921.4","922.5","922.9","923.1","923.3","923.6","922.5","922.2","921.4","922.3","924.2","923.5","920.9","922.1","923.3","923.4","924","923.1","922.5","922","921.1","920.1","918.9","918.2","918.3","920","922.4"
"C0E730","1011.6","1012.9","1014.5","1015.0","1015.0","1014.8","1014.9","/","1010.9","1010.4","1011.0","1018.6","1017.0","1012.7","1015.5","1018.0","1017.9","1019.2","1017.6","1015.2","1013.7","1012.4","1010.5","1008.6","1006.6","1006.0","1008.9","1011.8"
"C0F861","/","/","/","/","/","/","/","/","/","/","/","/","/","/","/","/","/","/","/","/","/","/","/","/","/","/","/","/"
"C0G640","/","/","/","/","/","/","/","/","/","/","/","/","/","/","/","/","/","/","/","/","/","/","/","/","/","/","/","/"
"C0G650","/","/","/","/","/","/","/","/","/","/","/","/","/","/","/","/","/","/","/","/","/","/","/","/","/","/","/","/"
"C0H990","/","/","/","/","/","/","/","/","/","/","/","/","/","/","/","/","/","/","/","/","/","/","/","/","/","/","/","/"
"C0H9A0","/","/","/","/","/","/","/","/","/","/","/","/","/","/","/","/","/","/","/","/","/","/","/","/","/","/","/","/"
"C0H9C0","/","/","/","/","/","/","/","/","/","/","/","/","/","/","/","/","/","/","/","/","/","/","/","/","/","/","/","/"
"C0I010","/","/","/","/","/","/","/","/","/","/","/","/","/","/","/","/","/","/","/","/","/","/","/","/","/","/","/","/"
"C0I090","/","/","/","/","/","/","/","/","/","/","/","/","/","/","/","/","/","/","/","/","/","/","/","/","/","/","/","/"
"C0I110","/","/","/","/","/","/","/","/","/","/","/","/","/","/","/","/","/","/","/","/","/","/","/","/","/","/","/","/"
"C0K240","/","/","/","/","/","/","/","/","/","/","/","/","/","/","/","/","/","/","/","/","/","/","/","/","/","/","/","/"
"C0K280","/","/","/","/","/","/","/","/","/","/","/","/","/","/","/","/","/","/","/","/","/","/","/","/","/","/","/","/"
"C0K330","/","/","/","/","/","/","/","/","/","/","/","/","/","/","/","/","/","/","/","/","/","/","/","/","/","/","/","/"
"C0M410","981.1","981.8","982.8","983.4","983.7","983.8","983.5","983","983","981.9","982.9","984.7","985.1","981.3","982.1","984.6","984.8","986.1","985.4","984.1","983.6","982","980.5","979.3","978.8","978.8","979.7","982.1"
"C0M530","/","/","/","/","/","/","/","/","/","/","/","/","/","/","/","/","/","/","/","/","/","/","/","/","/","/","/","/"
"C0O810","997.4","998.4","999.5","999.7","1000","1000.3","999.6","999.2","998.8","997","998.4","1001.5","1002.6","998","998.6","1002.4","1002.6","1003.7","1003.2","1001.2","1000.7","998.1","996.4","995.4","994.2","994.6","995.6","997.4"
"C0O900","1010.4","1011.5","1012.6","1013.1","1013.3","1013.2","1013","1012.3","1012","1010.8","1011.8","1014.6","1015.2","1010.9","1012.1","1014.8","1014.8","1016.4","1015.3","1014","1013","1011","1009.8","1007.8","1007.5","1007.7","1008.6","1011.2"
"C0O930","1005.8","1006.9","1007.9","1008.4","1008.6","1008.6","1008.3","1007.7","1007.4","1006.5","1007.5","1009.9","1010.5","1006.3","1007.5","1010.2","1010.2","1011.4","1010.8","1009.3","1008.3","1006.5","1005.2","1003.7","1003.3","1003.4","1004.3","1006.7"
"C0R100","/","/","/","/","/","/","/","/","/","/","/","/","/","/","/","/","/","/","/","/","/","/","/","/","/","/","/","/"
"C0R150","/","/","/","/","/","/","/","/","/","/","/","/","/","/","/","/","/","/","/","/","/","/","/","/","/","/","/","/"
"C0R220","/","/","/","/","/","/","/","/","/","/","/","/","/","/","/","/","/","/","/","/","/","/","/","/","/","/","/","/"
"C0R270","1006.8","1007.7","1008.6","1009.2","1009.4","1009.2","1009.1","1008.8","1008.6","1007.7","1008.4","1010.6","1011.2","1007","1008.2","1010.8","1010.6","1012.1","1011.4","1010.2","1009.2","1007","1006.2","1004.8","1004.4","1004.4","1005.1","1007.6"
"C0R280","985.7","987","987.5","988","988.4","988.3","988","987.9","987.8","987.1","987.4","990.7","990.8","986.3","987.7","990.1","989.4","990.6","989.7","989","987.9","985.7","985.6","984.9","984.2","983.5","984.2","987.4"
"C0R350","1011.6","1012.4","1013.2","1013.8","1014.1","1013.9","1013.8","1013.6","1013.5","1012.7","1013.3","1015.8","1015.9","1011.8","1013.1","1015.2","1015.1","1016.4","1015.7","1014.9","1013.8","1011.5","1011","1010.3","1009.7","1009.2","1010.1","1012.6"
"C0R420","953.3","954.8","955.2","955.7","956.1","956.2","955.8","955.8","955.7","954.9","954.8","958.3","958.4","954","955.2","957.6","956.8","958","956.9","956.3","955.4","953.5","953.4","952.8","952.1","951.2","952.1","955.6"
"C0S680","843","843.4","844","844.3","844.8","845.2","845.2","845.1","844.8","844.5","844.8","846","846.1","843.3","843.7","845.1","844.3","844.9","843.9","843.6","843.4","842.2","842.3","841.9","841.8","841.1","842.4","845.5"
"C0S690","953","954.8","955.2","955.5","955.9","956","955.7","955.7","954.8","953.7","953.9","958.5","959.1","953.8","955.2","958.1","956.9","958.5","957.3","956.4","955.2","953.2","953.3","952.5","951.3","949.6","951.8","955.6"
"C0S700","956.4","958.2","958.6","958.8","959.3","959.3","959.1","959","958.1","957","957","962.1","962.6","957.1","958.6","961.7","960.4","962.1","960.8","959.9","958.6","956.5","956.7","955.8","954.5","952.8","955","958.9"
"C0S710","970.5","972.3","972.8","972.9","973.4","973.4","973.2","973","972.1","971.1","970.7","976.3","977.2","971.2","972.7","976.1","974.9","976.6","975.5","974.3","972.9","970.6","970.7","969.9","968.2","966.3","968.9","972.9"
"C0S730","999.8","1002.1","1002.4","1002.7","1003.2","1003.1","1002.8","1002.7","1001.6","1000.2","1000.3","1005.9","1006.8","1001","1002.3","1005.6","1004.6","1006.2","1005.2","1004.1","1002.8","1000.3","1000.4","999.6","997.9","995.6","998.2","1002.3"
"C0S740","981.6","983.4","983.9","984","984.4","984.4","984","983.9","983","982","981.7","987.7","988.7","982.3","983.9","987.5","986.3","988.1","987.1","985.8","983.9","981.7","981.6","980.8","979.1","977","979.7","983.8"
