"stno","2015-03-01","2015-03-02","2015-03-03","2015-03-04","2015-03-05","2015-03-06","2015-03-07","2015-03-08","2015-03-09","2015-03-10","2015-03-11","2015-03-12","2015-03-13","2015-03-14","2015-03-15","2015-03-16","2015-03-17","2015-03-18","2015-03-19","2015-03-20","2015-03-21","2015-03-22","2015-03-23","2015-03-24","2015-03-25","2015-03-26","2015-03-27","2015-03-28","2015-03-29","2015-03-30","2015-03-31"
"466880","1020.8","1015.9","1012.1","1017.8","1016.8","1017.1","1017.9","1016","1019.6","1024.4","1021.9","1019.7","1017.4","1017.6","1016","1014.7","1012","1009.6","1011.5","1014.1","1016.2","1018.2","1019.1","1024","1025.8","1022.3","1020.8","1017.6","1014.9","1013.9","1012.5"
"466900","1020.4","1015.2","1011.8","1017.3","1016.3","1016.7","1017.4","1015.3","1019","1023.6","1021.4","1019.1","1016.9","1017.1","1015.5","1014.3","1011.6","1009.2","1010.9","1013.6","1015.7","1017.4","1018.5","1023.2","1025","1021.6","1020.2","1017","1014.2","1013.4","1012"
"466910","925.9","922.4","920.2","923.7","923.7","923.5","924.6","923.9","926.1","929.2","927.1","925.4","925.1","925.6","924.8","924","921.8","919.7","921.5","923.2","924.2","925.6","926.3","929.7","931.3","929.9","927.5","924.6","923.7","923.4","922.6"
"466920","1018.8","1014","1010.2","1016","1015","1015.2","1016.1","1014.1","1017.7","1022.5","1020","1017.8","1015.5","1015.7","1014.1","1012.8","1010.2","1007.8","1009.7","1012.2","1014.3","1016.5","1017.3","1022.2","1024","1020.6","1018.8","1015.8","1013.1","1012","1010.7"
"466930","950.6","946.9","944.3","947.9","948","948","948.9","948","950.4","953.8","951.5","950","949.3","949.7","948.7","947.8","945.3","943.3","945.1","946.9","948.2","949.5","950.3","953.9","955.5","954.4","951.9","949","947.5","947.1","946.1"
"466940","1019.3","1014.5","1010.4","1016.7","1015.7","1015.5","1016.6","1014.2","1018","1023.2","1020.5","1018.2","1015.6","1015.9","1014.3","1013.3","1010.6","1008.2","1010.3","1012.7","1015","1017.5","1018.2","1023.1","1024.8","1021.2","1018.9","1016.5","1013.9","1012.4","1011.1"
"466950","1010.3","1006.1","1002.2","1008.1","1007.3","1007","1008.2","1006","1009.5","1014.7","1012.2","1009.8","1007.5","1007.8","1006.2","1005","1002.4","1000.1","1002.2","1004.4","1006.4","1009","1009.8","1014.2","1016","1013.2","1010","1007.5","1005.9","1004.3","1002.9"
"466990","1018","1015.7","1010.6","1016.2","1015.8","1015.1","1016.6","1014.8","1017.3","1023.1","1020.5","1017.9","1017","1016.9","1015","1014","1012.1","1010","1011.2","1013.3","1014.7","1017.5","1018.1","1022.1","1024.5","1023.3","1018.3","1016.6","1015.5","1014.2","1012.4"
"467050","1019.4","1014.6","1011.3","1016","1015.8","1016.1","1016.8","1015.2","1018","1021.8","1020.4","1018.6","1016.7","1016.9","1015.2","1014","1011.3","1008.7","1010.6","1013.5","1015.2","1016.3","1017.4","1021.3","1023.6","1021.2","1019.8","1016.4","1013.9","1013","1011.6"
"467060","1018.5","1015.1","1010.5","1016.7","1015.8","1015.2","1016.6","1014.2","1017.4","1023.5","1020.7","1018.3","1016.1","1016","1014.5","1013.1","1010.7","1008.5","1010.2","1012.3","1014.6","1017.6","1018","1023","1024.3","1022.2","1017.9","1016.2","1014.5","1013.1","1011.2"
