"stno","2018-01-01","2018-01-02","2018-01-03","2018-01-04","2018-01-05","2018-01-06","2018-01-07","2018-01-08","2018-01-09","2018-01-10","2018-01-11","2018-01-12","2018-01-13","2018-01-14","2018-01-15","2018-01-16","2018-01-17","2018-01-18","2018-01-19","2018-01-20","2018-01-21","2018-01-22","2018-01-23","2018-01-24","2018-01-25","2018-01-26","2018-01-27","2018-01-28","2018-01-29","2018-01-30","2018-01-31"
"466880","1020.7","1018.1","1017.4","1015.8","1016.8","1015.7","1014.7","1013.9","1022.5","1025.5","1027","1028.8","1026.7","1021.1","1016.6","1013.4","1014.1","1016","1017.7","1015.7","1013.5","1013.8","1015","1016.6","1016.1","1019","1016.2","1014.8","1020.3","1020","1018.6"
"466900","1019.7","1017.1","1016.6","1014.9","1016.1","1014.8","1013.7","1013.1","1021.6","1024.6","1026","1028.1","1025.9","1020.2","1015.6","1012.5","1013.3","1015.2","1017.1","1015","1012.7","1013.3","1014.2","1015.6","1015.4","1018.2","1015.4","1014.3","1019.6","1019.2","1018"
"466910","926.9","925.9","925.3","923.2","923.1","923","922.3","921","926.1","928.7","930.2","931.5","930.5","927","923.9","921.1","922","924.1","924.8","923.4","921.6","920.9","922.3","923.3","923.1","925.1","923.3","921.2","924.7","925","924.3"
"466920","1018.3","1016.1","1015.2","1013.2","1014.3","1013.6","1012.4","1011.4","1019.9","1022.8","1024.4","1026.4","1024.3","1018.6","1014.1","1010.8","1011.8","1013.8","1015.4","1013.5","1011.3","1011.6","1012.8","1014.5","1014","1016.8","1014.1","1012.3","1017.9","1017.8","1016.3"
"466930","951.3","950.3","949.7","947.6","947.5","947.1","946.5","945.2","951.2","954.1","955.6","957.1","955.9","951.7","948.3","945.3","946.1","947.7","948.9","947.3","945.4","945.2","946.4","947.5","947.1","949.4","947.5","945.5","949.5","949.6","948.7"
"466940","1019.2","1017.1","1016.2","1013.3","1014.7","1014.6","1012.8","1011.7","1020.1","1023","1024.7","1026.6","1024.8","1019.1","1014.7","1010.8","1012.4","1014.6","1015.9","1014.4","1012","1012.1","1013.7","1015.3","1015","1017.8","1015","1012.4","1018.4","1018.3","1016.7"
"466950","1011.1","1009.5","1008.7","1005.4","1006.2","1006.7","1004.2","1003.2","1011.5","1014.4","1016.5","1018.3","1016.7","1011.2","1006.9","1002.8","1004.2","1006.3","1007.4","1006.2","1003.9","1003.7","1005.5","1006.8","1006.6","1009.3","1007.2","1003.6","1009.8","1010.1","1008"
"466990","1020","1019.4","1018.4","1015","1014.1","1015.6","1015.2","1011.9","1019.2","1022.7","1024","1025.9","1025.5","1020.7","1016.5","1012.2","1013.2","1014.8","1015.6","1014.9","1012.8","1011.8","1014.1","1015.4","1015.1","1016.9","1016.8","1011.7","1017","1018.4","1015.2"
"467050","1017.9","1015.7","1015.5","1014.5","1015","1013.3","1012.3","1012.3","1020.5","1023.5","1024.7","1026.6","1024.1","1019.3","1015.1","1011.8","1012.2","1014.1","1016","1014.2","1012","1012.2","1013.2","1013.8","1014.1","1016.7","1014","1013.5","1018","1017.6","1017"
"467060","1019.9","1018.5","1017.3","1013.9","1014.5","1015.3","1014.2","1011.6","1019.9","1023.2","1025","1027","1025.7","1020.2","1015.8","1011.6","1012.7","1014.8","1015.9","1014.9","1012.7","1011.9","1014.1","1015.9","1015.4","1018","1016.3","1012.1","1018.6","1018.8","1016.5"
"467080","1022","1020.5","1019.3","1015.8","1016.4","1017.3","1016.2","1013.5","1022","1025.6","1027.3","1029.4","1028","1022.4","1017.9","1013.7","1014.6","1016.9","1017.8","1016.8","1014.6","1013.6","1016.1","1018","1017.6","1020","1018.4","1014.1","1020.7","1021","1018.8"
"467110","1020","1018.3","1017.4","1016.4","1015.4","1015.7","1013.5","1012.6","1021.1","1023.7","1025.6","1027.1","1026.2","1021.8","1017.4","1012.9","1013.1","1015.7","1016.9","1015.6","1013.9","1012.6","1014.7","1015.7","1016","1018","1017","1014.1","1019.2","1020.2","1019.1"
"467300","1014.1","1013.8","1013.9","1012.3","1010.6","1010.3","1009.4","1009","1015","1018","1019","1020","1019.5","1016.7","1013","1009.5","1008.9","1011.1","1011.9","1011.1","1009.7","1008.3","1009.8","1009.9","1010.3","1011","1011.2","1008.9","1011.5","1013.6","1013"
"467350","1018.4","1017.6","1017.4","1016.1","1014.6","1014.4","1013","1012.5","1019.6","1022.5","1023.7","1024.9","1024","1020.6","1016.8","1013","1012.7","1014.9","1015.9","1014.8","1013.3","1012.1","1013.8","1014.1","1014.5","1015.7","1015.5","1013.2","1016.5","1018","1017.5"
"467410","1016.1","1015.7","1015.7","1014.2","1012.4","1012.3","1011.3","1011","1017","1020.2","1021.1","1022.3","1021.7","1018.6","1014.9","1011.3","1010.7","1012.8","1013.7","1012.8","1011.5","1009.9","1011.6","1011.8","1012.1","1012.8","1013.2","1010.7","1013.5","1015.7","1014.8"
"467420","1017.4","1016.9","1016.9","1015.4","1013.5","1013.5","1012.4","1012.1","1018.2","1021.6","1022.8","1024","1023.5","1020.3","1016.4","1012.6","1011.9","1014","1014.9","1013.9","1012.6","1011","1012.8","1013","1013.3","1014.1","1014.4","1011.9","1014.8","1017","1016.2"
