"stno","2015-09-01","2015-09-02","2015-09-03","2015-09-04","2015-09-05","2015-09-06","2015-09-07","2015-09-08","2015-09-09","2015-09-10","2015-09-11","2015-09-12","2015-09-13","2015-09-14","2015-09-15","2015-09-16","2015-09-17","2015-09-18","2015-09-19","2015-09-20","2015-09-21","2015-09-22","2015-09-23","2015-09-24","2015-09-25","2015-09-26","2015-09-27","2015-09-28","2015-09-29","2015-09-30"
"466880","1008.6","1010.9","1012","1011.6","1008.1","1004.8","1006.5","1008.4","1011.1","1011.7","1009.6","1011","1012.9","1011.6","1010.1","1011.4","1014.1","1013.9","1011.3","1008.4","1008.1","1009.1","1006.6","1004.8","1003.9","1006.3","1006","994.4","1001.8","1011.6"
"466900","1008","1010.3","1011.6","1011.3","1007.7","1004.5","1006","1007.9","1010.6","1011.1","1009","1010.2","1012.5","1011","1009.6","1010.9","1013.5","1013.2","1010.5","1007.7","1007.4","1008.5","1006.2","1004.3","1003.4","1005.7","1005.2","994.7","1001.2","1010.6"
"466910","919.5","921.8","923.1","922.6","919.5","916.6","917.2","919","921.1","921.6","919.9","921.1","922.9","922.1","921","921.7","923.8","923.4","921","918.9","918.9","920.1","917.9","915.9","914.9","916.6","915.7","906.7","913.4","922.8"
"466920","1006.9","1009.2","1010.3","1009.9","1006.3","1003","1004.8","1006.7","1009.3","1009.7","1007.6","1008.9","1011","1009.8","1008.1","1009.3","1012.1","1011.8","1009.2","1006.3","1006","1006.9","1004.5","1002.7","1002","1004.2","1003.8","992.7","1000","1009.5"
"466930","943.1","945.3","946.6","946.2","943.1","940","940.7","942.6","944.7","945.3","943.5","944.7","946.7","945.8","944.5","945.3","947.5","947.1","944.7","942.4","942.4","943.5","941.4","939.3","938.3","940.2","939.4","929.6","937.7","946.1"
"466940","1006.6","1008.8","1010","1009.6","1006","1002.7","1004.7","1006.9","1009.5","1010.1","1008.2","1009.6","1011.7","1010.5","1008.6","1009.7","1012.5","1012.2","1009.7","1007","1006.4","1007.3","1004.6","1003.1","1002.5","1004.4","1003.5","993.6","1001","1009.8"
"466950","998.6","1000.9","1002.1","1001.6","998","994.8","996.4","998.7","1001.1","1001.7","1000.1","1001.5","1003.5","1002.5","1000.7","1001.4","1004","1003.8","1001.3","998.9","998.5","999.3","996.6","994.8","994.3","995.9","994.6","987.8","995","1002.1"
"466990","1008","1010.8","1011.9","1011.4","1008.1","1004.1","1005.4","1007.8","1010.3","1011","1009.4","1010.5","1012.8","1011.7","1010","1010.2","1013.2","1013","1010.6","1008.4","1008","1008.8","1006","1003.9","1003.5","1003.9","1001.3","987.1","1004.4","1012.3"
"467050","1007.7","1009.9","1011.3","1011","1007.3","1004","1005.4","1007.2","1009.8","1010.5","1008.6","1009.8","1011.1","1009.6","1009.4","1010.4","1013","1012.7","1010","1007.3","1007.1","1008.3","1005.9","1003.8","1002.8","1005.1","1004.8","993.6","1000.8","1010.8"
"467060","1007.5","1010","1011.1","1010.6","1007","1003.7","1005.2","1007.5","1010","1010.7","1009","1010.3","1012.5","1011.3","1009.3","1010.1","1012.9","1012.7","1010.3","1007.9","1007.4","1008.1","1005.2","1003.6","1003.1","1004.3","1003.2","990.4","1002.9","1010.7"
"467080","1009.7","1012.1","1012.9","1012.4","1008.8","1005.5","1007.2","1009.3","1011.8","1012.5","1010.9","1012.1","1014.4","1013.2","1011.2","1011.9","1014.6","1014.6","1012.1","1009.8","1009.2","1010","1007.1","1005.2","1004.9","1006.6","1005.6","994","1003.9","1012.3"
"467110","1006.5","1009.2","1010.6","1010.1","1006.6","1003.2","1005","1007","1009.4","1010.2","1008.6","1009.5","1011.4","1010.6","1009.7","1010.1","1012.6","1012.4","1009.8","1007.3","1007","1008.4","1005.5","1003","1002.6","1004.9","1005","1000.6","998.3","1009.9"
"467300","1005.3","1007.7","1009.1","1008.9","1006.3","1003.2","1002.3","1003.7","1006.2","1007.1","1005.8","1006.8","1007.5","1007.2","1007.1","1007.4","1009.5","1009.5","1007.3","1005.2","1004.9","1006.2","1004.2","1001.5","1000.2","1001.4","1000.8","994.6","999.4","1008.2"
"467350","1009.1","1011.5","1013","1012.8","1010","1006.8","1006.3","1007.9","1010.4","1011.5","1009.9","1010.9","1011.7","1011.3","1011.2","1011.6","1013.7","1013.8","1011.5","1009.2","1008.9","1010.2","1008.2","1005.3","1004.3","1005.8","1005.4","998.9","1002.8","1012.1"
"467410","1007.5","1009.8","1011","1010.7","1008.3","1005.4","1004.6","1005.6","1008.1","1008.9","1007.7","1008.4","1009.3","1008.9","1008.8","1009","1011.2","1011","1009.1","1007.1","1006.8","1007.9","1006.1","1003.4","1001.9","1002.7","1001.9","995.3","1003.3","1010.3"
"467420","1008.7","1011","1012.2","1012","1009.5","1006.6","1005.9","1006.8","1009.3","1010.2","1009","1009.8","1010.7","1010.3","1010.1","1010.4","1012.5","1012.4","1010.4","1008.5","1008.2","1009.3","1007.3","1004.7","1003.1","1004","1003.3","996.4","1004.5","1011.6"
"467440","1009.8","1012","1013.1","1012.9","1010.5","1007.6","1006.7","1007.8","1010.4","1011.2","1010.1","1010.7","1011.8","1011.2","1011","1011.4","1013.5","1013.2","1011.3","1009.4","1009.1","1010.1","1008.2","1005.5","1004.1","1004.8","1003.8","997.7","1006.6","1012.4"
"467480","1006.9","1009.4","1010.6","1010.3","1007.8","1004.9","1004.1","1005.1","1007.6","1008.5","1007.4","1008.1","1008.9","1008.5","1008.4","1008.7","1010.9","1010.8","1008.8","1006.7","1006.5","1007.7","1005.8","1003.1","1001.5","1002.4","1001.7","992.9","1001.8","1010.1"
"467490","1000.5","1002.9","1004.1","1003.7","1001.1","998.1","997.7","998.4","1001","1001.9","1000.7","1001.4","1002.2","1001.8","1001.7","1002","1004.2","1004.1","1001.9","999.9","999.9","1001.1","999.1","996.5","995","995.9","994.9","983.5","994.2","1003.6"
"467530","765.5","767.4","768.5","768.3","766.4","764.3","763","763.4","765.2","765.3","764.3","765","766","766.4","766.4","766.4","767.8","767.2","765.5","764.4","764.3","765.6","764.4","762.5","761.5","762","759.9","753","761.5","768.6"
"467540","1009.1","1011.8","1013.1","1012.5","1009.2","1005","1006","1008.3","1010.8","1011.5","1010.1","1010.9","1012.7","1011.8","1011.1","1011.1","1013.6","1013.6","1011.4","1009.3","1008.7","1009.8","1007.2","1004.5","1004.1","1005","1003","992.3","1006.5","1013.6"
"467550","644.9","646.6","647.8","647.7","645.9","643.9","642.7","643.1","644","644.5","643.8","644.5","644.9","645.4","645.5","645.4","646.6","646.3","645","643.9","643.9","645.2","644.3","642.8","641.8","642.5","640.8","634.2","641.6","648.1"
"467571","1006.9","1009.3","1010.6","1010.2","1006.8","1003.4","1004.5","1005.8","1008.5","1009.4","1007.7","1008.7","1009.3","1008.6","1008.5","1009.5","1011.9","1011.6","1008.9","1006.5","1006.3","1007.6","1005.3","1003.1","1001.9","1004.2","1004","991.7","1000.1","1010"
"467590","1008.1","1010.4","1011.6","1011.2","1008.7","1005.3","1004.9","1006.1","1008.8","1009.7","1008.4","1009.2","1010.2","1009.7","1009.5","1009.8","1011.9","1011.8","1009.9","1008","1007.4","1008.4","1006.3","1003.6","1002.7","1003.5","1001.9","995.3","1005.9","1011.8"
"467610","1005.4","1008.1","1009.4","1008.8","1005.6","1001.3","1002.4","1004.7","1007.3","1008","1006.6","1007.5","1009.4","1008.7","1007.5","1007.6","1010.1","1010","1007.8","1005.7","1005.3","1006.2","1003.6","1001.2","1000.7","1001.5","999.1","985.8","1002","1010.1"
