"stno","2017-08-01","2017-08-02","2017-08-03","2017-08-04","2017-08-05","2017-08-06","2017-08-07","2017-08-08","2017-08-09","2017-08-10","2017-08-11","2017-08-12","2017-08-13","2017-08-14","2017-08-15","2017-08-16","2017-08-17","2017-08-18","2017-08-19","2017-08-20","2017-08-21","2017-08-22","2017-08-23","2017-08-24","2017-08-25","2017-08-26","2017-08-27","2017-08-28","2017-08-29","2017-08-30","2017-08-31"
"466880","1002.6","1002.8","1001.7","1002.5","1003.4","1003.4","1004.2","1004.3","1003.4","1004","1006.3","1007.6","1007.4","1007.1","1006.7","1007.1","1008.4","1009.6","1008.8","1005.8","1001.9","1000.1","1006.5","1009","1007.2","1007","1010.3","1009.9","1008.2","1006.8","1005.8"
"466900","1002","1002.3","1001.1","1002","1002.9","1003","1003.8","1003.9","1003.1","1003.5","1005.7","1007","1006.9","1006.4","1006","1006.6","1007.9","1009","1008.2","1005.2","1001.3","999.5","1005.8","1008.3","1006.5","1006.2","1009.5","1009.2","1007.6","1006","1005.1"
"466910","914.5","914.5","913.6","914.6","915.4","915.8","916.4","916.5","915.6","916","918.1","919.3","919","918.7","918.4","918.8","919.8","921","920.2","917.5","914","911.8","917.8","920.2","918.7","918.3","921.3","921.2","919.9","918.5","917.5"
"466920","1000.1","1000.3","999.2","1000.1","1000.9","1000.9","1001.6","1001.8","1000.9","1001.4","1003.7","1005","1004.9","1004.4","1004","1004.5","1005.8","1007","1006.3","1003.2","999.5","998.1","1003.9","1006.4","1004.8","1004.6","1007.6","1007.5","1005.9","1004.5","1003.5"
"466930","937.4","937.5","936.5","937.5","938.5","938.8","939.4","939.6","938.7","939.2","941.2","942.3","942.1","941.8","941.5","941.8","942.9","944.1","943.3","940.5","936.9","935.8","941.1","943.4","942","941.9","944.6","944.4","943.1","941.6","940.5"
"466940","1000.5","1000.6","999.6","1000.3","1000.9","1000.9","1001.7","1002.1","1000.7","1001.4","1004.1","1005.4","1005.4","1005","1004.5","1005.1","1006.3","1007.5","1006.8","1003.8","1000.4","999.6","1004.4","1006.8","1005.5","1005.7","1008","1008.3","1006.9","1005.3","1004.5"
"466950","993","992.9","991.9","992.7","993.1","993.1","994","994.3","992.9","993.6","996.2","997.5","997.5","997.1","996.7","997.4","998.6","999.9","999","996.1","992.8","992.9","997.1","999.4","998.3","998.7","1000.6","1000.5","999.2","997.6","996.6"
"466990","1001.4","1001.6","1000.8","1001.8","1002.4","1002.3","1003.2","1003.3","1002.1","1002.8","1005.4","1006.7","1006.7","1006.1","1005.8","1006.4","1007.8","1009","1008.1","1005.1","1000.9","1002.4","1006.4","1008.5","1007.5","1008","1009.7","1009.5","1007.9","1006.2","1005.3"
"467050","1001","1001.3","1000.2","1001.1","1002","1002.1","1002.9","1002.8","1002","1002.5","1004.7","1006.1","1006","1005.5","1005.2","1005.6","1007","1008.3","1007.4","1004.4","999.7","997.1","1004.9","1007.6","1005.8","1005.1","1008.6","1008.1","1006","1004.4","1003.3"
"467060","1001.3","1001.4","1000.4","1001.3","1001.9","1002","1002.6","1003.2","1001.9","1002.5","1005","1006.4","1006.1","1005.7","1005.5","1005.8","1007.3","1008.5","1007.6","1004.8","1001.3","1001.2","1005.6","1007.9","1006.7","1006.9","1009","1009.2","1007.9","1006.2","1005.1"
"467080","1003","1003.1","1002.1","1003.1","1003.6","1003.6","1004.3","1004.8","1003.5","1004.2","1006.8","1008","1007.9","1007.5","1007.1","1007.6","1009","1010.3","1009.4","1006.5","1003.1","1003","1007.3","1009.7","1008.4","1008.6","1010.8","1010.8","1009.6","1007.9","1007"
"467110","999","999.9","999","1000.2","1001.5","1001.5","1001.7","1002.1","1001.7","1002.1","1004","1004.8","1004.7","1004.3","1004","1004.2","1006","1007.4","1006.6","1003.4","1000","997.3","1003.7","1007.3","1005.7","1005.1","1008.3","1008.1","1006.2","1004.5","1003.4"
"467300","999.5","999.4","998.3","999.6","1001.3","1001.8","1002.2","1002.9","1002.6","1002.7","1004","1004.9","1005","1004.7","1004","1004","1005.1","1006.2","1005.4","1002.3","996.9","994.7","1002.1","1005.8","1004.1","1003.3","1006.6","1006.2","1003.8","1001.6","1000.2"
"467350","1002.6","1002.8","1001.5","1002.8","1004.5","1005","1005.4","1006.1","1005.8","1006","1007.3","1008.2","1008.2","1007.9","1007.3","1007.3","1008.5","1009.7","1008.9","1005.8","1000.6","998.5","1005.7","1009.3","1007.6","1006.8","1010.1","1009.8","1007.3","1005.1","1003.9"
"467410","1002.6","1002.1","1000.7","1001.9","1003.6","1004.2","1004.6","1005.5","1005.1","1005.3","1006.4","1007.1","1007.1","1006.9","1006.2","1006.1","1007.1","1008.1","1007.2","1004.3","998.5","996.9","1004.4","1007.9","1006","1005.4","1008.7","1008","1005.8","1003.8","1002.4"
"467420","1003.6","1003","1001.6","1002.8","1004.5","1005.1","1005.5","1006.4","1006","1006.2","1007.2","1007.9","1007.9","1007.7","1007","1007","1008","1009","1008.1","1005.2","999.3","997.8","1005.3","1008.8","1006.9","1006.2","1009.7","1008.9","1006.6","1004.6","1003.2"
"467440","1004.9","1004.2","1003","1004.1","1005.8","1006.4","1007","1007.9","1007.4","1007.6","1008.6","1009.3","1009.4","1009.2","1008.5","1008.4","1009.4","1010.4","1009.4","1006.3","1000.7","999.2","1006.7","1010.2","1008.3","1007.6","1010.9","1010.2","1008.2","1006","1004.8"
"467480","1001.2","1000.8","999.6","1000.9","1002.6","1003.2","1003.5","1004.4","1004","1004.4","1005.4","1006.2","1006.2","1006","1005.3","1005.3","1006.4","1007.5","1006.6","1003.6","997.6","996.1","1003.8","1007.2","1005.2","1004.5","1008.1","1007.2","1004.8","1002.8","1001.5"
"467490","994.9","994.6","993.5","994.7","996.2","996.8","997.2","997.9","997.5","998","999","999.8","999.8","999.6","998.9","998.9","1000.1","1001.2","1000.4","997.3","991.2","990","997.9","1000.8","999","998.1","1001.7","1000.9","998.3","996.4","995.2"
"467530","761.9","761.6","760.7","761.8","763.2","763.7","764.1","764.6","764.4","764.5","765.5","766","766.1","765.8","765.2","765.2","766","766.9","766.3","763.7","759.6","758.7","764","765.9","765","764.9","766.9","766.4","764.8","763.6","762.5"
"467540","1003.8","1002.8","1002.3","1003.3","1003.8","1003.9","1004.7","1005","1003.9","1004.4","1007","1008.2","1008.2","1007.6","1007.2","1007.9","1009.3","1010.5","1009.5","1006.2","1000.6","1001.2","1007.8","1010","1008.5","1008.9","1011.1","1010.3","1008.3","1006.4","1005.5"
"467550","642.6","642.4","641.7","642.5","643.9","644.4","644.7","644.9","644.6","644.8","645.7","646.2","646.3","646.1","645.6","645.3","646","646.7","646","643.9","640.6","639.5","643.8","645.5","644.9","644","646.1","646.2","644.8","643.4","642.5"
